Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Frappant is dat de opgevoerde hoofdredacteur van de Leeuwarder Courant, Rimmer Mulder, mij als fnp een zielig geval noemt.  Ik ben sinds jaar en dag actief lid van de Fryske Nasjonale Partij en ik schaam mij daar niet voor","Frappant is dat de opgevoerde <extra_id_0> Leeuwarder Courant, Rimmer Mulder, mij als fnp een zielig geval noemt. Ik ben sinds jaar en dag actief lid van de Fryske Nasjonale Partij <extra_id_1> mij daar niet voor","['hoofdredacteur van de', 'en ik schaam']",6,15.0,1
"Restauranteigenaar Nina Hoiting Het kleine gebaar van restauranteigenaar Nina Hoiting Koken kunnen veel vluchtelingen al, merkte Nina Hoiting.  Alleen horeca-ervaring ontbreekt","Restauranteigenaar Nina Hoiting Het kleine gebaar van restauranteigenaar Nina Hoiting Koken kunnen veel vluchtelingen al, merkte <extra_id_0> horeca-ervaring ontbreekt",['Nina Hoiting. Alleen'],3,15.0,1
"Verguisd in de jaren zestig, maar nu als fin-de- siecle-fenomeen in het Van Gogh-museum: Franz Stuck, de Nietzsche van de schilderkunst.  Hij was een curiosum, maar zonder hem waren Kandinsky en Klee niet geworden wie ze waren","Verguisd in de jaren zestig, maar nu als fin-de- siecle-fenomeen <extra_id_0> Gogh-museum: Franz Stuck, <extra_id_1> de schilderkunst. Hij was een curiosum, maar zonder hem waren Kandinsky en Klee niet geworden wie ze waren","['in het Van', 'de Nietzsche van']",6,15.0,1
"Dichters & Denkers Het tweede leven Het liberalisme heeft getriomfeerd, maar is die zege zelf nauwelijks te boven gekomen.  De staat wordt steeds belangrijker en de deugd van het egosme krijgt een almaar slechtere pers","Dichters & Denkers Het tweede leven Het liberalisme heeft getriomfeerd, maar is die zege zelf nauwelijks te boven gekomen. De staat wordt <extra_id_0> de deugd <extra_id_1> egosme krijgt een almaar slechtere pers","['steeds belangrijker en', 'van het']",5,15.0,1
Kunst & Cultuur Film: Apocalypse Now Martin Sheen als Captain Benjamin L.  Willard in Apocalypse Now: Final Cut  EYE Filmmuseum Begin jaren zestig wilde de Amerikaanse cineast John Milius de roman Heart of Darkness (1902) van Joseph Conrad verfilmen,Kunst & Cultuur Film: Apocalypse Now Martin Sheen als Captain Benjamin L. Willard in Apocalypse Now: Final Cut EYE Filmmuseum Begin jaren zestig wilde de Amerikaanse cineast <extra_id_0> roman Heart of Darkness (1902) <extra_id_1> verfilmen,"['John Milius de', 'van Joseph Conrad']",6,15.0,1
"Christiaan Weijts beeld Milo Het enige oeuvre waarin de hofstad ook hoofdstad is, is dat van Louis Couperus.  Ja, van Jan Siebelink spelen er wat boeken in specifieke Haagse buurten, maar dat is eigenlijk ook Couperus, met al die neurotische dames en oversensitieve kunstenaarszielen","Christiaan Weijts beeld Milo Het enige oeuvre waarin de hofstad ook hoofdstad is, is dat van Louis Couperus. Ja, van Jan Siebelink spelen er wat boeken in specifieke Haagse buurten, maar <extra_id_0> Couperus, met al <extra_id_1> en oversensitieve kunstenaarszielen","['dat is eigenlijk ook', 'die neurotische dames']",7,15.0,1
Valeriaan en glutenvrije haver Een diervriendelijke varkenshouderij  Marcel van den Bergh Dat was schrikken vannacht voor Iris Bouwers en haar familie.  Om half 4 ging plotseling het alarm af van de varkensstal: de stroom lag er af,Valeriaan en glutenvrije haver Een diervriendelijke varkenshouderij Marcel van den Bergh Dat was schrikken vannacht voor Iris <extra_id_0> familie. Om half 4 ging plotseling het alarm af van de <extra_id_1> lag er af,"['Bouwers en haar', 'varkensstal: de stroom']",6,15.0,1
Dode tsjechov Was het niet Clive Barker die als eerste auteur op het omslag van een van zijn boeken de hemel en verder in werd geprezen.  Ik heb de toekomst van de horror gezien,Dode tsjechov Was het niet Clive Barker die als eerste auteur op het omslag van een van zijn boeken <extra_id_0> verder in werd geprezen. Ik heb <extra_id_1> van de horror gezien,"['de hemel en', 'de toekomst']",5,15.0,1
"Media-invloed en de politiek van het onbehagen IN DE RUBRIEK De lezer schrijft in NRC Handelsblad, waarin lezers de hoofdredactie vragen stellen over haar beleid, werd het dagblad een curieus verwijt gemaakt.  De betreffende lezer had loodgieters, timmermannen en elektriciens over de vloer gehad en met veel plezier met hen het nieuws besproken","Media-invloed en de politiek van het onbehagen IN DE RUBRIEK De lezer schrijft in NRC Handelsblad, waarin lezers de hoofdredactie vragen stellen over haar beleid, werd het dagblad een curieus verwijt gemaakt. De <extra_id_0> had loodgieters, <extra_id_1> over de <extra_id_2> met veel plezier met hen het nieuws besproken","['betreffende lezer', 'timmermannen en elektriciens', 'vloer gehad en']",8,15.0,1
In Rusland moet het roer om De crisis na de gijzeling De nasleep van het gijzelingsdrama in Beslan maakt duidelijk dat in Rusland het roer om gaat.  President Poetin zei: We hebben ons zwak getoond,<extra_id_0> moet het roer om De crisis na de gijzeling De nasleep van het gijzelingsdrama in Beslan maakt duidelijk dat in <extra_id_1> om gaat. President Poetin zei: We hebben ons zwak getoond,"['In Rusland', 'Rusland het roer']",5,15.0,1
"Ontbrekend bederf Is Ondaatjes boek beter, of Minghellas verfilming.  Voor Adriaan Jaeggi leek het vanaf het tweede shot duidelijk: de film","Ontbrekend bederf Is Ondaatjes boek beter, of Minghellas verfilming. Voor Adriaan <extra_id_0> vanaf het tweede shot duidelijk: de film",['Jaeggi leek het'],3,15.0,1
"Kunstenaars aan de dijk IN het noorden schurken veenweidegebied en droogmakerijen tegen elkaar aan, in het westen glooien duinen en glinsteren strandvlakten; loom vloeien oude veenstromen en rivieren in het zuiden, terwijl in het oosten de golven langs wallen en dijken striemen.  Dit is het meest krijgszuchtige landschap van Nederland, want het herbergt de Stelling van Amsterdam, zo tussen 1880 en 1920 aangelegd als Nationaal Reduit, het laatste bolwerk van het Nederlandse leger als de grenzen onder de voet zijn gelopen en de Nieuwe Hollandse Waterlinie is bezweken","Kunstenaars aan de dijk IN het noorden schurken veenweidegebied en droogmakerijen tegen elkaar aan, in het westen glooien duinen en <extra_id_0> vloeien oude veenstromen en rivieren in het <extra_id_1> het oosten de golven <extra_id_2> dijken striemen. Dit is het meest krijgszuchtige landschap van Nederland, want het herbergt de Stelling van Amsterdam, zo tussen 1880 en 1920 aangelegd als Nationaal Reduit, het laatste bolwerk <extra_id_3> als de grenzen onder de voet zijn gelopen en de Nieuwe Hollandse Waterlinie is bezweken","['glinsteren strandvlakten; loom', 'zuiden, terwijl in', 'langs wallen en', 'van het Nederlandse leger']",13,15.0,1
"De krekel en de mier kunnen het niet met elkaar vinden, volgens de klassieke fabel.  De krekel maakt veel te veel herrie en verzet geen werk, en als de winter gekomen is en de krekel het koud heeft weigert de mier om haar voedsel te delen","<extra_id_0> mier kunnen het niet met elkaar vinden, volgens de klassieke fabel. De krekel maakt veel te veel herrie en verzet geen werk, en als de winter gekomen is en de krekel het koud heeft weigert de mier om <extra_id_1> delen","['De krekel en de', 'haar voedsel te']",7,15.0,1
"Op zn laatst sinds Een verhaal van liefde en duisternis (2005) is Amos Oz literaire meesterschap wereldwijd onomstreden.  Zijn latere boeken, telkens in zorgvuldig en mooi Nederlands vertaald door Hilde Pach, bevestigden dat hoge niveau","Op zn laatst sinds Een <extra_id_0> en duisternis (2005) is Amos Oz literaire meesterschap wereldwijd onomstreden. Zijn latere boeken, telkens in zorgvuldig en mooi Nederlands vertaald door Hilde Pach, bevestigden dat <extra_id_1>","['verhaal van liefde', 'hoge niveau']",5,15.0,1
"Het gezin Buchholz met vlnr: Pinkass, Gusta, Emil, Laura en Malka.  Vooraan Leon, grootvader van Philippe Sands, Lemberg, ca 1910  Prive collectie In het Nederlands heet het boek van Philippe Sands Galicische wetten, in het Engels East Street West Street, in het Duits Terugkeer naar Lemberg","Het gezin Buchholz met vlnr: Pinkass, Gusta, Emil, Laura en Malka. Vooraan Leon, grootvader van Philippe Sands, <extra_id_0> collectie In het Nederlands heet het boek van Philippe Sands Galicische <extra_id_1> Engels East Street West Street, in het Duits Terugkeer naar Lemberg","['Lemberg, ca 1910 Prive', 'wetten, in het']",7,15.0,1
MUZIEK: RENCONTRES TRANS MUSICALES Calypso-funk in Bretagne Begin december verzamelt de Franse cultuurpers zich in Rennes voor wat liefkozend Les Trans wordt genoemd.  Sinds dertig jaar heeft dit festival de naam de avontuurlijkste trends binnen de popmuziek in kaart te brengen,MUZIEK: RENCONTRES TRANS MUSICALES Calypso-funk in Bretagne Begin december verzamelt de Franse cultuurpers <extra_id_0> voor wat liefkozend Les Trans wordt <extra_id_1> jaar heeft dit festival de naam de avontuurlijkste trends binnen de popmuziek in kaart te brengen,"['zich in Rennes', 'genoemd. Sinds dertig']",6,15.0,1
"Human Rights Weekend Film Festival - Het conflict in Syri De achterkant van de strijd Het Human Rights Watch Film Festival, waarin het Midden-Oosten centraal staat, opent met Abounaddara Shorts.  De filmpjes geven een ander beeld van de Syrische revolutie dan wat de westerse media ons voorschotelen","Human Rights Weekend Film Festival - Het conflict in Syri De achterkant van de <extra_id_0> Watch Film Festival, waarin het Midden-Oosten centraal staat, opent met Abounaddara Shorts. De filmpjes geven een ander beeld van de Syrische revolutie dan wat <extra_id_1> ons voorschotelen","['strijd Het Human Rights', 'de westerse media']",7,15.0,1
"Soweto - Het bemachtigen van een WK-kaartje was een crime, met computerstoringen en oververhitte meutes.  Dus als iemand een kaartje Nederland-Denemarken in Soccer City over heeft, dan veer je blij op","Soweto - Het <extra_id_0> WK-kaartje was een crime, met computerstoringen en <extra_id_1> Dus als iemand een kaartje Nederland-Denemarken in Soccer City over heeft, dan veer je blij op","['bemachtigen van een', 'oververhitte meutes.']",5,15.0,1
"De angst vanaf elf meter Clarence Seedorf heeft het weer gedaan.  In de finale om de wereldbeker speelde zijn club AC Milan tegen het Argentijnse Boca Juniors, de club waar Maradona zijn eerste successen vierde","De angst vanaf elf meter Clarence Seedorf heeft het weer gedaan. In de finale om de wereldbeker speelde zijn club AC <extra_id_0> Argentijnse Boca Juniors, de club waar Maradona zijn <extra_id_1> vierde","['Milan tegen het', 'eerste successen']",5,15.0,1
"Aangespoeld op de verkeerde kust Het is een bizar verhaal dat Hanna Bervoets in haar nieuwe roman vertelt, over wetenschappers die erop uit zijn apen met mensen te laten kruisen.  Maar laat dat bizarre gegeven op zich maar aan haar over","Aangespoeld op de verkeerde kust Het is een bizar verhaal dat Hanna Bervoets in haar nieuwe roman vertelt, over wetenschappers die erop uit zijn apen <extra_id_0> laten kruisen. Maar laat dat bizarre gegeven <extra_id_1> aan haar over","['met mensen te', 'op zich maar']",6,15.0,1
"Een betrouwbare graadmeter voor een stevige economische recessie of groeiperiode zijn economen die het einde van een tijdperk beginnen uit te roepen.  Als het goed gaat, zoals in de jaren negentig, zijn bespiegelingen te verwachten over een nieuwe economie waarin recessies tot het verleden behoren","Een betrouwbare graadmeter voor <extra_id_0> recessie <extra_id_1> die het einde van een tijdperk beginnen uit te roepen. Als het goed gaat, zoals in de jaren negentig, zijn bespiegelingen te verwachten over een nieuwe economie waarin recessies tot het verleden behoren","['een stevige economische', 'of groeiperiode zijn economen']",7,15.0,1
"In NRC Handelsblad mocht Arjen van Witteloostuijn uitvaren tegen de keuze van niet minder dan negen topsectoren die zo ongeveer alle Nederlandse multinationals bestrijken en ook nog eens een topondernemer uit de sector als kwartiermaker krijgen.  Dat wordt het Innovatieplatform all over again, aldus Van Witteloostuijn","In NRC Handelsblad mocht Arjen van Witteloostuijn uitvaren tegen de <extra_id_0> dan negen topsectoren die zo ongeveer alle Nederlandse <extra_id_1> ook nog eens een topondernemer uit de sector als kwartiermaker krijgen. Dat wordt het Innovatieplatform all over again, aldus Van Witteloostuijn","['keuze van niet minder', 'multinationals bestrijken en']",7,15.0,1
"Op verlegenheidsrecept Dat slaapmiddelen al na een paar weken niet meer werken en je ze alleen nog nodig hebt om door de afkickverschijnselen heen te slapen, wil er bij de half miljoen gebruikers in Nederland maar niet in.  Tijd om wakker te worden",Op verlegenheidsrecept Dat slaapmiddelen al na een paar weken niet meer werken en je ze alleen nog nodig hebt om door de afkickverschijnselen <extra_id_0> wil <extra_id_1> half miljoen gebruikers in Nederland maar niet in. Tijd om wakker te worden,"['heen te slapen,', 'er bij de']",6,15.0,1
Het decennium #6: Felix Rottenberg Mijn gematigdheid is een vorm van protest Felix Rottenberg  jongste PvdA-voorzitter ooit  is nu tien jaar verwijderd van zijn pensioen.  Hij zal tot zijn dood PvdAer blijven,Het decennium #6: Felix Rottenberg Mijn gematigdheid is een vorm van protest Felix Rottenberg jongste PvdA-voorzitter ooit is nu tien jaar verwijderd van <extra_id_0> Hij zal tot zijn <extra_id_1>,"['zijn pensioen.', 'dood PvdAer blijven']",5,15.0,1
Kunst & Cultuur Aanbevolen / 30 juni - 6 juli Welke tentoonstelling of theaterstuk is de moeite waard.  En welke film of serie,Kunst <extra_id_0> / 30 juni - 6 juli Welke tentoonstelling of theaterstuk is de moeite waard. En welke film of serie,['& Cultuur Aanbevolen'],3,15.0,1
"Rubriek MUZIEK Mauricio Kagel (1931-2008) Vorige week overleed de Argentijns-Duitse componist Mauricio Kagel na een lange ziekte in Keulen, nog geen twee jaar nadat  in december 2006  het Asko/Schnberg Ensemble hem onder leiding van zijn vriend en pleitbezorger Reinbert de Leeuw in Amsterdam met een Kagel-feest eerde ter gelegenheid van zijn 75ste verjaardag.  De dood van Kagel, die in Nederland meer dan waar ook op handen werd gedragen, is om verschillende redenen treurig","Rubriek MUZIEK Mauricio Kagel (1931-2008) <extra_id_0> de Argentijns-Duitse componist Mauricio Kagel na een lange ziekte in Keulen, nog geen twee jaar nadat in december 2006 het Asko/Schnberg Ensemble hem onder leiding van zijn vriend en pleitbezorger Reinbert de Leeuw in Amsterdam met <extra_id_1> eerde ter gelegenheid van zijn 75ste verjaardag. <extra_id_2> Kagel, die in Nederland meer dan waar ook op handen <extra_id_3> om verschillende redenen treurig","['Vorige week overleed', 'een Kagel-feest', 'De dood van', 'werd gedragen, is']",11,15.0,1
Redactioneel Commentaar: WAO Het W-woord 23 februari 2002  verschenen in uit nr.  8 Al bij het jongste VVD-congres werd het duidelijk: de WAO wordt een centraal thema in de verkiezingscampagnes,Redactioneel Commentaar: <extra_id_0> februari 2002 verschenen in uit nr. 8 Al bij het jongste VVD-congres werd het duidelijk: de WAO wordt een centraal thema in de verkiezingscampagnes,['WAO Het W-woord 23'],4,15.0,1
"Kolkend rivierkind In Veronica Hazelhoffs eerste kinderboeken staan uit het leven gegrepen verhalen over een groepje basisschoolkinderen.  De zinnetjes zijn kort, de titels nog korter: Nou moe",Kolkend rivierkind In Veronica Hazelhoffs eerste kinderboeken staan uit het leven gegrepen verhalen over een groepje basisschoolkinderen. <extra_id_0> de titels nog korter: Nou moe,"['De zinnetjes zijn kort,']",4,15.0,1
"De twaalf ambachten van frits bolkestein de gastheer De zomerslaap is voorbij, het politieke seizoen is begonnen.  De enige die gedurende de lange, landerige zomer nog voor politieke opwinding wist te zorgen, was Frits Bolkestein","De twaalf ambachten van frits bolkestein de gastheer De zomerslaap is voorbij, het <extra_id_0> is begonnen. De enige die gedurende de lange, landerige zomer nog voor <extra_id_1> te zorgen, was Frits Bolkestein","['politieke seizoen', 'politieke opwinding wist']",5,15.0,1
"Bouwwoede universiteiten Interessant artikel over de campus-economie (De Groene van 10 december), over hoe universiteiten wel of niet profiteren van samenwerking met het bedrijfsleven op nieuwe campussen.  Toch mis ik een aspect: hoe helpt de nabijheid van gespecialiseerde bedrijven onderzoekers wel of niet om hun onderzoek te doen","Bouwwoede universiteiten Interessant artikel over de campus-economie (De Groene van 10 december), over hoe universiteiten wel of niet profiteren van samenwerking met het <extra_id_0> Toch mis ik een aspect: hoe helpt de nabijheid van gespecialiseerde bedrijven onderzoekers wel of niet om hun <extra_id_1>","['bedrijfsleven op nieuwe campussen.', 'onderzoek te doen']",7,15.0,1
"Die vakantie in Europa, met zijn beste vrienden, die herinnert Against Me. -zanger Thomas Gable zich nog levendig","Die <extra_id_0> met zijn beste vrienden, die herinnert Against Me. -zanger Thomas Gable zich nog levendig","['vakantie in Europa,']",3,15.0,1
"Profiel: Serge July PARIJS  De afscheidsportretten in de Fransen kranten hebben iets weg van post-mortems.  Ze bezingen de grote momenten in de carrire van de legendarische hoofdredacteur van Libration, staan stil bij diens mislukkingen en vragen zich af hoe het nu verder moet met de krant die hij in crisis heeft achtergelaten","Profiel: Serge July PARIJS De afscheidsportretten in de <extra_id_0> hebben iets weg van post-mortems. Ze bezingen de grote momenten in de carrire van de legendarische hoofdredacteur van Libration, staan stil bij diens <extra_id_1> zich af hoe het nu verder moet met de krant <extra_id_2> crisis heeft achtergelaten","['Fransen kranten', 'mislukkingen en vragen', 'die hij in']",8,15.0,1
"Liever onder een brug DE KAMER IS drie bij vier en op een stuk tapijt en een wasbak met een lekkende koude kraan na, leeg.  Je kunt je niet inschrijven op dit adres, zegt mevrouw Veen die in de deurpost wacht","Liever onder een brug DE KAMER IS <extra_id_0> en op een stuk tapijt en een wasbak met een lekkende koude kraan na, leeg. Je kunt <extra_id_1> op dit adres, zegt mevrouw Veen die in de deurpost wacht","['drie bij vier', 'je niet inschrijven']",6,15.0,1
"Een giftig mengsel Zelden waren de critici het zo met elkaar oneens als over Mystiek lichaam.  Eerst het boek, nu de toneelbewerking","Een giftig mengsel Zelden waren de critici het zo met elkaar oneens als over Mystiek lichaam. Eerst het boek, <extra_id_0>",['nu de toneelbewerking'],3,15.0,1
"Kunst & Cultuur Movies that Matter: Welcome to Sodom Postapocalyptische non-plaats De vuilnisbelt in Agbogbloshie.  Still uit Welcome to Sodom  Movies that Matter Wat zouden we moeten zonder onze apparaten, onze accus en onze schermen","Kunst & Cultuur Movies that Matter: Welcome to Sodom Postapocalyptische non-plaats De vuilnisbelt in Agbogbloshie. Still uit Welcome to Sodom Movies that Matter Wat <extra_id_0> zonder onze apparaten, onze accus en <extra_id_1>","['zouden we moeten', 'onze schermen']",5,15.0,1
Kleuren zijn een doolhof van verleidingen.  Lang geleden heb ik me eens een tijdje beziggehouden met het neo-impressionisme van schilders als Georges Seurat en Paul Signac  vanwege de manier van schilderen ook wel pointillisme genoemd,Kleuren zijn een doolhof van verleidingen. Lang geleden heb ik me eens een tijdje beziggehouden met het neo-impressionisme van schilders als Georges Seurat en <extra_id_0> vanwege de manier <extra_id_1> wel pointillisme genoemd,"['Paul Signac', 'van schilderen ook']",5,15.0,1
"Laster is als een zacht briesje, een vriendelijk zuchtje dat onmerkbaar, zachtjes, lichtjes, zoetjes aan begint te ruisen.  Langzaamaan, dicht bij de grond","Laster is als <extra_id_0> een vriendelijk zuchtje dat onmerkbaar, zachtjes, lichtjes, zoetjes aan begint te ruisen. Langzaamaan, dicht bij de grond","['een zacht briesje,']",3,15.0,1
"Het wordt steeds duidelijker hoe Europa de oren laat hangen naar Big Brother Amerika.  De Britten tappen hun Europese bondgenoten af, Zwitserse softwarebedrijven geven de beveiligingssleutels van hun klanten af bij de Amerikanen","Het wordt steeds duidelijker hoe Europa de <extra_id_0> naar Big Brother Amerika. De Britten tappen hun Europese bondgenoten af, Zwitserse softwarebedrijven geven de beveiligingssleutels van hun klanten af bij <extra_id_1>","['oren laat hangen', 'de Amerikanen']",5,15.0,1
Freud en de nieuwe afgodsbeelden Shrinking Idols Sigmund Freud zou gefascineerd zijn geweest door Big Brother en De gouden kooi.  In 1927 schreef hij: De massas zijn lui en verstoken van inzicht,Freud en de nieuwe afgodsbeelden Shrinking Idols Sigmund Freud zou gefascineerd <extra_id_0> door Big Brother en De gouden kooi. In 1927 schreef <extra_id_1> zijn lui en verstoken van inzicht,"['zijn geweest', 'hij: De massas']",5,15.0,1
"Kunst & Cultuur Serie: De nalatenschap van Versace Op 15 juli 1997, een broeierige zomerochtend, loopt de vijftigjarige Giovanni (Gianni) Maria Versace zijn roemruchte villa in Miami uit.  De woning  tegenwoordig na Graceland en het Witte Huis het meest gefotografeerde huis in Amerika  heeft iets van een kasteel: een enorm pand, grotendeels van glimmend marmer, met aan alle kanten hekken en in het midden een imposante toegangspoort","Kunst & Cultuur Serie: De nalatenschap van Versace Op 15 juli 1997, een broeierige zomerochtend, loopt de <extra_id_0> Versace zijn roemruchte villa in Miami uit. De woning tegenwoordig na Graceland en het Witte Huis het meest gefotografeerde huis in Amerika heeft iets van een <extra_id_1> pand, grotendeels van glimmend marmer, met <extra_id_2> hekken en in het midden een imposante toegangspoort","['vijftigjarige Giovanni (Gianni) Maria', 'kasteel: een enorm', 'aan alle kanten']",10,15.0,1
"Ooit probeerde Naema Tahir, soeverein, glorieus, Jeroen Pauw te verleiden met haar voorleeskunst.  Nu zat ze aan tafel bij hem en Paul Witteman, een stuk minder zelfbewust, ingesnoerd naast een man die de geur van zijn vroegere rivaal in de neusgaten had, getuige de aanblik die hij bood","Ooit probeerde Naema Tahir, soeverein, glorieus, Jeroen Pauw te verleiden met haar voorleeskunst. Nu zat ze aan tafel bij hem en Paul Witteman, een stuk minder zelfbewust, ingesnoerd naast een man die de geur van zijn vroegere rivaal <extra_id_0> had, getuige <extra_id_1> bood","['in de neusgaten', 'de aanblik die hij']",7,15.0,1
"Dichters & Denkers Fleur Bourgonje, Nevelpaarden Nevelpaarden Atlas, 127 blz. ,  13,50 Van Fleur Bourgonje verschenen tot nu toe achttien boeken: verhalen, romans en pozie","Dichters & Denkers Fleur Bourgonje, Nevelpaarden Nevelpaarden Atlas, 127 blz. <extra_id_0> Bourgonje verschenen tot nu toe achttien boeken: verhalen, romans en pozie","[', 13,50 Van Fleur']",4,15.0,1
"Drama in Europees Parlement Straatsburg - Toen de oud-PVV'er Daniel van der Stoep op een regenachtige woensdagochtend in februari zijn kantoor in het Europees Parlement in Straatsburg binnenliep, blaakte hij van zelfvertrouwen.  De dag ervoor had hij zich voorgesteld aan de leden van Europa van Vrijheid en Democratie, de Europese fractie van onder meer de SGP, geleid door Nigel Farage, leider van de UK Independence Party, berucht om zijn bevlogen toespraken en roze overhemden","Drama in Europees Parlement Straatsburg - Toen de oud-PVV'er Daniel van der Stoep op een regenachtige woensdagochtend in februari zijn kantoor in het Europees Parlement in Straatsburg <extra_id_0> van zelfvertrouwen. De <extra_id_1> hij zich voorgesteld aan de leden van Europa <extra_id_2> Democratie, de Europese fractie van onder meer de <extra_id_3> door Nigel Farage, leider van de UK Independence Party, berucht om zijn bevlogen toespraken en roze overhemden","['binnenliep, blaakte hij', 'dag ervoor had', 'van Vrijheid en', 'SGP, geleid']",11,15.0,1
Iljin de jong kattenvanger SOMS NEMEN ze je vreselijk te grazen.  Moet je mijn hand zien: helemaal opgezwollen,Iljin de jong kattenvanger SOMS NEMEN ze je vreselijk te grazen. Moet je mijn hand <extra_id_0>,['zien: helemaal opgezwollen'],3,15.0,1
"door Joeri Boom en beeld Jeroen Oerlemans De uitvoering van ons plan laat even op zich wachten.  Vandaag moeten we naar de tweede stad van het land, Herat, niet ver van de Iraanse grens, n uur vliegen van Kaboel","door Joeri Boom en beeld Jeroen Oerlemans De uitvoering van ons plan laat even op zich wachten. Vandaag moeten we <extra_id_0> stad van <extra_id_1> niet ver van de Iraanse grens, n uur vliegen van Kaboel","['naar de tweede', 'het land, Herat,']",6,15.0,1
"Leporello, de keuze van Carel Blotkamp uit het bezit van het Stedelijk Museum Carel Blotkamp, hoogleraar kunstgeschiedenis aan de Vrije Universiteit, kunstcriticus van de Volkskrant en schrijver van mono gra fien over Mondriaan, Carel Visser en Ad Dekkers, koos voor zijn tentoonstelling Leporello in het Stedelijk Museum te Amsterdam een werk uit elk jaar dat de stedelijke collectie bestaat.  Grote meesters hangen naast onbekende namen, Nederlanders naast buitenlanders, schilderijen naast designmeubels","Leporello, de keuze van Carel Blotkamp uit het bezit van het Stedelijk Museum Carel Blotkamp, hoogleraar kunstgeschiedenis aan de Vrije Universiteit, kunstcriticus van de Volkskrant en schrijver <extra_id_0> fien over <extra_id_1> Visser en Ad Dekkers, koos <extra_id_2> Leporello in het <extra_id_3> Amsterdam een werk uit elk jaar dat de stedelijke collectie bestaat. Grote meesters hangen naast onbekende namen, Nederlanders naast buitenlanders, schilderijen naast designmeubels","['van mono gra', 'Mondriaan, Carel', 'voor zijn tentoonstelling', 'Stedelijk Museum te']",11,15.0,1
Financile netwerken ook in Nederland Ken uw klant is een gevleugeld gezegde in de Nederlandse bankwereld.  Toezichthouder de Nederlandsche Bank wil graag weten met wie de financile instituten in ons land zaken doen,Financile netwerken ook in Nederland Ken uw klant is een gevleugeld gezegde in de Nederlandse bankwereld. Toezichthouder de Nederlandsche Bank wil graag weten met wie de financile <extra_id_0> ons <extra_id_1>,"['instituten in', 'land zaken doen']",5,15.0,1
"Waarheid blijft geheim Behalve een emotionele gebeurtenis is een herdenking ook een vorm van inventarisering.  Zoveel jaar geleden, een getal dat op een nul of een vijf eindigt, zijn we een groot geluk deelachtig geworden of heeft zich een verschrikkelijke ramp voltrokken","Waarheid blijft geheim Behalve een emotionele gebeurtenis is een herdenking ook een vorm van inventarisering. Zoveel jaar geleden, een getal dat op een nul of een vijf <extra_id_0> een groot geluk deelachtig geworden of <extra_id_1> verschrikkelijke ramp voltrokken","['eindigt, zijn we', 'heeft zich een']",6,15.0,1
Kunst & Cultuur Film: Fahrenheit 11/9 Huilende paljas Michael Moore in Fahrenheit 11/9  Splendid film 26 september 2018  verschenen in uit nr.  39 We zijn ,Kunst & Cultuur Film: Fahrenheit 11/9 Huilende paljas Michael Moore in Fahrenheit 11/9 Splendid film 26 september 2018 verschenen in <extra_id_0> zijn,['uit nr. 39 We'],4,15.0,1
Waarin stond dat er in het jaar 1855 bij een delicatessenhandel in New York achttienduizend duiven over de toonbank gingen.  Levenloos,Waarin stond dat er in het <extra_id_0> een delicatessenhandel in New York achttienduizend duiven over de toonbank gingen. Levenloos,['jaar 1855 bij'],3,15.0,1
"Schop de mensen een geweten Leon de Winter, Serenade, Boekenweekgeschenk van de Stichting Collectieve Propaganda van het Nederlandse Boek, ter gelegenheid van de Boekenweek 1995; 93 blz. , gratis","Schop de mensen een geweten Leon de Winter, Serenade, Boekenweekgeschenk van de Stichting Collectieve Propaganda van het Nederlandse Boek, ter gelegenheid <extra_id_0> 93 blz. , gratis",['van de Boekenweek 1995;'],4,15.0,1
"Evert de Vos beeld Milo Als je wilt dat je kind omhoog klimt, moet je er vooral niet bovenop gaan zitten.  De inmiddels beroemde en beruchte Juf Ank probeert aan het eind van een aflevering van de tv-dramaserie De Luizenmoeder de paniek bij de ouders te temperen","Evert de Vos beeld Milo Als je wilt dat je kind omhoog klimt, moet je er <extra_id_0> gaan zitten. De inmiddels beroemde en beruchte Juf Ank probeert aan <extra_id_1> aflevering van de tv-dramaserie De Luizenmoeder de paniek bij de ouders te temperen","['vooral niet bovenop', 'het eind van een']",7,15.0,1
Het zeventiende Theaterfestival Theater onder curatele Het afgelopen weekend eindigde het zeventiende Theaterfestival met de bekendmaking van enkele prijzen.  En van de namen van twee curatoren die met ingang van heden gaan bepalen welke toneelvoorstellingen uit het komend seizoen belangwekkend genoeg zijn om in de nazomer van 2004 op Het Theaterfestival geprogrammeerd te worden,Het zeventiende Theaterfestival Theater onder curatele Het afgelopen weekend eindigde het zeventiende Theaterfestival met de bekendmaking van enkele prijzen. En van de namen van <extra_id_0> die met ingang van heden gaan bepalen welke toneelvoorstellingen uit het komend seizoen belangwekkend genoeg zijn om in <extra_id_1> 2004 op <extra_id_2> te worden,"['twee curatoren', 'de nazomer van', 'Het Theaterfestival geprogrammeerd']",8,15.0,1
