Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq286-0,xl,Rubriek 11 februari 1925  24 juli 2013 Seksonderzoekers Virginia Johnson en William Masters werden lange tijd gezien als academisch superduo.  Toch was in hun eigen huwelijk nauwelijks sprake van liefde,Rubriek 11 <extra_id_0> juli 2013 Seksonderzoekers Virginia Johnson en <extra_id_1> lange tijd gezien als academisch superduo. Toch was in <extra_id_2> nauwelijks sprake van liefde,Rubriek 11 juli 2013 11 juli 2013 Seksonderzoekers Virginia Johnson en Jeffrey Mason werden lange tijd gezien als academisch superduo. Toch was in hun relatie nauwelijks sprake van liefde,"['februari 1925 24', 'William Masters werden', 'hun eigen huwelijk']","['juli 2013 11', 'Jeffrey Mason werden', 'hun relatie']",9,30,1,"[0.75, 0.5, 0.6666666666666666]",0.64,groene
seq0-0,small,Vier boeken zoeken antwoorden Over de toekomst van welk land gn de verkiezingen eigenlijk.  Vier boeken zoeken het antwoord,Vier boeken zoeken antwoorden Over de <extra_id_0> land gn de verkiezingen eigenlijk. Vier boeken <extra_id_1>,Vier boeken zoeken antwoorden Over de vraag naar land gn de verkiezingen eigenlijk. Vier boeken zoeken antwoorden,"['toekomst van welk', 'zoeken het antwoord']","['vraag naar', 'antwoorden']",6,30,1,"[0.8823529411764706, 0.6842105263157895]",0.78,volkskrant
seq1-0,small,"Populisten in Zweden beschuldigen sociaal-democraten van racisme  onterecht volgens historici De extreem-rechtse Zweden Democraten, beschuldigd van racisme, stellen in een campagnefilm dat het juist de Sociaaldemocraten zijn die nazistische wortels hebben.  Historici maken gehakt van de claims","Populisten in Zweden beschuldigen sociaal-democraten van racisme onterecht <extra_id_0> De extreem-rechtse Zweden Democraten, beschuldigd van racisme, stellen in een campagnefilm dat het juist de <extra_id_1> nazistische wortels <extra_id_2> gehakt <extra_id_3>","Populisten in Zweden beschuldigen sociaal-democraten van racisme onterecht De extreem-rechtse Zweden Democraten, beschuldigd van racisme, stellen in een campagnefilm dat het juist de politieke en nazistische wortels van gehakt is.","['volgens historici', 'Sociaaldemocraten zijn die', 'hebben. Historici maken', 'van de claims']","['', 'politieke en', 'van', 'is.']",11,30,1,"[1.0, 0.7692307692307693, 0.9130434782608695, 0.9230769230769231]",0.9,volkskrant
seq2-0,small,Gratis busvervoer ontlokt op A44 geen daverend gejuich Zuid-Holland experimenteert een jaar met snelle en gratis busritten van Leiden naar Den Haag.  De provincie is vol goede moed; de passagier 'moet het nog zien',Gratis busvervoer ontlokt op A44 geen daverend gejuich Zuid-Holland experimenteert een jaar met <extra_id_0> busritten van Leiden naar Den Haag. <extra_id_1> goede moed; de passagier <extra_id_2> zien',Gratis busvervoer ontlokt op A44 geen daverend gejuich Zuid-Holland experimenteert een jaar met de busritten van Leiden naar Den Haag. 'Het is goede moed; de passagier moeten zien',"['snelle en gratis', 'De provincie is vol', '""\'moet het nog""']","['de', ""'Het is"", 'moeten']",10,30,1,"[0.9375, 0.8421052631578947, 0.6]",0.79,volkskrant
seq3-0,small,"Hayarpi Tamrazyan is al sinds 2010 met haar Armeense familie in Nederland, maar ze weten niet of ze hier mogen blijven.  Beeld Arie Kieviet Zolang er een kerkdienst gaande is, mag de Dienst Terugkeer en Vertrek de kerk niet in, is het idee",Hayarpi Tamrazyan is al sinds 2010 met haar Armeense familie <extra_id_0> ze weten <extra_id_1> hier mogen blijven. Beeld Arie Kieviet Zolang er een kerkdienst gaande <extra_id_2> Dienst Terugkeer en Vertrek de kerk niet <extra_id_3>,"Hayarpi Tamrazyan is al sinds 2010 met haar Armeense familie ze weten dat ze hier mogen blijven. Beeld Arie Kieviet Zolang er een kerkdienst gaande gebeurt, is de Dienst Terugkeer en Vertrek de kerk niet","['in Nederland', 'maar', 'niet of ze', 'is', 'mag de', 'in', 'is het idee']","['', 'dat ze', 'gebeurt, is de', '']",13,30,1,"[1.0, 0.8333333333333334, 0.6428571428571429, 1.0]",0.87,volkskrant
seq4-0,small,"bellen metlandbouwverslaggever pieter hotse smit En weer trekken de boze boeren op naar Den Haag om te demonstreren tegen het stikstofbeleid van het kabinet.  Op het Malieveld zijn ze deze keer niet welkom, op het naastgelegen park Koekamp wel",bellen <extra_id_0> smit En weer trekken de boze boeren op naar <extra_id_1> te demonstreren tegen het stikstofbeleid van het kabinet. Op het Malieveld zijn ze deze keer <extra_id_2> het naastgelegen <extra_id_3>,bellen smit En weer trekken de boze boeren op naar het veld om te demonstreren tegen het stikstofbeleid van het kabinet. Op het Malieveld zijn ze deze keer op het naastgelegen terrein.,"['metlandbouwverslaggever pieter hotse', 'Den Haag om', 'niet welkom', 'op', 'park Koekamp wel']","['', 'het veld om', 'op', 'terrein.']",12,30,1,"[1.0, 0.5454545454545454, 0.9090909090909091, 1.0]",0.86,volkskrant
seq5-0,small,"Smartfoto's De beste camera, zeggen fotografen, is de camera die je bij je hebt.  En dat is steeds vaker een iPhone","Smartfoto's De beste camera, zeggen <extra_id_0> camera die je bij je <extra_id_1> is steeds vaker een iPhone","Smartfoto's De beste camera, zeggen de camera die je bij je braucht. Een is steeds vaker een iPhone","['fotografen', 'is de', 'hebt. En dat']","['de', 'braucht. Een']",6,30,1,"[0.9, 0.8333333333333334]",0.87,volkskrant
seq6-0,small,Geldvraag Duurzaam verbouwen Ons hypotheekvrije woning uit 1978 is toe aan verbetering.  We willen de verbouwing combineren met energiebesparende maatregelen,Geldvraag Duurzaam verbouwen Ons hypotheekvrije woning uit 1978 is toe aan <extra_id_0> de <extra_id_1> energiebesparende maatregelen,Geldvraag Duurzaam verbouwen Ons hypotheekvrije woning uit 1978 is toe aan de de beste energiebesparende maatregelen,"['verbetering. We willen', 'verbouwing combineren met']","['de', 'beste']",6,30,1,"[0.9545454545454546, 0.88]",0.92,volkskrant
seq7-0,small,"Het sluitstuk van de Berber-bibliotheek en de levenslessen van Pieter Winsemius Pieter Winsemius over domme vragen, vrouwelijke wetenschappers die correspondeerden met Darwin en het sluitstuk van de Berber-bibliotheek.  Michail Saltykov-Sjtsjedrin Pegasus,  21,50 Van de Russische satiricus Michail Saltykov-Sjtsjedrin (1826-1889) was tot dusver maar weinig in het Nederlands vertaald","Het sluitstuk van de Berber-bibliotheek en de levenslessen <extra_id_0> Pieter <extra_id_1> vragen, vrouwelijke wetenschappers <extra_id_2> Darwin en het sluitstuk van de Berber-bibliotheek. Michail Saltykov-Sjtsjedrin Pegasus, 21,50 Van de Russische satiricus Michail Saltykov-Sjtsjedrin <extra_id_3> dusver maar weinig in <extra_id_4> vertaald","Het sluitstuk van de Berber-bibliotheek en de levenslessen van Pieter van vragen, vrouwelijke wetenschappers Darwin en het sluitstuk van de Berber-bibliotheek. Michail Saltykov-Sjtsjedrin Pegasus, 21,50 Van de Russische satiricus Michail Saltykov-Sjtsjedrin Pegasus, 21,50 wordt tot dusver maar weinig in Russisch vertaald","['van Pieter Winsemius', 'Winsemius over domme', 'die correspondeerden met', '(1826-1889) was tot', 'het Nederlands']","['van', 'van', '', 'Pegasus, 21,50 wordt tot', 'Russisch']",14,30,1,"[0.85, 0.95, 1.0, 0.75, 1.0]",0.91,volkskrant
seq8-0,small,"Just Fontein, Pieter Hotse Smit en Lennart Bloemhof 14 augustus 2016, 19:50 03. 25 uur, atletiek, 100 meter (m) De Jamaicaan beloofde al dat er geschiedenis geschreven zal worden","Just Fontein, Pieter Hotse Smit en Lennart Bloemhof 14 augustus 2016, 19:50 03. 25 uur, atletiek, <extra_id_0> De Jamaicaan <extra_id_1> er <extra_id_2> worden","Just Fontein, Pieter Hotse Smit en Lennart Bloemhof 14 augustus 2016, 19:50 03. 25 uur, atletiek, volleybal De Jamaicaan kan er worden","['100 meter (m)', 'beloofde al dat', 'geschiedenis geschreven zal']","['volleybal', 'kan', '']",9,30,1,"[0.9230769230769231, 0.9333333333333333, 1.0]",0.95,volkskrant
seq9-0,small,"Tijdens het snoeien van de tuin komt dr.  Alzheimer op bezoek Toine Heijmans 17 augustus 2018, 15:00 De vader van Toine Heijmans in Frankrijk, 1983","Tijdens het snoeien van <extra_id_0> dr. Alzheimer op bezoek <extra_id_1> augustus 2018, 15:00 De vader <extra_id_2> Heijmans in Frankrijk, 1983","Tijdens het snoeien van de vader van dr. Alzheimer op bezoek Datum: 14 augustus 2018, 15:00 De vader van Heijmans in Frankrijk, 1983","['de tuin komt', 'Toine Heijmans 17', 'van Toine']","['de vader van', 'Datum: 14', 'van']",8,30,1,"[0.75, 0.8235294117647058, 0.6666666666666666]",0.75,volkskrant
seq10-0,small,"Vooruit: een voor allen, en allen voor een Het uitstellen van besluiten is een hogere kunst in het Midden-Oosten.  Leven met het mes op de keel is een alledaags gevoel voor Isralis, Palestijnen en andere buurtbewoners","Vooruit: een voor allen, en allen voor een <extra_id_0> besluiten is een hogere <extra_id_1> het Midden-Oosten. Leven met <extra_id_2> de keel is een alledaags gevoel voor Isralis, Palestijnen <extra_id_3>","Vooruit: een voor allen, en allen voor een goede keuze. De besluiten is een hogere keuze in het Midden-Oosten. Leven met de ziel en de keel is een alledaags gevoel voor Isralis, Palestijnen en Palestina.","['Het uitstellen van', 'kunst in', 'het mes op', 'en andere buurtbewoners']","['goede keuze. De', 'keuze in', 'de ziel en', 'Palestina.']",11,30,1,"[0.8333333333333334, 0.5, 0.7, 0.8260869565217391]",0.71,volkskrant
seq11-0,small,"Oud-Kamervoorzitter Brazili 15 jaar cel in voor corruptie De voormalige Kamervoorzitter van Brazili, Eduardo Cunha, is donderdag schuldig bevonden aan corruptie en veroordeeld tot een gevangenisstraf van ruim vijftien jaar.  Cunha, die in september uit zijn ambt werd gezet, speelde een sleutelrol in het gedwongen vertrek van president Dilma Rousseff","Oud-Kamervoorzitter Brazili 15 jaar cel in voor corruptie De voormalige Kamervoorzitter van Brazili, Eduardo Cunha, is donderdag schuldig bevonden <extra_id_0> veroordeeld tot <extra_id_1> ruim vijftien jaar. Cunha, die in september uit <extra_id_2> gezet, speelde een sleutelrol in <extra_id_3> van <extra_id_4>","Oud-Kamervoorzitter Brazili 15 jaar cel in voor corruptie De voormalige Kamervoorzitter van Brazili, Eduardo Cunha, is donderdag schuldig bevonden en is veroordeeld tot een cel in ruim vijftien jaar. Cunha, die in september uit op zichzelf gezet, speelde een sleutelrol in de politieke politiek van Brazilië.","['aan corruptie en', 'een gevangenisstraf van', 'zijn ambt werd', 'het gedwongen vertrek', 'president Dilma Rousseff']","['en is', 'een cel in', 'op zichzelf', 'de politieke politiek', 'Brazilië.']",15,30,1,"[0.8125, 0.6956521739130435, 0.8571428571428571, 0.7619047619047619, 0.875]",0.8,volkskrant
seq12-0,small,Time roept Angela Merkel uit tot 'Persoon van het Jaar' De Duitse bondskanselier Angela Merkel is door Time Magazine verkozen tot persoon van het jaar.  Dat heeft het tijschrift woensdag bekendgemaakt in de Amerikaanse ochtendshow Today Show,Time roept Angela Merkel uit tot <extra_id_0> Jaar' De Duitse bondskanselier Angela Merkel is door Time Magazine verkozen tot persoon van het <extra_id_1> het tijschrift woensdag <extra_id_2> Amerikaanse ochtendshow <extra_id_3>,Time roept Angela Merkel uit tot persoon van het Jaar' De Duitse bondskanselier Angela Merkel is door Time Magazine verkozen tot persoon van het Jaar. Dat is het tijschrift woensdag in de Amerikaanse ochtendshow,"['""\'Persoon van het""', 'jaar. Dat heeft', 'bekendgemaakt in de', 'Today Show']","['persoon van het', 'Jaar. Dat is', 'in de', '']",11,30,1,"[0.2222222222222222, 0.4, 0.7368421052631579, 1.0]",0.59,volkskrant
seq13-0,small,"Left, alone is onderhoudend, maar te bescheiden De componist die met sopraan Barbara Hannigan wereldfaam verwierf, brengt nu een ongewoon, onderhoudend pianostuk.  Merlijn Kerkhof 12 december 2016, 2:00 Pianist Alexandre Tharaud","Left, alone is onderhoudend, maar te bescheiden De componist die met sopraan Barbara Hannigan wereldfaam verwierf, <extra_id_0> ongewoon, onderhoudend pianostuk. Merlijn <extra_id_1> 2016, <extra_id_2> Tharaud","Left, alone is onderhoudend, maar te bescheiden De componist die met sopraan Barbara Hannigan wereldfaam verwierf, is een ongewoon, onderhoudend pianostuk. Merlijn van der Wal 2016, 0:00 Tharaud","['brengt nu een', 'Kerkhof 12 december', '2:00 Pianist Alexandre']","['is een', 'van der Wal', '0:00']",9,30,1,"[0.6923076923076923, 0.8421052631578947, 0.8636363636363636]",0.8,volkskrant
seq14-0,small,"Joost de Vries 1 september 2017, 11:49 SP-Tweede Kamerlid Sharon Gesthuizen en Jan Marijnissen.  Beeld anp Uit idealisme sloot Gesthuizen zich als jonge vrouw van halverwege de twintig aan bij de SP","Joost de Vries 1 september 2017, 11:49 SP-Tweede Kamerlid Sharon Gesthuizen en Jan <extra_id_0> Uit idealisme sloot Gesthuizen zich als jonge <extra_id_1> de <extra_id_2> SP","Joost de Vries 1 september 2017, 11:49 SP-Tweede Kamerlid Sharon Gesthuizen en Jan Joost de Vries Uit idealisme sloot Gesthuizen zich als jonge jongen de eerste keer. SP","['Marijnissen. Beeld anp', 'vrouw van halverwege', 'twintig aan bij de']","['Joost de Vries', 'jongen', 'eerste keer.']",10,30,1,"[0.8636363636363636, 0.85, 0.8888888888888888]",0.87,volkskrant
seq15-0,small,"Webcamlieveling oehoe laat zich even niet zien VAN ONZE VERSLAGGEVER CASPAR JANSSEN 3 maart 2014, 0:00 AMSTERDAM - De oehoe wil niet in beeld, dit ",Webcamlieveling oehoe laat zich even niet zien VAN ONZE VERSLAGGEVER CASPAR JANSSEN 3 maart <extra_id_0> - <extra_id_1> wil <extra_id_2> dit,Webcamlieveling oehoe laat zich even niet zien VAN ONZE VERSLAGGEVER CASPAR JANSSEN 3 maart 2019 - 15:45 Ik wil niet dit,"['2014', '0:00 AMSTERDAM', 'De oehoe', 'niet in beeld,']","['2019', '15:45 Ik', 'niet']",8,30,1,"[0.25, 0.9285714285714286, 0.875]",0.68,volkskrant
seq16-0,small,"Redactie 27 augustus 2016, 21:30 De Turkse president Recep Tayyip Erdogan en minister-president Mark Rutte tijdens een gezamenlijke persconferentie in 2011.  Beeld anp Een Turkse consul-generaal stuurde een paar weken geleden een brief aan enkele burgemeesters in de Rijnmond over hoe te handelen bij demonstraties van tegenstanders van de Turkse regering","<extra_id_0> 2016, 21:30 <extra_id_1> Recep Tayyip Erdogan en minister-president Mark Rutte tijdens <extra_id_2> in 2011. Beeld anp Een Turkse consul-generaal stuurde een paar weken geleden <extra_id_3> enkele <extra_id_4> Rijnmond over hoe te handelen bij demonstraties van tegenstanders van de Turkse regering","2016, 21:30 President Recep Tayyip Erdogan en minister-president Mark Rutte tijdens de bijeenkomst van de Turkse regering in 2011. Beeld anp Een Turkse consul-generaal stuurde een paar weken geleden een enkele vragen naar Rijnmond over hoe te handelen bij demonstraties van tegenstanders van de Turkse regering","['Redactie 27 augustus', 'De Turkse president', 'een gezamenlijke persconferentie', 'een brief aan', 'burgemeesters in de']","['', 'President', 'de bijeenkomst van de Turkse regering', 'een', 'vragen naar']",15,30,1,"[1.0, 0.5789473684210527, 0.7837837837837838, 0.7692307692307693, 0.7894736842105263]",0.78,volkskrant
seq17-0,small,"'Laat je patint niet barsten' De zorgverlener kijkt alleen maar in z'n paperassen en niet meer naar de patint, zegt ethica Annelies van Heijst.  Zij pleit voor presentiezorg: houd mensen weg uit die peperdure ziekenhuismolen maar blijf ze wel nabij","'Laat je patint niet barsten' De zorgverlener kijkt alleen maar in z'n paperassen en niet meer naar de patint, zegt <extra_id_0> Heijst. Zij pleit voor <extra_id_1> weg uit <extra_id_2> maar blijf <extra_id_3>","'Laat je patint niet barsten' De zorgverlener kijkt alleen maar in z'n paperassen en niet meer naar de patint, zegt voorzitter Heijst. Zij pleit voor een weg uit maar blijf altijd lekker.","['ethica Annelies van', 'presentiezorg: houd mensen', 'die peperdure ziekenhuismolen', 'ze wel nabij']","['voorzitter', 'een', '', 'lekker.']",12,30,1,"[0.9473684210526315, 0.8846153846153846, 1.0, 0.8333333333333334]",0.92,volkskrant
seq18-0,small,"Voor wie snel de knop omzet en breed zoekt, is er gerust uitzicht op ander werk.  En echt niet alleen voor de jongeren",Voor wie snel de knop omzet en breed <extra_id_0> uitzicht <extra_id_1> En echt niet alleen voor de jongeren,Voor wie snel de knop omzet en breed op uitzicht krijgt. En echt niet alleen voor de jongeren,"['zoekt', 'is er gerust', 'op ander werk.']","['op', 'krijgt.']",7,30,1,"[0.8, 0.9166666666666666]",0.86,volkskrant
seq19-0,small,"Uit eten Bar-Bistro Madeleine Bij Bar-Bistro Madeleine in Utrecht mag alles Niks fijner dan een restaurant waar ze precis alles serveren waarvan je nog niet wist dat je er zin in had.  Met grote goedgezindheid, sjeu en smaak: Madeleine in Utrecht is een echte aanrader","Uit eten Bar-Bistro Madeleine Bij Bar-Bistro Madeleine in <extra_id_0> Niks fijner dan een restaurant waar ze precis <extra_id_1> waarvan je <extra_id_2> dat je er <extra_id_3> Met grote goedgezindheid, sjeu en <extra_id_4> Utrecht is een echte aanrader","Uit eten Bar-Bistro Madeleine Bij Bar-Bistro Madeleine in Utrecht Niks fijner dan een restaurant waar ze precis waarvan je weet dat je er niet in zit. Met grote goedgezindheid, sjeu en lekker eten in Utrecht is een echte aanrader","['Utrecht mag alles', 'alles serveren', 'nog niet wist', 'zin in had.', 'smaak: Madeleine in']","['Utrecht', '', 'weet', 'niet in zit.', 'lekker eten in']",14,30,1,"[0.5882352941176471, 1.0, 0.8461538461538461, 0.5, 0.631578947368421]",0.71,volkskrant
seq20-0,small,"De huidige president van de Europese Centrale Bank (ECB) dreigt een uniek record neer te zetten.  Mario Draghi heeft als hij dit najaar aftreedt, in zijn hele ambtstermijn van acht jaar nooit de rente verhoogd",De huidige president <extra_id_0> Centrale Bank (ECB) dreigt een uniek record neer te zetten. <extra_id_1> hij dit <extra_id_2> zijn hele ambtstermijn van acht jaar nooit de rente verhoogd,De huidige president van de Europese Centrale Bank (ECB) dreigt een uniek record neer te zetten. Hoewel hij dit jaar op zijn hele ambtstermijn van acht jaar nooit de rente verhoogd,"['van de Europese', 'Mario Draghi heeft als', 'najaar aftreedt', 'in']","['van de Europese', 'Hoewel', 'jaar op']",10,30,1,"[0.0, 0.8636363636363636, 0.6666666666666666]",0.51,volkskrant
seq21-0,small,"Advertentie van Open Universiteit Hoogleraar Lilian Lechner: Sociale media kunnen het welzijn van eenzame ouderen verhogen Nederland vergrijst en telt steeds meer alleenwonende ouderen.  Sociale media kunnen helpen om bij hen gevoelens van eenzaamheid en onveiligheid te voorkomen, stelt gezondheidspsychologe Lilian Lechner","Advertentie van Open Universiteit Hoogleraar Lilian Lechner: <extra_id_0> het welzijn van eenzame ouderen verhogen Nederland vergrijst en telt steeds meer alleenwonende ouderen. Sociale media kunnen <extra_id_1> hen gevoelens van eenzaamheid <extra_id_2> voorkomen, <extra_id_3>","Advertentie van Open Universiteit Hoogleraar Lilian Lechner: Emotionele klachten en het welzijn van eenzame ouderen verhogen Nederland vergrijst en telt steeds meer alleenwonende ouderen. Sociale media kunnen bij hen gevoelens van eenzaamheid en angst voorkomen, aldus Lilian Lechner.","['Sociale media kunnen', 'helpen om bij', 'en onveiligheid te', 'stelt gezondheidspsychologe Lilian Lechner']","['Emotionele klachten en', 'bij', 'en angst', 'Lechner.']",13,30,1,"[0.6818181818181818, 0.7692307692307693, 0.6666666666666666, 0.8571428571428571]",0.74,volkskrant
seq22-0,small,Shorttracker Sjinkie Knegt kan zich vandaag bij de Olympische Spelen opmaken voor zijn eerste finale.  De Fries bereikte de eindstrijd op de 1000 meter,Shorttracker Sjinkie Knegt kan zich vandaag bij de Olympische Spelen opmaken voor zijn eerste <extra_id_0> de eindstrijd op <extra_id_1>,Shorttracker Sjinkie Knegt kan zich vandaag bij de Olympische Spelen opmaken voor zijn eerste ronde van de eindstrijd op de Olympische Spelen.,"['finale. De Fries bereikte', 'de 1000 meter']","['ronde van', 'Spelen.']",7,30,1,"[0.88, 0.9230769230769231]",0.9,volkskrant
seq23-0,small,Patstelling rond verkoop blank kalfsvlees Het staakt-het-vuren in het kalfsvleesconflict lijkt een kortstondig leven beschoren.  Een woordvoerster van Wakker Dier liet vrijdag weten dat de dierenwelzijnsorganisatie zeer waarschijnlijk haar campagne tegen de verkoop van blank kalfsvlees hervat,Patstelling rond verkoop blank kalfsvlees Het staakt-het-vuren in het kalfsvleesconflict lijkt een kortstondig leven beschoren. <extra_id_0> Wakker Dier liet vrijdag weten dat de <extra_id_1> haar <extra_id_2> verkoop van <extra_id_3> hervat,Patstelling rond verkoop blank kalfsvlees Het staakt-het-vuren in het kalfsvleesconflict lijkt een kortstondig leven beschoren. De Wakker Dier liet vrijdag weten dat de consument haar aanbod rond verkoop van kalfsvlees hervat,"['Een woordvoerster van', 'dierenwelzijnsorganisatie zeer waarschijnlijk', 'campagne tegen de', 'blank kalfsvlees']","['De', 'consument', 'aanbod rond', 'kalfsvlees']",11,30,1,"[0.9523809523809523, 0.8888888888888888, 0.7058823529411765, 0.375]",0.73,volkskrant
seq24-0,small,"Arthur van Amerongen 13 juli 2015, 2:00 Het is nu zo heet dat mijn gekko's smelten.  Op de radio waarschuwt het Instituto Portugues do Mar e da Atmosfera voor bosbranden","Arthur van Amerongen 13 juli 2015, 2:00 Het is <extra_id_0> dat mijn <extra_id_1> de radio waarschuwt het Instituto Portugues do <extra_id_2> Atmosfera voor bosbranden","Arthur van Amerongen 13 juli 2015, 2:00 Het is toch dat mijn verhaal op de radio waarschuwt het Instituto Portugues do Ambiente e Atmosfera voor bosbranden","['nu zo heet', '""gekko\'s smelten. Op""', 'Mar e da']","['toch', 'verhaal op', 'Ambiente e']",9,30,1,"[0.8, 0.8095238095238095, 0.9]",0.84,volkskrant
seq25-0,small,De tolerantie ontmaskerd Tegelijk met de WTC-torens lijkt de mythe van de Nederlandse tolerantie te zijn ingestort.  Onderhuids heeft altijd wantrouwen gesluimerd jegens moslims,De tolerantie ontmaskerd <extra_id_0> lijkt de mythe van de Nederlandse tolerantie te zijn ingestort. Onderhuids heeft altijd wantrouwen <extra_id_1>,De tolerantie ontmaskerd In Nederland lijkt de mythe van de Nederlandse tolerantie te zijn ingestort. Onderhuids heeft altijd wantrouwen,"['Tegelijk met de WTC-torens', 'gesluimerd jegens moslims']","['In Nederland', '']",7,30,1,"[0.8076923076923077, 1.0]",0.9,volkskrant
seq26-0,small,"Jan Pieter Ekker 15 april 2004, 0:00 Toen Jan Decleir vorig jaar op het Nederlands Film Festival een Gouden Kalf voor zijn gehele oeuvre kreeg, sprak hij de hoop uit dat het eerbetoon geen fin de carrire zou betekenen.  Het was misplaatste angst; Decleir, van 14 februari 1946, speelde sindsdien alweer een groot aantal memorabele rollen","Jan Pieter Ekker 15 april 2004, 0:00 Toen Jan Decleir vorig jaar op het Nederlands Film Festival een <extra_id_0> voor <extra_id_1> kreeg, sprak hij de <extra_id_2> het eerbetoon geen <extra_id_3> zou betekenen. Het was misplaatste angst; Decleir, <extra_id_4> 1946, speelde sindsdien <extra_id_5> aantal memorabele rollen","Jan Pieter Ekker 15 april 2004, 0:00 Toen Jan Decleir vorig jaar op het Nederlands Film Festival een eerbetoon voor zijn vader kreeg, sprak hij de vraag of het eerbetoon geen echte geluk zou betekenen. Het was misplaatste angst; Decleir, geboren in 1946, speelde sindsdien een aantal memorabele rollen","['Gouden Kalf', 'zijn gehele oeuvre', 'hoop uit dat', 'fin de carrire', 'van 14 februari', 'alweer een groot']","['eerbetoon', 'zijn vader', 'vraag of', 'echte geluk', 'geboren in', 'een']",17,30,1,"[0.9090909090909091, 0.6111111111111112, 0.9166666666666666, 0.8571428571428571, 0.8666666666666667, 0.8125]",0.83,volkskrant
seq27-0,small,"Fractievoorzitter Sybrand Buma op een CDA-congres in Nijmegen.   ANP Door: Robert Giebels 4 november 2017, 17:24 ","Fractievoorzitter Sybrand Buma op <extra_id_0> Nijmegen. ANP Door: <extra_id_1> 4 november 2017, 17:24","Fractievoorzitter Sybrand Buma op de hoek van Nijmegen. ANP Door: ANP 4 november 2017, 17:24","['een CDA-congres in', 'Robert Giebels']","['de hoek van', 'ANP']",5,30,1,"[0.7222222222222222, 1.0]",0.86,volkskrant
seq28-0,small,Interview Rachid Guernaoui In Marokko is Rachid Guernaoui analfabeet: Ik zou niet eens weten hoe ik een buskaartje moet kopen Rachid Gernaoui Beeld Casper Kofi Als kind kon Haagse wethouder Rachid Guernaoui (46) moeilijk aansluiting vinden bij de Nederlandse cultuur.  Nu voelt hij zich Hollander,Interview Rachid Guernaoui <extra_id_0> Rachid Guernaoui analfabeet: Ik zou niet eens weten hoe ik een <extra_id_1> Rachid Gernaoui Beeld Casper Kofi Als <extra_id_2> wethouder Rachid Guernaoui (46) moeilijk aansluiting vinden <extra_id_3> cultuur. Nu <extra_id_4> zich Hollander,Interview Rachid Guernaoui | RTL Nieuws Rachid Guernaoui analfabeet: Ik zou niet eens weten hoe ik een politieke oplossing moet hebben Rachid Gernaoui Beeld Casper Kofi Als politiek ondernemer kan wethouder Rachid Guernaoui (46) moeilijk aansluiting vinden bij de cultuur. Nu spreekt zich Hollander,"['In Marokko is', 'buskaartje moet kopen', 'kind kon Haagse', 'bij de Nederlandse', 'voelt hij']","['| RTL Nieuws', 'politieke oplossing moet hebben', 'politiek ondernemer kan', 'bij de', 'spreekt']",14,30,1,"[0.8461538461538461, 0.7096774193548387, 0.782608695652174, 0.6666666666666666, 1.0]",0.8,volkskrant
seq29-0,small,"Vijf korhoenders uitgezet in Salland, 'meer zullen volgen' Op de Sallandse Heuvelrug lopen sinds vanavond vijf wilde, Zweedse korhoenders rond.  De uitgezette vogels moeten voorkomen dat de Nederlandse populatie uitsterft","Vijf korhoenders uitgezet in Salland, 'meer zullen volgen' Op de Sallandse Heuvelrug lopen sinds <extra_id_0> Zweedse korhoenders rond. De uitgezette <extra_id_1> dat de <extra_id_2>","Vijf korhoenders uitgezet in Salland, 'meer zullen volgen' Op de Sallandse Heuvelrug lopen sinds kort tientallen Zweedse korhoenders rond. De uitgezette tocht weet dat de","['vanavond vijf wilde,', 'vogels moeten voorkomen', 'Nederlandse populatie uitsterft']","['kort tientallen', 'tocht weet', '']",9,30,1,"[0.75, 0.8260869565217391, 1.0]",0.86,volkskrant
seq30-0,small,"Eurofondsen zijn laagrenderende vluchtheuvel De onrust op de valutamarkten houdt ook de Nederlandse fondsbelegger flink bezig.  Een groot deel van de gangbare beleggingsfondsen belegt namelijk in Amerikaanse aandelen, obligaties of andere waardepapieren","Eurofondsen zijn laagrenderende vluchtheuvel De onrust <extra_id_0> houdt ook de Nederlandse fondsbelegger flink bezig. Een groot deel van de <extra_id_1> namelijk in Amerikaanse aandelen, <extra_id_2>","Eurofondsen zijn laagrenderende vluchtheuvel De onrust van de eurofondsen houdt ook de Nederlandse fondsbelegger flink bezig. Een groot deel van de eurofondsen, namelijk in Amerikaanse aandelen,","['op de valutamarkten', 'gangbare beleggingsfondsen belegt', 'obligaties of andere waardepapieren']","['van de eurofondsen', 'eurofondsen,', '']",10,30,1,"[0.6842105263157895, 0.7575757575757576, 1.0]",0.81,volkskrant
