Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq99-0,large,". The Money Pit (Richard Benjamin, 1986, VS). Teleurstellende remake van klassieke verbouwingskomedie Mr. Blandings",". The Money Pit (Richard Benjamin, 1986, <extra_id_0> van klassieke verbouwingskomedie Mr. Blandings",". The Money Pit (Richard Benjamin, 1986, 1991) is een bewerking van klassieke verbouwingskomedie Mr. Blandings",['VS). Teleurstellende remake'],['1991) is een bewerking'],3,20.0,7,[0.8518518518518519],0.85,nrc
seq100-0,large,"Het afschudden van ideologische veren is voor een politieke partij als de onze niet alleen een probleem, het is in bepaalde opzichten",Het afschudden van ideologische veren is voor een politieke partij als de onze niet alleen een <extra_id_0> bepaalde opzichten,Het afschudden van ideologische veren is voor een politieke partij als de onze niet alleen een zaak van bepaalde opzichten,"['probleem', 'het is in']",['zaak van'],4,20.0,7,[1.0],1.0,nrc
seq101-0,large,"jaren ontslagen uit de gevangenis waar ze zat voor de moord op haar zoontje. Ze moet in het reine zien te komen met het verleden. Regie: Philippe Claudel. Met: Kristin Scott Thomas, Elsa Zylberstein,","jaren ontslagen uit de gevangenis waar <extra_id_0> moord op haar zoontje. Ze moet <extra_id_1> zien te komen met het verleden. Regie: Philippe Claudel. Met: Kristin Scott Thomas, Elsa Zylberstein,","jaren ontslagen uit de gevangenis waar ze werd veroordeeld voor de moord op haar zoontje. Ze moet in contact zien te komen met het verleden. Regie: Philippe Claudel. Met: Kristin Scott Thomas, Elsa Zylberstein,","['ze zat voor de', 'in het reine']","['ze werd veroordeeld voor de', 'in contact']",7,20.0,7,"[0.5925925925925926, 0.75]",0.67,nrc
seq102-0,large,"Je kunt het zo gek niet bedenken of er bestaat een club van. Wereldreizigers, bonsai-fans of biografen, allemaal hebben ze zich verenigd. Deel","Je <extra_id_0> gek niet bedenken <extra_id_1> bestaat een club van. Wereldreizigers, bonsai-fans of biografen, allemaal hebben ze zich verenigd. Deel","Je zou het gek niet bedenken er bestaat een club van. Wereldreizigers, bonsai-fans of biografen, allemaal hebben ze zich verenigd. Deel","['kunt het zo', 'of er']","['zou het', 'er']",5,20.0,7,"[0.6363636363636364, 0.6]",0.62,nrc
seq103-0,large,"De lijst van popmusici die voortijdig en op het hoogtepunt van hun roem overleden is lang. Elk van hen heeft een zwanezang, een laatste veelbetekenend nummer. Een jaar lang worden, op","De lijst van popmusici die voortijdig en op het hoogtepunt van hun roem overleden is lang. Elk van hen heeft een zwanezang, een laatste <extra_id_0> jaar <extra_id_1>","De lijst van popmusici die voortijdig en op het hoogtepunt van hun roem overleden is lang. Elk van hen heeft een zwanezang, een laatste noot van een jaar","['veelbetekenend nummer. Een', 'lang worden', 'op']","['noot van een', '']",6,20.0,7,"[0.7692307692307693, 1.0]",0.88,nrc
seq104-0,large,december vertrekt Andr Kuipers met een Sojoezraket naar de ruimte. Tot dan elke week een bericht over zijn voorbereiding. Vandaag:,december vertrekt Andr Kuipers met een Sojoezraket naar de ruimte. Tot <extra_id_0> bericht over zijn voorbereiding. Vandaag:,december vertrekt Andr Kuipers met een Sojoezraket naar de ruimte. Tot die tijd volgt bericht over zijn voorbereiding. Vandaag:,['dan elke week een'],['die tijd volgt'],4,20.0,7,[0.8235294117647058],0.82,nrc
seq105-0,large,- NRC Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de boeken die hij (her)leest. Deze week:,- NRC Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de <extra_id_0> hij <extra_id_1>,- NRC Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de ziekte die hij zelf had,"['boeken die', '(her)leest. Deze week:']","['ziekte die', 'had']",5,20.0,7,"[0.4, 0.9545454545454546]",0.68,nrc
seq106-0,large,". The Next Karate Kid (Christopher Cain, 1994, VS). Vierde actiefilm volgens de Karate Kid-formule gunt de hoofdrol voor de verandering aan een weesmeisje (Hil",". The Next Karate Kid (Christopher Cain, 1994, VS). Vierde actiefilm volgens de Karate Kid-formule gunt de <extra_id_0> verandering <extra_id_1> weesmeisje (Hil",". The Next Karate Kid (Christopher Cain, 1994, VS). Vierde actiefilm volgens de Karate Kid-formule gunt de kijker een verandering Het weesmeisje (Hil","['hoofdrol voor de', 'aan een']","['kijker een', 'Het']",5,20.0,7,"[0.875, 0.8571428571428571]",0.87,nrc
seq107-0,large,"thriller over voyeurisme, moord en erotiek in een flatgebouw. Suspense lijkt bijzaak in film vol gratuite hitsigheid, ondeugende spelletjes en zwart ondergoed.","thriller over voyeurisme, moord en erotiek in een flatgebouw. Suspense lijkt bijzaak in film <extra_id_0> spelletjes en zwart ondergoed.","thriller over voyeurisme, moord en erotiek in een flatgebouw. Suspense lijkt bijzaak in film over spelletjes en zwart ondergoed.","['vol gratuite hitsigheid', 'ondeugende']",['over'],4,20.0,7,[0.9130434782608695],0.91,nrc
seq108-0,large,"Cronenberg trekt de kijker mee in proefsessie met een nieuw soort computerspel. In eXistenZ plugt de speler direct in op zijn centrale zenuwstelsel en dat van de ontwerpster (Jennifer Jason Leigh). Maar op haar hoofd rust een fatwa, uitgesproken door haar vijanden, de Realisten, die ook meespelen.","Cronenberg trekt de kijker mee in proefsessie met een nieuw soort computerspel. In eXistenZ plugt de speler direct in op zijn centrale zenuwstelsel en dat van de <extra_id_0> Leigh). Maar op haar hoofd rust een <extra_id_1> haar vijanden, <extra_id_2> ook meespelen.","Cronenberg trekt de kijker mee in proefsessie met een nieuw soort computerspel. In eXistenZ plugt de speler direct in op zijn centrale zenuwstelsel en dat van de speler (Samantha Leigh). Maar op haar hoofd rust een geheim: haar vijanden, die ook meespelen.","['ontwerpster (Jennifer Jason', 'fatwa', 'uitgesproken door', 'de Realisten', 'die']","['speler (Samantha', 'geheim:', 'die']",9,20.0,7,"[0.7777777777777778, 1.0, 0.8823529411764706]",0.89,nrc
seq109-0,large,"PHOTOGRAPHS TO BE USED SOLELY FOR ADVERTISING, PROMOTION, PUBLICITY OR REVIEWS OF THIS SPECIFIC MOTION PICTURE AND TO REMAIN THE PROPERTY OF THE STUDIO. NOT FOR SALE OR REDISTRIBUTION.","PHOTOGRAPHS TO BE <extra_id_0> ADVERTISING, PROMOTION, PUBLICITY OR REVIEWS OF THIS SPECIFIC MOTION PICTURE AND TO REMAIN THE <extra_id_1> STUDIO. NOT FOR SALE OR REDISTRIBUTION.","PHOTOGRAPHS TO BE USED FOR ADVERTISING, PROMOTION, PUBLICITY OR REVIEWS OF THIS SPECIFIC MOTION PICTURE AND TO REMAIN THE ORIGINAL IMAGE IN THE STUDIO. NOT FOR SALE OR REDISTRIBUTION.","['USED SOLELY FOR', 'PROPERTY OF THE']","['USED FOR', 'ORIGINAL IMAGE IN THE']",6,20.0,7,"[0.4666666666666667, 0.7142857142857143]",0.59,nrc
seq110-0,large,"u. The Breakfast Club (John Hughes, 1985, VS). Plezierig serieuze teenagerfilm strandt laatste half uur in vet moralisme. Vijf uiteenlopende, voor straf in de schoolbibliot","u. The Breakfast Club (John Hughes, 1985, VS). Plezierig serieuze teenagerfilm strandt laatste half uur in vet moralisme. <extra_id_0> straf in <extra_id_1>","u. The Breakfast Club (John Hughes, 1985, VS). Plezierig serieuze teenagerfilm strandt laatste half uur in vet moralisme. Goede straf in de.","['Vijf uiteenlopende', 'voor', 'de schoolbibliot']","['Goede', 'de.']",5,20.0,7,"[0.7777777777777778, 1.0]",0.89,nrc
seq111-0,large,uit 1782 speelt in het Manhattan van de jaren negentig. Film over manipulatie en verleiding in rijkeluismilieu werd destijds in deze krant omschreven als,uit 1782 speelt in het Manhattan van de jaren negentig. Film <extra_id_0> en verleiding <extra_id_1> destijds in deze krant omschreven als,uit 1782 speelt in het Manhattan van de jaren negentig. Film met spanning en verleiding werd destijds in deze krant omschreven als,"['over manipulatie', 'in rijkeluismilieu werd']","['met spanning', 'werd']",5,20.0,7,"[0.8125, 0.8260869565217391]",0.82,nrc
seq112-0,large,Kees Momma (49) is autistisch. Hij werd bekend door de documentaire Het beste voor Kees van Monique Nolte,Kees Momma (49) is autistisch. Hij <extra_id_0> documentaire Het beste voor Kees van Monique Nolte,Kees Momma (49) is autistisch. Hij is de hoofdpersoon in de documentaire Het beste voor Kees van Monique Nolte,['werd bekend door de'],['is de hoofdpersoon in de'],4,20.0,7,[0.7083333333333334],0.71,nrc
seq113-0,large,dagen zijn de gemeenteraadsverkiezingen. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen. De,dagen zijn de <extra_id_0> in om deze politieke nieuwsbrief per mail te ontvangen. De,dagen zijn de voorwaarden in om deze politieke nieuwsbrief per mail te ontvangen. De,['gemeenteraadsverkiezingen. Schrijf je'],['voorwaarden'],3,20.0,7,[0.8648648648648649],0.86,nrc
seq114-0,large,en. Ben jij ook op zoek naar een baan en wil je jezelf graag pitchen? Of heb jij misschien de ideale baan voor,en. Ben jij ook op zoek naar een baan en <extra_id_0> jezelf graag <extra_id_1> jij misschien de ideale baan voor,en. Ben jij ook op zoek naar een baan en wil jij jezelf graag ontwikkelen? Dan heb jij misschien de ideale baan voor,"['wil je', 'pitchen? Of heb']","['wil jij', 'ontwikkelen? Dan heb']",5,20.0,7,"[0.2857142857142857, 0.55]",0.42,nrc
seq115-0,large,Benieuwd hoe de nabije toekomst volgens Audi eruit ziet? Of zo snel mogelijk een elektrische Audi rijden? Kijk dan op zero.audi.nl/nl,Benieuwd hoe de nabije toekomst volgens Audi eruit ziet? Of zo snel mogelijk een elektrische Audi <extra_id_0> zero.audi.nl/nl,Benieuwd hoe de nabije toekomst volgens Audi eruit ziet? Of zo snel mogelijk een elektrische Audi te gaan testen? zero.audi.nl/nl,['rijden? Kijk dan op'],['te gaan testen?'],4,20.0,7,[0.8947368421052632],0.89,nrc
seq116-0,large,- NRC Opgevoed Elke week legt Annemiek Leclaire een lezersvraag voor aan deskundigen. Deze week: Een,- <extra_id_0> week legt Annemiek Leclaire een lezersvraag voor aan deskundigen. Deze week: Een,- Deze week legt Annemiek Leclaire een lezersvraag voor aan deskundigen. Deze week: Een,['NRC Opgevoed Elke'],['Deze'],3,20.0,7,[0.8823529411764706],0.88,nrc
seq117-0,large,t Deze rubriek belicht elke dinsdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,t Deze rubriek <extra_id_0> kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,t Deze rubriek bevat kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,['belicht elke dinsdag'],['bevat'],3,20.0,7,[0.85],0.85,nrc
seq118-0,large,"Monet, Van Gogh en Picasso en vele anderen hoogtepunten uit een Haagse collectie t/m 5 okt in de Kunsthal,","Monet, Van Gogh en Picasso en vele anderen hoogtepunten uit een <extra_id_0> okt in de Kunsthal,","Monet, Van Gogh en Picasso en vele anderen hoogtepunten uit een rijke collectie. Vanaf 10 okt in de Kunsthal,",['Haagse collectie t/m 5'],['rijke collectie. Vanaf 10'],4,20.0,7,[0.52],0.52,nrc
seq119-0,large,". DE JURK In zijn derde, knap geconstrueerde, maar losse speelfilm volgt regisseur Alex van Warmerdam de levensloop van een zomerjurk, van katoenbolletje tot crematorium. Fragmenten van 'vrolijke verhalen' vormen een grimmig mozaek van rampspoed en onmacht in de intermenselijke sfeer.",". DE JURK In zijn derde, knap geconstrueerde, maar losse speelfilm volgt regisseur Alex van Warmerdam de levensloop van een <extra_id_0> tot crematorium. Fragmenten van 'vrolijke verhalen' vormen een grimmig mozaek van rampspoed <extra_id_1> de <extra_id_2>",". DE JURK In zijn derde, knap geconstrueerde, maar losse speelfilm volgt regisseur Alex van Warmerdam de levensloop van een jongen die gaat van ziekenhuis tot crematorium. Fragmenten van 'vrolijke verhalen' vormen een grimmig mozaek van rampspoed en de","['zomerjurk', 'van katoenbolletje', 'en onmacht in', 'intermenselijke sfeer.']","['jongen die gaat van ziekenhuis', 'en', '']",8,20.0,7,"[0.9, 0.8888888888888888, 1.0]",0.93,nrc
seq120-0,large,"The Empire Strikes Back (Irvin Kershner, 1980, VS). Vervolg op Star Wars bleek deel V te zijn van een",The Empire Strikes Back <extra_id_0> Vervolg op Star Wars bleek deel V te zijn van een,The Empire Strikes Back Vervolg op Star Wars bleek deel V te zijn van een,"['(Irvin Kershner', '1980', 'VS).']",[''],4,20.0,7,[1.0],1.0,nrc
seq121-0,large,". Under Siege (Andrew Davis, 1992, VS). Solide actiefilm. Dolgedraaide CIA-agent Tommy Lee Jones gijzelt de bemann",". Under Siege (Andrew Davis, 1992, VS). <extra_id_0> CIA-agent Tommy Lee Jones gijzelt de bemann",". Under Siege (Andrew Davis, 1992, VS). Der CIA-agent Tommy Lee Jones gijzelt de bemann",['Solide actiefilm. Dolgedraaide'],['Der'],3,20.0,7,[0.9],0.9,nrc
seq122-0,large,en in de player hierboven beluisteren (en u hier abonneren via iTunes). We zijn benieuwd wat u vindt.,en <extra_id_0> beluisteren (en u hier abonneren via iTunes). We zijn benieuwd wat u vindt.,en u kunt hem hier beluisteren (en u hier abonneren via iTunes). We zijn benieuwd wat u vindt.,['in de player hierboven'],['u kunt hem hier'],4,20.0,7,[0.6818181818181818],0.68,nrc
seq123-0,large,". WEST SIDE STORY Energieke show tussen hoge brandtrappen, met passie en gymnastische dans. Maria en Tony (Maaike Widdershoven en Addo Kruizinga) zijn geloofwaardig en de Nederlandse vertaling houdt het verhaal overtuigend vast.",". WEST SIDE STORY Energieke show tussen hoge brandtrappen, met passie <extra_id_0> en Tony (Maaike <extra_id_1> Kruizinga) zijn geloofwaardig en de Nederlandse vertaling houdt het verhaal overtuigend vast.",". WEST SIDE STORY Energieke show tussen hoge brandtrappen, met passie voor de kijker. De personages van Jessica en Tony (Maaike de Jong en Johan Kruizinga) zijn geloofwaardig en de Nederlandse vertaling houdt het verhaal overtuigend vast.","['en gymnastische dans. Maria', 'Widdershoven en Addo']","['voor de kijker. De personages van Jessica', 'de Jong en Johan']",7,20.0,7,"[0.8048780487804879, 0.7]",0.75,nrc
seq124-0,large,". SCHERZO Fenomenaal muzikaal varit in theateromlijsting, door Mini & Maxi en negen veelzijdige musici.",". SCHERZO Fenomenaal muzikaal varit in theateromlijsting, door Mini & Maxi <extra_id_0> musici.",". SCHERZO Fenomenaal muzikaal varit in theateromlijsting, door Mini & Maxi en musici.",['en negen veelzijdige'],['en'],3,20.0,7,[0.9],0.9,nrc
seq125-0,large,Wekelijks doet Japke-d. Bouma verslag van haar ontmoetingen met allerlei typen collegas Deze week: de,Wekelijks doet <extra_id_0> van haar ontmoetingen met allerlei typen collegas Deze week: de,Wekelijks doet ze een verslag van haar ontmoetingen met allerlei typen collegas Deze week: de,['Japke-d. Bouma verslag'],['ze een verslag'],3,20.0,7,[0.5454545454545454],0.55,nrc
seq126-0,large,". Nolan heeft zijn verhaal opgebouwd in cirkels die hij over elkaar legt, zodat je nooit kunt zien waar de ene ophoudt en de andere begint.",". Nolan heeft zijn verhaal opgebouwd in <extra_id_0> hij over elkaar legt, zodat je nooit kunt zien waar de ene ophoudt <extra_id_1> begint.",". Nolan heeft zijn verhaal opgebouwd in stukken die hij over elkaar legt, zodat je nooit kunt zien waar de ene ophoudt en waar de andere begint.","['cirkels die', 'en de andere']","['stukken die', 'en waar de andere']",5,20.0,7,"[0.5454545454545454, 0.29411764705882354]",0.42,nrc
seq127-0,large,"rok destijds meer dan twee miljoen bezoekers en groeide daarmee uit tot grootste vaderlandse bioscoophit van de jaren tachtig. Met Nelly Frijda, Huub Stapel, Ren van",rok destijds meer dan twee miljoen bezoekers en groeide daarmee uit tot grootste vaderlandse bioscoophit van de jaren tachtig. <extra_id_0> Huub <extra_id_1> van,rok destijds meer dan twee miljoen bezoekers en groeide daarmee uit tot grootste vaderlandse bioscoophit van de jaren tachtig. - Huub van der Zwaag - Auteur van,"['Met Nelly Frijda,', 'Stapel', 'Ren']","['-', 'van der Zwaag - Auteur']",5,20.0,7,"[1.0, 0.9090909090909091]",0.95,nrc
seq128-0,large,en Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de boeken die hij (her)leest. Deze week:,en Pieter Steinz heeft de spierziekte <extra_id_0> verloop van zijn ziekte met de boeken die hij (her)leest. Deze week:,en Pieter Steinz heeft de spierziekte en deed onderzoek naar het verloop van zijn ziekte met de boeken die hij (her)leest. Deze week:,['ALS en verbindt het'],['en deed onderzoek naar het'],4,20.0,7,[0.6538461538461539],0.65,nrc
seq129-0,large,Het is zover: de sporter heeft zich weten te plaatsen. Het thuisfront volgt de prestaties vaak op afstand. Hoe is dat? Deze week de,Het <extra_id_0> sporter heeft zich weten te plaatsen. Het thuisfront volgt de prestaties <extra_id_1> afstand. Hoe is dat? Deze week de,Het is een prestatie van een sporter heeft zich weten te plaatsen. Het thuisfront volgt de prestaties op afstand. Hoe is dat? Deze week de,"['is zover: de', 'vaak op']","['is een prestatie van een', 'op']",5,20.0,7,"[0.75, 0.7142857142857143]",0.73,nrc
seq130-0,large,"Duitse soldaten kan passend zijn, maar niet op 4 mei en niet in n adem met de herdenking van slachtoffers","Duitse soldaten kan passend zijn, maar niet op 4 mei <extra_id_0> adem met de herdenking van slachtoffers","Duitse soldaten kan passend zijn, maar niet op 4 mei Adem op adem met de herdenking van slachtoffers",['en niet in n'],['Adem op'],4,20.0,7,[0.8333333333333334],0.83,nrc
seq131-0,large,g Deze rubriek belicht elke dinsdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,g <extra_id_0> elke dinsdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,g elke dinsdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,['Deze rubriek belicht'],[''],3,20.0,7,[1.0],1.0,nrc
seq132-0,large,. Waarschijnlijk stortte het toestel met 239 mensen aan boord neer op een afgelegen locatie in de Indische Oceaan,. <extra_id_0> met 239 mensen aan boord neer op een afgelegen locatie in de Indische Oceaan,. Het schip legt met 239 mensen aan boord neer op een afgelegen locatie in de Indische Oceaan,['Waarschijnlijk stortte het toestel'],['Het schip legt'],4,20.0,7,[0.7941176470588235],0.79,nrc
seq133-0,large,het Centrum voor Onderzoek van de Economie van de Lagere Overheden (COELO) van de Rijksuniversiteit Groningen.,het Centrum voor Onderzoek van de Economie van de Lagere Overheden (COELO) <extra_id_0> Groningen.,het Centrum voor Onderzoek van de Economie van de Lagere Overheden (COELO) van de Rijksuniversiteit Groningen.,['van de Rijksuniversiteit'],['van de Rijksuniversiteit'],3,20.0,7,[0.0],0.0,nrc
seq134-0,large,"Koken doen veel mensen, eten doet iedereen. Marjoleine de Vos over zien, ruiken, proeven, samenzijn en","Koken <extra_id_0> eten doet iedereen. Marjoleine de Vos over zien, ruiken, proeven, samenzijn en","Koken en eten doet iedereen. Marjoleine de Vos over zien, ruiken, proeven, samenzijn en","['doen veel mensen,']",['en'],3,20.0,7,[0.8823529411764706],0.88,nrc
seq135-0,large,- NRC Kunst op reis Waar leefden kunstenaars? Op reis naar de plekken waar zij hun stempel drukten. Deze week het,- NRC Kunst op reis Waar leefden kunstenaars? Op reis naar <extra_id_0> hun stempel drukten. Deze week het,- NRC Kunst op reis Waar leefden kunstenaars? Op reis naar plekken waar ze hun stempel drukten. Deze week het,['de plekken waar zij'],['plekken waar ze'],4,20.0,7,[0.2631578947368421],0.26,nrc
seq136-0,large,Welke boeken zijn aanraders voor beginnende en geoefende lezers? Welke leeslijstklassiekers hebben de,Welke boeken zijn aanraders voor <extra_id_0> lezers? Welke leeslijstklassiekers hebben de,Welke boeken zijn aanraders voor a-z lezers? Welke leeslijstklassiekers hebben de,['beginnende en geoefende'],['a-z'],3,20.0,7,[1.0],1.0,nrc
seq137-0,large,". The Dream Team (Howard Zieff, 1989, VS). Klucht. Vier psychiatrische patinten verdwalen per ongeluk in Manhattan. Aardig spel van Michael Keaton",". The Dream Team (Howard Zieff, 1989, <extra_id_0> patinten verdwalen per ongeluk in Manhattan. Aardig spel van Michael Keaton",". The Dream Team (Howard Zieff, 1989, ) Twee patinten verdwalen per ongeluk in Manhattan. Aardig spel van Michael Keaton",['VS). Klucht. Vier psychiatrische'],[') Twee'],4,20.0,7,[0.875],0.88,nrc
seq138-0,large,". Het decor in Dirk Tanghes nieuwe voorstelling is zwart-wit, maar de inhoud bevat nuances. Een braaf gezinnetje laat zich terroriseren door een verzenuwde legerleider: het is oorlog en men hoopt een wonder. Worden we pas beloond als wij ons vernederd hebben? De Hongaarse schrijver Istvn rkny schreef een bijtende parabel die Tanghe van cartoon-achtige beelden voorzag.",. Het decor in Dirk Tanghes nieuwe voorstelling is <extra_id_0> inhoud bevat nuances. Een braaf gezinnetje <extra_id_1> door een verzenuwde legerleider: het is oorlog en men hoopt een wonder. Worden we pas beloond als <extra_id_2> vernederd <extra_id_3> schrijver Istvn rkny schreef een bijtende parabel die Tanghe van cartoon-achtige beelden voorzag.,". Het decor in Dirk Tanghes nieuwe voorstelling is sober, maar de inhoud bevat nuances. Een braaf gezinnetje wordt verdreven door een verzenuwde legerleider: het is oorlog en men hoopt een wonder. Worden we pas beloond als we worden vernederd De schrijver Istvn rkny schreef een bijtende parabel die Tanghe van cartoon-achtige beelden voorzag.","['zwart-wit', 'maar de', 'laat zich terroriseren', 'wij ons', 'hebben? De Hongaarse']","['sober, maar de', 'wordt verdreven', 'we worden', 'De']",11,20.0,7,"[0.9285714285714286, 0.8, 0.7727272727272727, 1.0]",0.88,nrc
seq139-0,large,en? Onderaan dit artikel kunnen abonnees op die vragen reageren. Hier vind je meer over reageren op NRC.nl.,en? Onderaan dit artikel kunnen abonnees <extra_id_0> Hier vind je meer over reageren op NRC.nl.,en? Onderaan dit artikel kunnen abonnees reageren. Hier vind je meer over reageren op NRC.nl.,['op die vragen reageren.'],['reageren.'],4,20.0,7,[0.6086956521739131],0.61,nrc
seq140-0,large,"Van iedereen die dat kan, wordt gevraagd verantwoordelijkheid te nemen voor zijn of haar eigen leven en omgeving","Van iedereen die dat kan, wordt gevraagd verantwoordelijkheid <extra_id_0> of haar eigen leven en omgeving","Van iedereen die dat kan, wordt gevraagd verantwoordelijkheid te nemen voor zijn of haar eigen leven en omgeving",['te nemen voor zijn'],['te nemen voor zijn'],4,20.0,7,[0.0],0.0,nrc
seq141-0,large,orks baasje Matthew Perry en de geheel andersgeaarde Mexicaanse fotografe Salma Hayek resulteert in een zwangerschap.,orks baasje Matthew <extra_id_0> geheel andersgeaarde Mexicaanse fotografe Salma Hayek resulteert in een zwangerschap.,orks baasje Matthew Een relatie met de geheel andersgeaarde Mexicaanse fotografe Salma Hayek resulteert in een zwangerschap.,['Perry en de'],['Een relatie met de'],3,20.0,7,[0.6111111111111112],0.61,nrc
seq142-0,large,die hebben geleid tot de val van Srebrenica en tot de dramatische ontwikkelingen die daarop zijn gevolgd,die hebben geleid <extra_id_0> van Srebrenica en tot de dramatische ontwikkelingen die daarop zijn gevolgd,die hebben geleid tot de slachting van Srebrenica en tot de dramatische ontwikkelingen die daarop zijn gevolgd,['tot de val'],['tot de slachting'],3,20.0,7,[0.5],0.5,nrc
seq143-0,large,lector Politiegeschiedenis aan de Politieacademie en universitair docent Bestuurskunde aan de Universiteit Twente.,lector Politiegeschiedenis aan de Politieacademie en universitair docent Bestuurskunde <extra_id_0> Twente.,lector Politiegeschiedenis aan de Politieacademie en universitair docent Bestuurskunde aan de Universiteit Twente.,['aan de Universiteit'],['aan de Universiteit'],3,20.0,7,[0.0],0.0,nrc
seq144-0,large,"van een maandelijkse serie over voorwerpen uit het depot van Museum Boerhaave. Het voorwerp staat voor de gelegenheid in het museum opgesteld. Adres: Lange St. Agnietenstraat 10, Leiden. Geopend di t/m za 10-17u, zo 12-17u.","van een maandelijkse serie over voorwerpen uit het depot van Museum <extra_id_0> voor de gelegenheid in <extra_id_1> Adres: Lange St. Agnietenstraat 10, Leiden. Geopend di t/m za 10-17u, zo 12-17u.","van een maandelijkse serie over voorwerpen uit het depot van Museum Leiden. De tentoonstelling is voor de gelegenheid in Adres: Lange St. Agnietenstraat 10, Leiden. Geopend di t/m za 10-17u, zo 12-17u.","['Boerhaave. Het voorwerp staat', 'het museum opgesteld.']","['Leiden. De tentoonstelling is', '']",7,20.0,7,"[0.8275862068965517, 1.0]",0.91,nrc
seq145-0,large,". Varit op dun ijs, in absurdistische scnetjes door het duo Droog Brood (Bas Hoeflaak en Peter van de Witte).",". Varit op dun ijs, <extra_id_0> het duo Droog Brood (Bas Hoeflaak en Peter van de Witte).",". Varit op dun ijs, van het duo Droog Brood (Bas Hoeflaak en Peter van de Witte).",['in absurdistische scnetjes door'],['van'],4,20.0,7,[0.9354838709677419],0.94,nrc
seq146-0,large,Deal NRC bericht elke dag in de Deal van de dag op basis van documenten uit Football Leaks uit de binnenwereld van het internationale voetbal. Vandaag:,Deal NRC bericht elke dag in de Deal van de dag op basis van documenten uit <extra_id_0> de binnenwereld van <extra_id_1> voetbal. Vandaag:,Deal NRC bericht elke dag in de Deal van de dag op basis van documenten uit de politiek en de binnenwereld van het voetbal. Vandaag:,"['Football Leaks uit', 'het internationale']","['de politiek en', 'het']",5,20.0,7,"[0.7777777777777778, 0.8333333333333334]",0.81,nrc
seq147-0,large,"Dinsdag schetst een huiveringwekkend portret van iemand die zomaar je buurman, je eigen man of vader zou kunnen zijn.",Dinsdag schetst een huiveringwekkend portret van iemand <extra_id_0> je eigen man of vader zou kunnen zijn.,Dinsdag schetst een huiveringwekkend portret van iemand die je eigen man of vader zou kunnen zijn.,"['die zomaar je buurman,']",['die'],4,20.0,7,[0.8636363636363636],0.86,nrc
seq148-0,large,draait om grootschalige fraude met vastgoedbeleggingen van Bouwfonds (nu Rabo Vastgoed) en het Philips Pensioenfonds,draait om grootschalige fraude met vastgoedbeleggingen van Bouwfonds <extra_id_0> en het Philips Pensioenfonds,draait om grootschalige fraude met vastgoedbeleggingen van Bouwfonds en het Philips Pensioenfonds,['(nu Rabo Vastgoed)'],[''],3,20.0,7,[1.0],1.0,nrc
seq149-0,large,orkse agent Nicholas Cage geeft aan serveerster Bridget Fonda bij wijze van fooi de helft van een loterijlot dat 4 miljoen waard bl,orkse agent Nicholas Cage geeft aan <extra_id_0> Fonda bij wijze van fooi <extra_id_1> een loterijlot dat 4 miljoen waard bl,orkse agent Nicholas Cage geeft aan Jane Fonda bij wijze van fooi een loterijlot dat 4 miljoen waard bl,"['serveerster Bridget', 'de helft van']","['Jane', '']",5,20.0,7,"[0.9473684210526315, 1.0]",0.97,nrc
seq150-0,large,". Cocktail (Roger Donaldson, 1988, VS). Onnozele zedenkomedie grossiert in kroegwijsheden. Tom Cruise ontpopt zich tot bij de dames populaire barman en leert dat nietsontziende ambitie onderdoet voor een fatsoenlijk gezinsleven.",. Cocktail (Roger <extra_id_0> Onnozele zedenkomedie grossiert in kroegwijsheden. Tom Cruise ontpopt zich tot bij de <extra_id_1> en leert dat nietsontziende ambitie onderdoet voor een fatsoenlijk gezinsleven.,. Cocktail (Roger Moore) Onnozele zedenkomedie grossiert in kroegwijsheden. Tom Cruise ontpopt zich tot bij de hemel en leert dat nietsontziende ambitie onderdoet voor een fatsoenlijk gezinsleven.,"['Donaldson', '1988', 'VS).', 'dames populaire barman']","['Moore)', 'hemel']",6,20.0,7,"[0.8888888888888888, 1.0]",0.94,nrc
