Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq315-0,base,dat advocaat Khalid Kasem in 2015 informatie uit een lopend strafonderzoek aan de organisatie van Ridouan Taghi heeft gelekt.,<extra_id_0> Kasem in 2015 informatie uit een lopend strafonderzoek aan de organisatie <extra_id_1> heeft gelekt.,de Kasem in 2015 informatie uit een lopend strafonderzoek aan de organisatie die heeft gelekt.,"['dat advocaat Khalid', 'van Ridouan Taghi']","['de', 'die']",6,30.0,6,"[0.9473684210526315, 0.9411764705882353]",0.94
seq316-0,base,"SchuimHans van der Beek doet elke dag verslag van feesten, presentaties en andere belangrijke bijeenkomsten in Amsterdam. Vandaag:",SchuimHans van der Beek doet elke dag verslag <extra_id_0> presentaties en andere belangrijke <extra_id_1> Vandaag:,SchuimHans van der Beek doet elke dag verslag over presentaties en andere belangrijke zaken. Vandaag:,"['van feesten,', 'bijeenkomsten in Amsterdam.']","['over', 'zaken.']",5,30.0,6,"[0.9166666666666666, 0.8518518518518519]",0.88
seq317-0,base,Wat doen bekende Gelderlanders in het weekend?Elke week bespreekt iemand hier zijn of haar programma. Deze week,Wat doen bekende Gelderlanders in het weekend?Elke <extra_id_0> iemand <extra_id_1> haar programma. Deze week,Wat doen bekende Gelderlanders in het weekend?Elke week komt er iemand op haar programma. Deze week,"['week bespreekt', 'hier zijn of']","['week komt er', 'op']",5,30.0,6,"[0.5714285714285714, 0.9166666666666666]",0.74
seq318-0,base,"De nieuwe coalitie van VVD, ChristenUnie & SGP, GroenLinks, PvdA en CDA heeft de ambitie om Zuid-Holland","De nieuwe coalitie van VVD, ChristenUnie & SGP, GroenLinks, PvdA <extra_id_0> de ambitie <extra_id_1>","De nieuwe coalitie van VVD, ChristenUnie & SGP, GroenLinks, PvdA en SP de ambitie om...","['en CDA heeft', 'om Zuid-Holland']","['en SP', 'om...']",5,30.0,6,"[0.75, 0.8666666666666667]",0.81
seq319-0,base,"8 Schrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en met zaterdag over wat hem opvalt in de stad Utrecht. Dit keer over het","8 Schrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en met zaterdag over <extra_id_0> in <extra_id_1> Dit <extra_id_2> het","8 Schrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en met zaterdag over de politiek in Nederland. Dit is het","['wat hem opvalt', 'de stad Utrecht.', 'keer over']","['de politiek', 'Nederland.', 'is']",8,30.0,6,"[0.9285714285714286, 0.75, 1.0]",0.89
seq320-0,base,De EU is bereid om de Britse premier Theresa May meer tijd te geven voor de brexit onder voorwaarde dat het Britse parlement,De EU <extra_id_0> Britse premier Theresa May meer tijd te geven voor de brexit <extra_id_1> het Britse parlement,De EU vraagt de Britse premier Theresa May meer tijd te geven voor de brexit in het Britse parlement,"['is bereid om de', 'onder voorwaarde dat']","['vraagt de', 'in']",7,30.0,6,"[0.7333333333333333, 0.95]",0.84
seq321-0,base,"verdachten en veertig drieste hooligans. De balans na de aanval op het Woerdense caf Onze Vrienden. Het heeft er volgens de eigenaren alle schijn van dat de bruine kroeg doelbewust is belaagd. ,,Zij hadden de straten hier met hun autos geblokkeerd.","verdachten en veertig drieste hooligans. De balans na de aanval op <extra_id_0> Onze Vrienden. Het <extra_id_1> de eigenaren alle <extra_id_2> de bruine kroeg doelbewust is belaagd. ,,Zij hadden de straten <extra_id_3> autos geblokkeerd.","verdachten en veertig drieste hooligans. De balans na de aanval op de Onze Vrienden. Het is duidelijk dat de eigenaren alle hebben geleden dat de bruine kroeg doelbewust is belaagd. ,,Zij hadden de straten en autos geblokkeerd.","['het Woerdense caf', 'heeft er volgens', 'schijn van dat', 'hier met hun']","['de', 'is duidelijk dat', 'hebben geleden dat', 'en']",12,30.0,6,"[0.8823529411764706, 1.0, 0.6111111111111112, 0.8333333333333334]",0.83
seq322-0,base,"Een spijtoptant van de Italiaanse maffia deelt een dreun uit aan de Amsterdamse onderwereld. Drugshandelaar Giuseppe T. heeft belastende verklaringen afgelegd tegen Nederlandse, Italiaanse, Albanese, Turkse en Colombiaanse criminelen in de hoofdstad.","Een spijtoptant van de Italiaanse maffia deelt een <extra_id_0> de Amsterdamse onderwereld. Drugshandelaar Giuseppe T. heeft belastende verklaringen afgelegd tegen Nederlandse, <extra_id_1> en <extra_id_2> hoofdstad.","Een spijtoptant van de Italiaanse maffia deelt een verklaring af tegen de Amsterdamse onderwereld. Drugshandelaar Giuseppe T. heeft belastende verklaringen afgelegd tegen Nederlandse, Italiaanse en Italiaanse maffia in de hoofdstad.","['dreun uit aan', 'Italiaanse', 'Albanese', 'Turkse', 'Colombiaanse criminelen in de']","['verklaring af tegen', 'Italiaanse', 'Italiaanse maffia in de']",10,30.0,6,"[0.7368421052631579, 0.0, 0.782608695652174]",0.51
seq323-0,base,"Waarnemend burgemeester Onno Hoes van Haarlemmermeer wordt niet de nieuwe, vaste burgemeester van die gemeente. Hij laat","Waarnemend <extra_id_0> Hoes van Haarlemmermeer wordt niet de nieuwe, <extra_id_1> die gemeente. Hij laat","Waarnemend voorzitter Hoes van Haarlemmermeer wordt niet de nieuwe, maar die gemeente. Hij laat","['burgemeester Onno', 'vaste burgemeester van']","['voorzitter', 'maar']",5,30.0,6,"[0.8235294117647058, 0.9090909090909091]",0.87
seq324-0,base,seizoen een gegarandeerd succes. Wekelijks verschijnt hij in een nieuwe video op AD Koken & Eten waarin hij de kneepjes van het vak uitlegt.,seizoen een gegarandeerd succes. Wekelijks verschijnt hij in <extra_id_0> op AD Koken <extra_id_1> de kneepjes van het vak uitlegt.,seizoen een gegarandeerd succes. Wekelijks verschijnt hij in de studio op AD Koken waar hij de kneepjes van het vak uitlegt.,"['een nieuwe video', '& Eten waarin hij']","['de studio', 'waar hij']",7,30.0,6,"[0.6875, 0.5294117647058824]",0.61
seq325-0,base,Een werknemer van scheepswerf Padmos in de haven van Stellendam is vanochtend tijdens werkzaamheden in een schip,Een <extra_id_0> Padmos in de haven van Stellendam is vanochtend tijdens werkzaamheden in <extra_id_1>,Een schip van Padmos in de haven van Stellendam is vanochtend tijdens werkzaamheden in,"['werknemer van scheepswerf', 'een schip']","['schip van', '']",5,30.0,6,"[0.84, 1.0]",0.92
seq326-0,base,Drievoudig moordverdachte Thijs H. blijft negentig dagen langer vast zitten. Dat heeft de rechtbank in Limburg besloten. H. wordt verdacht van de moord op drie wandelaars in Heerlen en Den Haag.,Drievoudig moordverdachte Thijs H. blijft negentig dagen langer vast <extra_id_0> de rechtbank in Limburg besloten. H. wordt verdacht <extra_id_1> op drie wandelaars in <extra_id_2> Haag.,Drievoudig moordverdachte Thijs H. blijft negentig dagen langer vast Dat heeft de rechtbank in Limburg besloten. H. wordt verdacht van moord op drie wandelaars in Den Haag.,"['zitten. Dat heeft', 'van de moord', 'Heerlen en Den']","['Dat heeft', 'van moord', 'Den']",9,30.0,6,"[0.47058823529411764, 0.25, 0.7857142857142857]",0.5
seq327-0,base,"Korpschef Erik Akerboom van de politie heeft forse kritiek op het kabinet, omdat het tot dusver geen vuurwerkverbod voor consumenten heeft ingesteld.","Korpschef Erik Akerboom van de politie heeft <extra_id_0> het kabinet, <extra_id_1> geen vuurwerkverbod voor consumenten heeft ingesteld.","Korpschef Erik Akerboom van de politie heeft bevestigd aan het kabinet, dat geen vuurwerkverbod voor consumenten heeft ingesteld.","['forse kritiek op', 'omdat het tot dusver']","['bevestigd aan', 'dat']",7,30.0,6,"[0.8125, 0.85]",0.83
seq328-0,base,"Nu Linda de Mol en Wendy van Dijk naar Talpa verhuizen, krijgt Chantal Janzen het druk bij RTL 4. Heel erg druk. Want wie gaat die grote shows presenteren? Het groeit Chantal zo boven het hoofd, dat zoontje James (9) om aandacht moet smeken.","Nu Linda de Mol en Wendy van Dijk naar Talpa verhuizen, <extra_id_0> druk bij RTL 4. Heel erg druk. Want wie gaat die grote shows presenteren? <extra_id_1> zo boven het hoofd, <extra_id_2> (9) om <extra_id_3>","Nu Linda de Mol en Wendy van Dijk naar Talpa verhuizen, is het druk bij RTL 4. Heel erg druk. Want wie gaat die grote shows presenteren? Het zit zo boven het hoofd, dat het publiek (9) om gaat.","['krijgt Chantal Janzen het', 'Het groeit Chantal', 'dat zoontje James', 'aandacht moet smeken.']","['is het', 'Het zit', 'dat het publiek', 'gaat.']",13,30.0,6,"[0.8, 0.6666666666666666, 0.6470588235294118, 0.8095238095238095]",0.73
seq329-0,base,"avond in de Noordzee bij Ameland vermist raakte, definitief gestaakt. Dat bevestigt een woordvoerder aan deze redactie. Aangenomen wordt dat het meisje niet langer in leven is.","avond in <extra_id_0> Ameland vermist raakte, definitief gestaakt. Dat bevestigt een woordvoerder aan deze redactie. Aangenomen <extra_id_1> het <extra_id_2> in leven is.","avond in het Ameland vermist raakte, definitief gestaakt. Dat bevestigt een woordvoerder aan deze redactie. Aangenomen wordt dat het schip nog in leven is.","['de Noordzee bij', 'wordt dat', 'meisje niet langer']","['het', 'wordt dat', 'schip nog']",8,30.0,6,"[0.9333333333333333, 0.0, 0.7777777777777778]",0.57
seq330-0,base,"meer over dit onderwerp en over andere gebeurtenissen uit deze regio lezen, neem dan een abonnement op het AD of lees de krant digitaal.","meer over dit onderwerp en <extra_id_0> deze regio lezen, <extra_id_1> abonnement op het AD of lees de krant digitaal.","meer over dit onderwerp en de geschiedenis van deze regio lezen, neem een abonnement op het AD of lees de krant digitaal.","['over andere gebeurtenissen uit', 'neem dan een']","['de geschiedenis van', 'neem een']",7,30.0,6,"[0.7, 0.3333333333333333]",0.52
seq331-0,base,"Jawed S., de 19-jarige Afghaan die op 31 augustus twee mensen neerstak op Amsterdam Centraal Station,","Jawed <extra_id_0> Afghaan die op 31 augustus twee mensen neerstak <extra_id_1> Centraal Station,","Jawed een Afghaan die op 31 augustus twee mensen neerstak in Centraal Station,","['S.', 'de 19-jarige', 'op Amsterdam']","['een', 'in']",5,30.0,6,"[1.0, 0.9166666666666666]",0.96
seq332-0,base,De vader van het gezin dat vastzat in de boerderij in Ruinerwold is uit de Nederlandse tak van de Moonsekte gezet. Dat bevestigt,De vader van het gezin dat vastzat in de boerderij in Ruinerwold is uit de <extra_id_0> Moonsekte <extra_id_1>,De vader van het gezin dat vastzat in de boerderij in Ruinerwold is uit de lijst Moonsekte,"['Nederlandse tak van de', 'gezet. Dat bevestigt']","['lijst', '']",7,30.0,6,"[0.8636363636363636, 1.0]",0.93
seq333-0,base,De Belastingdienst heeft in de persoonlijke dossiers die zij naar gedupeerden van de toeslagenaffaire heeft gestuurd hele pagina's zwartgelakt. SP-Kamerlid Renske Leijten is sprakeloos en spreekt van afplakjesdag'.,De Belastingdienst heeft in de persoonlijke dossiers die zij naar gedupeerden van de toeslagenaffaire <extra_id_0> hele pagina's zwartgelakt. SP-Kamerlid Renske <extra_id_1> en <extra_id_2>,De Belastingdienst heeft in de persoonlijke dossiers die zij naar gedupeerden van de toeslagenaffaire stuurde hele pagina's zwartgelakt. SP-Kamerlid Renske van der Meer en anderen,"['heeft gestuurd', 'Leijten is sprakeloos', '""spreekt van afplakjesdag\'.""']","['stuurde', 'van der Meer', 'anderen']",8,30.0,6,"[0.6428571428571429, 0.8095238095238095, 0.8928571428571429]",0.78
seq334-0,base,"In Gelderland en Overijssel komt op een flink aantal plekken minder water uit de kraan, omdat het waterverbruik sinds gisteren extreem hoog is. Dat meldt waterbedrijf Vitens, dat de klanten dringend oproept om geen zwembadjes te vullen, de tuin niet te sproeien en zo kort mogelijk te douchen. Ook het gebruik van de wasmachine en het wassen van de auto moet even wachten.","In Gelderland en <extra_id_0> flink aantal plekken <extra_id_1> de kraan, omdat het waterverbruik sinds gisteren extreem hoog is. Dat meldt <extra_id_2> de klanten dringend oproept om geen zwembadjes <extra_id_3> tuin <extra_id_4> en zo kort mogelijk te douchen. Ook het gebruik van <extra_id_5> het wassen van de auto moet even wachten.","In Gelderland en Limburg is er een flink aantal plekken onder de kraan, omdat het waterverbruik sinds gisteren extreem hoog is. Dat meldt de gemeente Gelderland, die de klanten dringend oproept om geen zwembadjes in de tuin te plaatsen en zo kort mogelijk te douchen. Ook het gebruik van de douche voor het wassen van de auto moet even wachten.","['Overijssel komt op een', 'minder water uit', 'waterbedrijf Vitens', 'dat', 'te vullen', 'de', 'niet te sproeien', 'de wasmachine en']","['Limburg is er een', 'onder', 'de gemeente Gelderland, die', 'in de', 'te plaatsen', 'de douche voor']",19,30.0,6,"[0.6818181818181818, 0.75, 0.8148148148148148, 1.0, 0.5454545454545454, 0.8571428571428571]",0.77
seq335-0,base,Zeeland sluit de provincie voor toeristen. Ook de Amsterdamse Ebel Kemeling is met zijn gezin niet meer welkom in hun tweede huis. We zijn gewoon weggestuurd.,Zeeland sluit de provincie voor toeristen. Ook de Amsterdamse Ebel Kemeling <extra_id_0> zijn gezin niet meer welkom <extra_id_1> huis. <extra_id_2> weggestuurd.,Zeeland sluit de provincie voor toeristen. Ook de Amsterdamse Ebel Kemeling is met zijn gezin niet meer welkom in huis. De vlucht werd weggestuurd.,"['is met', 'in hun tweede', 'We zijn gewoon']","['is met', 'in', 'De vlucht werd']",8,30.0,6,"[0.0, 0.8461538461538461, 0.7857142857142857]",0.54
seq336-0,base,De Britse prins Harry (35) had het gevoel geen andere keus te hebben dan een stap terug te doen binnen de koninklijke familie. In een speech bij een liefdadigheidsinstelling in Londen reageerde de hertog van Sussex,De Britse prins Harry (35) had het gevoel geen andere keus te hebben dan een stap terug te doen <extra_id_0> familie. In een <extra_id_1> liefdadigheidsinstelling in <extra_id_2> hertog <extra_id_3>,De Britse prins Harry (35) had het gevoel geen andere keus te hebben dan een stap terug te doen naar zijn familie. In een kleine liefdadigheidsinstelling in de hertog van [...],"['binnen de koninklijke', 'speech bij een', 'Londen reageerde de', 'van Sussex']","['naar zijn', 'kleine', 'de', '[...]']",11,30.0,6,"[0.8095238095238095, 0.7857142857142857, 0.8947368421052632, 1.0]",0.87
seq337-0,base,"de zeer geliefde en lichtgehandicapte parkiet die op klaarlichte dag werd gestolen uit zijn speelboom, is terug. De vogel van Rob's Dierenshop aan de Rotterdamse Slinge werd woensdag door een man in zijn jaszak gestopt, zo was te zien op camerabeelden. Trouwe medewerker van de dierenwinkel Bonita Torcque is vreselijk blij dat",de zeer geliefde en lichtgehandicapte <extra_id_0> klaarlichte dag werd gestolen <extra_id_1> is terug. De vogel van Rob's Dierenshop aan de Rotterdamse Slinge werd woensdag door een man in zijn jaszak <extra_id_2> zien op camerabeelden. Trouwe medewerker <extra_id_3> Bonita Torcque <extra_id_4> dat,de zeer geliefde en lichtgehandicapte jongen op klaarlichte dag werd gestolen De vogel is terug. De vogel van Rob's Dierenshop aan de Rotterdamse Slinge werd woensdag door een man in zijn jaszak gestolen. Dat is te zien op camerabeelden. Trouwe medewerker van Bonita Torcque zei dat,"['parkiet die op', 'uit zijn speelboom,', 'gestopt', 'zo was te', 'van de dierenwinkel', 'is vreselijk blij']","['jongen op', 'De vogel', 'gestolen. Dat is te', 'van', 'zei']",16,30.0,6,"[0.7142857142857143, 0.8421052631578947, 0.6842105263157895, 0.8888888888888888, 0.8947368421052632]",0.8
seq338-0,base,Belangenorganisatie COC heeft in een brief aan staatssecretaris Mark Harbers (Justitie en Veiligheid) gevraagd om de komst van de radicale Amerikaanse prediker Steven Anderson tegen te houden. De dominee heeft op YouTube aangekondigd op 23 mei een bezoek aan Amsterdam te brengen.,Belangenorganisatie COC heeft in een brief aan staatssecretaris Mark Harbers (Justitie en <extra_id_0> de komst van de <extra_id_1> Steven Anderson tegen te houden. De dominee heeft <extra_id_2> 23 mei een bezoek <extra_id_3> brengen.,Belangenorganisatie COC heeft in een brief aan staatssecretaris Mark Harbers (Justitie en Veiligheid) gevraagd de komst van de heer Steven Anderson tegen te houden. De dominee heeft hem op 23 mei een bezoek te brengen.,"['Veiligheid) gevraagd om', 'radicale Amerikaanse prediker', 'op YouTube aangekondigd op', 'aan Amsterdam te']","['Veiligheid) gevraagd', 'heer', 'hem op', 'te']",13,30.0,6,"[0.13043478260869565, 0.896551724137931, 0.8461538461538461, 0.875]",0.69
seq339-0,base,"Ruim zeventien jaar nadat Corrie van der Valk, die deel uitmaakte van de bekende horecafamilie, spoorloos verdween, is haar raadselachtige verdwijning opgelost.","Ruim zeventien <extra_id_0> van der Valk, die deel uitmaakte van de bekende horecafamilie, spoorloos verdween, <extra_id_1> opgelost.","Ruim zeventien jaar geleden is van der Valk, die deel uitmaakte van de bekende horecafamilie, spoorloos verdween, maar is het opgelost.","['jaar nadat Corrie', 'is haar raadselachtige verdwijning']","['jaar geleden is', 'maar is het']",7,30.0,6,"[0.6470588235294118, 0.7941176470588235]",0.72
seq340-0,base,"Fritz von Weizscker, de 59-jarige zoon van de voormalige president van de Bondsrepubliek Duitsland, is","Fritz von Weizscker, <extra_id_0> de voormalige president van de Bondsrepubliek Duitsland, is","Fritz von Weizscker, die de voormalige president van de Bondsrepubliek Duitsland, is",['de 59-jarige zoon van'],['die'],4,30.0,6,[0.8571428571428571],0.86
seq341-0,base,Elke ochtend up-to-date met het laatste nieuws uit Dordrecht en omstreken? Schrijf je hier in! Voor nieuws uit,Elke ochtend up-to-date met het laatste nieuws uit Dordrecht en <extra_id_0> hier in! <extra_id_1> uit,Elke ochtend up-to-date met het laatste nieuws uit Dordrecht en kijk hier in! - uit,"['omstreken? Schrijf je', 'Voor nieuws']","['kijk', '-']",5,30.0,6,"[0.8571428571428571, 1.0]",0.93
seq342-0,base,"De politie heeft vanochtend een inval gedaan in een woonwagenkamp in het Noord-Brabantse Lith. Het gaat om een volgend onderzoek in operatie Alfa, naar de koning van Brabantse onderwereld Martien R. en zijn criminele familie.",De politie heeft vanochtend een inval gedaan in een woonwagenkamp in het Noord-Brabantse <extra_id_0> om een volgend onderzoek in <extra_id_1> koning van <extra_id_2> R. en zijn criminele familie.,De politie heeft vanochtend een inval gedaan in een woonwagenkamp in het Noord-Brabantse Eindhoven om een volgend onderzoek in te stellen naar de koning van de R. en zijn criminele familie.,"['Lith. Het gaat', 'operatie Alfa', 'naar de', 'Brabantse onderwereld Martien']","['Eindhoven', 'te stellen naar de', 'de']",10,30.0,6,"[0.8571428571428571, 0.8333333333333334, 0.7142857142857143]",0.8
seq343-0,base,Het coronavirus houdt de sportwereld in zijn greep. Lees in het liveblog hieronder de laatste ontwikkelingen. Zo heeft in Nederland TeamNL het initiatief genomen om mensen thuis fit te houden.,Het coronavirus houdt de sportwereld <extra_id_0> Lees in het liveblog hieronder de laatste ontwikkelingen. Zo heeft <extra_id_1> het <extra_id_2> mensen thuis fit te houden.,Het coronavirus houdt de sportwereld in de kou. Lees in het liveblog hieronder de laatste ontwikkelingen. Zo heeft de overheid het coronavirus om mensen thuis fit te houden.,"['in zijn greep.', 'in Nederland TeamNL', 'initiatief genomen om']","['in de kou.', 'de overheid', 'coronavirus om']",9,30.0,6,"[0.6428571428571429, 0.7894736842105263, 0.7619047619047619]",0.73
seq344-0,base,"De vakbonden roepen op tot een landelijke staking in ziekenhuizen op woensdag 20 november. Ze verwachten dat zeker de helft, 100.000 zorgmedewerkers, daar gehoor aan zal geven. Patinten die met spoed zorg nodig hebben, worden wl geholpen.","De vakbonden roepen op tot een landelijke staking <extra_id_0> woensdag 20 november. Ze verwachten dat zeker de helft, 100.000 zorgmedewerkers, <extra_id_1> zal geven. Patinten die met <extra_id_2> hebben, worden <extra_id_3>","De vakbonden roepen op tot een landelijke staking op woensdag 20 november. Ze verwachten dat zeker de helft, 100.000 zorgmedewerkers, zich toch zal geven. Patinten die met de zorg te maken hebben, worden niet...","['in ziekenhuizen op', 'daar gehoor aan', 'spoed zorg nodig', 'wl geholpen.']","['op', 'zich toch', 'de zorg te maken', 'niet...']",11,30.0,6,"[0.8888888888888888, 0.8666666666666667, 0.75, 0.8333333333333334]",0.83
seq345-0,base,VVD-senator Anne-Wil Duthler wordt per direct uit de Eerste-Kamerfractie van haar partij gezet. Dat heeft fractievoorzitter Annemarie Jorritsma haar zojuist laten weten.,VVD-senator Anne-Wil Duthler wordt per direct uit <extra_id_0> partij gezet. Dat heeft <extra_id_1> haar zojuist laten weten.,VVD-senator Anne-Wil Duthler wordt per direct uit de partij gezet. Dat heeft de VVD haar zojuist laten weten.,"['de Eerste-Kamerfractie van haar', 'fractievoorzitter Annemarie Jorritsma']","['de', 'de VVD']",7,30.0,6,"[0.9354838709677419, 0.9459459459459459]",0.94
seq346-0,base,", baalt dat er een handgranaat in een plastic tasje aan zijn deur is gevonden. ,,Hier zit ik natuurlijk niet op te wachten.",", baalt dat er een <extra_id_0> tasje <extra_id_1> is gevonden. ,,Hier zit ik natuurlijk niet op te wachten.",", baalt dat er een mooi tasje in de kast is gevonden. ,,Hier zit ik natuurlijk niet op te wachten.","['handgranaat in een plastic', 'aan zijn deur']","['mooi', 'in de kast']",7,30.0,6,"[0.9615384615384616, 0.7692307692307693]",0.87
seq347-0,base,voor de deur bij caf Dak van de Markt in Veenendaal: Geen idee in welke hoek we moeten zoeken,voor de deur bij caf Dak van de <extra_id_0> Geen idee in welke hoek <extra_id_1>,voor de deur bij caf Dak van de hoek Geen idee in welke hoek je zit,"['Markt in Veenendaal:', 'we moeten zoeken']","['hoek', 'zit']",6,30.0,6,"[0.95, 0.9375]",0.94
seq348-0,base,"Bij een schietincident in het Duitse Rot am See, in de deelstaat Baden-Wrttemberg, zijn zes doden en twee zwaargewonden gevallen. Dat heeft de politie bevestigd tegenover Duitse media. De schutter is gearresteerd","Bij <extra_id_0> het Duitse Rot <extra_id_1> deelstaat Baden-Wrttemberg, zijn <extra_id_2> twee zwaargewonden gevallen. Dat heeft de politie bevestigd tegenover Duitse media. De schutter is gearresteerd","Bij een razzia in het Duitse Rot in de deelstaat Baden-Wrttemberg, zijn er twee zwaargewonden gevallen. Dat heeft de politie bevestigd tegenover Duitse media. De schutter is gearresteerd","['een schietincident in', 'am See', 'in de', 'zes doden en']","['een razzia in', 'in de', 'er']",10,30.0,6,"[0.6190476190476191, 0.6666666666666666, 1.0]",0.76
seq349-0,base,at zich later over het hele land uitbreidt. NS en ProRail hebben vast 20 procent van alle treinen geschrapt,at zich later over het <extra_id_0> NS en ProRail hebben vast <extra_id_1> alle treinen geschrapt,at zich later over het verhaal heen. NS en ProRail hebben vast alle treinen geschrapt,"['hele land uitbreidt.', '20 procent van']","['verhaal heen.', '']",6,30.0,6,"[0.75, 1.0]",0.88
seq350-0,base,In Amsterdam wordt vanaf 17.00 uur vanmiddag gedemonstreerd naar aanleiding van de dood van de zwarte Amerikaanse,In <extra_id_0> vanaf 17.00 uur vanmiddag <extra_id_1> van de dood van de zwarte Amerikaanse,In de wacht vanaf 17.00 uur vanmiddag de melding van de dood van de zwarte Amerikaanse,"['Amsterdam wordt', 'gedemonstreerd naar aanleiding']","['de wacht', 'de melding']",5,30.0,6,"[0.7333333333333333, 0.7333333333333333]",0.73
seq351-0,base,p Twitter vragen vele mensen zich af of een dergelijke massale bijeenkomst in deze tijden wel zon goed idee is.,p Twitter vragen vele mensen zich <extra_id_0> dergelijke massale <extra_id_1> tijden wel zon goed idee is.,p Twitter vragen vele mensen zich af of dergelijke massale geweldige tijden wel zon goed idee is.,"['af of een', 'bijeenkomst in deze']","['af of', 'geweldige']",6,30.0,6,"[0.4444444444444444, 0.8421052631578947]",0.64
seq352-0,base,"gerechtshof heeft het minder Marokkanen-proces rond PVV-leider Geert Wilders vanmiddag stilgelegd. Het hof geeft daarmee deels gehoor aan de oproep van Wilders, die de zaak wil aanhouden in afwachting van een extra zoektocht d",gerechtshof heeft het minder Marokkanen-proces rond PVV-leider Geert <extra_id_0> hof geeft daarmee deels gehoor aan de oproep van <extra_id_1> zaak wil aanhouden in afwachting <extra_id_2> zoektocht d,gerechtshof heeft het minder Marokkanen-proces rond PVV-leider Geert Wilders afgesloten. Het hof geeft daarmee deels gehoor aan de oproep van de zaak wil aanhouden in afwachting van een zoektocht d,"['Wilders vanmiddag stilgelegd. Het', 'Wilders', 'die de', 'van een extra']","['Wilders afgesloten. Het', 'de', 'van een']",10,30.0,6,"[0.45454545454545453, 0.7142857142857143, 0.7142857142857143]",0.63
seq353-0,base,"van 6 en 9 jaar oud zijn om het leven gekomen bij de woningbrand. Een oma en een vader moesten per ambulance worden afgevoerd naar het ziekenhuis, nadat zij de kinderen probeerden te redden uit de brandende woning. De oma verloor een klein","van 6 en 9 jaar oud zijn <extra_id_0> gekomen bij de <extra_id_1> en een vader moesten per ambulance worden afgevoerd naar het ziekenhuis, nadat zij <extra_id_2> redden uit de brandende <extra_id_3> verloor een klein","van 6 en 9 jaar oud zijn terecht gekomen bij de brand. Een moeder en een vader moesten per ambulance worden afgevoerd naar het ziekenhuis, nadat zij zich redden uit de brandende auto. De baby verloor een klein","['om het leven', 'woningbrand. Een oma', 'de kinderen probeerden te', 'woning. De oma']","['terecht', 'brand. Een moeder', 'zich', 'auto. De baby']",13,30.0,6,"[0.8333333333333334, 0.55, 0.96, 0.7142857142857143]",0.76
seq354-0,base,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer op de agenda:,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens <extra_id_0> kabinetsleden over <extra_id_1> onder meer op de agenda:,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het Congres kabinetsleden over de volgende onderwerpen onder meer op de agenda:,"['het vragenuurtje', 'actuele kwesties. Vandaag']","['het Congres', 'de volgende onderwerpen']",5,30.0,6,"[0.625, 0.92]",0.77
seq355-0,base,"Het bloemenpark de Keukenhof is zo vol dat bezoekers beter weg kunnen blijven, zo waarschuwt de internationale trekpleister in Lisse. Op het parkeerterrein kan er geen auto meer bij en de aanvoerwegen zijn dichtgeslibt.","Het bloemenpark de <extra_id_0> vol dat bezoekers beter weg kunnen blijven, zo waarschuwt de <extra_id_1> Lisse. Op <extra_id_2> geen auto meer bij en de aanvoerwegen zijn dichtgeslibt.","Het bloemenpark de zo vol dat bezoekers beter weg kunnen blijven, zo waarschuwt de gemeente Lisse. Op de wegen komt er geen auto meer bij en de aanvoerwegen zijn dichtgeslibt.","['Keukenhof is zo', 'internationale trekpleister in', 'het parkeerterrein kan er']","['zo', 'gemeente', 'de wegen komt er']",10,30.0,6,"[0.8666666666666667, 0.8333333333333334, 0.64]",0.78
seq356-0,base,In de rubriek Sportbytes houden we in de gaten wat bekende sporters meemaken n delen op sociale media. Dit artikel wordt gedurende de dag vernieuwd. 1,In de rubriek Sportbytes houden we in <extra_id_0> bekende sporters meemaken <extra_id_1> op sociale <extra_id_2> wordt gedurende de dag vernieuwd. 1,In de rubriek Sportbytes houden we in beeld wat bekende sporters meemaken De kijk op sociale media wordt gedurende de dag vernieuwd. 1,"['de gaten wat', 'n delen', 'media. Dit artikel']","['beeld wat', 'De kijk', 'media']",8,30.0,6,"[0.5833333333333334, 1.0, 0.7222222222222222]",0.77
seq357-0,base,belichten we mensen of gebeurtenissen die een rol speelden in het nieuws van een of meerdere jaren geleden. Vandaag:,belichten we mensen of gebeurtenissen die <extra_id_0> in het <extra_id_1> of meerdere jaren geleden. Vandaag:,belichten we mensen of gebeurtenissen die gebeurd zijn in het verleden of meerdere jaren geleden. Vandaag:,"['een rol speelden', 'nieuws van een']","['gebeurd zijn', 'verleden']",6,30.0,6,"[0.8125, 0.7857142857142857]",0.8
