Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Confrontaties in elegant geschreven Engelenpoort De Britse Edwardian Era, de periode direct voorafgaand aan de Eerste Wereldoorlog, is een tijdperk met twee gezichten.  Het ene zou je het 'Downton Abbey-gezicht' kunnen noemen: dat van de ","Confrontaties in elegant geschreven Engelenpoort De Britse Edwardian Era, de periode direct voorafgaand aan de Eerste <extra_id_0> tijdperk met twee gezichten. Het ene zou je het <extra_id_1> noemen: <extra_id_2>","['Wereldoorlog, is een', ""'Downton Abbey-gezicht' kunnen"", 'dat van de']",9,25.0,1
"Spannend kruisbestuiven Robert Glasper is steeds op zoek naar nieuwe stijlwendingen.  GIJSBERT KAMER 16 april 2014, 0:00 Robert Glasper Experiment & Metropole Orkest 13/4, MC Theater, Amsterdam Een van de bijzonderste optredens op het komende North Sea Jazz Festival belooft dat van het Robert Glasper Experiment met het Metropole Orkest te worden","Spannend kruisbestuiven Robert Glasper is steeds op zoek naar nieuwe stijlwendingen. GIJSBERT KAMER 16 april 2014, 0:00 Robert <extra_id_0> Orkest 13/4, MC Theater, Amsterdam Een van de bijzonderste optredens op het <extra_id_1> Jazz Festival <extra_id_2> het Robert Glasper Experiment met het Metropole <extra_id_3>","['Glasper Experiment & Metropole', 'komende North Sea', 'belooft dat van', 'Orkest te worden']",13,25.0,1
"Matthus Passion, instrumentale versie, vrij naar Bach door Egon Kracht (contrabas) en The Troupe, vanavond in Alkmaar (Provadja), zaterdag in Medemblik (Bonifaciuskerk), 19 t/m 22 maart in Amsterdam (Rode Bioscoop).  Johannes Passion van Bach: door het Oost-Nederlands Kamerkoor o","Matthus Passion, instrumentale versie, vrij naar Bach door Egon Kracht (contrabas) en The Troupe, vanavond in Alkmaar (Provadja), zaterdag in <extra_id_0> t/m 22 maart in Amsterdam (Rode Bioscoop). Johannes <extra_id_1> door <extra_id_2>","['Medemblik (Bonifaciuskerk), 19', 'Passion van Bach:', 'het Oost-Nederlands Kamerkoor o']",10,25.0,1
NieuwsTramaanslag Utrecht Levenslang.  Deze hoogst mogelijke gevangenisstraf eiste de officier van justitie donderdag tegen Gkmen T,<extra_id_0> hoogst mogelijke gevangenisstraf eiste de officier van justitie donderdag tegen Gkmen T,['NieuwsTramaanslag Utrecht Levenslang. Deze'],4,25.0,1
Europa niet klaar voor uitbraak vogelgriep Europa is nog lang niet klaar voor een uitbraak van vogelgriep die ook op mensen over slaat.  Zo moet er hard worden gewerkt aan de ontwikkeling van vaccins,Europa niet klaar voor uitbraak vogelgriep Europa is nog lang niet klaar voor een uitbraak <extra_id_0> die ook <extra_id_1> slaat. Zo moet <extra_id_2> gewerkt aan de ontwikkeling van vaccins,"['van vogelgriep', 'op mensen over', 'er hard worden']",8,25.0,1
"Asha ten Broeke: Nzume's critici willen racismedebat op hun voorwaarden voeren Asha ten Broeke 5 mei 2017, 2:00 Zo, dat was gnant.  Twee weken geleden verscheen Anousha Nzumes boek Hallo witte mensen, waarin ze racisme bespreekt door witte lezers een spiegel voor te houden","Asha ten Broeke: <extra_id_0> willen racismedebat op hun voorwaarden voeren Asha ten Broeke 5 mei 2017, 2:00 Zo, dat was gnant. Twee <extra_id_1> Anousha Nzumes boek Hallo witte mensen, waarin ze racisme <extra_id_2> lezers een <extra_id_3> houden","[""Nzume's critici"", 'weken geleden verscheen', 'bespreekt door witte', 'spiegel voor te']",11,25.0,1
"Politie zoekt in grensstreek verder naar 'levensgevaarlijk duo' Ondanks een nachtelijke zoektocht van Duitse en Nederlandse politie is het duo dat gezocht wordt voor meerdere gijzelingen en een schietincident, nog niet opgepakt.  De politie weet niet waar de man en de vrouw zijn",<extra_id_0> grensstreek verder naar 'levensgevaarlijk duo' Ondanks een nachtelijke zoektocht van Duitse en Nederlandse politie is het duo dat gezocht wordt voor meerdere gijzelingen en <extra_id_1> nog niet opgepakt. De <extra_id_2> waar <extra_id_3> de vrouw zijn,"['Politie zoekt in', 'een schietincident,', 'politie weet niet', 'de man en']",11,25.0,1
Chinese premier bezoekt Nederland De Chinese premier Li Peng komt volgende maand naar Nederland.  Het bezoek staat gepland voor 14 tot 16 februari,Chinese premier bezoekt Nederland De Chinese premier Li Peng <extra_id_0> naar Nederland. Het bezoek staat gepland <extra_id_1> 16 februari,"['komt volgende maand', 'voor 14 tot']",6,25.0,1
"Prachtige console, jammer van het magere aanbod in games, luidde de klacht over Nintendo's Switch drie maanden terug.  Een kolderiek knokspel, ARMS, brengt daar met rake klappen - wham","Prachtige console, jammer van het magere aanbod in games, <extra_id_0> over Nintendo's Switch drie <extra_id_1> knokspel, ARMS, brengt daar met rake klappen - wham","['luidde de klacht', 'maanden terug. Een kolderiek']",7,25.0,1
"Recensie Der Goldene Hanschuh Wansmakelijke horror, een absurde freakshow: Der Goldene Handschuhe is het allemaal  Berend Jan Bockting 19 juni 2019, 20:21 Der Goldene Handschuh filmstill.  Beeld x Regie Fatih Akin","Recensie Der Goldene Hanschuh Wansmakelijke horror, een absurde freakshow: Der Goldene Handschuhe is het allemaal Berend <extra_id_0> 19 juni 2019, <extra_id_1> Handschuh filmstill. Beeld x <extra_id_2>","['Jan Bockting', '20:21 Der Goldene', 'Regie Fatih Akin']",8,25.0,1
Robot Sophia is minder menselijk dan ze doet vermoeden Robot Sophia groeide in korte tijd uit tot wereldster.  Door haar gezichtsuitdrukkingen en (ogenschijnlijk) soepele gesprekken lijkt ze eng veel op een mens,Robot Sophia is minder menselijk dan ze doet vermoeden Robot Sophia groeide in korte tijd uit tot <extra_id_0> gezichtsuitdrukkingen en (ogenschijnlijk) soepele <extra_id_1> eng <extra_id_2> een mens,"['wereldster. Door haar', 'gesprekken lijkt ze', 'veel op']",8,25.0,1
"Hongkong wordt hipper Met instemming van zijn bewoners knapt Hongkong historische gebouwen op.  Je kunt er slapen in voormalige ziekenhuizen of politiebureaus, films kijken op daken en winkelen in gesubsidieerde ateliers",Hongkong <extra_id_0> instemming van zijn bewoners knapt Hongkong historische gebouwen <extra_id_1> kunt er slapen in voormalige ziekenhuizen of <extra_id_2> op daken en winkelen in gesubsidieerde ateliers,"['wordt hipper Met', 'op. Je', 'politiebureaus, films kijken']",8,25.0,1
"Profiel Adam Tooze Het kapitalisme is een slecht getemd paard.  Hoe goed je ook kunt rijden, af en toe schopt het paard je eraf Lovend is de Britse historicus Adam Tooze over de wijze waarop de Amerikanen de financile crisis hebben aangepakt","Profiel Adam Tooze Het kapitalisme is een slecht getemd paard. Hoe goed je ook kunt rijden, af en toe schopt het paard je eraf Lovend is <extra_id_0> Tooze over de wijze waarop <extra_id_1> financile <extra_id_2>","['de Britse historicus Adam', 'de Amerikanen de', 'crisis hebben aangepakt']",10,25.0,1
Wat levert volledige fusie van Nederland en Duitsland eigenlijk op.  Robert Giebels en Gijs Herdersche waren in het bezit gekomen van een menukaart vol bezuinigingen van het ministerie van Financin en ze maakten daar in de Volkskrant van gisteren een interessant verhaal van,Wat levert volledige fusie van Nederland en <extra_id_0> Robert Giebels en Gijs Herdersche waren in het bezit gekomen van een menukaart vol bezuinigingen van het ministerie van Financin en <extra_id_1> in de Volkskrant <extra_id_2> interessant <extra_id_3>,"['Duitsland eigenlijk op.', 'ze maakten daar', 'van gisteren een', 'verhaal van']",11,25.0,1
"Nieuws Aanhalen banden Paus Franciscus komt zondagavond aan op het vliegveld van Abu Dhabi, de hoofdstad van de Verenigde Arabische Emiraten.  Beeld Andrew Medichini / AFP Rob Vreeken 3 februari 2019, 21:17 Toch werd het bezoek ingeluid met een kritische noot","Nieuws Aanhalen banden Paus Franciscus <extra_id_0> op het vliegveld van Abu Dhabi, de hoofdstad van de Verenigde Arabische Emiraten. Beeld Andrew Medichini / <extra_id_1> 3 februari 2019, 21:17 Toch <extra_id_2> met een kritische noot","['komt zondagavond aan', 'AFP Rob Vreeken', 'werd het bezoek ingeluid']",10,25.0,1
We kennen de Bosnische hoofdstad Sarajevo vooral van de Balkanoorlog.  Of van de moord op aartshertog Frans Ferdinand waarmee honderd jaar geleden de Eerste Wereldoorlog uitbrak,<extra_id_0> Bosnische hoofdstad Sarajevo vooral van de Balkanoorlog. Of van de moord op aartshertog Frans <extra_id_1> jaar geleden de Eerste Wereldoorlog uitbrak,"['We kennen de', 'Ferdinand waarmee honderd']",6,25.0,1
"Toon Hermans in pocketformaat Patrick van den Hanenberg 23 november 2010, 0:00 hoofddorp Het is misschien wat bedenkelijk om het tamelijk tuttige jarenzeventigduo Saskia & Serge filosofische kwaliteiten toe te dichten.  Toch is Joep Onderdelinden niet de eerste die zich helemaal kan vinden in hun hartekreet om vooral op de kleine details van het leven te letten",Toon Hermans in pocketformaat Patrick van den Hanenberg <extra_id_0> 0:00 hoofddorp Het is misschien wat bedenkelijk om het tamelijk tuttige jarenzeventigduo Saskia & Serge filosofische kwaliteiten toe te dichten. <extra_id_1> Onderdelinden niet de eerste die zich helemaal kan vinden in hun <extra_id_2> op de <extra_id_3> het leven <extra_id_4>,"['23 november 2010,', 'Toch is Joep', 'hartekreet om vooral', 'kleine details van', 'te letten']",14,25.0,1
"Recensie Nieuwjaar De wereld door de ogen van een 6-jarige is meeslepend beschreven, maar stelt wat teleur  Juli Zeh verlaat in haar nieuwe roman de grote maatschappelijke themas en beperkt zich tot klein, persoonlijk leed.  Dat stelt wat teleur, al beschrijft ze knap de wereld door de ogen van een 6-jarige","Recensie Nieuwjaar De wereld door de ogen van een 6-jarige is meeslepend beschreven, maar stelt <extra_id_0> Zeh verlaat in haar nieuwe roman de grote maatschappelijke themas en beperkt zich tot klein, persoonlijk leed. Dat stelt wat <extra_id_1> ze <extra_id_2> de ogen <extra_id_3>","['wat teleur Juli', 'teleur, al beschrijft', 'knap de wereld door', 'van een 6-jarige']",13,25.0,1
"Nieuws Mossack Fonseca Redactie 3 april 2019, 8:00 De parlementaire ondervragingscommissie Fiscale constructies deed naar aanleiding van de Panama Papers onderzoek naar belastingontwijking in Nederland.  Beeld ANP Er lopen nog honderden onderzoeken naar geld dat door het advieskantoor voor rijke klanten werd weggezet in belastingparadijzen","Nieuws Mossack Fonseca Redactie 3 april 2019, 8:00 De <extra_id_0> Fiscale constructies deed naar aanleiding van de Panama Papers onderzoek naar belastingontwijking <extra_id_1> ANP Er lopen nog honderden onderzoeken naar geld <extra_id_2> advieskantoor <extra_id_3> werd weggezet in belastingparadijzen","['parlementaire ondervragingscommissie', 'in Nederland. Beeld', 'dat door het', 'voor rijke klanten']",11,25.0,1
"Over de slakkenraapjager die Evert Santegoeds heet Eva Posthuma de Boer 29 oktober 2019, 14:09 Door de affaire-Borsato moest ik ineens denken aan slakken.  Van die overheerlijke wijngaardslakken die zo lekker bourgondisch in de knoflookboter kunnen drijven","Over de slakkenraapjager die Evert <extra_id_0> Posthuma de Boer 29 oktober 2019, 14:09 <extra_id_1> moest ik ineens denken aan slakken. Van <extra_id_2> die zo lekker bourgondisch in de knoflookboter kunnen drijven","['Santegoeds heet Eva', 'Door de affaire-Borsato', 'die overheerlijke wijngaardslakken']",9,25.0,1
"Epidemie eist vooral in Afrika veel slachtoffers Aids is steeds meer voor de armen Terwijl in de rijke landen en enkele ontwikkelingslanden de aids-epidemie langzaam tot stilstand komt of soms zelfs op haar retour lijkt, grijpt zij in de rest van de wereld met onverminderde kracht om zich heen. ","Epidemie eist vooral in Afrika veel slachtoffers Aids is steeds meer voor de armen Terwijl in de rijke landen en enkele ontwikkelingslanden de <extra_id_0> stilstand komt of soms zelfs op haar retour lijkt, <extra_id_1> de rest van <extra_id_2> onverminderde kracht <extra_id_3>","['aids-epidemie langzaam tot', 'grijpt zij in', 'de wereld met', 'om zich heen.']",12,25.0,1
'Leger moet Russen in Kirgizi beschermen' MOSKOU De Russische president Dmitri Medvedev heeft Russische strijdkrachten de opdracht gegeven staatsburgers in Kirgizi te beschermen.  Hij waarschuwde voor de ernstige gevolgen van anarchie voor het Kirgizische volk en zijn buren,'Leger moet Russen in Kirgizi beschermen' <extra_id_0> Dmitri Medvedev heeft Russische strijdkrachten de opdracht gegeven staatsburgers in Kirgizi <extra_id_1> waarschuwde <extra_id_2> gevolgen van anarchie voor het Kirgizische volk en zijn buren,"['MOSKOU De Russische president', 'te beschermen. Hij', 'voor de ernstige']",10,25.0,1
"Scheppen en hozen tot de goede woorden overblijven Waar Anna Achmatova het scheppingsproces met drama verwoordde, doet debutant Rosa Schogt dat met prettige lichtvoetigheid, vindt Arjan Peters.  Arjan Peters 6 september 2019, 15:00 Aan ontzag voor Anna Achmatova (1889-1966) ontbreekt het mij echt niet, ze had een ","Scheppen en hozen tot de goede <extra_id_0> Anna Achmatova het scheppingsproces met drama verwoordde, doet debutant <extra_id_1> met prettige lichtvoetigheid, vindt Arjan Peters. Arjan Peters 6 <extra_id_2> Aan ontzag voor Anna Achmatova <extra_id_3> mij echt niet, ze had een","['woorden overblijven Waar', 'Rosa Schogt dat', 'september 2019, 15:00', '(1889-1966) ontbreekt het']",12,25.0,1
"Zelfs twee nachtjes slapen kost een zak patat aan energie De verslaggeefster leek haar misprijzen nauwelijks te kunnen onderdrukken.  'De patatten,' schreef zij deze zomer, 'worden langzaam week onder de sauzen","Zelfs twee nachtjes slapen kost <extra_id_0> patat aan energie De verslaggeefster leek haar <extra_id_1> kunnen onderdrukken. 'De patatten,' <extra_id_2> zomer, 'worden langzaam week onder de sauzen","['een zak', 'misprijzen nauwelijks te', 'schreef zij deze']",8,25.0,1
Bern zet Clinton onder druk over nazigoud Of de regering-Clinton maar wil verhinderen dat Amerikaanse staten en gemeenten Zwitserse banken gaan boycotten vanwege allerlei omstreden tegoeden uit de Tweede Wereldoorlog. ,Bern zet Clinton onder druk over nazigoud Of de regering-Clinton maar wil verhinderen dat Amerikaanse staten en <extra_id_0> banken gaan <extra_id_1> omstreden tegoeden uit <extra_id_2>,"['gemeenten Zwitserse', 'boycotten vanwege allerlei', 'de Tweede Wereldoorlog.']",8,25.0,1
"Mazelenprik, hiphop en het Facebookfilter Dit is het wetenschapsnieuws van deze week.  Door onze wetenschapsredactie 9 mei 2015, 2:00 Een kindje wordt ingent tegen de mazelen","Mazelenprik, hiphop en <extra_id_0> is het wetenschapsnieuws van deze week. Door onze wetenschapsredactie 9 mei 2015, 2:00 Een kindje <extra_id_1> de mazelen","['het Facebookfilter Dit', 'wordt ingent tegen']",6,25.0,1
"De Iranirs hebben nog maar net gehoord dat de Nederlandse minister van Buitenlandse Zaken geen Halbe Zijlstra meer heet, of daar stapt woensdag zijn vrouwelijke vervanger Sigrid Kaag al uit een colonne van zwarte Mercedessen.  Ze bezoekt president Hassan Rohani in zijn paleis in Teheran","De Iranirs hebben nog maar <extra_id_0> de Nederlandse minister van Buitenlandse Zaken geen Halbe Zijlstra meer heet, of daar stapt woensdag zijn vrouwelijke vervanger Sigrid Kaag al <extra_id_1> colonne van zwarte <extra_id_2> president <extra_id_3> zijn paleis in Teheran","['net gehoord dat', 'uit een', 'Mercedessen. Ze bezoekt', 'Hassan Rohani in']",11,25.0,1
Door een ongeval tijdens het werk liepen vorig jaar 458. 000 werknemers lichamelijk letsel of geestelijke schade op,Door een ongeval tijdens het werk liepen vorig jaar 458. <extra_id_0> of geestelijke schade op,['000 werknemers lichamelijk letsel'],4,25.0,1
"Thomas van der Kolk 18 februari 2015, 11:37 In 2014 was Facebook nog altijd het bekendste en populairste sociale netwerk.  Opvallend is dat vooral 'oudere jongeren', van 18 tot 34 jaar, zeggen te verwachten dat ze dit jaar minder zullen gaan Facebooken",Thomas van der Kolk 18 februari <extra_id_0> was Facebook nog altijd het bekendste en populairste sociale netwerk. Opvallend is dat vooral <extra_id_1> 18 tot <extra_id_2> te verwachten dat ze dit jaar minder zullen gaan Facebooken,"['2015, 11:37 In 2014', ""'oudere jongeren', van"", '34 jaar, zeggen']",10,25.0,1
"Door David Sneek 19 februari 2005, 0:00 Ghostbusters (Ivan Reitman, 1984).  Een vrolijke komedie rond een spokenopruimteam bestaande uit Bill Murray, Dan Aykroyd en Harold Ramis","Door David Sneek 19 februari 2005, 0:00 Ghostbusters (Ivan <extra_id_0> vrolijke komedie rond een spokenopruimteam bestaande uit Bill Murray, Dan Aykroyd <extra_id_1>","['Reitman, 1984). Een', 'en Harold Ramis']",6,25.0,1
"PortrettenMiddelbare scholieren Na de zomer terug naar de middelbare school: Alsof ik een heel lang weekend heb gehad sinds maart Een deel van de leerlingen snakt naar de heropening van de middelbare scholen, vermoedelijk na de zomer.  Ik mis het kletsen in de pauze","PortrettenMiddelbare scholieren Na de zomer terug naar de middelbare school: Alsof <extra_id_0> lang weekend heb gehad sinds <extra_id_1> van de leerlingen snakt naar de heropening van de middelbare scholen, vermoedelijk na de <extra_id_2> het kletsen in <extra_id_3>","['ik een heel', 'maart Een deel', 'zomer. Ik mis', 'de pauze']",11,25.0,1
Half IJsselmeer aan regen: 'Dit komt zelden voor' De overvloedige regenval afgelopen weekeinde zorgde in grote delen van het land voor veel overlast.  Op sommige plekken viel zondag net zo veel regen als normaal in de hele maand oktober,Half IJsselmeer aan regen: 'Dit komt zelden voor' De <extra_id_0> zorgde in grote delen van het <extra_id_1> overlast. Op sommige plekken viel zondag <extra_id_2> regen als normaal in de hele maand oktober,"['overvloedige regenval afgelopen weekeinde', 'land voor veel', 'net zo veel']",10,25.0,1
"'Mijn zoon keek 's ochtends al naar zo'n Telsell-programma' Nico Pluijmers' vier kinderen zaten dagelijks urenlang voor de tv.  De Eindhovenaar ergerde zich zo aan hun kijkgedrag dat hij het 'televisieslot' bedacht, dat hij meteen maar verkoopt via zijn website",'Mijn zoon keek <extra_id_0> naar zo'n Telsell-programma' Nico Pluijmers' vier kinderen zaten dagelijks urenlang voor de tv. De Eindhovenaar ergerde zich zo aan hun kijkgedrag dat hij <extra_id_1> dat hij meteen maar <extra_id_2>,"[""'s ochtends al"", ""het 'televisieslot' bedacht,"", 'verkoopt via zijn website']",10,25.0,1
"Bert Lanting 5 februari 2018, 23:52 President Trump maandag in Ohio.  Beeld reuters 'Kunnen we dat verraad noemen","Bert Lanting 5 februari 2018, 23:52 President Trump maandag in Ohio. Beeld reuters <extra_id_0> noemen","[""'Kunnen we dat verraad""]",4,25.0,1
"'Gewone Zaankanter blijft trots op zijn Appie' Van onze verslaggeefster Kim van Keken 12 september 2003, 2:26 De filiaalmanager van de Albert Heijn aan het Ankersmidplein in Zaandam wil eveneens niet antwoorden.  Ook wil hij zijn naam niet geven","'Gewone Zaankanter blijft trots <extra_id_0> Van onze verslaggeefster Kim van Keken 12 september 2003, 2:26 De filiaalmanager van de Albert <extra_id_1> in Zaandam wil eveneens niet <extra_id_2> hij zijn naam niet geven","[""op zijn Appie'"", 'Heijn aan het Ankersmidplein', 'antwoorden. Ook wil']",10,25.0,1
Record aan nieuwe fiets- en looproutes Het tempo waarmee nieuwe fiets- en wandelroutes worden geopend breekt dit voorjaar een record.  Grootste klapper is de opening van de Stedenroute (LF2) tussen Amsterdam en Brussel,Record aan nieuwe fiets- en looproutes Het tempo waarmee nieuwe fiets- en wandelroutes worden geopend breekt dit voorjaar een record. <extra_id_0> de opening van de <extra_id_1> tussen <extra_id_2>,"['Grootste klapper is', 'Stedenroute (LF2)', 'Amsterdam en Brussel']",8,25.0,1
Interview Frans Lieshout Frans Lieshout: Papoea blijft een etterende wond in Indonesi.  Beeld Linelle Deunk Pater Frans Lieshout is ooggetuige van een tijdperk op Nieuw-Guinea,Interview Frans Lieshout Frans Lieshout: Papoea blijft een etterende wond in Indonesi. Beeld Linelle Deunk Pater Frans <extra_id_0> van <extra_id_1> Nieuw-Guinea,"['Lieshout is ooggetuige', 'een tijdperk op']",6,25.0,1
"Totaalvisie op periode 1789-1848 De slag bij Waterloo is bijna jarig, en twee boeken weten daar nog een bijzondere visie aan toe te voegen: een over Nederlandse herdenkingscultuur, en een over de Slag als ijkpunt voor hysterisch aangewakkerde revolutievrees.  Lotte Jensen 6 juni 2015, 2:00 Op 18 juni 2015 is het precies tweehonderd jaar geleden dat Napoleon zijn definitieve nederlaag leed bij Waterloo","Totaalvisie op periode 1789-1848 De slag bij Waterloo is bijna jarig, en twee boeken weten <extra_id_0> bijzondere visie aan toe te voegen: een over Nederlandse herdenkingscultuur, en een over de Slag als ijkpunt voor hysterisch <extra_id_1> Jensen 6 juni 2015, 2:00 <extra_id_2> 2015 is het precies <extra_id_3> Napoleon zijn definitieve nederlaag <extra_id_4>","['daar nog een', 'aangewakkerde revolutievrees. Lotte', 'Op 18 juni', 'tweehonderd jaar geleden dat', 'leed bij Waterloo']",16,25.0,1
"56,6 procent van de gevangenen in Nederland heeft een psychische stoornis.  Dit blijkt uit een onderzoek van de Nijmeegse Pompestichting","56,6 procent van de gevangenen in Nederland heeft een psychische stoornis. <extra_id_0> uit een onderzoek van <extra_id_1>","['Dit blijkt', 'de Nijmeegse Pompestichting']",5,25.0,1
"Interview Bong Joon-ho Beeld Sangsuk Sylvia Kang Bor Beekman 27 november 2019, 14:30 Bong Joon-ho, prille vijftiger met zwart T-shirt, zwarte broek en vrolijk gezicht, staat op het dakterras van een hotel in Cannes en wijst naar het zwembad.  Voor mijn film hadden we een armenwijk gebouwd rond zon bassin","Interview Bong Joon-ho Beeld Sangsuk Sylvia Kang <extra_id_0> november <extra_id_1> Joon-ho, prille vijftiger met zwart T-shirt, zwarte <extra_id_2> gezicht, staat <extra_id_3> van een hotel in Cannes en wijst naar het zwembad. Voor mijn film hadden we een armenwijk gebouwd rond zon bassin","['Bor Beekman 27', '2019, 14:30 Bong', 'broek en vrolijk', 'op het dakterras']",12,25.0,1
Louise Fresco levert doorwrochte ideenroman als afsluiting van trilogie over engagement.  Ze onderzoekt de houdbaarheid en geloofwaardigheid van diverse soorten idealisme,Louise Fresco levert doorwrochte ideenroman als afsluiting van trilogie <extra_id_0> onderzoekt de houdbaarheid en <extra_id_1> diverse soorten idealisme,"['over engagement. Ze', 'geloofwaardigheid van']",5,25.0,1
"ReportageSluiting dagopvang Het Wereldhuis Daklozen wachten donderdag in het Wereldhuis op een maaltijd, voorlopig hun laatste.  Beeld Guus Dubbelman / de Volkskrant Arnout le Clercq 19 maart 2020, 21:36 Ik ben bang, zegt Kahasit (28) uit Eritrea, terwijl ze zich een beetje verbergt in haar grijze hoody","ReportageSluiting dagopvang Het Wereldhuis Daklozen wachten donderdag in het Wereldhuis op een <extra_id_0> laatste. Beeld Guus Dubbelman / de Volkskrant Arnout le Clercq 19 maart 2020, 21:36 Ik ben bang, zegt <extra_id_1> Eritrea, terwijl ze <extra_id_2> verbergt <extra_id_3> hoody","['maaltijd, voorlopig hun', 'Kahasit (28) uit', 'zich een beetje', 'in haar grijze']",12,25.0,1
"Waarom gaan de debatten te veel over tutonderwerpen.  Marjan Slob 13 maart 2017, 2:00 Verbaasd constateren politieke analisten na elk verkiezingsdebat dat de kiezer maar blijft zweven",Waarom gaan de debatten te veel over tutonderwerpen. Marjan Slob <extra_id_0> Verbaasd constateren politieke analisten na elk verkiezingsdebat dat <extra_id_1> blijft zweven,"['13 maart 2017, 2:00', 'de kiezer maar']",7,25.0,1
"Laatste restje Vendex KBB verkocht Maxeda, het restant van wat ooit Vendex KBB was en waar nu alleen nog doe-het-zelfketens als Praxis en Formido in zitten, is verkocht.  Net als de verkopers zijn de nieuwe eigenaren twee investeringsmaatschappijen van het type private equity: Ardian en Goldentree","Laatste restje Vendex KBB verkocht Maxeda, het restant van wat ooit Vendex KBB was en waar nu alleen nog doe-het-zelfketens als Praxis en Formido in zitten, <extra_id_0> als de <extra_id_1> nieuwe eigenaren <extra_id_2> het type private <extra_id_3> Goldentree","['is verkocht. Net', 'verkopers zijn de', 'twee investeringsmaatschappijen van', 'equity: Ardian en']",12,25.0,1
"Molukse dominee Metiary (89) overleden 4 maart 2007, 22:55 ASSEN (ANP) - De Zuid-Molukse dominee Samuel Metiary is zondag in ","Molukse dominee Metiary (89) overleden <extra_id_0> 2007, 22:55 ASSEN (ANP) - De Zuid-Molukse dominee Samuel Metiary <extra_id_1>","['4 maart', 'is zondag in']",5,25.0,1
Pronk blij met zelfverzekerdheid van regering-Wijdenbosch; Suriname wil belastingexperts Nederland kwijt Dinsdagochtend legde minister Pronk in stilte bloemen bij het monument van de vijftien slachtoffers van de decembermoorden in 1982.  Het was de eerste keer dat hij zich een dergelijk gebaar veroorloofde ter nagedachtenis van 'een aantal mensen die ik toen tot mijn vrienden kon rekenen',Pronk blij met zelfverzekerdheid van regering-Wijdenbosch; Suriname wil belastingexperts Nederland kwijt Dinsdagochtend legde minister Pronk <extra_id_0> bij het monument van de vijftien slachtoffers van de decembermoorden <extra_id_1> was de eerste keer dat hij zich <extra_id_2> veroorloofde ter nagedachtenis van 'een aantal mensen <extra_id_3> toen tot mijn <extra_id_4>,"['in stilte bloemen', 'in 1982. Het', 'een dergelijk gebaar', 'die ik', ""vrienden kon rekenen'""]",14,25.0,1
"Nieuwe partij op markt pensioen APG, de uitvoeringsorganisatie van het pensioenfonds ABP, wil pensioenregelingen van andere pensioenfondsen gaan uitvoeren.  Dit maakte APG-bestuursvoorzitter Dick Sluimers donderdag bekend bij de toelichting op de fusie van APG met Cordares, de pensioenuitvoeringsorganisatie van de bouw","Nieuwe partij op markt pensioen APG, de uitvoeringsorganisatie van het <extra_id_0> van andere pensioenfondsen <extra_id_1> maakte APG-bestuursvoorzitter Dick Sluimers donderdag bekend bij de toelichting op de fusie van APG <extra_id_2> pensioenuitvoeringsorganisatie van de bouw","['pensioenfonds ABP, wil pensioenregelingen', 'gaan uitvoeren. Dit', 'met Cordares, de']",10,25.0,1
Onbevangen en nieuwsgierig beschreef Grard de Nerval het Midden-Oosten van 150 jaar geleden.  Door Hans Driessen Nerval noemt zichzelf een 'voyageur enthousiaste'; hij had zichzelf evengoed een 'voyageur curieux' ,Onbevangen en nieuwsgierig beschreef Grard de Nerval het Midden-Oosten van 150 jaar geleden. Door Hans Driessen Nerval noemt zichzelf een <extra_id_0> zichzelf evengoed <extra_id_1>,"[""'voyageur enthousiaste'; hij had"", ""een 'voyageur curieux'""]",7,25.0,1
"Het vitale hart van het voetbal klopt altijd door  zelfs bij de dood Willem Vissers 23 september 2018, 20:30 Dit stukje gaat over het grote hart van het voetbal, en ook over het kwetsbare hart.  Mijn vriend Piet de Visser, scout van talent tot de dood erop volgt, werd zondag 84 jaar","Het vitale hart van het voetbal klopt <extra_id_0> bij de dood Willem Vissers 23 september 2018, 20:30 Dit stukje gaat <extra_id_1> hart van het voetbal, en ook over het <extra_id_2> Piet de Visser, scout van talent <extra_id_3> erop volgt, werd zondag 84 jaar","['altijd door zelfs', 'over het grote', 'kwetsbare hart. Mijn vriend', 'tot de dood']",13,25.0,1
"21 juni 2013, 08:00 Duitse psychiater en psycholoog Manfred Spitzer Computers zouden volgens de Duitse geheugenonderzoeker Manfred Spitzer een bijsluiter moeten krijgen: pas op, niet geschikt voor de ontwikkelende hersenen van jonge kinderen, groot risico op verslaving en slechte schoolprestaties. Spitzer, directeur van de psychiatrische universiteitskliniek in Ulm, is kort in Amsterdam om te spreken over zijn boek Digitale dementie, dat volgende week in Nederland verschijnt","21 juni 2013, 08:00 Duitse psychiater en psycholoog Manfred Spitzer Computers zouden volgens de Duitse geheugenonderzoeker Manfred Spitzer een bijsluiter moeten krijgen: pas op, niet geschikt voor de ontwikkelende hersenen van jonge kinderen, groot risico <extra_id_0> slechte schoolprestaties. Spitzer, directeur <extra_id_1> universiteitskliniek in Ulm, is kort in Amsterdam om te <extra_id_2> boek <extra_id_3> volgende <extra_id_4>","['op verslaving en', 'van de psychiatrische', 'spreken over zijn', 'Digitale dementie, dat', 'week in Nederland verschijnt']",16,25.0,1
