Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq311-0,large,"Met de enorme massa aan geannuleerde vakanties zijn Nederlanders meer gebonden aan vakantie in eigen land. Maar wie zomers gaat kamperen, moet rekening houden met een nat pak. Maakt dat de stroom aan eigen toeristen minder groot op de Veluwe?","Met de enorme massa aan geannuleerde vakanties <extra_id_0> gebonden aan vakantie in eigen land. Maar wie zomers gaat kamperen, moet rekening houden met een nat pak. Maakt dat de stroom aan <extra_id_1> groot op de Veluwe?","Met de enorme massa aan geannuleerde vakanties zijn zomers gebonden aan vakantie in eigen land. Maar wie zomers gaat kamperen, moet rekening houden met een nat pak. Maakt dat de stroom aan vakantie groot op de Veluwe?","['zijn Nederlanders meer', 'eigen toeristen minder']","['zijn zomers', 'vakantie']",6,6,"[0.6363636363636364, 0.8181818181818182]",0.73
seq312-0,large,Veel mensen blijven deze zomer vanwege de coronacrisis thuis. Wat is hun favoriete plekje op Voorne-Putten of Goeree-Overflakkee?,Veel mensen blijven deze zomer <extra_id_0> thuis. Wat is hun favoriete plekje op Voorne-Putten of Goeree-Overflakkee?,Veel mensen blijven deze zomer op thuis. Wat is hun favoriete plekje op Voorne-Putten of Goeree-Overflakkee?,['vanwege de coronacrisis'],['op'],3,6,[0.9565217391304348],0.96
seq313-0,large,"n weigeren, vindt de Tweede Kamer. Dit omstreden voorstel van D66 haalt vandaag, na lang twijfelen bij verschillende partijen, toch een","n weigeren, vindt de Tweede Kamer. Dit omstreden voorstel van D66 <extra_id_0> lang twijfelen bij verschillende partijen, toch een","n weigeren, vindt de Tweede Kamer. Dit omstreden voorstel van D66 en D66 lang twijfelen bij verschillende partijen, toch een","['haalt vandaag', 'na']",['en D66'],3,6,[0.9230769230769231],0.92
seq314-0,large,De geallieerde troepen deden er 75 jaar geleden ruim een maand over om de bezetter uit West-Brabant te verdrijven. Hoe verliep die weg naar de bevrijding? Deze kroniek in 36 delen beschrijft het van dag tot dag. Vandaag het,De geallieerde troepen deden er 75 jaar geleden ruim een maand over <extra_id_0> uit West-Brabant te verdrijven. <extra_id_1> weg naar de bevrijding? Deze kroniek in 36 delen beschrijft het van dag tot dag. Vandaag het,De geallieerde troepen deden er 75 jaar geleden ruim een maand over de kruis uit West-Brabant te verdrijven. Wat is de weg naar de bevrijding? Deze kroniek in 36 delen beschrijft het van dag tot dag. Vandaag het,"['om de bezetter', 'Hoe verliep die']","['de kruis', 'Wat is de']",6,6,"[0.7857142857142857, 0.6666666666666666]",0.73
seq315-0,large,. Volgens hem zijn in het programma schandelijke leugens verspreid over wat hij tijdens een debat in de Tweede Kamer heeft gezegd.,. <extra_id_0> in het programma schandelijke leugens verspreid over wat hij tijdens een debat in de Tweede Kamer heeft gezegd.,. Het heeft in het programma schandelijke leugens verspreid over wat hij tijdens een debat in de Tweede Kamer heeft gezegd.,['Volgens hem zijn'],['Het heeft'],3,6,[0.75],0.75
seq316-0,large,MonicaMonica Beek (42) is journalist. Ze woont samen met haar dochters van 11 en 8 en heeft een vriend.,MonicaMonica <extra_id_0> journalist. Ze woont samen met haar dochters van 11 en 8 en heeft een vriend.,MonicaMonica is een journalist. Ze woont samen met haar dochters van 11 en 8 en heeft een vriend.,['Beek (42) is'],['is een'],3,6,[0.9166666666666666],0.92
seq317-0,large,"columnSchrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en met zaterdag over wat hem opvalt in de stad Utrecht. Dit keer over het","columnSchrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en <extra_id_0> hem opvalt in de stad Utrecht. Dit keer over het","columnSchrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en ige dag hem opvalt in de stad Utrecht. Dit keer over het",['met zaterdag over wat'],['ige dag'],4,6,[0.8095238095238095],0.81
seq318-0,large,In de rubriek Van wieg tot graf vertellen we het verhaal achter een familiebericht. Deze keer het levensverhaal van,In de rubriek Van wieg tot graf vertellen we <extra_id_0> een familiebericht. Deze keer het levensverhaal van,In de rubriek Van wieg tot graf vertellen we een bericht van een familiebericht. Deze keer het levensverhaal van,['het verhaal achter'],['een bericht van'],3,6,[0.7222222222222222],0.72
seq319-0,large,"Hij komt, hij komt, de lieve goede Sint. De goedheiligman en zijn Pieten kwam vandaag aan in Nederland. Na een lange reis vanuit Spanje brachten Sinterklaas en zijn Pieten meteen een bezoekje aan de Drechtsteden. AD De Dordtenaar verzamelt de leukste sinterklaasfotos uit de regio.",Hij <extra_id_0> lieve goede Sint. De goedheiligman en zijn Pieten kwam vandaag aan in Nederland. Na een <extra_id_1> Spanje brachten Sinterklaas en zijn Pieten meteen een bezoekje aan de Drechtsteden. AD De Dordtenaar verzamelt de leukste sinterklaasfotos uit de regio.,Hij kwam op de lieve goede Sint. De goedheiligman en zijn Pieten kwam vandaag aan in Nederland. Na een eerste Spanje brachten Sinterklaas en zijn Pieten meteen een bezoekje aan de Drechtsteden. AD De Dordtenaar verzamelt de leukste sinterklaasfotos uit de regio.,"['komt', 'hij komt', 'de', 'lange reis vanuit']","['kwam op de', 'eerste']",7,6,"[0.8, 1.0]",0.9
seq320-0,large,Demonstrerende boeren zijn morgen niet welkom op het Binnenhof in Den Haag. Dat heeft minister Ferd Grapperhaus van Justitie en Veiligheid laten weten. Hij zegt ook dat alle goede en noodzakelijke maatregelen worden genomen om het boerenprotest niet uit de hand te laten lopen.,Demonstrerende boeren zijn morgen niet welkom op het Binnenhof in <extra_id_0> heeft minister Ferd Grapperhaus van Justitie en Veiligheid laten weten. Hij zegt ook dat alle goede en noodzakelijke maatregelen worden genomen om het boerenprotest niet uit de hand <extra_id_1>,"Demonstrerende boeren zijn morgen niet welkom op het Binnenhof in Amsterdam, heeft minister Ferd Grapperhaus van Justitie en Veiligheid laten weten. Hij zegt ook dat alle goede en noodzakelijke maatregelen worden genomen om het boerenprotest niet uit de hand van de politie.","['Den Haag. Dat', 'te laten lopen.']","['Amsterdam,', 'politie.']",7,6,"[1.0, 0.7333333333333333]",0.87
seq321-0,large,"Wie ons banenlandschap bekijkt, ziet bijzondere functies voorbijkomen. Een field service engineer, een lab technician of een assemblagemedewerker: we hebben ze blijkbaar hard nodig, maar waarvoor en waarom? In deze serie vertelt elke week iemand over zijn of haar beroep. Vandaag:","Wie ons banenlandschap <extra_id_0> functies voorbijkomen. Een field service engineer, een lab technician of een assemblagemedewerker: we hebben ze blijkbaar hard nodig, maar waarvoor en waarom? In <extra_id_1> elke week iemand over zijn of haar beroep. Vandaag:","Wie ons banenlandschap ook functies voorbijkomen. Een field service engineer, een lab technician of een assemblagemedewerker: we hebben ze blijkbaar hard nodig, maar waarvoor en waarom? In het werk van elke week iemand over zijn of haar beroep. Vandaag:","['bekijkt', 'ziet bijzondere', 'deze serie vertelt']","['ook', 'het werk van']",6,6,"[0.8571428571428571, 0.8]",0.83
seq322-0,large,"CROMVOIRT - Op Resident de Leuvert in Cromvoirt is maandagnacht een chalet afgebrand. Hoewel de toegesnelde brandweer het vuur snel onder controle had, kan het chalet als verloren worden beschouwd. Niemand raakte gewond.",CROMVOIRT - Op Resident de Leuvert in Cromvoirt is maandagnacht een chalet afgebrand. Hoewel de toegesnelde brandweer het vuur snel onder <extra_id_0> chalet als verloren worden beschouwd. Niemand raakte gewond.,CROMVOIRT - Op Resident de Leuvert in Cromvoirt is maandagnacht een chalet afgebrand. Hoewel de toegesnelde brandweer het vuur snel onder het chalet als verloren worden beschouwd. Niemand raakte gewond.,"['controle had', 'kan het']",['het'],5,6,[0.9166666666666666],0.92
seq323-0,large,gaat actrice en tv-presentatrice Sarah Chronis naar minder bekende steden en ontdekt ze pareltjes in bekendere hotspots. Deze keer is ze 48 uur in,gaat actrice en tv-presentatrice Sarah Chronis naar <extra_id_0> ontdekt ze pareltjes in bekendere hotspots. Deze keer is ze 48 uur in,gaat actrice en tv-presentatrice Sarah Chronis naar Amsterdam en ontdekt ze pareltjes in bekendere hotspots. Deze keer is ze 48 uur in,['minder bekende steden en'],['Amsterdam en'],4,6,[0.75],0.75
seq324-0,large,"De zware jongens halen de voorpaginas, de boefjes niet. Emma Thies doet elke week verslag van een","De zware jongens halen de voorpaginas, de boefjes niet. Emma Thies <extra_id_0> verslag van een","De zware jongens halen de voorpaginas, de boefjes niet. Emma Thies is een verslag van een",['doet elke week'],['is een'],3,6,[0.7857142857142857],0.79
seq325-0,large,", dacht schrijfster Kim Heijdenrijk toen ze hoorde over die arme mevrouw Breek. Want het zal je maar overkomen: dat je drie echtgenoten verliest en dat je kinderen je dan ook nog worden afgenomen.",", dacht <extra_id_0> ze hoorde over die arme mevrouw Breek. Want het zal je maar overkomen: dat je drie echtgenoten verliest en dat je kinderen je dan ook nog worden afgenomen.",", dacht ze en ze hoorde over die arme mevrouw Breek. Want het zal je maar overkomen: dat je drie echtgenoten verliest en dat je kinderen je dan ook nog worden afgenomen.",['schrijfster Kim Heijdenrijk toen'],['ze en'],5,6,[0.875],0.88
seq326-0,large,In de rubriek Van wieg tot graf vertelt journalist Sjaak van de Groep het levensverhaal van een onlangs overleden stads- of streekgenoot. Vandaag het leven van,In de rubriek Van wieg tot graf vertelt journalist Sjaak van de <extra_id_0> een onlangs overleden stads- of streekgenoot. Vandaag het leven van,In de rubriek Van wieg tot graf vertelt journalist Sjaak van de Velde een onlangs overleden stads- of streekgenoot. Vandaag het leven van,['Groep het levensverhaal van'],['Velde'],4,6,[0.8888888888888888],0.89
seq327-0,large,"zes kinderen in totale afzondering leefde, kende die familie al jaren. Met vader Gerrit-Jan van D. maakte",zes kinderen in <extra_id_0> kende die familie al jaren. Met vader Gerrit-Jan van D. maakte,zes kinderen in en kende die familie al jaren. Met vader Gerrit-Jan van D. maakte,"['totale afzondering leefde,']",['en'],3,6,[0.9230769230769231],0.92
seq328-0,large,Oud-scheidsrechter Mario van der Ende schrijft wekelijks een column in AD Haagsche Courant over voetbal. Deze,Oud-scheidsrechter Mario van der Ende schrijft wekelijks een column in <extra_id_0> Courant over voetbal. Deze,Oud-scheidsrechter Mario van der Ende schrijft wekelijks een column in de Courant van de Courant over voetbal. Deze,['AD Haagsche'],['de Courant van de'],2,6,[0.8235294117647058],0.82
seq329-0,large,dat advocaat Khalid Kasem in 2015 informatie uit een lopend strafonderzoek aan de organisatie van Ridouan Taghi heeft gelekt.,dat advocaat Khalid Kasem in 2015 informatie uit een lopend strafonderzoek aan <extra_id_0> Ridouan Taghi heeft gelekt.,dat advocaat Khalid Kasem in 2015 informatie uit een lopend strafonderzoek aan advocaat Ridouan Taghi heeft gelekt.,['de organisatie van'],['advocaat'],3,6,[0.7777777777777778],0.78
seq330-0,large,"SchuimHans van der Beek doet elke dag verslag van feesten, presentaties en andere belangrijke bijeenkomsten in Amsterdam. Vandaag:","SchuimHans van der Beek doet elke <extra_id_0> feesten, presentaties en andere belangrijke bijeenkomsten in Amsterdam. Vandaag:","SchuimHans van der Beek doet elke dag feesten, presentaties en andere belangrijke bijeenkomsten in Amsterdam. Vandaag:",['dag verslag van'],['dag'],3,6,[0.8],0.8
seq331-0,large,Wat doen bekende Gelderlanders in het weekend?Elke week bespreekt iemand hier zijn of haar programma. Deze week,Wat doen bekende Gelderlanders in het weekend?Elke week bespreekt iemand hier zijn of <extra_id_0> week,Wat doen bekende Gelderlanders in het weekend?Elke week bespreekt iemand hier zijn of een andere week,['haar programma. Deze'],['een andere'],3,6,[0.8],0.8
seq332-0,large,"De nieuwe coalitie van VVD, ChristenUnie & SGP, GroenLinks, PvdA en CDA heeft de ambitie om Zuid-Holland","De nieuwe coalitie van <extra_id_0> SGP, GroenLinks, PvdA en CDA heeft de ambitie om Zuid-Holland","De nieuwe coalitie van de SGP, GroenLinks, PvdA en CDA heeft de ambitie om Zuid-Holland","['VVD', 'ChristenUnie &']",['de'],3,6,[1.0],1.0
seq333-0,large,"8 Schrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en met zaterdag over wat hem opvalt in de stad Utrecht. Dit keer over het","8 Schrijver, journalist en columnist <extra_id_0> dinsdag tot en met zaterdag over wat hem opvalt in de stad Utrecht. Dit keer over het","8 Schrijver, journalist en columnist zegt dinsdag tot en met zaterdag over wat hem opvalt in de stad Utrecht. Dit keer over het",['Jerry Goossens schrijft van'],['zegt'],4,6,[0.9259259259259259],0.93
seq334-0,large,De EU is bereid om de Britse premier Theresa May meer tijd te geven voor de brexit onder voorwaarde dat het Britse parlement,De EU is bereid om de Britse premier Theresa May meer tijd te <extra_id_0> brexit onder voorwaarde dat het Britse parlement,De EU is bereid om de Britse premier Theresa May meer tijd te voor brexit onder voorwaarde dat het Britse parlement,['geven voor de'],['voor'],3,6,[0.6923076923076923],0.69
seq335-0,large,"verdachten en veertig drieste hooligans. De balans na de aanval op het Woerdense caf Onze Vrienden. Het heeft er volgens de eigenaren alle schijn van dat de bruine kroeg doelbewust is belaagd. ,,Zij hadden de straten hier met hun autos geblokkeerd.",verdachten en veertig drieste hooligans. De balans na de aanval op het Woerdense caf <extra_id_0> heeft er volgens de eigenaren alle schijn van dat de bruine kroeg doelbewust is belaagd. <extra_id_1> straten hier met hun autos geblokkeerd.,verdachten en veertig drieste hooligans. De balans na de aanval op het Woerdense caf en heeft er volgens de eigenaren alle schijn van dat de bruine kroeg doelbewust is belaagd. De hooligans worden ook ook op de straten hier met hun autos geblokkeerd.,"['Onze Vrienden. Het', ',,Zij hadden de']","['en', 'De hooligans worden ook ook op de']",6,6,"[0.8888888888888888, 0.7575757575757576]",0.82
seq336-0,large,"Een spijtoptant van de Italiaanse maffia deelt een dreun uit aan de Amsterdamse onderwereld. Drugshandelaar Giuseppe T. heeft belastende verklaringen afgelegd tegen Nederlandse, Italiaanse, Albanese, Turkse en Colombiaanse criminelen in de hoofdstad.","Een spijtoptant van de Italiaanse maffia deelt een dreun uit aan de Amsterdamse onderwereld. Drugshandelaar Giuseppe T. heeft belastende <extra_id_0> Italiaanse, Albanese, Turkse en Colombiaanse criminelen in de hoofdstad.","Een spijtoptant van de Italiaanse maffia deelt een dreun uit aan de Amsterdamse onderwereld. Drugshandelaar Giuseppe T. heeft belastende aan Italiaanse, Albanese, Turkse en Colombiaanse criminelen in de hoofdstad.","['verklaringen afgelegd tegen Nederlandse,']",['aan'],5,6,[0.925],0.93
seq337-0,large,"Waarnemend burgemeester Onno Hoes van Haarlemmermeer wordt niet de nieuwe, vaste burgemeester van die gemeente. Hij laat","Waarnemend burgemeester Onno Hoes van Haarlemmermeer wordt niet de nieuwe, vaste <extra_id_0> gemeente. Hij laat","Waarnemend burgemeester Onno Hoes van Haarlemmermeer wordt niet de nieuwe, vaste burg gemeente. Hij laat",['burgemeester van die'],['burg'],3,6,[0.8],0.8
seq338-0,large,seizoen een gegarandeerd succes. Wekelijks verschijnt hij in een nieuwe video op AD Koken & Eten waarin hij de kneepjes van het vak uitlegt.,seizoen een gegarandeerd <extra_id_0> in een nieuwe video op AD Koken & Eten waarin hij de kneepjes van het vak uitlegt.,seizoen een gegarandeerd vak in een nieuwe video op AD Koken & Eten waarin hij de kneepjes van het vak uitlegt.,['succes. Wekelijks verschijnt hij'],['vak'],4,6,[0.96875],0.97
seq339-0,large,Een werknemer van scheepswerf Padmos in de haven van Stellendam is vanochtend tijdens werkzaamheden in een schip,Een werknemer van scheepswerf Padmos in de haven van Stellendam is <extra_id_0> in een schip,Een werknemer van scheepswerf Padmos in de haven van Stellendam is op zoek in een schip,['vanochtend tijdens werkzaamheden'],['op zoek'],3,6,[0.875],0.88
seq340-0,large,Drievoudig moordverdachte Thijs H. blijft negentig dagen langer vast zitten. Dat heeft de rechtbank in Limburg besloten. H. wordt verdacht van de moord op drie wandelaars in Heerlen en Den Haag.,Drievoudig moordverdachte Thijs H. blijft <extra_id_0> zitten. Dat heeft de rechtbank in Limburg besloten. H. wordt verdacht van de moord op drie wandelaars in Heerlen en Den Haag.,Drievoudig moordverdachte Thijs H. blijft een moord zitten. Dat heeft de rechtbank in Limburg besloten. H. wordt verdacht van de moord op drie wandelaars in Heerlen en Den Haag.,['negentig dagen langer vast'],['een moord'],5,6,[0.8076923076923077],0.81
seq341-0,large,"Korpschef Erik Akerboom van de politie heeft forse kritiek op het kabinet, omdat het tot dusver geen vuurwerkverbod voor consumenten heeft ingesteld.","Korpschef Erik Akerboom van <extra_id_0> forse kritiek op het kabinet, omdat het tot dusver geen vuurwerkverbod voor consumenten heeft ingesteld.","Korpschef Erik Akerboom van de forse kritiek op het kabinet, omdat het tot dusver geen vuurwerkverbod voor consumenten heeft ingesteld.",['de politie heeft'],['de'],3,6,[0.875],0.88
seq342-0,large,"Nu Linda de Mol en Wendy van Dijk naar Talpa verhuizen, krijgt Chantal Janzen het druk bij RTL 4. Heel erg druk. Want wie gaat die grote shows presenteren? Het groeit Chantal zo boven het hoofd, dat zoontje James (9) om aandacht moet smeken.","Nu Linda de Mol en Wendy van <extra_id_0> verhuizen, krijgt Chantal Janzen het druk bij RTL 4. Heel erg druk. Want wie gaat die grote shows presenteren? Het groeit Chantal zo boven het hoofd, dat zoontje James (9) om <extra_id_1>","Nu Linda de Mol en Wendy van der Merwe verhuizen, krijgt Chantal Janzen het druk bij RTL 4. Heel erg druk. Want wie gaat die grote shows presenteren? Het groeit Chantal zo boven het hoofd, dat zoontje James (9) om te komen.","['Dijk naar Talpa', 'aandacht moet smeken.']","['der Merwe', 'komen.']",7,6,"[0.8666666666666667, 0.7619047619047619]",0.81
seq343-0,large,"avond in de Noordzee bij Ameland vermist raakte, definitief gestaakt. Dat bevestigt een woordvoerder aan deze redactie. Aangenomen wordt dat het meisje niet langer in leven is.","<extra_id_0> bij Ameland vermist raakte, definitief gestaakt. Dat bevestigt een woordvoerder aan deze redactie. Aangenomen wordt dat het meisje niet langer in leven is.","het meisje bij Ameland vermist raakte, definitief gestaakt. Dat bevestigt een woordvoerder aan deze redactie. Aangenomen wordt dat het meisje niet langer in leven is.",['avond in de Noordzee'],['het meisje'],4,6,[0.85],0.85
seq344-0,large,"meer over dit onderwerp en over andere gebeurtenissen uit deze regio lezen, neem dan een abonnement op het AD of lees de krant digitaal.","meer over dit onderwerp en over andere gebeurtenissen uit deze regio lezen, <extra_id_0> op het AD of lees de krant digitaal.","meer over dit onderwerp en over andere gebeurtenissen uit deze regio lezen, zijn op het AD of lees de krant digitaal.",['neem dan een abonnement'],['zijn'],4,6,[0.9565217391304348],0.96
seq345-0,large,"Jawed S., de 19-jarige Afghaan die op 31 augustus twee mensen neerstak op Amsterdam Centraal Station,","Jawed S., <extra_id_0> Afghaan die op 31 augustus twee mensen neerstak op Amsterdam Centraal Station,","Jawed S., en Afghaan die op 31 augustus twee mensen neerstak op Amsterdam Centraal Station,",['de 19-jarige'],['en'],2,6,[0.9166666666666666],0.92
seq346-0,large,De vader van het gezin dat vastzat in de boerderij in Ruinerwold is uit de Nederlandse tak van de Moonsekte gezet. Dat bevestigt,De vader <extra_id_0> dat vastzat in de boerderij in Ruinerwold is uit de Nederlandse tak van de Moonsekte gezet. Dat bevestigt,De vader sel dat vastzat in de boerderij in Ruinerwold is uit de Nederlandse tak van de Moonsekte gezet. Dat bevestigt,['van het gezin'],['sel'],3,6,[0.9230769230769231],0.92
seq347-0,large,De Belastingdienst heeft in de persoonlijke dossiers die zij naar gedupeerden van de toeslagenaffaire heeft gestuurd hele pagina's zwartgelakt. SP-Kamerlid Renske Leijten is sprakeloos en spreekt van afplakjesdag'.,De Belastingdienst heeft in de persoonlijke dossiers die zij naar gedupeerden van de toeslagenaffaire heeft gestuurd hele pagina's zwartgelakt. SP-Kamerlid Renske Leijten <extra_id_0> van afplakjesdag'.,De Belastingdienst heeft in de persoonlijke dossiers die zij naar gedupeerden van de toeslagenaffaire heeft gestuurd hele pagina's zwartgelakt. SP-Kamerlid Renske Leijten 'De afplakjes van afplakjesdag'.,['is sprakeloos en spreekt'],"[""'De afplakjes""]",4,6,[0.8333333333333334],0.83
seq348-0,large,"In Gelderland en Overijssel komt op een flink aantal plekken minder water uit de kraan, omdat het waterverbruik sinds gisteren extreem hoog is. Dat meldt waterbedrijf Vitens, dat de klanten dringend oproept om geen zwembadjes te vullen, de tuin niet te sproeien en zo kort mogelijk te douchen. Ook het gebruik van de wasmachine en het wassen van de auto moet even wachten.","In Gelderland en Overijssel komt op een flink aantal <extra_id_0> uit de kraan, omdat het waterverbruik sinds gisteren extreem hoog is. Dat meldt waterbedrijf Vitens, dat de klanten dringend oproept <extra_id_1> te vullen, de tuin niet <extra_id_2> zo kort mogelijk te douchen. Ook het gebruik van de wasmachine en het wassen van de auto moet even wachten.","In Gelderland en Overijssel komt op een flink aantal klanten uit de kraan, omdat het waterverbruik sinds gisteren extreem hoog is. Dat meldt waterbedrijf Vitens, dat de klanten dringend oproept om de tuin te vullen, de tuin niet s zo kort mogelijk te douchen. Ook het gebruik van de wasmachine en het wassen van de auto moet even wachten.","['plekken minder water', 'om geen zwembadjes', 'te sproeien en']","['klanten', 'om de tuin', 's']",9,6,"[0.8, 0.7222222222222222, 0.9285714285714286]",0.82
seq349-0,large,Zeeland sluit de provincie voor toeristen. Ook de Amsterdamse Ebel Kemeling is met zijn gezin niet meer welkom in hun tweede huis. We zijn gewoon weggestuurd.,Zeeland sluit de provincie voor toeristen. <extra_id_0> Kemeling is met zijn gezin niet meer welkom in hun tweede huis. We zijn gewoon weggestuurd.,Zeeland sluit de provincie voor toeristen. Jan Kemeling is met zijn gezin niet meer welkom in hun tweede huis. We zijn gewoon weggestuurd.,['Ook de Amsterdamse Ebel'],['Jan'],4,6,[0.9565217391304348],0.96
seq350-0,large,De Britse prins Harry (35) had het gevoel geen andere keus te hebben dan een stap terug te doen binnen de koninklijke familie. In een speech bij een liefdadigheidsinstelling in Londen reageerde de hertog van Sussex,De Britse prins Harry (35) had het gevoel geen andere keus te <extra_id_0> terug te doen binnen de koninklijke familie. In een speech bij een liefdadigheidsinstelling in Londen reageerde de hertog van Sussex,De Britse prins Harry (35) had het gevoel geen andere keus te zijn terug te doen binnen de koninklijke familie. In een speech bij een liefdadigheidsinstelling in Londen reageerde de hertog van Sussex,['hebben dan een stap'],['zijn'],5,6,[0.9473684210526315],0.95
seq351-0,large,"de zeer geliefde en lichtgehandicapte parkiet die op klaarlichte dag werd gestolen uit zijn speelboom, is terug. De vogel van Rob's Dierenshop aan de Rotterdamse Slinge werd woensdag door een man in zijn jaszak gestopt, zo was te zien op camerabeelden. Trouwe medewerker van de dierenwinkel Bonita Torcque is vreselijk blij dat","de <extra_id_0> parkiet die op klaarlichte dag werd gestolen uit zijn speelboom, is terug. De vogel van Rob's Dierenshop aan de Rotterdamse Slinge werd woensdag door een man in zijn jaszak gestopt, zo was te zien op camerabeelden. Trouwe medewerker van de dierenwinkel <extra_id_1> blij dat","de vogel van de parkiet die op klaarlichte dag werd gestolen uit zijn speelboom, is terug. De vogel van Rob's Dierenshop aan de Rotterdamse Slinge werd woensdag door een man in zijn jaszak gestopt, zo was te zien op camerabeelden. Trouwe medewerker van de dierenwinkel Rob blij dat","['zeer geliefde en lichtgehandicapte', 'Bonita Torcque is vreselijk']","['vogel van de', 'Rob']",8,6,"[0.7941176470588235, 0.9629629629629629]",0.88
seq352-0,large,Belangenorganisatie COC heeft in een brief aan staatssecretaris Mark Harbers (Justitie en Veiligheid) gevraagd om de komst van de radicale Amerikaanse prediker Steven Anderson tegen te houden. De dominee heeft op YouTube aangekondigd op 23 mei een bezoek aan Amsterdam te brengen.,Belangenorganisatie COC heeft in een brief aan staatssecretaris Mark Harbers <extra_id_0> gevraagd om de komst van de <extra_id_1> Steven Anderson tegen te houden. De dominee heeft op YouTube aangekondigd op 23 mei een bezoek aan Amsterdam te brengen.,Belangenorganisatie COC heeft in een brief aan staatssecretaris Mark Harbers op 23 mei gevraagd om de komst van de staatssecretaris Steven Anderson tegen te houden. De dominee heeft op YouTube aangekondigd op 23 mei een bezoek aan Amsterdam te brengen.,"['(Justitie en Veiligheid)', 'radicale Amerikaanse prediker']","['op 23 mei', 'staatssecretaris']",6,6,"[0.8333333333333334, 0.7931034482758621]",0.81
seq353-0,large,"Ruim zeventien jaar nadat Corrie van der Valk, die deel uitmaakte van de bekende horecafamilie, spoorloos verdween, is haar raadselachtige verdwijning opgelost.","Ruim zeventien jaar nadat Corrie van der Valk, die deel <extra_id_0> bekende horecafamilie, spoorloos verdween, is haar raadselachtige verdwijning opgelost.","Ruim zeventien jaar nadat Corrie van der Valk, die deel van de bekende horecafamilie, spoorloos verdween, is haar raadselachtige verdwijning opgelost.",['uitmaakte van de'],['van de'],3,6,[0.625],0.62
seq354-0,large,"Fritz von Weizscker, de 59-jarige zoon van de voormalige president van de Bondsrepubliek Duitsland, is","Fritz von Weizscker, de 59-jarige zoon van de <extra_id_0> van de Bondsrepubliek Duitsland, is","Fritz von Weizscker, de 59-jarige zoon van de zoon van de Bondsrepubliek Duitsland, is",['voormalige president'],['zoon'],2,6,[0.85],0.85
seq355-0,large,Elke ochtend up-to-date met het laatste nieuws uit Dordrecht en omstreken? Schrijf je hier in! Voor nieuws uit,Elke ochtend up-to-date met <extra_id_0> uit Dordrecht en omstreken? Schrijf je hier in! Voor nieuws uit,Elke ochtend up-to-date met de hele hele hele hele hele hele hele hele hele hele hele hele hele hele hele uit Dordrecht en omstreken? Schrijf je hier in! Voor nieuws uit,['het laatste nieuws'],['de hele hele hele hele hele hele hele hele hele hele hele hele hele hele hele'],3,6,[0.9090909090909091],0.91
seq356-0,large,"De politie heeft vanochtend een inval gedaan in een woonwagenkamp in het Noord-Brabantse Lith. Het gaat om een volgend onderzoek in operatie Alfa, naar de koning van Brabantse onderwereld Martien R. en zijn criminele familie.",De politie heeft vanochtend een inval gedaan in een woonwagenkamp in het Noord-Brabantse Lith. Het gaat om een volgend <extra_id_0> naar de koning van Brabantse onderwereld Martien R. en zijn criminele familie.,De politie heeft vanochtend een inval gedaan in een woonwagenkamp in het Noord-Brabantse Lith. Het gaat om een volgend aangang naar de koning van Brabantse onderwereld Martien R. en zijn criminele familie.,"['onderzoek in operatie Alfa,']",['aangang'],5,6,[0.9259259259259259],0.93
seq357-0,large,Het coronavirus houdt de sportwereld in zijn greep. Lees in het liveblog hieronder de laatste ontwikkelingen. Zo heeft in Nederland TeamNL het initiatief genomen om mensen thuis fit te houden.,<extra_id_0> sportwereld in zijn greep. Lees in het liveblog hieronder de laatste ontwikkelingen. Zo heeft in Nederland TeamNL het initiatief genomen om mensen thuis fit te houden.,het sportwereld in zijn greep. Lees in het liveblog hieronder de laatste ontwikkelingen. Zo heeft in Nederland TeamNL het initiatief genomen om mensen thuis fit te houden.,['Het coronavirus houdt de'],['het'],4,6,[0.9166666666666666],0.92
seq358-0,large,"De vakbonden roepen op tot een landelijke staking in ziekenhuizen op woensdag 20 november. Ze verwachten dat zeker de helft, 100.000 zorgmedewerkers, daar gehoor aan zal geven. Patinten die met spoed zorg nodig hebben, worden wl geholpen.","De vakbonden roepen op tot <extra_id_0> in ziekenhuizen op <extra_id_1> Ze verwachten dat zeker de helft, 100.000 zorgmedewerkers, daar gehoor aan zal geven. Patinten die met spoed zorg nodig hebben, worden wl geholpen.","De vakbonden roepen op tot het gebied in ziekenhuizen op de zorg. Ze verwachten dat zeker de helft, 100.000 zorgmedewerkers, daar gehoor aan zal geven. Patinten die met spoed zorg nodig hebben, worden wl geholpen.","['een landelijke staking', 'woensdag 20 november.']","['het gebied', 'de zorg.']",6,6,"[0.7727272727272727, 0.8095238095238095]",0.79
