Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"In La isla mnima, dat in Spanje maar liefst tien Goyas ontving, de belangrijkste filmprijzen, zoekt hij het wat verder weg.  Niet alleen geografisch, maar ook chronologisch","In <extra_id_0> mnima, dat in Spanje maar <extra_id_1> ontving, de belangrijkste filmprijzen, zoekt hij het wat verder weg. Niet <extra_id_2> ook chronologisch","['La isla', 'liefst tien Goyas', 'alleen geografisch, maar']",8,30.0,1
"Hockeyers naar finale door winst op Australirs Wakker geschud door de benauwde ontsnapping, dinsdag door toedoen van Groot-Brittanni, hebben de Nederlandse hockeyers hun ware gezicht laten zien.  In de halve finales van het olympisch hockeytoernooi dompelde de ploeg van bondscoach Maurits Hendriks gastland Australi in rouw","Hockeyers naar finale door winst op Australirs Wakker geschud door de benauwde ontsnapping, dinsdag door toedoen van Groot-Brittanni, hebben de Nederlandse hockeyers <extra_id_0> laten zien. <extra_id_1> finales van <extra_id_2> hockeytoernooi dompelde de <extra_id_3> Maurits <extra_id_4> in rouw","['hun ware gezicht', 'In de halve', 'het olympisch', 'ploeg van bondscoach', 'Hendriks gastland Australi']",14,30.0,1
Schuim & as.  Gesprek met hoofdconservator Susan Legne van het Tropenmuseum in Amsterdam over het belang van ritme in een mensenleven,Schuim & as. Gesprek met <extra_id_0> van het <extra_id_1> over het belang van ritme in een mensenleven,"['hoofdconservator Susan Legne', 'Tropenmuseum in Amsterdam']",6,30.0,1
"Passages uit het eindraport; 'Daarmee heeft zij dit dus niet geweten' Uit het eindrapport, hoofdstuk 6, Het meningsverschil Sorgdrager-Blok: Tijdens de verhoren van de commmissie heeft de kwestie zich ook toegespitst op de vraag of ook procureur-generaal Sorgdrager, in functie vanaf 1 januari 1994, van de doorlating van cocane geweten heeft.  Blok kan zich herinneren dat hij de doorlating met Sorgdrager besproken heeft","Passages uit het <extra_id_0> dit dus niet geweten' Uit het eindrapport, hoofdstuk 6, Het meningsverschil Sorgdrager-Blok: Tijdens de verhoren van de commmissie heeft de kwestie <extra_id_1> op de vraag of ook procureur-generaal Sorgdrager, in functie vanaf 1 januari 1994, van de doorlating <extra_id_2> heeft. <extra_id_3> herinneren dat <extra_id_4> met <extra_id_5>","[""eindraport; 'Daarmee heeft zij"", 'zich ook toegespitst', 'van cocane geweten', 'Blok kan zich', 'hij de doorlating', 'Sorgdrager besproken heeft']",19,30.0,1
Gebutste Fazio gaat toch maar niet naar Manchester Het had vandaag ht plaatje uit Manchester moeten worden: de door iedereen met de nek aangekeken Italiaanse bankpresident Antonio Fazio die zijn opwachting kwam maken bij zijn Europese collega-bankpresidenten en de ministers van Financin uit de EU.  Dit gezelschap houdt vandaag en morgen in de Noord-Engelse stad zijn halfjaarlijkse informele bijeenkomst om in ontspannen sfeer  want informeel  de toestand in de wereld te bespreken,Gebutste Fazio gaat toch maar niet naar Manchester Het had vandaag ht plaatje uit Manchester moeten worden: <extra_id_0> met de nek aangekeken Italiaanse bankpresident Antonio Fazio die zijn opwachting <extra_id_1> zijn <extra_id_2> de ministers van <extra_id_3> EU. Dit gezelschap houdt vandaag en morgen in de Noord-Engelse stad zijn halfjaarlijkse <extra_id_4> ontspannen sfeer want informeel <extra_id_5> de <extra_id_6>,"['de door iedereen', 'kwam maken bij', 'Europese collega-bankpresidenten en', 'Financin uit de', 'informele bijeenkomst om in', 'de toestand in', 'wereld te bespreken']",22,30.0,1
"Flierefluitend voor de leeuwen Jeroen moest erg wennen aan dat burgerlijke, maar Linda drong aan.  Met succes","Flierefluitend voor de leeuwen Jeroen <extra_id_0> aan dat burgerlijke, <extra_id_1> drong aan. Met succes","['moest erg wennen', 'maar Linda']",5,30.0,1
"Eurofilm viert moeizaam feest De European Film Awards willen maar geen feestje worden, ondanks veel enthousiasme en prijzen.  Kauwboy was de beste ontdekking van 2012 en Carice van Houten mocht op Malta een prijs overhandigen","Eurofilm viert moeizaam <extra_id_0> Film Awards willen maar geen feestje worden, ondanks veel enthousiasme en prijzen. Kauwboy <extra_id_1> ontdekking van 2012 <extra_id_2> mocht op Malta een prijs overhandigen","['feest De European', 'was de beste', 'en Carice van Houten']",10,30.0,1
"'Circa twee miljoen mensen in tijdnood' DEN HAAG, 5 NOV.  Ongeveer twee miljoen Nederlanders hebben moeite hun dag in te delen","'Circa twee miljoen mensen in tijdnood' DEN HAAG, 5 NOV. <extra_id_0> Nederlanders <extra_id_1> dag in te delen","['Ongeveer twee miljoen', 'hebben moeite hun']",6,30.0,1
"Data-analyse klinkt saai, maar het is een machtig instrument.  Zo kan het er bijvoorbeeld voor zorgen dat een Londense politiechef precies weet waar Britten naar het bootje van hun koningin gaan kijken","Data-analyse klinkt saai, maar het is een machtig instrument. Zo kan het er bijvoorbeeld voor zorgen dat een <extra_id_0> weet waar Britten <extra_id_1> hun <extra_id_2>","['Londense politiechef precies', 'naar het bootje van', 'koningin gaan kijken']",10,30.0,1
"De Russische Centrale Bank heeft een flinke rel veroorzaakt met een speciale muntenreeks met afbeeldingen van Europese hoofdsteden die, aldus de bank, door de Sovjettroepen zijn bevrijd van de Duits-fascistische bezetters.  Op de vijftien jubileummunten die vorige week in omloop kwamen, prijken afbeeldingen van Berlijn en Wenen, Kiev, Minsk, Warschau, Praag, Boekarest, Chisinau en de hoofdsteden van de Baltische staten","De Russische Centrale Bank heeft een flinke rel <extra_id_0> speciale muntenreeks met afbeeldingen van Europese hoofdsteden die, aldus de <extra_id_1> Sovjettroepen zijn bevrijd van de Duits-fascistische bezetters. <extra_id_2> jubileummunten die <extra_id_3> omloop kwamen, <extra_id_4> Berlijn en Wenen, Kiev, Minsk, Warschau, <extra_id_5> en de hoofdsteden van de Baltische staten","['veroorzaakt met een', 'bank, door de', 'Op de vijftien', 'vorige week in', 'prijken afbeeldingen van', 'Praag, Boekarest, Chisinau']",18,30.0,1
"Adriaan van Dis, wat een nummer, wat een fantast.  Zo begint de bijdrage van pater Dik Kooloos in het novembernummer van het blad Bijeen","Adriaan van Dis, wat een nummer, <extra_id_0> Zo begint de bijdrage van pater Dik Kooloos in het <extra_id_1> Bijeen","['wat een fantast.', 'novembernummer van het blad']",7,30.0,1
CES 2015: Mercedes pimpt de robotauto van Google Techredacteur Marc Hijink doet dagelijks verslag vanaf gadgetbeurs CES in Las Vegas.  Ruim 150,CES 2015: Mercedes pimpt de robotauto van <extra_id_0> doet dagelijks verslag <extra_id_1> in Las Vegas. Ruim 150,"['Google Techredacteur Marc Hijink', 'vanaf gadgetbeurs CES']",7,30.0,1
Luieren in de wereld van Solero De traditionele strandtent verdwijnt.  Heineken en Ola sponsoren niet langer alleen de parasol maar kopen de hele zaak op,Luieren in de wereld van Solero De traditionele strandtent verdwijnt. Heineken <extra_id_0> sponsoren niet <extra_id_1> parasol maar kopen de <extra_id_2>,"['en Ola', 'langer alleen de', 'hele zaak op']",8,30.0,1
`Reactie sociale partners zwaar overtrokken' De sociale partners beslissen vandaag of ze het dinsdag gestaakte overleg met het kabinet over de sociale zekerheid zullen hervatten.  Vanochtend zagen ze daar vooralsnog geen reden toe,`Reactie sociale partners zwaar overtrokken' De sociale partners <extra_id_0> ze het <extra_id_1> het kabinet over <extra_id_2> zullen hervatten. Vanochtend zagen ze daar vooralsnog geen reden toe,"['beslissen vandaag of', 'dinsdag gestaakte overleg met', 'de sociale zekerheid']",10,30.0,1
Gezondheid Op cursus samen met collegas en het vooruitzicht van waardebonnen  vier op de tien deelnemers stopten daardoor met roken.  Stoppen met roken gaat veel beter met een financile beloning,Gezondheid Op cursus samen met collegas <extra_id_0> van waardebonnen vier <extra_id_1> deelnemers stopten daardoor met <extra_id_2> roken gaat veel beter met een financile beloning,"['en het vooruitzicht', 'op de tien', 'roken. Stoppen met']",9,30.0,1
Ook de identiteit van de eerste agent die geheime opsporingsinformatie verkocht aan de onderwereld is bekend.  De identiteit van de eerste agent is ook bekend,Ook de identiteit van de eerste agent die geheime <extra_id_0> de <extra_id_1> De identiteit van de eerste agent is <extra_id_2>,"['opsporingsinformatie verkocht aan', 'onderwereld is bekend.', 'ook bekend']",8,30.0,1
"Bibi is boos Scheidend VVD-Kamerlid Bibi de Vries schreef een boos boek over haar jaren als vice-fractievoorzitter.  Een straatvechter, een olifant in een porseleinkast, geen kaas gegeten van sociale financile en economische vraagstukken","Bibi is boos Scheidend <extra_id_0> Vries schreef een boos boek over haar jaren als vice-fractievoorzitter. Een straatvechter, <extra_id_1> porseleinkast, geen kaas <extra_id_2> financile en economische vraagstukken","['VVD-Kamerlid Bibi de', 'een olifant in een', 'gegeten van sociale']",10,30.0,1
Hof: NAM moet smartengeld betalen Gaswinning Groningen Het hof gaat deels mee in de eerdere uitspraak dat de NAM moet betalen voor aangetast woongenot en psychisch leed door de gevolgen van de gaswinning.  Een huis in Stedum in 2016 dat niet meer bewoond mag worden omdat het te veel is beschadigd door aardbevingen,Hof: NAM moet smartengeld betalen <extra_id_0> hof gaat deels mee in de eerdere uitspraak dat de NAM moet betalen voor aangetast woongenot <extra_id_1> de gevolgen van de gaswinning. Een huis in <extra_id_2> dat niet meer bewoond mag <extra_id_3> te <extra_id_4> door aardbevingen,"['Gaswinning Groningen Het', 'en psychisch leed door', 'Stedum in 2016', 'worden omdat het', 'veel is beschadigd']",16,30.0,1
"PTT moet kortingen afschaffen ROTTERDAM, 24 FEBR.  PTT Telecom moet een groot deel van zijn kortingsregelingen voor grote klanten afschaffen","PTT moet kortingen afschaffen ROTTERDAM, 24 FEBR. PTT Telecom moet <extra_id_0> van <extra_id_1> grote klanten afschaffen","['een groot deel', 'zijn kortingsregelingen voor']",6,30.0,1
"Onvolledige weergave incidenten Srebrenica Doorrijden, zei de kapitein toen gewapende moslims een Nederlands pantservoertuig probeerden tegen te houden.  Alweer een incident dat volgens de ",Onvolledige weergave incidenten Srebrenica <extra_id_0> kapitein toen gewapende moslims een Nederlands pantservoertuig probeerden tegen te houden. Alweer <extra_id_1> de,"['Doorrijden, zei de', 'een incident dat volgens']",7,30.0,1
"De andere wereld van zondagmiddag.  Michel Collon, auteur van het boek Blufpoker, Joegoslavi en de komende oorlogen geeft zijn visie op de huidige grensconflichten in Macedoni","De andere wereld van zondagmiddag. Michel Collon, auteur van het boek Blufpoker, Joegoslavi <extra_id_0> oorlogen geeft <extra_id_1> de huidige grensconflichten <extra_id_2>","['en de komende', 'zijn visie op', 'in Macedoni']",8,30.0,1
Zondag vaardigde president Morsi per presidentieel decreet uit dat de ontbinding ongedaan werd gemaakt.  Hij riep daarbij de parlementsleden op weer bijeen te komen totdat weer een nieuw parlement gekozen kan worden,Zondag vaardigde president Morsi per <extra_id_0> dat <extra_id_1> werd gemaakt. Hij riep daarbij de parlementsleden op weer bijeen te komen totdat weer een nieuw <extra_id_2>,"['presidentieel decreet uit', 'de ontbinding ongedaan', 'parlement gekozen kan worden']",10,30.0,1
"Internationale luchthaven Bali weer open, geen vertragingen voor KLM Uitbarsting van Mount Raung op Oost-Java.  Door aswolken is het vliegverkeer op Bali ernstig verstoord","Internationale luchthaven Bali weer open, geen vertragingen voor KLM Uitbarsting van Mount <extra_id_0> Door <extra_id_1> op Bali ernstig verstoord","['Raung op Oost-Java.', 'aswolken is het vliegverkeer']",7,30.0,1
Netwerk.  Onder andere over de schrijnende toestanden in psychiatrische inrichtingen in Servi en de crisis in de PvdA,Netwerk. Onder andere over de schrijnende toestanden in psychiatrische inrichtingen <extra_id_0> de crisis in <extra_id_1>,"['in Servi en', 'de PvdA']",5,30.0,1
Brendan Dassey blijft toch vastzitten Dassey zit samen met zijn oom Steven Avery vast voor de moord op Teresa Halbach.  Het proces kwam wereldwijd onder de aandacht door de documentairereeks Making a Murderer,Brendan Dassey blijft toch vastzitten Dassey zit samen met <extra_id_0> Avery vast voor de moord op <extra_id_1> kwam wereldwijd onder de <extra_id_2> documentairereeks Making a Murderer,"['zijn oom Steven', 'Teresa Halbach. Het proces', 'aandacht door de']",10,30.0,1
Eurocommissaris Barnier presenteert vandaag een plan dat het Europese bankensysteem moet hervormen.  Foto AFP / John Thys Eurocommissaris Michel Barnier van Interne Markt en Financile Dienstverlening presenteert vanmiddag een nieuw bankenplan van de Europese Commissie dat het Europese bankensysteem de komende jaren moet hervormen,Eurocommissaris <extra_id_0> een plan dat het Europese bankensysteem moet hervormen. Foto AFP / John Thys Eurocommissaris Michel Barnier van Interne Markt en Financile Dienstverlening presenteert <extra_id_1> bankenplan van de <extra_id_2> het <extra_id_3> jaren moet hervormen,"['Barnier presenteert vandaag', 'vanmiddag een nieuw', 'Europese Commissie dat', 'Europese bankensysteem de komende']",13,30.0,1
"Moslims als cartooneske barbaren portretteren mag wel Afgelopen weekeinde besloot Sooreh Hera dat ze haar fotoserie Adam en Ewald, zevendedagsgeliefden niet in het Gemeentemuseum Den Haag wil ophangen.  Als museumdirecteur Wim van Krimpen haar meest provocerende beelden uit die serie niet wilde tonen, ",Moslims als cartooneske barbaren portretteren mag wel Afgelopen weekeinde besloot Sooreh Hera dat ze haar fotoserie Adam <extra_id_0> niet in <extra_id_1> Haag wil ophangen. Als museumdirecteur Wim van Krimpen haar <extra_id_2> die serie <extra_id_3>,"['en Ewald, zevendedagsgeliefden', 'het Gemeentemuseum Den', 'meest provocerende beelden uit', 'niet wilde tonen,']",13,30.0,1
"Volgens producent Hans Pos van Shooting Star Filmcompany gaat het om n doos met zes  zeven filmblikken, de oogst van n opnamedag.  ",Volgens producent Hans Pos van Shooting Star Filmcompany gaat <extra_id_0> doos <extra_id_1> de oogst van n opnamedag.,"['het om n', 'met zes zeven filmblikken,']",7,30.0,1
"Een donkere, akelige gestalte achter je Een robot kan het gevoel van de aanwezigheid van geesten oproepen.  Dat komt door conflicterende signalen in het brein","Een donkere, akelige gestalte achter je Een robot <extra_id_0> van de aanwezigheid van geesten oproepen. <extra_id_1> door conflicterende <extra_id_2> brein","['kan het gevoel', 'Dat komt', 'signalen in het']",8,30.0,1
"""Wie Sparta financieel gezond maakt verdient een standbeeld'; ""Op Spangen zit je goed, daar heb je de beste leermeesters'; ""Sponsor mag zich niet bemoeien met het bestuursbeleid' De 63-jarige FLOOR BOUWER treedt in november af als voorzitter van Sparta.  Vanaf 1988 leidde hij de voetbalclub van Spangen","""Wie Sparta financieel gezond maakt verdient een standbeeld'; ""Op Spangen <extra_id_0> daar heb <extra_id_1> leermeesters'; ""Sponsor mag zich niet bemoeien met het bestuursbeleid' De 63-jarige FLOOR BOUWER treedt in november af als voorzitter <extra_id_2> Vanaf <extra_id_3> de <extra_id_4>","['zit je goed,', 'je de beste', 'van Sparta.', '1988 leidde hij', 'voetbalclub van Spangen']",14,30.0,1
"Wereld Op Lucht Terwijl de koers van World Online afgelopen vrijdag op de Amsterdamse beurs in elkaar plofte, spraken de Europese regeringsleiders in Lissabon euforisch over de nieuwe vergezichten van de Interneteconomie.  De beursgang van het eerste Internet-bedrijf in Nederland werd een bittere teleurstelling voor beleggers die gehoopt hadden op een vluggertje",Wereld Op Lucht Terwijl de koers van World <extra_id_0> op de Amsterdamse beurs <extra_id_1> de Europese regeringsleiders in Lissabon euforisch over de nieuwe vergezichten van de Interneteconomie. De beursgang van het eerste <extra_id_2> werd een bittere teleurstelling <extra_id_3> gehoopt <extra_id_4> vluggertje,"['Online afgelopen vrijdag', 'in elkaar plofte, spraken', 'Internet-bedrijf in Nederland', 'voor beleggers die', 'hadden op een']",16,30.0,1
"Red het web Internetvrijheid Het internet staat op een keerpunt, schrijft www-uitvinder Tim Berners-Lee: het zal zijn potentieel ten goede verwezenlijken, of het zal ons naar een digitale dystopie leiden.  Mijn ouders waren wiskundigen","Red het web Internetvrijheid Het internet staat op een keerpunt, schrijft www-uitvinder <extra_id_0> zijn <extra_id_1> verwezenlijken, of het zal ons naar een <extra_id_2> Mijn ouders waren wiskundigen","['Tim Berners-Lee: het zal', 'potentieel ten goede', 'digitale dystopie leiden.']",10,30.0,1
Het Internationaal Monetair Fonds (IMF) denkt opnieuw meer geld nodig te hebben.  Maar voorstellen om het fonds via de uitgifte van obligaties een beroep te laten doen op particuliere beleggers hebben veel weg van een wanhoopszet,Het Internationaal Monetair Fonds (IMF) denkt opnieuw meer geld nodig te hebben. <extra_id_0> het fonds via <extra_id_1> obligaties <extra_id_2> te laten doen op particuliere beleggers hebben <extra_id_3> een wanhoopszet,"['Maar voorstellen om', 'de uitgifte van', 'een beroep', 'veel weg van']",11,30.0,1
Elektrische en hybride autos sjouwen honderden kilos aan accus mee.  Dat maakt de autos zwaarder en dus minder zuinig,Elektrische en hybride autos sjouwen honderden kilos aan accus mee. Dat maakt <extra_id_0> en <extra_id_1>,"['de autos zwaarder', 'dus minder zuinig']",6,30.0,1
"Volgens Powell is dat in het belang van de Verenigde Staten n de internationale coalitie, die steeds vaker aandringt op een snelle oplossing van het conflict.  De voorzitter van de chefs van staven van de Amerikaanse strijdkrachten, generaal Myers, is veel terughoudender","Volgens Powell is dat in <extra_id_0> de Verenigde Staten n de internationale coalitie, <extra_id_1> op een snelle oplossing van het conflict. De voorzitter van de <extra_id_2> van de Amerikaanse strijdkrachten, generaal Myers, <extra_id_3>","['het belang van', 'die steeds vaker aandringt', 'chefs van staven', 'is veel terughoudender']",13,30.0,1
In zijn mondpropje schuilt nu ook het weeskind.  Een gevoel van emotionele onherbergzaamheid was Ronald Koeman altijd al fysiek bestorven,In zijn mondpropje schuilt nu ook het weeskind. Een gevoel <extra_id_0> was <extra_id_1> al fysiek bestorven,"['van emotionele onherbergzaamheid', 'Ronald Koeman altijd']",6,30.0,1
Voorzichtig optimisme Noord-Korea De onderhandelingen over beindiging van het Noord-Koreaanse nucleaire programma worden mogelijk nog deze maand hervat.  Maar diplomaten waarschuwen dat Noord-Koreas nieuwe status van kernmacht toenadering er niet gemakkelijker op heeft gemaakt,Voorzichtig optimisme Noord-Korea De onderhandelingen over beindiging van het Noord-Koreaanse nucleaire programma worden mogelijk nog deze maand <extra_id_0> waarschuwen dat <extra_id_1> kernmacht toenadering er <extra_id_2> heeft gemaakt,"['hervat. Maar diplomaten', 'Noord-Koreas nieuwe status van', 'niet gemakkelijker op']",10,30.0,1
"Cendres et sang (Fanny Ardant, 2008, F/ROE/P).  Onzeker regiedebuut van actrice Ardant over familievetes en bloedwraak in een boerengemeenschap in Roemeni","Cendres et sang (Fanny Ardant, 2008, F/ROE/P). Onzeker <extra_id_0> Ardant over familievetes en <extra_id_1> boerengemeenschap in Roemeni","['regiedebuut van actrice', 'bloedwraak in een']",6,30.0,1
Chinese ploeg gearriveerd De Chinese olympische ploeg is vandaag gearriveerd in Sydney.  De door blessures en dopinggeruchten met liefst 27 sporters (vooral atleten) en enkele ,<extra_id_0> De Chinese olympische ploeg <extra_id_1> gearriveerd in Sydney. De door blessures en dopinggeruchten met <extra_id_2> (vooral atleten) en enkele,"['Chinese ploeg gearriveerd', 'is vandaag', 'liefst 27 sporters']",8,30.0,1
"De laatste dansnomaden Een groep jonge Russen stuwden na de Russische Revolutie in het westen de danskunst voort.  Het was een hecht gezelschap van ontheemden, zoals blijkt uit een boek en een documentaire",De laatste dansnomaden Een groep jonge Russen stuwden na de Russische Revolutie in het westen <extra_id_0> Het was een hecht gezelschap <extra_id_1> blijkt <extra_id_2> een documentaire,"['de danskunst voort.', 'van ontheemden, zoals', 'uit een boek en']",10,30.0,1
Geen geld voor poziekalender Nog 365 maal scheuren en er komt na 29 jaar een einde aan een klein literair instituut.  Uitgeverij Meulenhoff stopt met de Dagkalender van de pozie,Geen geld voor <extra_id_0> maal scheuren en er komt na 29 jaar een einde aan een klein <extra_id_1> Meulenhoff stopt <extra_id_2> van de pozie,"['poziekalender Nog 365', 'literair instituut. Uitgeverij', 'met de Dagkalender']",9,30.0,1
Een schaalmodel van een hogesnelheidstrein (tgv) van Alstom Foto Gonzalo Fuentes / Reuters Het Duitse bedrijf Siemens en het Franse Alstom zijn volgens Duitse en Franse media dicht bij een akkoord over het samenvoegen van hun treinactiviteiten.  De bouwers van de Duitse hogesnelheidstrein ICE en de Franse TGV hopen samen sterker te staan in de groeiende concurrentie met China,Een schaalmodel van een hogesnelheidstrein (tgv) van Alstom Foto Gonzalo Fuentes / Reuters Het Duitse bedrijf <extra_id_0> Franse Alstom zijn volgens Duitse en <extra_id_1> bij een akkoord <extra_id_2> van hun treinactiviteiten. De bouwers van de Duitse hogesnelheidstrein ICE en <extra_id_3> hopen samen sterker te <extra_id_4> groeiende <extra_id_5>,"['Siemens en het', 'Franse media dicht', 'over het samenvoegen', 'de Franse TGV', 'staan in de', 'concurrentie met China']",18,30.0,1
"Drinkwaterwinning uit zeewater gaat het best met geulen op strand Ontziltingsinstallatie nabij Almera in Zuid-Spanje.  foto afp (Files) This file picture taken on April 22, 2008 shows fresh water pumped into a reservoir after being treated at a desalination plant in Carboneras, near Almeria, southern Spain","Drinkwaterwinning uit <extra_id_0> best met <extra_id_1> Ontziltingsinstallatie nabij Almera in Zuid-Spanje. foto afp (Files) This file picture taken on <extra_id_2> shows fresh <extra_id_3> a reservoir after being treated at a <extra_id_4> in Carboneras, near Almeria, southern Spain","['zeewater gaat het', 'geulen op strand', 'April 22, 2008', 'water pumped into', 'desalination plant']",14,30.0,1
"Onder hypnose van dj Mills De danscultuur laat zich niet zo gemakkelijk in beeld vangen.  In menige kast liggen de videobanden te verstoffen die in de jaren negentig verschenen van `raves', met niet veel meer dan beelden van dansfeesten vol hossende en uit hun dak gaande partygangers","<extra_id_0> dj Mills De danscultuur laat zich niet zo gemakkelijk in beeld vangen. In menige <extra_id_1> videobanden te verstoffen die in de jaren <extra_id_2> van `raves', met niet veel meer dan beelden van dansfeesten <extra_id_3> uit <extra_id_4> partygangers","['Onder hypnose van', 'kast liggen de', 'negentig verschenen', 'vol hossende en', 'hun dak gaande']",14,30.0,1
"Tijd heelt niks, zei Oscar Timmers in een interview in 1983.  Het zinnetje bevat eigenlijk de kern van zijn leven en van zijn literaire werk","Tijd heelt niks, <extra_id_0> in een interview in 1983. Het zinnetje bevat eigenlijk de kern van zijn <extra_id_1> van <extra_id_2>","['zei Oscar Timmers', 'leven en', 'zijn literaire werk']",8,30.0,1
"Ruslands opiniepeiler Joeri Levada, gisteren overleden, was eerste opiniepeiler en baken van betrouwbaarheid in een land van leugens, verdomde leugens en statistieken.  Joeri Levada noemde zichzelf een typische zestiger, de tragische generatie die zich liet inspireren door de destalinisatie onder partijleider Nikita Chroesjtsjov","Ruslands opiniepeiler Joeri <extra_id_0> was eerste opiniepeiler en <extra_id_1> in een land van leugens, verdomde leugens en <extra_id_2> zichzelf een typische zestiger, de tragische generatie die zich liet <extra_id_3> destalinisatie onder partijleider Nikita Chroesjtsjov","['Levada, gisteren overleden,', 'baken van betrouwbaarheid', 'statistieken. Joeri Levada noemde', 'inspireren door de']",13,30.0,1
"Alleen AZ komt door eerste ronde UEFA-Cuptoernooi Vier van de vijf Nederlandse clubs in het UEFA-Cuptoernooi zijn gisteravond in de eerste ronde uitgeschakeld.  Behalve Ajax kunnen ook FC Twente, FC Groningen en Heerenveen zich vanaf vandaag geheel richten op het nationale programma","Alleen AZ komt door eerste ronde UEFA-Cuptoernooi Vier van de vijf Nederlandse clubs in <extra_id_0> gisteravond in de eerste ronde uitgeschakeld. <extra_id_1> FC Twente, <extra_id_2> Heerenveen zich vanaf vandaag geheel richten <extra_id_3> programma","['het UEFA-Cuptoernooi zijn', 'Behalve Ajax kunnen ook', 'FC Groningen en', 'op het nationale']",13,30.0,1
Sterke Zweden zijn buurmannen de baas De olympische ijshockey- finale was een Noord-Europees onderonsje.  Zweden won de gouden medaille door een 3-2 zege op Finland,Sterke Zweden zijn buurmannen de baas De olympische ijshockey- <extra_id_0> een <extra_id_1> won de gouden medaille door een <extra_id_2> Finland,"['finale was', 'Noord-Europees onderonsje. Zweden', '3-2 zege op']",8,30.0,1
"Het gaat goed, dat kan nooit lang duren Veel Europeanen denken ten onrechte dat na een goed 2006 de groei in 2007 zal tegenvallen, vindt Melvyn Krauss.  Maar om inflatie tegen te gaan, zijn wel structurele hervormingen nodig","<extra_id_0> dat kan nooit lang duren Veel Europeanen denken ten onrechte dat na een goed 2006 <extra_id_1> in 2007 zal tegenvallen, vindt Melvyn Krauss. Maar <extra_id_2> te gaan, <extra_id_3> hervormingen nodig","['Het gaat goed,', 'de groei', 'om inflatie tegen', 'zijn wel structurele']",11,30.0,1
"Jongmans en Vriesde bereiken moeiteloos halve finale 800 meter ATHENE, 6 AUG.  Stella Jongmans heeft vanochtend bij de WK atletiek in Athene de halve finales van de 800 meter bereikt","Jongmans en Vriesde bereiken moeiteloos halve <extra_id_0> ATHENE, 6 AUG. Stella Jongmans heeft vanochtend bij de <extra_id_1> Athene de <extra_id_2> de 800 meter bereikt","['finale 800 meter', 'WK atletiek in', 'halve finales van']",9,30.0,1
"In januari heb ik nogal wat togadragers bezeerd met een stukje waar Strafzittingen zijn te vaak toneelstukjes boven stond.  Althans, ik mocht sindsdien een keer of drie bij bijeenkomsten met rechters en advocaten verdere uitleg komen geven","<extra_id_0> ik nogal wat togadragers bezeerd met een stukje waar Strafzittingen zijn <extra_id_1> boven stond. Althans, ik mocht sindsdien een keer of drie bij bijeenkomsten met <extra_id_2> verdere uitleg <extra_id_3>","['In januari heb', 'te vaak toneelstukjes', 'rechters en advocaten', 'komen geven']",11,30.0,1
"Geert Corstens was president van de Hoge Raad.  Als een politicus wordt vervolgd voor iets anders dan een delict dat zich geheel in de privsfeer heeft afgespeeld, krijgt het proces een politiek karakter, hoe je het ook wendt of keert","Geert Corstens was president van de Hoge Raad. Als een politicus wordt vervolgd voor iets <extra_id_0> delict dat zich <extra_id_1> privsfeer heeft afgespeeld, krijgt het proces <extra_id_2> hoe je <extra_id_3> of keert","['anders dan een', 'geheel in de', 'een politiek karakter,', 'het ook wendt']",12,30.0,1
Scholen maken het verschil Amsterdamse leraren verdienen meer dan hun collegas in Almere.  Toch krijgen docenten in beide regios een extraatje van onderwijsminister Plasterk,Scholen maken <extra_id_0> leraren <extra_id_1> collegas in Almere. Toch krijgen docenten in beide regios een extraatje van onderwijsminister Plasterk,"['het verschil Amsterdamse', 'verdienen meer dan hun']",7,30.0,1
"Thailand: Anand weer waarnemend premier BANGKOK, 11 JUNI.  De diplomaat-zakenman Anand Panyarachun is gisteren opnieuw tot interim-premier van Thailand benoemd",Thailand: Anand weer waarnemend premier <extra_id_0> De diplomaat-zakenman Anand Panyarachun is gisteren opnieuw <extra_id_1> Thailand benoemd,"['BANGKOK, 11 JUNI.', 'tot interim-premier van']",6,30.0,1
"Libanese christelijke partij is doelwit bomaanslag BEIROET, 21 DEC.  Een zware bomaanslag op het hoofdkwartier van Libanons grootste christelijke partij, de Falange, in Oost-Beiroet heeft gisteren drie mensen het leven gekost","Libanese christelijke partij is <extra_id_0> 21 DEC. Een zware bomaanslag op het hoofdkwartier van Libanons grootste <extra_id_1> Falange, in Oost-Beiroet heeft <extra_id_2> het leven gekost","['doelwit bomaanslag BEIROET,', 'christelijke partij, de', 'gisteren drie mensen']",9,30.0,1
Gebruiksklaar (niet laten uitlekken) Het is een verplicht nummertje voor iedere columnist.  Vroeg of laat moet het gebeuren,Gebruiksklaar (niet laten uitlekken) Het <extra_id_0> verplicht nummertje voor iedere columnist. <extra_id_1> moet het gebeuren,"['is een', 'Vroeg of laat']",5,30.0,1
