Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq215-0,xl,"Ibrahim Wijbenga is raadslid voor het CDA in Eindhoven. Hij was een van de initiatiefnemers tot het Meldpunt Overlast PVV (MOP), gelanceerd als antwoord op de PVV-'kliklijn' voor overlast van Midden- en Oost-Europeanen:","Ibrahim Wijbenga is raadslid voor het CDA in Eindhoven. Hij was een van de initiatiefnemers tot het Meldpunt Overlast PVV (MOP), gelanceerd als antwoord op de PVV-'kliklijn' voor overlast van <extra_id_0>","Ibrahim Wijbenga is raadslid voor het CDA in Eindhoven. Hij was een van de initiatiefnemers tot het Meldpunt Overlast PVV (MOP), gelanceerd als antwoord op de PVV-'kliklijn' voor overlast van de PVV in Eindhoven.",['Midden- en Oost-Europeanen:'],['Eindhoven.'],5,15,6,[0.8148148148148148],0.81
seq216-0,xl,m En weer is een verrader van Anne Frank ontmaskerd: was het dan toch Ans van ... Is zij de verrader van Anne Frank?,m En weer is een verrader van Anne Frank <extra_id_0> toch Ans van ... Is zij de verrader van Anne Frank?,m En weer is een verrader van Anne Frank gevonden. Het is toch Ans van ... Is zij de verrader van Anne Frank?,['ontmaskerd: was het dan'],['gevonden. Het is'],4,15,6,[0.782608695652174],0.78
seq217-0,xl,"mma rondom Robert de Niro heeft samengesteld. Raging Bull gaat over de opkomst en ondergang van bokser Jake LaMotta, fabuleus neergezet door De Niro, die er een Oscar mee won. (","mma rondom Robert de Niro heeft samengesteld. Raging Bull gaat over de opkomst en ondergang van bokser <extra_id_0> door De Niro, die er een Oscar mee won. (","mma rondom Robert de Niro heeft samengesteld. Raging Bull gaat over de opkomst en ondergang van bokser en werd in 1986 verfilmd door De Niro, die er een Oscar mee won. (","['Jake LaMotta', 'fabuleus neergezet']",['en werd in 1986 verfilmd'],5,15,6,[0.9166666666666666],0.92
seq218-0,xl,"Er zijn mensen die willen dat we hem op Schiphol direct in de boeien slaan, maar we hebben het hier over een minister van een N","Er zijn mensen die willen <extra_id_0> Schiphol direct in de boeien slaan, maar we hebben het hier over een minister van een N","Er zijn mensen die willen dat we Schiphol direct in de boeien slaan, maar we hebben het hier over een minister van een N",['dat we hem op'],['dat we'],4,15,6,[0.5384615384615384],0.54
seq219-0,xl,interviewt voor V Nederlanders over de rol die afkomst speelt in hun leven. Hij spreekt onder anderen nog met,interviewt voor V Nederlanders over de rol die afkomst speelt in hun leven. Hij <extra_id_0> nog met,interviewt voor V Nederlanders over de rol die afkomst speelt in hun leven. Hij sprak ook nog met,['spreekt onder anderen'],['sprak ook'],3,15,6,[0.7142857142857143],0.71
seq220-0,xl,januari; wo vr 10.30-17u di do 10.30-20.30u za 10-15u zo 13-17u. Tel. 043-3505626 (www.centreceramique.nl).,januari; wo <extra_id_0> di do 10.30-20.30u za 10-15u zo 13-17u. Tel. 043-3505626 (www.centreceramique.nl).,januari; wo - di do 10.30-20.30u za 10-15u zo 13-17u. Tel. 043-3505626 (www.centreceramique.nl).,['vr 10.30-17u'],['-'],2,15,6,[0.9166666666666666],0.92
seq221-0,xl,"; Absolute Truth, commentaar op communicatiemiddelen door Remy Jungerman in Buro Leeuwarden, t/m 4 januari;","; Absolute Truth, commentaar op communicatiemiddelen <extra_id_0> Jungerman in Buro Leeuwarden, t/m 4 januari;","; Absolute Truth, commentaar op communicatiemiddelen o.a. Lotte Jungerman in Buro Leeuwarden, t/m 4 januari;",['door Remy'],['o.a. Lotte'],2,15,6,[0.9],0.9
seq222-0,xl,"s Experiments, aquarel en print van Joseph Mallord William Turner (17751851), t/m 30 april 2012. Tel. 00.44.20.78878000","s Experiments, aquarel en print van Joseph <extra_id_0> (17751851), t/m 30 april 2012. Tel. 00.44.20.78878000","s Experiments, aquarel en print van Joseph Conrad (17751851), t/m 30 april 2012. Tel. 00.44.20.78878000",['Mallord William Turner'],['Conrad'],3,15,6,[0.9090909090909091],0.91
seq223-0,xl,"Wie elk jaar van energieleverancier verandert, profiteert steeds opnieuw van de mooiste aanbiedingen. En wie dat niet doet, betaalt feitelijk dus te veel","Wie elk jaar van energieleverancier verandert, profiteert steeds opnieuw van de mooiste aanbiedingen. En wie dat niet doet, betaalt <extra_id_0> veel","Wie elk jaar van energieleverancier verandert, profiteert steeds opnieuw van de mooiste aanbiedingen. En wie dat niet doet, betaalt te veel",['feitelijk dus te'],['te'],3,15,6,[0.875],0.88
seq224-0,xl,het debat in de Tweede Kamer over het optreden van de Belastingdienst in de affaire rond kinderopvangtoeslagen. Beeld,het debat in de Tweede Kamer over het optreden van de <extra_id_0> affaire rond kinderopvangtoeslagen. Beeld,het debat in de Tweede Kamer over het optreden van de Tweede Kamer in de affaire rond kinderopvangtoeslagen. Beeld,['Belastingdienst in de'],['Tweede Kamer in de'],3,15,6,[0.6666666666666666],0.67
seq225-0,xl,"Terwijl in Amerika het getouwtrek om het klimaatakkoord zijn ontknoping nadert, besluiten Europa en China tot hechtere samenwerking.","Terwijl in Amerika het getouwtrek om het klimaatakkoord zijn ontknoping nadert, besluiten Europa en <extra_id_0> samenwerking.","Terwijl in Amerika het getouwtrek om het klimaatakkoord zijn ontknoping nadert, besluiten Europa en de VS tot een nieuwe samenwerking.",['China tot hechtere'],['de VS tot een nieuwe'],3,15,6,[0.6],0.6
seq226-0,xl,is in 2016 een basis gelegd voor een klimaatneutrale wereldeconomie (+). Daar verandert geen Trump iets aan.,is in 2016 een basis <extra_id_0> klimaatneutrale wereldeconomie (+). Daar verandert geen Trump iets aan.,is in 2016 een basis voor een klimaatneutrale wereldeconomie (+). Daar verandert geen Trump iets aan.,['gelegd voor een'],['voor een'],3,15,6,[0.4666666666666667],0.47
seq227-0,xl,"treurige, oude filmjournalist die heimelijk verliefd is op het Lolita-achtige kassameisje van de vervallen bioscoop tegenover zijn Amsterdamse bovenwoning.","treurige, oude filmjournalist die heimelijk verliefd is op het Lolita-achtige kassameisje van de vervallen bioscoop tegenover <extra_id_0>","treurige, oude filmjournalist die heimelijk verliefd is op het Lolita-achtige kassameisje van de vervallen bioscoop tegenover zijn huis..",['zijn Amsterdamse bovenwoning.'],['huis..'],3,15,6,[0.9310344827586207],0.93
seq228-0,xl,"euro via treesforall.nl of fairclimatefund.nl. Meer informatie op klimaatwijsopvakantie.nl, milieucentraal.nl/vakantievervoer","euro via treesforall.nl <extra_id_0> Meer informatie op klimaatwijsopvakantie.nl, milieucentraal.nl/vakantievervoer","euro via treesforall.nl Meer informatie op klimaatwijsopvakantie.nl, milieucentraal.nl/vakantievervoer",['of fairclimatefund.nl.'],[''],2,15,6,[1.0],1.0
seq229-0,xl,"l Coward door Joop van den Ende Theaterproducties. Een schrijver, zijn vrouw en een ex-geliefde op zoek naar wie ze werkelijk zijn.","l Coward door Joop van den Ende Theaterproducties. Een schrijver, zijn vrouw en een <extra_id_0> naar wie ze werkelijk zijn.","l Coward door Joop van den Ende Theaterproducties. Een schrijver, zijn vrouw en een kind zoeken naar wie ze werkelijk zijn.",['ex-geliefde op zoek'],['kind zoeken'],3,15,6,[0.7368421052631579],0.74
seq230-0,xl,". Met thema-zaterdagen, gratis koffie, gratis workshops en ontmoetingen met kunstenaars en museummedewerkers. Tel. 020-5732737.",". <extra_id_0> gratis koffie, gratis workshops en ontmoetingen met kunstenaars en museummedewerkers. Tel. 020-5732737.",". Met gratis koffie, gratis workshops en ontmoetingen met kunstenaars en museummedewerkers. Tel. 020-5732737.","['Met thema-zaterdagen,']",['Met'],2,15,6,[0.8571428571428571],0.86
seq231-0,xl,"): Rembrandt, een jongensdroom, 17de-eeuwse Hollandse en Vlaamse meesters waaronder Rembrandt, Frans Hals, Adriaan Coorte, Judith Leyster","): Rembrandt, een jongensdroom, 17de-eeuwse Hollandse <extra_id_0> waaronder Rembrandt, Frans Hals, Adriaan Coorte, Judith Leyster","): Rembrandt, een jongensdroom, 17de-eeuwse Hollandse schilders, waaronder Rembrandt, Frans Hals, Adriaan Coorte, Judith Leyster",['en Vlaamse meesters'],"['schilders,']",3,15,6,[0.8421052631578947],0.84
seq232-0,xl,"Den Haag, Museum voor Communicatie (Zeestraat 82): Ding dong, overzicht van zestig jaar kinderpostzegels, met werk van kunstenaars, fotografen en illustratoren onder wie Cas Oorthuys, Dick Bruna en Fiep Westendorp, naast het ontwerpproces en de besteding van de opbrengsten","Den Haag, Museum <extra_id_0> 82): Ding dong, overzicht van zestig jaar kinderpostzegels, met werk van kunstenaars, fotografen en illustratoren onder <extra_id_1> Dick Bruna en Fiep Westendorp, naast het ontwerpproces en de besteding van de opbrengsten","Den Haag, Museum voor Kunstgeschiedenis (nummer 82): Ding dong, overzicht van zestig jaar kinderpostzegels, met werk van kunstenaars, fotografen en illustratoren onder wie Dick Bruna en Fiep Westendorp, naast het ontwerpproces en de besteding van de opbrengsten","['voor Communicatie (Zeestraat', 'wie Cas Oorthuys,']","['voor Kunstgeschiedenis (nummer', 'wie']",6,15,6,"[0.7666666666666667, 0.8235294117647058]",0.8
seq233-0,xl,Waarom was het zo eenvoudig voor hackers om in te breken in de computers van de Britse gezondheidszorg? Dat is de vraag die de Britse regering en de top van de Nationale Gezondheidszorg moeten beantwoorden.,Waarom was het zo eenvoudig voor hackers om in te breken in de computers van de Britse gezondheidszorg? <extra_id_0> die de Britse regering en de top van de Nationale Gezondheidszorg moeten beantwoorden.,Waarom was het zo eenvoudig voor hackers om in te breken in de computers van de Britse gezondheidszorg? Dit zijn de vragen die de Britse regering en de top van de Nationale Gezondheidszorg moeten beantwoorden.,['Dat is de vraag'],['Dit zijn de vragen'],5,15,6,[0.3888888888888889],0.39
seq234-0,xl,". In het Museum voor Moderne Kunst een overzicht van de magisch-realistische schilder Carel Willink, waarop ook zijn minder bekend werk uit de jaren twintig te zien is",". In het Museum voor Moderne Kunst een overzicht van de magisch-realistische schilder Carel Willink, waarop ook zijn minder bekend werk uit de jaren twintig <extra_id_0>",". In het Museum voor Moderne Kunst een overzicht van de magisch-realistische schilder Carel Willink, waarop ook zijn minder bekend werk uit de jaren twintig te zien is..",['te zien is'],['is..'],4,15,6,[0.9],0.9
seq235-0,xl,". Anatevka, of Fiddler on the roof, met Henk Poort als de Russisch-joodse melkboer Tevje, die op zoek moet naar geschikte kandidaten voor zijn drie huwbare dochters, en bedreigd wordt door de pogroms. Ook met Doris Baaten, Bea Meulman en Harry Slinger.",". Anatevka, of Fiddler on the roof, met Henk Poort als de Russisch-joodse melkboer Tevje, die op zoek moet naar geschikte kandidaten voor zijn drie huwbare dochters, en bedreigd wordt door <extra_id_0> met Doris Baaten, <extra_id_1> Harry Slinger.",". Anatevka, of Fiddler on the roof, met Henk Poort als de Russisch-joodse melkboer Tevje, die op zoek moet naar geschikte kandidaten voor zijn drie huwbare dochters, en bedreigd wordt door een Russische spion.. De nieuwe ronde, met Doris Baaten, met Harry Slinger.","['de pogroms. Ook', 'Bea Meulman en']","['een Russische spion.. De nieuwe ronde,', 'met']",6,15,6,"[0.8421052631578947, 0.8571428571428571]",0.85
seq236-0,xl,. Man van La Mancha door OpusOne met Peter Faber als Don Quichot en Marjolein Teepen als zijn droomvrouw Dulcinea. Van,. <extra_id_0> Mancha door OpusOne met Peter Faber als Don Quichot en Marjolein Teepen als zijn droomvrouw Dulcinea. Van,. La Mancha door OpusOne met Peter Faber als Don Quichot en Marjolein Teepen als zijn droomvrouw Dulcinea. Van,['Man van La'],['La'],3,15,6,[0.8],0.8
seq237-0,xl,The Last King of Scotland (Kevin Macdonald). Boekverfilming waarin de kijker Idi Amin leert kennen door de ogen van een opportunistische Schotse arts. Forest Whitaker is fenomenaal als,The Last King of Scotland (Kevin Macdonald). Boekverfilming waarin de kijker Idi Amin leert kennen door de ogen van <extra_id_0> Forest Whitaker is fenomenaal als,The Last King of Scotland (Kevin Macdonald). Boekverfilming waarin de kijker Idi Amin leert kennen door de ogen van een verslaggever. Forest Whitaker is fenomenaal als,['een opportunistische Schotse arts.'],['een verslaggever.'],4,15,6,[0.7058823529411765],0.71
seq238-0,xl,"di t/m vr 10-17u za zo 12-17u. Tel. 024-3608805 (www.museumhetvalkhof.nl). Oss, Museum Jan Cunen (Molenstraat","di t/m vr 10-17u <extra_id_0> 12-17u. Tel. 024-3608805 (www.museumhetvalkhof.nl). Oss, Museum Jan Cunen (Molenstraat","di t/m vr 10-17u za 12-17u. Tel. 024-3608805 (www.museumhetvalkhof.nl). Oss, Museum Jan Cunen (Molenstraat",['za zo'],['za'],2,15,6,[0.6],0.6
seq239-0,xl,"i; di t/m zo 10-17u. Tel. 0318-591241 (www.kmm.nl). Rotterdam, Boijmans Van Beuningen (Museumpark 18-20):",i; di t/m zo 10-17u. Tel. 0318-591241 (www.kmm.nl). <extra_id_0> Van Beuningen (Museumpark 18-20):,i; di t/m zo 10-17u. Tel. 0318-591241 (www.kmm.nl). Museum Van Beuningen (Museumpark 18-20):,"['Rotterdam', 'Boijmans']",['Museum'],2,15,6,[0.7777777777777778],0.78
seq240-0,xl,"di t/m vr 10-17u; za zo 11-17u. Tel. 026-3512341 (www.mmkarnhem.nl). Den Bosch, Noordbrabants Museum (Verwersstraat 41):","di t/m vr 10-17u; za zo 11-17u. Tel. 026-3512341 <extra_id_0> Bosch, Noordbrabants Museum (Verwersstraat 41):","di t/m vr 10-17u; za zo 11-17u. Tel. 026-3512341 Den Bosch, Noordbrabants Museum (Verwersstraat 41):",['(www.mmkarnhem.nl). Den'],['Den'],2,15,6,[0.8695652173913043],0.87
seq241-0,xl,"; di t/m zo 11-17u. Tel. 070-3585857 (www.beeldenaanzee.nl). Schiedam, Stedelijk Museum (Hoogstraat 112):","; <extra_id_0> zo 11-17u. Tel. 070-3585857 (www.beeldenaanzee.nl). Schiedam, Stedelijk Museum (Hoogstraat 112):","; za en zo 11-17u. Tel. 070-3585857 (www.beeldenaanzee.nl). Schiedam, Stedelijk Museum (Hoogstraat 112):",['di t/m'],['za en'],2,15,6,[0.8333333333333334],0.83
seq242-0,xl,; wo t/m za 12-17u do 12-21u en eerste zo v/d maand 12-17u. Tel. 078-6314689. (www.cbkdordrecht.nl).,; wo t/m za 12-17u do 12-21u en <extra_id_0> v/d maand 12-17u. Tel. 078-6314689. (www.cbkdordrecht.nl).,; wo t/m za 12-17u do 12-21u en e/d laatste woensdag v/d maand 12-17u. Tel. 078-6314689. (www.cbkdordrecht.nl).,['eerste zo'],['e/d laatste woensdag'],2,15,6,[0.7],0.7
seq243-0,xl,"'Als president wilde ik deze informatie delen met Rusland, waar ik het volste recht toe had', verdedigde de president zich","'Als president wilde ik deze informatie <extra_id_0> waar ik het volste recht toe had', verdedigde de president zich","'Als president wilde ik deze informatie geven, waar ik het volste recht toe had', verdedigde de president zich","['delen met Rusland,']","['geven,']",3,15,6,[0.7777777777777778],0.78
seq244-0,xl,"Amsterdam, Eye Filmmuseum: Stanley Kubrick: The Exhibition, over de invloedrijke regisseur Stanley Kubrick (1928-1999), maker van Lolita, 2001","Amsterdam, Eye Filmmuseum: Stanley Kubrick: The Exhibition, over de invloedrijke <extra_id_0> (1928-1999), maker van Lolita, 2001","Amsterdam, Eye Filmmuseum: Stanley Kubrick: The Exhibition, over de invloedrijke actrice Natalia Oleksiak (1928-1999), maker van Lolita, 2001",['regisseur Stanley Kubrick'],['actrice Natalia Oleksiak'],3,15,6,[0.76],0.76
seq245-0,xl,"Making City, scenario's voor een andere manier van organiseren van leven in de stad, t/m 12/8; Smart Cities - Parallel Cases 2, 23 ontwerp- en onderzoeksprojecten van studenten tonen hun visie op het maken van de stad, t/m 12/8","Making City, scenario's voor een andere manier van organiseren van leven in de stad, t/m <extra_id_0> - Parallel Cases 2, 23 ontwerp- en onderzoeksprojecten van studenten tonen hun visie op het maken <extra_id_1> t/m 12/8","Making City, scenario's voor een andere manier van organiseren van leven in de stad, t/m 12/8 - Parallel Cases 2, 23 ontwerp- en onderzoeksprojecten van studenten tonen hun visie op het maken van steden, t/m 12/8","['12/8; Smart Cities', 'van de stad,']","['12/8', 'van steden,']",6,15,6,"[0.7777777777777778, 0.5]",0.64
seq246-0,xl,"Utrecht, tuin Fort Hoofddijk in Uithof: Airpressure, grote opgeblazen sculpturen van Paul McCarthy,","Utrecht, tuin Fort Hoofddijk in <extra_id_0> grote opgeblazen sculpturen van Paul McCarthy,","Utrecht, tuin Fort Hoofddijk in Amsterdam, grote opgeblazen sculpturen van Paul McCarthy,","['Uithof: Airpressure,']","['Amsterdam,']",2,15,6,[0.85],0.85
seq247-0,xl,Gedurende de Ronde van Itali schrijft Volkskok Onno Kleyn elke etappedag over het eten uit de streek waar het peloton zich ophoudt. Met een recept uiteraard. Vandaag,Gedurende <extra_id_0> schrijft Volkskok Onno Kleyn elke etappedag over het eten uit de streek waar het peloton zich ophoudt. Met een recept uiteraard. Vandaag,Gedurende de Tour schrijft Volkskok Onno Kleyn elke etappedag over het eten uit de streek waar het peloton zich ophoudt. Met een recept uiteraard. Vandaag,['de Ronde van Itali'],['de Tour'],4,15,6,[0.7777777777777778],0.78
seq248-0,xl,"). Kale bomen ruisen niet, naar een tekst van Magne van den Berg, in regie van Jetse Batelaan. Twee vrouwen (Jos Kuijpers en Ria Marks) proberen elkaar heel te houden met de juiste woorden. Vanavond","). Kale bomen <extra_id_0> tekst van Magne van den Berg, in regie van Jetse Batelaan. Twee vrouwen (Jos Kuijpers en Ria Marks) proberen elkaar heel te houden met de juiste woorden. Vanavond","). Kale bomen tekst van Magne van den Berg, in regie van Jetse Batelaan. Twee vrouwen (Jos Kuijpers en Ria Marks) proberen elkaar heel te houden met de juiste woorden. Vanavond","['ruisen niet', 'naar een']",[''],5,15,6,[1.0],1.0
seq249-0,xl,", dansconcert op muziek van Stravinsky en Bach, van Beppie Blankert en Bianca van Dillen. Uitgevoerd door zes dansers en de musici Gerard Bouwhuis en Cees van Zeeland.",", dansconcert op muziek van Stravinsky en Bach, van Beppie Blankert en Bianca van Dillen. Uitgevoerd <extra_id_0> de musici Gerard Bouwhuis en Cees van Zeeland.",", dansconcert op muziek van Stravinsky en Bach, van Beppie Blankert en Bianca van Dillen. Uitgevoerd door de musici Gerard Bouwhuis en Cees van Zeeland.",['door zes dansers en'],['door'],4,15,6,[0.7894736842105263],0.79
seq250-0,xl,"Oost - West: Japan en japonisme, Japanse prenten uit de verzameling van Vincent en Theo van Gogh, t/m 15/1. vangoghmuseum.nl","Oost <extra_id_0> en japonisme, Japanse prenten uit de verzameling van Vincent en Theo van Gogh, t/m 15/1. vangoghmuseum.nl","Oost en japonisme, Japanse prenten uit de verzameling van Vincent en Theo van Gogh, t/m 15/1. vangoghmuseum.nl",['- West: Japan'],[''],3,15,6,[1.0],1.0
seq251-0,xl,f over een varit-artiest die wordt ontdekt door het serieuze toneel. Een productie van het Onafhankelijk Toneel in regie van Mirjam Koen.,f over een varit-artiest die <extra_id_0> het serieuze toneel. Een productie van het Onafhankelijk Toneel in regie van Mirjam Koen.,f over een varit-artiest die zichzelf moet redden voor het serieuze toneel. Een productie van het Onafhankelijk Toneel in regie van Mirjam Koen.,['wordt ontdekt door'],['zichzelf moet redden voor'],3,15,6,[0.68],0.68
seq252-0,xl,Lee snijdt heen en weer tussen de superieur gecontroleerde actie in de bank en het zenuwachtige gedoe op straat,Lee snijdt heen en weer tussen de superieur gecontroleerde actie in de bank en <extra_id_0> op straat,Lee snijdt heen en weer tussen de superieur gecontroleerde actie in de bank en de chaos op straat,['het zenuwachtige gedoe'],['de chaos'],3,15,6,[0.7727272727272727],0.77
seq253-0,xl,"de vierhoeksverhouding tussen drie jeugdvrienden en de zus van een van hen. Als de drie vrienden een Isralische soldaat doodschieten, wordt alleen Omar opgepakt. De keuze die hij vervolgens krijgt, is even simpel als onmogelijk: zijn vrienden verraden of onheil afroepen o","de vierhoeksverhouding tussen drie jeugdvrienden en de zus van een van hen. Als de drie vrienden een Isralische soldaat doodschieten, wordt alleen <extra_id_0> keuze die hij vervolgens krijgt, is even simpel als onmogelijk: <extra_id_1> of onheil afroepen o","de vierhoeksverhouding tussen drie jeugdvrienden en de zus van een van hen. Als de drie vrienden een Isralische soldaat doodschieten, wordt alleen de vierde vriend betrokken. De keuze die hij vervolgens krijgt, is even simpel als onmogelijk: vrienden worden of onheil afroepen o","['Omar opgepakt. De', 'zijn vrienden verraden']","['de vierde vriend betrokken. De', 'vrienden worden']",6,15,6,"[0.7333333333333333, 0.4090909090909091]",0.57
seq254-0,xl,"heatergroep Max. gaat over grote dromen, zoals Peter Pan die had, bijvoorbeeld om te kunnen vliegen. Tekst en regie: Moniek Merkx.","heatergroep Max. gaat over grote dromen, zoals Peter Pan die had, bijvoorbeeld om te kunnen vliegen. Tekst <extra_id_0> Merkx.","heatergroep Max. gaat over grote dromen, zoals Peter Pan die had, bijvoorbeeld om te kunnen vliegen. Tekst Willem Merkx.",['en regie: Moniek'],['Willem'],3,15,6,[0.875],0.88
seq255-0,xl,DI-RECT doet Tommy is een door Jos Thie geregisseerd concert over het doofstomme en blinde joch Tommy. De vertaling is van Jan Rot. V,DI-RECT doet Tommy is een door Jos Thie geregisseerd concert over het doofstomme en blinde joch Tommy. De <extra_id_0> Rot. V,DI-RECT doet Tommy is een door Jos Thie geregisseerd concert over het doofstomme en blinde joch Tommy. De begeleiding is in handen van Willem Rot. V,['vertaling is van Jan'],['begeleiding is in handen van Willem'],4,15,6,[0.6285714285714286],0.63
seq256-0,xl,". Cabaret door De Graaf & Cornelissen Producties is een reizende musical met Sven Ratzke als master of ceremony en Ellen Evers als Sally Bowles, de nachtclubzangeres. Regie: Paul van Ewijk. V",". Cabaret door De Graaf <extra_id_0> een reizende musical met Sven Ratzke als master of ceremony en Ellen Evers als Sally Bowles, de nachtclubzangeres. Regie: Paul van Ewijk. V",". Cabaret door De Graaf in een reizende musical met Sven Ratzke als master of ceremony en Ellen Evers als Sally Bowles, de nachtclubzangeres. Regie: Paul van Ewijk. V",['& Cornelissen Producties is'],['in'],5,15,6,[0.9259259259259259],0.93
seq257-0,xl,"). Hera, musical van Flip Broekman, Jan Boerstoel en Martin van Dijk over de perikelen in een rencarnatiekliniek. Als Zeus er vandoor gaat met een aardse vrouw, laat zijn goddelijke echtgenote Hera t er niet bij zitten.","). Hera, musical van Flip Broekman, Jan Boerstoel en Martin van Dijk over de perikelen in een <extra_id_0> er vandoor gaat met een aardse vrouw, laat zijn goddelijke echtgenote <extra_id_1> niet bij zitten.","). Hera, musical van Flip Broekman, Jan Boerstoel en Martin van Dijk over de perikelen in een goddelijk gezin. Als de god Zeus er vandoor gaat met een aardse vrouw, laat zijn goddelijke echtgenote Hera het er niet bij zitten.","['rencarnatiekliniek. Als Zeus', 'Hera t er']","['goddelijk gezin. Als de god Zeus', 'Hera het er']",6,15,6,"[0.71875, 0.18181818181818182]",0.45
seq258-0,xl,"Volkskrant.nl zet elke zondag de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week: een","Volkskrant.nl <extra_id_0> de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week: een","Volkskrant.nl We zetten wekelijks de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week: een",['zet elke zondag'],['We zetten wekelijks'],3,15,6,[0.7368421052631579],0.74
seq259-0,xl,"Meesterwerken uit het Shanghai Museum, objecten uit de Chinese bronstijd van de 18de eeuw v.Chr. tot begin van onze jaartelling, t/m 28 september;","Meesterwerken uit het Shanghai Museum, objecten uit de <extra_id_0> de 18de eeuw v.Chr. tot begin van onze jaartelling, t/m 28 september;","Meesterwerken uit het Shanghai Museum, objecten uit de periode van de 18de eeuw v.Chr. tot begin van onze jaartelling, t/m 28 september;",['Chinese bronstijd van'],['periode van'],3,15,6,[0.6666666666666666],0.67
seq260-0,xl,"Tily Buij en Gerard Groenewoud, t/m 31 december; di t/m zo 11-17u. Tel. 058-2555500 (www.friesmuseum.nl).","Tily Buij en Gerard Groenewoud, t/m 31 <extra_id_0> t/m zo 11-17u. Tel. 058-2555500 (www.friesmuseum.nl).","Tily Buij en Gerard Groenewoud, t/m 31 mei, di t/m zo 11-17u. Tel. 058-2555500 (www.friesmuseum.nl).",['december; di'],"['mei, di']",2,15,6,[0.5833333333333334],0.58
seq261-0,xl,"; dagelijks 11-17u. Tel. 020-5732911 (www.stedelijk.nl). Arnhem, Museum voor Moderne Kunst (Utrechtseweg 87):","; dagelijks 11-17u. Tel. <extra_id_0> Arnhem, Museum voor Moderne Kunst (Utrechtseweg 87):","; dagelijks 11-17u. Tel. 026-312 00 00. Arnhem, Museum voor Moderne Kunst (Utrechtseweg 87):",['020-5732911 (www.stedelijk.nl).'],['026-312 00 00.'],2,15,6,[0.7741935483870968],0.77
seq262-0,xl,"ontmoet een vrouw haar favoriete schrijver in een treincoup. Er ontstaat een ongemakkelijke situatie, waar beiden geen raad mee weten.",ontmoet een vrouw haar favoriete schrijver in een treincoup. Er ontstaat <extra_id_0> waar beiden geen raad mee weten.,ontmoet een vrouw haar favoriete schrijver in een treincoup. Er ontstaat een relatie waar beiden geen raad mee weten.,"['een ongemakkelijke situatie,']",['een relatie'],3,15,6,[0.6428571428571429],0.64
seq263-0,xl,"het Nederlands Kamerkoor o.l.v. Eric Ericson met Olsson, Jolivet, Jennefelt, Ravel en Daniel-Lesur.","het Nederlands Kamerkoor o.l.v. <extra_id_0> met Olsson, Jolivet, Jennefelt, Ravel en Daniel-Lesur.","het Nederlands Kamerkoor o.l.v. Willem van Hanegraaf met Olsson, Jolivet, Jennefelt, Ravel en Daniel-Lesur.",['Eric Ericson'],['Willem van Hanegraaf'],2,15,6,[0.9],0.9
seq264-0,xl,"Peter Pluymaekers regisseerde Trainspotting, Irvine Welsh' hartekreet over de jeugd zonder toekomst in de ranzige buurten van de grote stad, bewerkt door Harry Gibson. Met Danil Boissevain, Roef Ragas, Tjitske Reidinga en Ad Knippels. V","Peter Pluymaekers regisseerde Trainspotting, Irvine Welsh' hartekreet over de jeugd zonder toekomst in de ranzige buurten van de grote stad, bewerkt door Harry Gibson. Met Danil Boissevain, Roef <extra_id_0> Ad Knippels. V","Peter Pluymaekers regisseerde Trainspotting, Irvine Welsh' hartekreet over de jeugd zonder toekomst in de ranzige buurten van de grote stad, bewerkt door Harry Gibson. Met Danil Boissevain, Roef Versluis en Ad Knippels. V","['Ragas', 'Tjitske Reidinga en']",['Versluis en'],5,15,6,[0.9090909090909091],0.91
seq265-0,xl,"Commissaris van de koning Jacques Tichelaar is een geprezen voorvechter van de Drentse zaak. Een bestuurder die tot het randje gaat. En, zo blijkt uit onderzoek van Dagblad van het Noorden en de Volkskrant: daaroverheen.","Commissaris van de koning Jacques Tichelaar <extra_id_0> van de Drentse zaak. Een bestuurder die tot het randje gaat. En, zo blijkt uit onderzoek van Dagblad van het Noorden en de Volkskrant: daaroverheen.","Commissaris van de koning Jacques Tichelaar is de man van de Drentse zaak. Een bestuurder die tot het randje gaat. En, zo blijkt uit onderzoek van Dagblad van het Noorden en de Volkskrant: daaroverheen.",['is een geprezen voorvechter'],['is de man'],5,15,6,[0.7777777777777778],0.78
seq266-0,xl,". Alles is goed, mimevoorstelling van Gienke Deuten over de evolutie: is de mens beland in de dementerende eindfase van zijn bestaan? Door Maureen Teeuwen, Willem de Wolf, Mijke Werkema e.a.",". Alles is goed, mimevoorstelling van Gienke Deuten over <extra_id_0> mens beland in de dementerende eindfase van zijn bestaan? Door Maureen Teeuwen, Willem de Wolf, Mijke Werkema e.a.",". Alles is goed, mimevoorstelling van Gienke Deuten over de vraag: hoe is de mens beland in de dementerende eindfase van zijn bestaan? Door Maureen Teeuwen, Willem de Wolf, Mijke Werkema e.a.",['de evolutie: is de'],['de vraag: hoe is de'],5,15,6,[0.5263157894736842],0.53
