Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
oktober De geallieerde troepen deden er 75 jaar geleden ruim een maand over om de bezetter uit West-Brabant te verdrijven. Hoe verliep die weg naar de bevrijding? Deze kroniek in 36 delen beschrijft het van dag tot dag. Vandaag het,oktober De geallieerde troepen deden er 75 jaar geleden <extra_id_0> over om de bezetter uit West-Brabant te verdrijven. Hoe verliep die weg naar de bevrijding? Deze kroniek <extra_id_1> delen beschrijft <extra_id_2> tot dag. Vandaag het,"['ruim een maand', 'in 36', 'het van dag']",8,20.0,6
meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten komt daarmee op 1,meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten <extra_id_0>,['komt daarmee op 1'],4,20.0,6
april Het kabinet heeft in verband met het coronavirus drastische maatregelen genomen. Dit heeft ook gevolgen voor de Drechtsteden. Volg de ontwikkelingen in de regio in ons blog. In ons dossier vind je alle artikelen over het coronavirus in de Drechtsteden. Mist u iets? Tip de redactie: dd.redactie@ad.nl. 0,april Het kabinet heeft in verband met het coronavirus <extra_id_0> Dit heeft ook gevolgen voor de Drechtsteden. Volg de ontwikkelingen in de regio in ons blog. In ons dossier vind <extra_id_1> het coronavirus in de <extra_id_2> iets? Tip de redactie: dd.redactie@ad.nl. 0,"['drastische maatregelen genomen.', 'je alle artikelen over', 'Drechtsteden. Mist u']",10,20.0,6
"Wie komt, wie gaat? Wordt de hele selectie verbouwd of volstaat een gerichte aankoop? Kortom, hoe heet wordt de transferzomer bij de eredivisieclubs. Dit artikel wordt in de loop van de dag aangevuld. Vandaag","Wie komt, wie gaat? Wordt de hele selectie verbouwd of volstaat een gerichte <extra_id_0> heet wordt de transferzomer bij de eredivisieclubs. Dit <extra_id_1> loop van de dag aangevuld. Vandaag","['aankoop? Kortom, hoe', 'artikel wordt in de']",7,20.0,6
in een kletsnat Utrecht het Centraal Militair Hospitaal op De Uithof heropend. Het pand werd de afgelopen twee jaar verbouwd en uitgebreid.,in een kletsnat Utrecht <extra_id_0> op De Uithof heropend. Het pand werd de afgelopen twee jaar verbouwd en uitgebreid.,['het Centraal Militair Hospitaal'],4,20.0,6
"Wijsheid komt met de jaren. Omdat acteur Joost Prinsen (76) een eind op weg is, beantwoordt hij uw vragen.","Wijsheid komt met de jaren. <extra_id_0> (76) een eind op weg is, beantwoordt hij uw vragen.",['Omdat acteur Joost Prinsen'],4,20.0,6
". Er zouden vier gewonden zijn. Ook zou er zijn gevochten. De bestuurder van de auto is aangehouden, samen met een tweede verdachte, een vrouw.",". Er zouden vier gewonden zijn. Ook zou er zijn <extra_id_0> van de <extra_id_1> aangehouden, samen met een tweede verdachte, een vrouw.","['gevochten. De bestuurder', 'auto is']",5,20.0,6
In het Huisdierenziekenhuis in Honselersdijk is de kattenziekte vastgesteld bij een Britse korthaar. Katteneigenaren moeten oppassen voor deze,In het Huisdierenziekenhuis in Honselersdijk is de kattenziekte vastgesteld <extra_id_0> Katteneigenaren moeten oppassen voor deze,['bij een Britse korthaar.'],4,20.0,6
Een witgoudenrandje in deze coronatijden. Het aspergeseizoen is weer gestart. Ook in de verswinkels bij de kwekerijen staat veiligheid op n.,Een witgoudenrandje in deze coronatijden. Het aspergeseizoen is weer <extra_id_0> verswinkels bij de kwekerijen staat veiligheid op n.,['gestart. Ook in de'],4,20.0,6
"In online serie Premire deelt filmkenner Dennis Alink wekelijks de beste film- en serietips voor de bioscoop, televisie en video on demand. Met deze week","In online serie Premire deelt filmkenner Dennis Alink wekelijks de beste film- en serietips voor de bioscoop, televisie <extra_id_0> on <extra_id_1> week","['en video', 'demand. Met deze']",5,20.0,6
Cabaretier en muzikant Kiki Schippers schrijft elke zaterdag een column over het leven in Woerden. Vandaag schrijft ze over h,Cabaretier en muzikant Kiki Schippers schrijft elke zaterdag een column over het leven <extra_id_0> ze over h,['in Woerden. Vandaag schrijft'],4,20.0,6
De 67-jarige vader Gerrit-Jan van D. die negen jaar lang met zes kinderen in totale afzondering leefde op een boerderij in Ruinerwold,De 67-jarige vader Gerrit-Jan van D. die negen jaar <extra_id_0> in totale afzondering leefde op een boerderij in Ruinerwold,['lang met zes kinderen'],4,20.0,6
zijn twee handgranaten gevonden. Het pakketje was vastgemaakt aan de witte rolluiken van de zaak. De,zijn twee <extra_id_0> pakketje was vastgemaakt aan de witte rolluiken van de zaak. De,['handgranaten gevonden. Het'],3,20.0,6
"</a> <a href=""https://twitter.com/hashtag/brand?src=hash&amp;ref_src=twsrc%5Etfw"">#brand</a> <a href=""https://t.co/","<extra_id_0> <a href=""https://twitter.com/hashtag/brand?src=hash&amp;ref_src=twsrc%5Etfw"">#brand</a> <a href=""https://t.co/",['</a>'],1,20.0,6
rond 20.10 uur bevrijd uit zijn benarde positie. Het kind is in zorgwekkende toestand naar een ziekenhuis gebracht.,rond 20.10 uur bevrijd uit zijn benarde <extra_id_0> in zorgwekkende toestand naar een ziekenhuis gebracht.,['positie. Het kind is'],4,20.0,6
"eskundigen die vermeende insulinemoordenaar Rahiied A. (22) hebben onderzocht, adviseren de jonge Rotterdammer tbs met dwangverpleging op te leggen. Dat heeft het Openbaar Ministerie (OM) zojuist tijdens een pro forma-",eskundigen die vermeende insulinemoordenaar Rahiied A. (22) <extra_id_0> de jonge Rotterdammer <extra_id_1> op te leggen. Dat heeft het Openbaar Ministerie (OM) zojuist tijdens een pro forma-,"['hebben onderzocht, adviseren', 'tbs met dwangverpleging']",6,20.0,6
heeft een boete van 2 miljoen euro gekregen van de Autoriteit Financile Marken (AFM). De toezichthouder verwijt de bank bepaalde informatie niet tijdig openbaar gemaakt te hebben.,heeft een boete van 2 miljoen euro gekregen van de Autoriteit Financile Marken (AFM). De toezichthouder verwijt de bank bepaalde informatie <extra_id_0> openbaar <extra_id_1>,"['niet tijdig', 'gemaakt te hebben.']",5,20.0,6
"De Stint mag in de huidige vorm niet meer terug op de openbare weg. Dat schrijft minister Cora van Nieuwenhuizen (Infrastructuur) vandaag aan de Tweede Kamer. Uit het onderzoek van TNO, dat vanmorgen wordt gepresenteerd, blijkt dat de elektrische bolderkar niet veilig genoeg is voor personenvervoer.",De Stint mag in de huidige vorm niet meer terug op de openbare weg. Dat schrijft minister Cora van Nieuwenhuizen (Infrastructuur) vandaag aan de Tweede Kamer. Uit het onderzoek <extra_id_0> vanmorgen wordt <extra_id_1> de elektrische bolderkar niet veilig genoeg <extra_id_2>,"['van TNO, dat', 'gepresenteerd, blijkt dat', 'is voor personenvervoer.']",9,20.0,6
Fotograaf Nico Brons en verslaggever Wichard Maassen nemen wekelijks een kijkje achter het nieuws. Vandaag:,Fotograaf Nico Brons en verslaggever Wichard Maassen nemen wekelijks een kijkje <extra_id_0> Vandaag:,['achter het nieuws.'],3,20.0,6
Minstens 44 met corona besmette Nederlanders doen mee aan een grote claim tegen de Tiroolse autoriteiten,Minstens <extra_id_0> besmette Nederlanders doen mee aan een grote claim tegen de Tiroolse autoriteiten,['44 met corona'],3,20.0,6
Mijn vrouw en ik hebben na de diagnose een kwartier lang staan huilen. We zijn doodsbang voor wat er komen gaat.,Mijn vrouw en ik hebben na <extra_id_0> lang staan huilen. We zijn doodsbang voor wat er komen gaat.,['de diagnose een kwartier'],4,20.0,6
Zeker zeventig burgers zijn in 2015 om het leven gekomen door een aanval van een Nederlandse F-16 op een autobommenfabriek van IS in het Iraakse Hawija. Dat melden NOS en NRC op basis van bronnen.,Zeker zeventig burgers zijn in 2015 om het leven gekomen door een aanval van een Nederlandse F-16 op een <extra_id_0> in het Iraakse Hawija. Dat melden NOS en NRC <extra_id_1>,"['autobommenfabriek van IS', 'op basis van bronnen.']",7,20.0,6
"Als partijleider van Nida, goed voor twee zetels in de Rotterdamse gemeenteraad, hoopt Nourdin el Ouali (38) volgend jaar de Tweede Kamer in te gaan. ,,Wij zijn niet louter een moslimpartij.","Als partijleider van Nida, goed voor twee zetels in de Rotterdamse gemeenteraad, hoopt <extra_id_0> (38) volgend jaar de Tweede <extra_id_1> gaan. ,,Wij zijn niet louter een moslimpartij.","['Nourdin el Ouali', 'Kamer in te']",6,20.0,6
Speelgoedwinkel Intertoys is failliet. De winkels blijven voorlopig gewoon open. Tot duidelijk is hoe het nu verder gaat met de speelgoedketen blijft het personeel aan het werk. Onderwijl wordt druk gesproken met verschillende partijen over een doorstart. Voor de ruim 3000 medewerkers ziet de toekomst er somber uit: voor hen is ontslag aangevraagd.,Speelgoedwinkel Intertoys is failliet. De winkels blijven voorlopig <extra_id_0> duidelijk is hoe het nu verder gaat met de speelgoedketen blijft het personeel aan het werk. Onderwijl wordt druk gesproken met verschillende partijen over een doorstart. <extra_id_1> 3000 medewerkers <extra_id_2> er somber <extra_id_3> hen is ontslag aangevraagd.,"['gewoon open. Tot', 'Voor de ruim', 'ziet de toekomst', 'uit: voor']",11,20.0,6
Een gebied met sneeuwval en ijsregen ligt nu boven het noordoosten van het land. Elders komt er plaatselijk ijzel voor en liggen er sneeuw- of ijsresten op de weg. Het is door dit alles op veel plaatsen glad.,Een gebied met sneeuwval en ijsregen ligt nu boven het noordoosten van het land. Elders <extra_id_0> ijzel voor en liggen er sneeuw- of ijsresten <extra_id_1> Het is door dit alles op veel <extra_id_2>,"['komt er plaatselijk', 'op de weg.', 'plaatsen glad.']",8,20.0,6
Voorafgaand aan alle 21 races duikt AD Sportwereld per circuit in het track record van Max Verstappen en kijkt naar de prestaties van Honda van vorig jaar. Deel,Voorafgaand aan alle 21 races duikt AD Sportwereld per circuit in het track <extra_id_0> Verstappen en kijkt <extra_id_1> van Honda van vorig jaar. Deel,"['record van Max', 'naar de prestaties']",6,20.0,6
Ben je er niet aan toegekomen om al het regionale nieuws vandaag te volgen? Dit is het belangrijkste nieuws van,Ben je <extra_id_0> om al het regionale nieuws vandaag te volgen? Dit is het belangrijkste nieuws van,['er niet aan toegekomen'],4,20.0,6
In deze sportloze periode bellen we dagelijks met een jarige prominent uit de sportwereld. Door het coronavirus is het toch een heel andere verjaardag dan normaal. Vandaag:,In deze sportloze periode bellen we dagelijks met een jarige prominent uit de sportwereld. Door het coronavirus is het toch een <extra_id_0> verjaardag <extra_id_1>,"['heel andere', 'dan normaal. Vandaag:']",5,20.0,6
"In aanloop naar elke Formule 1-race kijken we dit seizoen vooruit naar het raceweekeinde met kenners, prominenten en liefhebbers. Voorafgaand aan de GP van","In aanloop naar elke Formule <extra_id_0> dit seizoen vooruit naar het raceweekeinde met kenners, prominenten <extra_id_1> Voorafgaand aan de GP van","['1-race kijken we', 'en liefhebbers.']",5,20.0,6
"Met de enorme massa aan geannuleerde vakanties zijn Nederlanders meer gebonden aan vakantie in eigen land. Maar wie zomers gaat kamperen, moet rekening houden met een nat pak. Maakt dat de stroom aan eigen toeristen minder groot op de Veluwe?","Met de enorme massa aan geannuleerde vakanties zijn Nederlanders meer gebonden aan vakantie in eigen land. <extra_id_0> gaat kamperen, moet rekening <extra_id_1> een nat <extra_id_2> de stroom aan eigen toeristen minder groot op de Veluwe?","['Maar wie zomers', 'houden met', 'pak. Maakt dat']",8,20.0,6
Veel mensen blijven deze zomer vanwege de coronacrisis thuis. Wat is hun favoriete plekje op Voorne-Putten of Goeree-Overflakkee?,Veel <extra_id_0> vanwege de coronacrisis thuis. Wat is hun favoriete plekje op Voorne-Putten of Goeree-Overflakkee?,['mensen blijven deze zomer'],4,20.0,6
"n weigeren, vindt de Tweede Kamer. Dit omstreden voorstel van D66 haalt vandaag, na lang twijfelen bij verschillende partijen, toch een","n weigeren, vindt de Tweede Kamer. Dit omstreden voorstel van D66 <extra_id_0> twijfelen bij verschillende partijen, toch een","['haalt vandaag, na lang']",4,20.0,6
De geallieerde troepen deden er 75 jaar geleden ruim een maand over om de bezetter uit West-Brabant te verdrijven. Hoe verliep die weg naar de bevrijding? Deze kroniek in 36 delen beschrijft het van dag tot dag. Vandaag het,De geallieerde troepen <extra_id_0> jaar geleden ruim een maand over om de bezetter uit West-Brabant te verdrijven. Hoe <extra_id_1> weg naar de bevrijding? Deze <extra_id_2> delen beschrijft het van dag tot dag. Vandaag het,"['deden er 75', 'verliep die', 'kroniek in 36']",8,20.0,6
. Volgens hem zijn in het programma schandelijke leugens verspreid over wat hij tijdens een debat in de Tweede Kamer heeft gezegd.,. Volgens hem zijn in het programma schandelijke <extra_id_0> hij tijdens een debat in de Tweede Kamer heeft gezegd.,['leugens verspreid over wat'],4,20.0,6
MonicaMonica Beek (42) is journalist. Ze woont samen met haar dochters van 11 en 8 en heeft een vriend.,MonicaMonica Beek (42) is journalist. Ze woont samen <extra_id_0> 11 en 8 en heeft een vriend.,['met haar dochters van'],4,20.0,6
"columnSchrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en met zaterdag over wat hem opvalt in de stad Utrecht. Dit keer over het","columnSchrijver, journalist en columnist Jerry Goossens schrijft van <extra_id_0> en met zaterdag over wat hem opvalt in de stad <extra_id_1> over het","['dinsdag tot', 'Utrecht. Dit keer']",5,20.0,6
In de rubriek Van wieg tot graf vertellen we het verhaal achter een familiebericht. Deze keer het levensverhaal van,In de rubriek Van wieg tot graf vertellen we het verhaal achter <extra_id_0> het levensverhaal van,['een familiebericht. Deze keer'],4,20.0,6
"Hij komt, hij komt, de lieve goede Sint. De goedheiligman en zijn Pieten kwam vandaag aan in Nederland. Na een lange reis vanuit Spanje brachten Sinterklaas en zijn Pieten meteen een bezoekje aan de Drechtsteden. AD De Dordtenaar verzamelt de leukste sinterklaasfotos uit de regio.","Hij komt, hij komt, de lieve goede Sint. De goedheiligman <extra_id_0> kwam vandaag aan in Nederland. Na een lange reis vanuit Spanje brachten Sinterklaas en zijn Pieten meteen <extra_id_1> de Drechtsteden. AD De Dordtenaar <extra_id_2> sinterklaasfotos uit de regio.","['en zijn Pieten', 'een bezoekje aan', 'verzamelt de leukste']",9,20.0,6
Demonstrerende boeren zijn morgen niet welkom op het Binnenhof in Den Haag. Dat heeft minister Ferd Grapperhaus van Justitie en Veiligheid laten weten. Hij zegt ook dat alle goede en noodzakelijke maatregelen worden genomen om het boerenprotest niet uit de hand te laten lopen.,Demonstrerende boeren zijn morgen niet welkom op het <extra_id_0> Haag. Dat heeft minister Ferd Grapperhaus van Justitie en Veiligheid laten weten. Hij zegt ook dat alle <extra_id_1> maatregelen worden genomen <extra_id_2> niet uit de hand te laten lopen.,"['Binnenhof in Den', 'goede en noodzakelijke', 'om het boerenprotest']",9,20.0,6
"Wie ons banenlandschap bekijkt, ziet bijzondere functies voorbijkomen. Een field service engineer, een lab technician of een assemblagemedewerker: we hebben ze blijkbaar hard nodig, maar waarvoor en waarom? In deze serie vertelt elke week iemand over zijn of haar beroep. Vandaag:","Wie ons banenlandschap <extra_id_0> functies voorbijkomen. Een field service engineer, een lab technician of een assemblagemedewerker: we hebben ze blijkbaar hard nodig, maar waarvoor en waarom? In deze serie vertelt elke week <extra_id_1> zijn <extra_id_2> Vandaag:","['bekijkt, ziet bijzondere', 'iemand over', 'of haar beroep.']",8,20.0,6
"CROMVOIRT - Op Resident de Leuvert in Cromvoirt is maandagnacht een chalet afgebrand. Hoewel de toegesnelde brandweer het vuur snel onder controle had, kan het chalet als verloren worden beschouwd. Niemand raakte gewond.",CROMVOIRT - Op Resident de Leuvert in Cromvoirt is maandagnacht een chalet <extra_id_0> brandweer het vuur snel <extra_id_1> kan het chalet als verloren worden beschouwd. Niemand raakte gewond.,"['afgebrand. Hoewel de toegesnelde', 'onder controle had,']",7,20.0,6
gaat actrice en tv-presentatrice Sarah Chronis naar minder bekende steden en ontdekt ze pareltjes in bekendere hotspots. Deze keer is ze 48 uur in,gaat actrice en tv-presentatrice Sarah Chronis naar minder bekende steden <extra_id_0> ze pareltjes in bekendere hotspots. Deze keer is <extra_id_1> in,"['en ontdekt', 'ze 48 uur']",5,20.0,6
"De zware jongens halen de voorpaginas, de boefjes niet. Emma Thies doet elke week verslag van een","De zware jongens halen de voorpaginas, de boefjes niet. <extra_id_0> elke week verslag van een",['Emma Thies doet'],3,20.0,6
", dacht schrijfster Kim Heijdenrijk toen ze hoorde over die arme mevrouw Breek. Want het zal je maar overkomen: dat je drie echtgenoten verliest en dat je kinderen je dan ook nog worden afgenomen.",", dacht schrijfster Kim Heijdenrijk toen ze hoorde over die arme mevrouw Breek. Want het zal je maar overkomen: dat je drie echtgenoten verliest <extra_id_0> je dan <extra_id_1> afgenomen.","['en dat je kinderen', 'ook nog worden']",7,20.0,6
In de rubriek Van wieg tot graf vertelt journalist Sjaak van de Groep het levensverhaal van een onlangs overleden stads- of streekgenoot. Vandaag het leven van,In de rubriek Van wieg tot graf vertelt journalist <extra_id_0> Groep het levensverhaal van een onlangs overleden stads- <extra_id_1> Vandaag het leven van,"['Sjaak van de', 'of streekgenoot.']",5,20.0,6
"zes kinderen in totale afzondering leefde, kende die familie al jaren. Met vader Gerrit-Jan van D. maakte","zes kinderen <extra_id_0> leefde, kende die familie al jaren. Met vader Gerrit-Jan van D. maakte",['in totale afzondering'],3,20.0,6
Oud-scheidsrechter Mario van der Ende schrijft wekelijks een column in AD Haagsche Courant over voetbal. Deze,Oud-scheidsrechter Mario van der Ende schrijft wekelijks een column in AD <extra_id_0> voetbal. Deze,['Haagsche Courant over'],3,20.0,6
dat advocaat Khalid Kasem in 2015 informatie uit een lopend strafonderzoek aan de organisatie van Ridouan Taghi heeft gelekt.,dat advocaat Khalid <extra_id_0> uit een lopend strafonderzoek aan de organisatie van Ridouan Taghi heeft gelekt.,['Kasem in 2015 informatie'],4,20.0,6
"SchuimHans van der Beek doet elke dag verslag van feesten, presentaties en andere belangrijke bijeenkomsten in Amsterdam. Vandaag:",SchuimHans van der Beek doet elke dag <extra_id_0> en andere belangrijke bijeenkomsten in Amsterdam. Vandaag:,"['verslag van feesten, presentaties']",4,20.0,6
Wat doen bekende Gelderlanders in het weekend?Elke week bespreekt iemand hier zijn of haar programma. Deze week,Wat doen bekende Gelderlanders in het weekend?Elke <extra_id_0> hier zijn of haar programma. Deze week,['week bespreekt iemand'],3,20.0,6
"De nieuwe coalitie van VVD, ChristenUnie & SGP, GroenLinks, PvdA en CDA heeft de ambitie om Zuid-Holland","De nieuwe coalitie van VVD, ChristenUnie & SGP, GroenLinks, PvdA en CDA heeft de <extra_id_0>",['ambitie om Zuid-Holland'],3,20.0,6
"8 Schrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en met zaterdag over wat hem opvalt in de stad Utrecht. Dit keer over het","8 Schrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en met zaterdag over wat <extra_id_0> de stad Utrecht. Dit keer <extra_id_1>","['hem opvalt in', 'over het']",5,20.0,6
De EU is bereid om de Britse premier Theresa May meer tijd te geven voor de brexit onder voorwaarde dat het Britse parlement,De EU is bereid <extra_id_0> premier Theresa May meer tijd te geven voor de brexit onder voorwaarde dat het <extra_id_1>,"['om de Britse', 'Britse parlement']",5,20.0,6
"verdachten en veertig drieste hooligans. De balans na de aanval op het Woerdense caf Onze Vrienden. Het heeft er volgens de eigenaren alle schijn van dat de bruine kroeg doelbewust is belaagd. ,,Zij hadden de straten hier met hun autos geblokkeerd.","verdachten en veertig drieste hooligans. De balans na de <extra_id_0> het Woerdense caf Onze Vrienden. Het heeft er volgens de eigenaren alle schijn van dat de bruine kroeg <extra_id_1> ,,Zij <extra_id_2> hier met hun autos geblokkeerd.","['aanval op', 'doelbewust is belaagd.', 'hadden de straten']",8,20.0,6
"Een spijtoptant van de Italiaanse maffia deelt een dreun uit aan de Amsterdamse onderwereld. Drugshandelaar Giuseppe T. heeft belastende verklaringen afgelegd tegen Nederlandse, Italiaanse, Albanese, Turkse en Colombiaanse criminelen in de hoofdstad.","Een spijtoptant van de Italiaanse maffia deelt een dreun uit aan de Amsterdamse onderwereld. Drugshandelaar Giuseppe T. heeft belastende verklaringen afgelegd tegen Nederlandse, <extra_id_0> en Colombiaanse criminelen <extra_id_1>","['Italiaanse, Albanese, Turkse', 'in de hoofdstad.']",6,20.0,6
"Waarnemend burgemeester Onno Hoes van Haarlemmermeer wordt niet de nieuwe, vaste burgemeester van die gemeente. Hij laat",Waarnemend burgemeester Onno Hoes van Haarlemmermeer wordt niet de <extra_id_0> van die gemeente. Hij laat,"['nieuwe, vaste burgemeester']",3,20.0,6
seizoen een gegarandeerd succes. Wekelijks verschijnt hij in een nieuwe video op AD Koken & Eten waarin hij de kneepjes van het vak uitlegt.,seizoen een gegarandeerd succes. Wekelijks verschijnt hij in <extra_id_0> video <extra_id_1> & Eten waarin hij de kneepjes van het vak uitlegt.,"['een nieuwe', 'op AD Koken']",5,20.0,6
Een werknemer van scheepswerf Padmos in de haven van Stellendam is vanochtend tijdens werkzaamheden in een schip,Een werknemer van scheepswerf Padmos in de <extra_id_0> is vanochtend tijdens werkzaamheden in een schip,['haven van Stellendam'],3,20.0,6
Drievoudig moordverdachte Thijs H. blijft negentig dagen langer vast zitten. Dat heeft de rechtbank in Limburg besloten. H. wordt verdacht van de moord op drie wandelaars in Heerlen en Den Haag.,Drievoudig moordverdachte Thijs H. blijft negentig dagen langer vast <extra_id_0> de rechtbank in Limburg besloten. H. wordt <extra_id_1> moord op drie wandelaars in Heerlen en Den Haag.,"['zitten. Dat heeft', 'verdacht van de']",6,20.0,6
"Korpschef Erik Akerboom van de politie heeft forse kritiek op het kabinet, omdat het tot dusver geen vuurwerkverbod voor consumenten heeft ingesteld.","Korpschef Erik Akerboom van de politie heeft forse kritiek op het kabinet, omdat het tot dusver geen vuurwerkverbod <extra_id_0>",['voor consumenten heeft ingesteld.'],4,20.0,6
"Nu Linda de Mol en Wendy van Dijk naar Talpa verhuizen, krijgt Chantal Janzen het druk bij RTL 4. Heel erg druk. Want wie gaat die grote shows presenteren? Het groeit Chantal zo boven het hoofd, dat zoontje James (9) om aandacht moet smeken.","Nu Linda de <extra_id_0> van Dijk naar Talpa verhuizen, krijgt Chantal Janzen het druk bij RTL 4. Heel erg druk. Want wie gaat die grote shows <extra_id_1> Chantal zo boven het hoofd, <extra_id_2> (9) om aandacht moet smeken.","['Mol en Wendy', 'presenteren? Het groeit', 'dat zoontje James']",9,20.0,6
"avond in de Noordzee bij Ameland vermist raakte, definitief gestaakt. Dat bevestigt een woordvoerder aan deze redactie. Aangenomen wordt dat het meisje niet langer in leven is.",avond in de Noordzee bij Ameland vermist <extra_id_0> gestaakt. Dat bevestigt een woordvoerder aan deze redactie. Aangenomen wordt dat het meisje <extra_id_1> leven is.,"['raakte, definitief', 'niet langer in']",5,20.0,6
"meer over dit onderwerp en over andere gebeurtenissen uit deze regio lezen, neem dan een abonnement op het AD of lees de krant digitaal.","meer over dit onderwerp en over andere gebeurtenissen <extra_id_0> lezen, neem dan een abonnement op <extra_id_1> of lees de krant digitaal.","['uit deze regio', 'het AD']",5,20.0,6
"Jawed S., de 19-jarige Afghaan die op 31 augustus twee mensen neerstak op Amsterdam Centraal Station,","Jawed S., de 19-jarige Afghaan die op 31 augustus twee mensen <extra_id_0> Centraal Station,",['neerstak op Amsterdam'],3,20.0,6
De vader van het gezin dat vastzat in de boerderij in Ruinerwold is uit de Nederlandse tak van de Moonsekte gezet. Dat bevestigt,De vader van het gezin dat vastzat <extra_id_0> boerderij in Ruinerwold is uit de Nederlandse tak van <extra_id_1> Dat bevestigt,"['in de', 'de Moonsekte gezet.']",5,20.0,6
De Belastingdienst heeft in de persoonlijke dossiers die zij naar gedupeerden van de toeslagenaffaire heeft gestuurd hele pagina's zwartgelakt. SP-Kamerlid Renske Leijten is sprakeloos en spreekt van afplakjesdag'.,<extra_id_0> in de <extra_id_1> zij naar gedupeerden van de toeslagenaffaire heeft gestuurd hele pagina's zwartgelakt. SP-Kamerlid Renske Leijten is sprakeloos en spreekt van afplakjesdag'.,"['De Belastingdienst heeft', 'persoonlijke dossiers die']",6,20.0,6
"In Gelderland en Overijssel komt op een flink aantal plekken minder water uit de kraan, omdat het waterverbruik sinds gisteren extreem hoog is. Dat meldt waterbedrijf Vitens, dat de klanten dringend oproept om geen zwembadjes te vullen, de tuin niet te sproeien en zo kort mogelijk te douchen. Ook het gebruik van de wasmachine en het wassen van de auto moet even wachten.","In Gelderland en <extra_id_0> flink aantal plekken minder water uit de kraan, omdat het waterverbruik sinds gisteren extreem hoog is. Dat meldt waterbedrijf Vitens, dat de klanten dringend oproept om geen zwembadjes <extra_id_1> tuin <extra_id_2> en zo <extra_id_3> douchen. Ook het gebruik van de wasmachine en het wassen van de auto moet even wachten.","['Overijssel komt op een', 'te vullen, de', 'niet te sproeien', 'kort mogelijk te']",13,20.0,6
Zeeland sluit de provincie voor toeristen. Ook de Amsterdamse Ebel Kemeling is met zijn gezin niet meer welkom in hun tweede huis. We zijn gewoon weggestuurd.,Zeeland sluit de provincie voor toeristen. Ook de Amsterdamse Ebel Kemeling is met zijn gezin niet meer <extra_id_0> hun tweede huis. <extra_id_1> weggestuurd.,"['welkom in', 'We zijn gewoon']",5,20.0,6
De Britse prins Harry (35) had het gevoel geen andere keus te hebben dan een stap terug te doen binnen de koninklijke familie. In een speech bij een liefdadigheidsinstelling in Londen reageerde de hertog van Sussex,De Britse prins Harry (35) had het gevoel geen andere keus te hebben <extra_id_0> te doen <extra_id_1> familie. In een speech bij een liefdadigheidsinstelling in Londen reageerde de hertog van Sussex,"['dan een stap terug', 'binnen de koninklijke']",7,20.0,6
"de zeer geliefde en lichtgehandicapte parkiet die op klaarlichte dag werd gestolen uit zijn speelboom, is terug. De vogel van Rob's Dierenshop aan de Rotterdamse Slinge werd woensdag door een man in zijn jaszak gestopt, zo was te zien op camerabeelden. Trouwe medewerker van de dierenwinkel Bonita Torcque is vreselijk blij dat","de zeer geliefde en lichtgehandicapte parkiet die op klaarlichte dag werd gestolen uit zijn speelboom, is terug. De vogel van Rob's Dierenshop aan de Rotterdamse Slinge werd <extra_id_0> man in zijn jaszak gestopt, zo was te zien op camerabeelden. Trouwe medewerker <extra_id_1> Bonita <extra_id_2> dat","['woensdag door een', 'van de dierenwinkel', 'Torcque is vreselijk blij']",10,20.0,6
Belangenorganisatie COC heeft in een brief aan staatssecretaris Mark Harbers (Justitie en Veiligheid) gevraagd om de komst van de radicale Amerikaanse prediker Steven Anderson tegen te houden. De dominee heeft op YouTube aangekondigd op 23 mei een bezoek aan Amsterdam te brengen.,Belangenorganisatie COC heeft in een brief aan staatssecretaris Mark Harbers (Justitie en Veiligheid) gevraagd om de <extra_id_0> de radicale Amerikaanse prediker <extra_id_1> te houden. De dominee heeft op YouTube <extra_id_2> mei een bezoek aan Amsterdam te brengen.,"['komst van', 'Steven Anderson tegen', 'aangekondigd op 23']",8,20.0,6
"Ruim zeventien jaar nadat Corrie van der Valk, die deel uitmaakte van de bekende horecafamilie, spoorloos verdween, is haar raadselachtige verdwijning opgelost.","Ruim zeventien jaar nadat Corrie van der Valk, die deel <extra_id_0> horecafamilie, spoorloos verdween, is haar raadselachtige verdwijning opgelost.",['uitmaakte van de bekende'],4,20.0,6
"Fritz von Weizscker, de 59-jarige zoon van de voormalige president van de Bondsrepubliek Duitsland, is","Fritz von Weizscker, de 59-jarige <extra_id_0> voormalige president van de Bondsrepubliek Duitsland, is",['zoon van de'],3,20.0,6
Elke ochtend up-to-date met het laatste nieuws uit Dordrecht en omstreken? Schrijf je hier in! Voor nieuws uit,Elke ochtend up-to-date met het laatste nieuws uit Dordrecht en omstreken? <extra_id_0> Voor nieuws uit,['Schrijf je hier in!'],4,20.0,6
