Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"London to Brighton (Paul Andrew Williams). Knap debuut van Engelse regisseur is een gangsterfilm zonder flauwe grappen of ironie. In plaats daarvan presenteert Williams gangsters als enge zielepoten, even angstaanjagend als meelijwekkend. Hoofdpersonen zijn twee meisjes, die in de prostitutie werken. Ook is er nog een pedofiele slechterik. (in","London to <extra_id_0> Williams). Knap debuut van Engelse regisseur is een gangsterfilm zonder flauwe grappen of ironie. In plaats daarvan presenteert Williams gangsters als enge <extra_id_1> als meelijwekkend. <extra_id_2> meisjes, die in de prostitutie werken. Ook <extra_id_3> een <extra_id_4>","['Brighton (Paul Andrew', 'zielepoten, even angstaanjagend', 'Hoofdpersonen zijn twee', 'is er nog', 'pedofiele slechterik. (in']",15,30.0,6
Wekelijks selecteert de Volkskrant nieuwe films die u volgens de filmrecensenten niet mag missen. En,Wekelijks selecteert de Volkskrant nieuwe films die u <extra_id_0> mag missen. En,['volgens de filmrecensenten niet'],4,30.0,6
Arjan Peters volgt het WK Voetbal en doet daar dagelijks verslag van. Hij kijkt alle wedstrijden en in de rust leest hij een boek. Vandaag aflevering,Arjan Peters volgt het WK <extra_id_0> daar dagelijks verslag van. Hij kijkt alle wedstrijden <extra_id_1> rust <extra_id_2> een boek. Vandaag aflevering,"['Voetbal en doet', 'en in de', 'leest hij']",8,30.0,6
"In deze rubriek worden kunstwerken belicht die te koop zijn bij galeries, veilingen en op internet. Deze week","In deze rubriek worden kunstwerken belicht die te koop <extra_id_0> galeries, veilingen en <extra_id_1> week","['zijn bij', 'op internet. Deze']",5,30.0,6
"Elke dag publiceren het RIVM, de ziekenhuizen, wereldgezondheidsorganisatie WHO en allerlei landen cijfers over de uitbraak van het coronavirus. Maar welke cijfers zijn belangrijk? En hoe moeten we ernaar kijken?",<extra_id_0> het <extra_id_1> wereldgezondheidsorganisatie WHO en allerlei landen cijfers over de uitbraak van <extra_id_2> welke cijfers zijn belangrijk? En hoe moeten we ernaar kijken?,"['Elke dag publiceren', 'RIVM, de ziekenhuizen,', 'het coronavirus. Maar']",9,30.0,6
"The odd couple, komedie van Neil Simon, vertaald door Peter Lusse en in regie van Bruun Kuijt. Twee mannen die bij hun vrouw weg zijn","The odd couple, komedie van Neil Simon, vertaald door Peter Lusse en <extra_id_0> van Bruun Kuijt. <extra_id_1> bij <extra_id_2> zijn","['in regie', 'Twee mannen die', 'hun vrouw weg']",8,30.0,6
muzikale theatershow over het leven van Ramses Shaffy van Dick van den Heuvel (script) en Peter de Baan (regie) met in de hoofdrollen,muzikale theatershow over het <extra_id_0> van Dick van den Heuvel (script) en Peter de <extra_id_1> in de hoofdrollen,"['leven van Ramses Shaffy', 'Baan (regie) met']",7,30.0,6
"Of je nu thuisblijft of zin hebt om eropuit te gaan, wij selecteren de beste tips voor het weekend van",Of je nu thuisblijft of zin hebt om eropuit <extra_id_0> selecteren de <extra_id_1> het weekend van,"['te gaan, wij', 'beste tips voor']",6,30.0,6
"Amsterdam, Museum het Rembrandthuis (Jodenbreestraat 4): Jacob Backer (1608/9-1651). Rembrandts tegenpool,","Amsterdam, Museum het Rembrandthuis (Jodenbreestraat 4): <extra_id_0> Rembrandts tegenpool,",['Jacob Backer (1608/9-1651).'],3,30.0,6
"e Woestyne (1881-1947) en Valerius de Saedeleer (1867-1941), t/m 1 februari; dagelijks 10-17u. Tel. 0226-351111.","<extra_id_0> Valerius de Saedeleer (1867-1941), t/m 1 februari; dagelijks 10-17u. Tel. 0226-351111.",['e Woestyne (1881-1947) en'],4,30.0,6
"; voorts The IKOB Collection, ruimtelijke werken, video, fotos, schilderijen en tekeningen van Guillaume Bijl, The Cracking Art Group, Wolfgang Nestler","; voorts The <extra_id_0> werken, video, fotos, schilderijen en tekeningen <extra_id_1> The Cracking Art Group, Wolfgang Nestler","['IKOB Collection, ruimtelijke', 'van Guillaume Bijl,']",6,30.0,6
"video-installaties, fotos en sculpturen van 19 kunstenaars o.a. Gert Jan Kocken, Luc Delahaye en Thomas Demand","video-installaties, fotos en sculpturen van 19 kunstenaars o.a. Gert <extra_id_0> Delahaye <extra_id_1> Demand","['Jan Kocken, Luc', 'en Thomas']",5,30.0,6
"Nu de gemeenten meer te zeggen krijgen, worden ook de verschillen groter. Een korte serie. Aflevering","Nu de <extra_id_0> te zeggen krijgen, worden ook <extra_id_1> Een korte serie. Aflevering","['gemeenten meer', 'de verschillen groter.']",5,30.0,6
naar de gelijknamige roman van David Garnett over de kunst van het liefhebben en het liefhebben van de kunst.,naar de gelijknamige roman <extra_id_0> over de kunst van <extra_id_1> het liefhebben van de kunst.,"['van David Garnett', 'het liefhebben en']",6,30.0,6
"Ingmar Bergman over de zin van theater en kunst in ons leven en in onze samenleving. Met Gijs Scholten van Aschat, Karina Smulders","Ingmar Bergman over de zin van theater en <extra_id_0> leven en in <extra_id_1> Scholten van Aschat, Karina Smulders","['kunst in ons', 'onze samenleving. Met Gijs']",7,30.0,6
Hoe overtuig je? Communicatie-expert Lars Duursma van internationaal trainingsbureau Debatrix geeft iedere week een tip. Overtuigtip 1,Hoe overtuig je? Communicatie-expert Lars Duursma van <extra_id_0> geeft iedere week <extra_id_1> Overtuigtip 1,"['internationaal trainingsbureau Debatrix', 'een tip.']",5,30.0,6
Conceptmaker Scato van Opstall bespreekt om de week geslaagde en minder geslaagde communicatiepogingen van merken en instanties.,Conceptmaker Scato van Opstall bespreekt om de week geslaagde en <extra_id_0> van <extra_id_1> instanties.,"['minder geslaagde communicatiepogingen', 'merken en']",5,30.0,6
agelijks moet n minister uit het demissionaire kabinet-Rutte plaatsmaken voor een nieuwkomer (of zichzelf opvolgen). De politiek redacteuren van Volkskrant.nl werpen zich op als jury en zullen uit uw inzendingen de best onderbouwde keuze selecteren.,agelijks moet n minister uit het demissionaire kabinet-Rutte plaatsmaken voor een nieuwkomer (of zichzelf opvolgen). <extra_id_0> van Volkskrant.nl werpen <extra_id_1> en zullen <extra_id_2> de best onderbouwde keuze selecteren.,"['De politiek redacteuren', 'zich op als jury', 'uit uw inzendingen']",10,30.0,6
",installaties, videoprojecties, sculpturen, schilderijen en tekeningen uit18 jaar Binnale in Istanbul, t/m 29 januari",",installaties, videoprojecties, sculpturen, schilderijen en tekeningen uit18 jaar Binnale <extra_id_0> januari","['in Istanbul, t/m 29']",4,30.0,6
Het hoofd van de Turkse kiesraad heeft het ja-kamp zondagavond tot winnaar verklaard van het referendum over de grondwetswijziging.,Het hoofd van de Turkse kiesraad <extra_id_0> zondagavond tot winnaar verklaard van <extra_id_1> de grondwetswijziging.,"['heeft het ja-kamp', 'het referendum over']",6,30.0,6
r In het nieuwe normaal spreekt Gijs Groenteman zijn gasten over hoe het ze daarin vergaat. Deze keer,r In het nieuwe normaal spreekt Gijs Groenteman zijn gasten over hoe <extra_id_0> vergaat. <extra_id_1>,"['het ze daarin', 'Deze keer']",5,30.0,6
"Umoja, de Zuid-Afrikaanse musicalshow waarin 45 dansers, zangers en muzikanten een overzicht geven van de muziekgeschiedenis in Zuid-Afrika","Umoja, de Zuid-Afrikaanse musicalshow waarin <extra_id_0> zangers en muzikanten een overzicht <extra_id_1> muziekgeschiedenis in Zuid-Afrika","['45 dansers,', 'geven van de']",5,30.0,6
". Turks Fruit, met Antonie Kamerling en Jelka van Houten als liefdespaar, op muziek van Tekstra en Merkies.",. Turks <extra_id_0> Kamerling en Jelka van Houten als <extra_id_1> muziek van Tekstra en Merkies.,"['Fruit, met Antonie', 'liefdespaar, op']",5,30.0,6
"es. De verhalen en hun illustraties zitten boordevol aanwijzingen die u leiden naar een plaats in Nederland, waar een schat is verstopt",es. <extra_id_0> hun illustraties zitten boordevol aanwijzingen die u leiden naar een <extra_id_1> een schat is verstopt,"['De verhalen en', 'plaats in Nederland, waar']",7,30.0,6
"Omdat ook de naoorlogse Nederlandse popcultuur een geschiedschrijving verdient: 100 voorwerpen uitgekozen, belicht en verklaard. Een lijst die lekker langzaam groeit. Aflevering","Omdat ook de naoorlogse Nederlandse popcultuur een geschiedschrijving <extra_id_0> uitgekozen, belicht en <extra_id_1> lekker langzaam groeit. Aflevering","['verdient: 100 voorwerpen', 'verklaard. Een lijst die']",7,30.0,6
Volkskrantfotograaf Klaas Jan van der Weij (64) doet dit jaar voor de 23ste keer verslag van de Tour de France. Hoe gaat hij daar te werk? Hij legt het uit,Volkskrantfotograaf Klaas Jan van der Weij <extra_id_0> jaar voor de 23ste keer verslag van de Tour <extra_id_1> gaat hij daar <extra_id_2> legt het uit,"['(64) doet dit', 'de France. Hoe', 'te werk? Hij']",9,30.0,6
".nl Eindhoven, Van Abbemuseum (040-2381000): ...and Europe will be stunned, videotrilogie van Yael Bartana",".nl Eindhoven, Van Abbemuseum (040-2381000): ...and Europe will be stunned, <extra_id_0>",['videotrilogie van Yael Bartana'],4,30.0,6
".nl Nijmegen, Het Valkhof (024-36088059): Waarom godinnen zo mooi zijn, liefde en schoonheid in de oude culturen",".nl <extra_id_0> Valkhof <extra_id_1> zo mooi zijn, liefde en schoonheid in de oude culturen","['Nijmegen, Het', '(024-36088059): Waarom godinnen']",5,30.0,6
".nl Rotterdam, Kunsthal (010-4400301): Kan en Abel, Sam Peeters (stripcollectief Lamelos) tekent het",".nl Rotterdam, Kunsthal (010-4400301): Kan en Abel, Sam Peeters <extra_id_0>",['(stripcollectief Lamelos) tekent het'],4,30.0,6
"New York Times Magazine Photographs, weerspiegelt en onderzoekt de aard van zowel de fotografie als het gedrukte tijdschrift, t/m 30/5","New York Times Magazine Photographs, weerspiegelt en onderzoekt de aard van zowel <extra_id_0> het <extra_id_1> 30/5","['de fotografie als', 'gedrukte tijdschrift, t/m']",6,30.0,6
met de aanhouding van zeven mannen mogelijk een grote terroristische aanslag in Nederland voorkomen. Volgens het O,met de <extra_id_0> zeven mannen mogelijk <extra_id_1> aanslag in Nederland voorkomen. Volgens het O,"['aanhouding van', 'een grote terroristische']",5,30.0,6
"Het lijkt wel of iedereen elkaar de tent uit vecht, vooral op sociale media. Maar wat gebeurt er als je tegenpolen en andersdenkenden bij elkaar zet? Dat onderzoeken we deze zomer. Vandaag:","Het lijkt wel of iedereen elkaar de tent uit vecht, <extra_id_0> Maar wat gebeurt er als je <extra_id_1> bij elkaar zet? <extra_id_2> deze zomer. Vandaag:","['vooral op sociale media.', 'tegenpolen en andersdenkenden', 'Dat onderzoeken we']",10,30.0,6
t is pas genieten We genieten wat af met z'n allen. Jan Dirk van der Burg reist door Nederland en legt het allemaal vast.,t is pas genieten We genieten wat af met z'n allen. Jan Dirk van <extra_id_0> Nederland en legt <extra_id_1>,"['der Burg reist door', 'het allemaal vast.']",7,30.0,6
"gevaccineerd tegen difterie, tetanus, polio (DTP), bof, mazelen en rodehond (BMR) tijdens een vaccinatiedag in","gevaccineerd tegen difterie, tetanus, polio (DTP), bof, mazelen en <extra_id_0> vaccinatiedag in",['rodehond (BMR) tijdens een'],4,30.0,6
"schilderkunst, kunstnijverheid en beeldhouwkunst uit het Rijksmuseum en Dordrechts Museum, tot medio 2006","schilderkunst, kunstnijverheid en beeldhouwkunst uit het <extra_id_0> tot medio 2006","['Rijksmuseum en Dordrechts Museum,']",4,30.0,6
"; di t/m zo 11-17u. Tel. 053-4358675 (www.rijksmuseum-twenthe.nl). Groningen, Groninger Museum (Museumeiland):","; di t/m <extra_id_0> (www.rijksmuseum-twenthe.nl). Groningen, Groninger Museum (Museumeiland):",['zo 11-17u. Tel. 053-4358675'],4,30.0,6
".nl Schiedam, Stedelijk Museum (010-2463666): Collectie Piet en Ida Sanders. Een leven met kunst, honderd werken uit de priv",".nl Schiedam, Stedelijk Museum (010-2463666): Collectie Piet <extra_id_0> Een leven met kunst, honderd <extra_id_1> priv","['en Ida Sanders.', 'werken uit de']",6,30.0,6
. De pianist naar het boek van W. Szpilman over de Pools-Joodse pianist die het getto van Warschau weet te overleven.,. De pianist naar het <extra_id_0> Szpilman over de Pools-Joodse pianist die het getto van <extra_id_1> overleven.,"['boek van W.', 'Warschau weet te']",6,30.0,6
"). As You Like It, Shakespeares komedie over de liefde door het Nationale Toneel, in regie van Gerardjan Rijnders. Met","). As You Like It, Shakespeares komedie over de liefde door het Nationale <extra_id_0> van <extra_id_1>","['Toneel, in regie', 'Gerardjan Rijnders. Met']",6,30.0,6
Ministers Wopke Hoekstra van Financin en Cora van Nieuwenhuizen van Infrastructuur en Waterstaat,Ministers Wopke Hoekstra van Financin en Cora <extra_id_0> en Waterstaat,['van Nieuwenhuizen van Infrastructuur'],4,30.0,6
Wat maak je mee in de Nederlandse asielopvang? Door de ogen van de Palestijns-Syrische Mohannad (39) en zijn gezin volgen we het dagelijks leven in de,<extra_id_0> je mee in de Nederlandse asielopvang? Door de ogen van de Palestijns-Syrische <extra_id_1> zijn gezin volgen we het dagelijks <extra_id_2>,"['Wat maak', 'Mohannad (39) en', 'leven in de']",8,30.0,6
"Pieter Gerrit Kroeger, CDA-historicus, CDA-lid en hoofdredacteur van ScienceGuide.nl. Schreef onder meer",<extra_id_0> CDA-lid en hoofdredacteur van ScienceGuide.nl. Schreef onder meer,"['Pieter Gerrit Kroeger, CDA-historicus,']",4,30.0,6
". Toen de CDA-fractie in Provinciale Staten van Limburg het vertrouwen opzegde in coalitiepartner PVV, zei Kroeger in de uitzending van Pauw en Witteman van 20 april dat nu ook het gedoogkabinet zou vallen",". Toen de CDA-fractie in Provinciale Staten van Limburg het vertrouwen opzegde in coalitiepartner PVV, <extra_id_0> uitzending van Pauw en Witteman van <extra_id_1> nu <extra_id_2> zou vallen","['zei Kroeger in de', '20 april dat', 'ook het gedoogkabinet']",10,30.0,6
"Ibrahim Wijbenga is raadslid voor het CDA in Eindhoven. Hij was een van de initiatiefnemers tot het Meldpunt Overlast PVV (MOP), gelanceerd als antwoord op de PVV-'kliklijn' voor overlast van Midden- en Oost-Europeanen:",<extra_id_0> raadslid voor het CDA in Eindhoven. Hij was een van de <extra_id_1> Meldpunt Overlast PVV <extra_id_2> op de PVV-'kliklijn' voor overlast van Midden- en Oost-Europeanen:,"['Ibrahim Wijbenga is', 'initiatiefnemers tot het', '(MOP), gelanceerd als antwoord']",10,30.0,6
m En weer is een verrader van Anne Frank ontmaskerd: was het dan toch Ans van ... Is zij de verrader van Anne Frank?,m En <extra_id_0> van Anne Frank ontmaskerd: was het <extra_id_1> van ... Is zij de verrader van Anne Frank?,"['weer is een verrader', 'dan toch Ans']",7,30.0,6
"mma rondom Robert de Niro heeft samengesteld. Raging Bull gaat over de opkomst en ondergang van bokser Jake LaMotta, fabuleus neergezet door De Niro, die er een Oscar mee won. (","mma rondom <extra_id_0> heeft samengesteld. Raging Bull gaat over de opkomst en ondergang van bokser Jake LaMotta, fabuleus neergezet door <extra_id_1> er <extra_id_2> won. (","['Robert de Niro', 'De Niro, die', 'een Oscar mee']",9,30.0,6
"Er zijn mensen die willen dat we hem op Schiphol direct in de boeien slaan, maar we hebben het hier over een minister van een N","<extra_id_0> mensen die <extra_id_1> hem <extra_id_2> in de boeien slaan, maar we hebben het hier over een minister van een N","['Er zijn', 'willen dat we', 'op Schiphol direct']",8,30.0,6
interviewt voor V Nederlanders over de rol die afkomst speelt in hun leven. Hij spreekt onder anderen nog met,interviewt voor V Nederlanders over <extra_id_0> afkomst speelt in hun leven. <extra_id_1> anderen nog met,"['de rol die', 'Hij spreekt onder']",6,30.0,6
januari; wo vr 10.30-17u di do 10.30-20.30u za 10-15u zo 13-17u. Tel. 043-3505626 (www.centreceramique.nl).,januari; wo vr 10.30-17u di <extra_id_0> zo 13-17u. Tel. 043-3505626 (www.centreceramique.nl).,['do 10.30-20.30u za 10-15u'],4,30.0,6
"; Absolute Truth, commentaar op communicatiemiddelen door Remy Jungerman in Buro Leeuwarden, t/m 4 januari;","; Absolute Truth, commentaar op communicatiemiddelen door <extra_id_0> Leeuwarden, t/m 4 januari;",['Remy Jungerman in Buro'],4,30.0,6
"s Experiments, aquarel en print van Joseph Mallord William Turner (17751851), t/m 30 april 2012. Tel. 00.44.20.78878000","s Experiments, aquarel en print <extra_id_0> William <extra_id_1> t/m 30 april 2012. Tel. 00.44.20.78878000","['van Joseph Mallord', 'Turner (17751851),']",5,30.0,6
"Wie elk jaar van energieleverancier verandert, profiteert steeds opnieuw van de mooiste aanbiedingen. En wie dat niet doet, betaalt feitelijk dus te veel","Wie elk jaar van energieleverancier verandert, profiteert steeds opnieuw van de <extra_id_0> wie dat <extra_id_1> dus te veel","['mooiste aanbiedingen. En', 'niet doet, betaalt feitelijk']",7,30.0,6
het debat in de Tweede Kamer over het optreden van de Belastingdienst in de affaire rond kinderopvangtoeslagen. Beeld,het debat <extra_id_0> Kamer over het optreden van de <extra_id_1> de affaire rond kinderopvangtoeslagen. Beeld,"['in de Tweede', 'Belastingdienst in']",5,30.0,6
"Terwijl in Amerika het getouwtrek om het klimaatakkoord zijn ontknoping nadert, besluiten Europa en China tot hechtere samenwerking.",Terwijl in Amerika het getouwtrek om het klimaatakkoord <extra_id_0> besluiten <extra_id_1> China tot hechtere samenwerking.,"['zijn ontknoping nadert,', 'Europa en']",5,30.0,6
is in 2016 een basis gelegd voor een klimaatneutrale wereldeconomie (+). Daar verandert geen Trump iets aan.,is in 2016 een basis gelegd voor een klimaatneutrale <extra_id_0> Daar <extra_id_1> iets aan.,"['wereldeconomie (+).', 'verandert geen Trump']",5,30.0,6
"treurige, oude filmjournalist die heimelijk verliefd is op het Lolita-achtige kassameisje van de vervallen bioscoop tegenover zijn Amsterdamse bovenwoning.","treurige, oude filmjournalist die heimelijk <extra_id_0> het Lolita-achtige <extra_id_1> vervallen bioscoop tegenover zijn Amsterdamse bovenwoning.","['verliefd is op', 'kassameisje van de']",6,30.0,6
"euro via treesforall.nl of fairclimatefund.nl. Meer informatie op klimaatwijsopvakantie.nl, milieucentraal.nl/vakantievervoer","euro via <extra_id_0> Meer informatie op klimaatwijsopvakantie.nl, milieucentraal.nl/vakantievervoer",['treesforall.nl of fairclimatefund.nl.'],3,30.0,6
"l Coward door Joop van den Ende Theaterproducties. Een schrijver, zijn vrouw en een ex-geliefde op zoek naar wie ze werkelijk zijn.","l Coward door Joop van den Ende Theaterproducties. Een schrijver, zijn <extra_id_0> ex-geliefde op zoek <extra_id_1> zijn.","['vrouw en een', 'naar wie ze werkelijk']",7,30.0,6
". Met thema-zaterdagen, gratis koffie, gratis workshops en ontmoetingen met kunstenaars en museummedewerkers. Tel. 020-5732737.",". Met thema-zaterdagen, <extra_id_0> en ontmoetingen met kunstenaars en museummedewerkers. Tel. 020-5732737.","['gratis koffie, gratis workshops']",4,30.0,6
"): Rembrandt, een jongensdroom, 17de-eeuwse Hollandse en Vlaamse meesters waaronder Rembrandt, Frans Hals, Adriaan Coorte, Judith Leyster","): Rembrandt, een jongensdroom, 17de-eeuwse <extra_id_0> meesters waaronder Rembrandt, Frans Hals, <extra_id_1> Judith Leyster","['Hollandse en Vlaamse', 'Adriaan Coorte,']",5,30.0,6
"Den Haag, Museum voor Communicatie (Zeestraat 82): Ding dong, overzicht van zestig jaar kinderpostzegels, met werk van kunstenaars, fotografen en illustratoren onder wie Cas Oorthuys, Dick Bruna en Fiep Westendorp, naast het ontwerpproces en de besteding van de opbrengsten","<extra_id_0> voor Communicatie (Zeestraat 82): Ding dong, overzicht van zestig jaar kinderpostzegels, met <extra_id_1> fotografen en illustratoren onder <extra_id_2> Dick Bruna <extra_id_3> naast het ontwerpproces en de besteding van de opbrengsten","['Den Haag, Museum', 'werk van kunstenaars,', 'wie Cas Oorthuys,', 'en Fiep Westendorp,']",12,30.0,6
Waarom was het zo eenvoudig voor hackers om in te breken in de computers van de Britse gezondheidszorg? Dat is de vraag die de Britse regering en de top van de Nationale Gezondheidszorg moeten beantwoorden.,Waarom was het zo eenvoudig voor hackers om in te breken in de computers van de <extra_id_0> de vraag die de Britse regering <extra_id_1> van de <extra_id_2> beantwoorden.,"['Britse gezondheidszorg? Dat is', 'en de top', 'Nationale Gezondheidszorg moeten']",10,30.0,6
". In het Museum voor Moderne Kunst een overzicht van de magisch-realistische schilder Carel Willink, waarop ook zijn minder bekend werk uit de jaren twintig te zien is",. In het Museum voor Moderne Kunst een overzicht van de magisch-realistische <extra_id_0> waarop <extra_id_1> bekend werk uit <extra_id_2> twintig te zien is,"['schilder Carel Willink,', 'ook zijn minder', 'de jaren']",8,30.0,6
". Anatevka, of Fiddler on the roof, met Henk Poort als de Russisch-joodse melkboer Tevje, die op zoek moet naar geschikte kandidaten voor zijn drie huwbare dochters, en bedreigd wordt door de pogroms. Ook met Doris Baaten, Bea Meulman en Harry Slinger.",". Anatevka, of Fiddler on the roof, met Henk Poort als de Russisch-joodse melkboer Tevje, die op zoek <extra_id_0> voor zijn drie huwbare dochters, en bedreigd wordt door <extra_id_1> met <extra_id_2> Meulman <extra_id_3>","['moet naar geschikte kandidaten', 'de pogroms. Ook', 'Doris Baaten, Bea', 'en Harry Slinger.']",13,30.0,6
. Man van La Mancha door OpusOne met Peter Faber als Don Quichot en Marjolein Teepen als zijn droomvrouw Dulcinea. Van,<extra_id_0> La Mancha door <extra_id_1> Faber als Don Quichot en Marjolein Teepen als zijn droomvrouw Dulcinea. Van,"['. Man van', 'OpusOne met Peter']",6,30.0,6
The Last King of Scotland (Kevin Macdonald). Boekverfilming waarin de kijker Idi Amin leert kennen door de ogen van een opportunistische Schotse arts. Forest Whitaker is fenomenaal als,The Last King of Scotland (Kevin Macdonald). <extra_id_0> de kijker Idi Amin leert kennen <extra_id_1> van een opportunistische Schotse arts. Forest Whitaker <extra_id_2>,"['Boekverfilming waarin', 'door de ogen', 'is fenomenaal als']",8,30.0,6
"di t/m vr 10-17u za zo 12-17u. Tel. 024-3608805 (www.museumhetvalkhof.nl). Oss, Museum Jan Cunen (Molenstraat","di t/m vr <extra_id_0> Tel. 024-3608805 (www.museumhetvalkhof.nl). Oss, Museum Jan Cunen (Molenstraat",['10-17u za zo 12-17u.'],4,30.0,6
"i; di t/m zo 10-17u. Tel. 0318-591241 (www.kmm.nl). Rotterdam, Boijmans Van Beuningen (Museumpark 18-20):",i; di t/m zo 10-17u. Tel. <extra_id_0> Van Beuningen (Museumpark 18-20):,"['0318-591241 (www.kmm.nl). Rotterdam, Boijmans']",4,30.0,6
"di t/m vr 10-17u; za zo 11-17u. Tel. 026-3512341 (www.mmkarnhem.nl). Den Bosch, Noordbrabants Museum (Verwersstraat 41):","di t/m vr 10-17u; za zo 11-17u. Tel. <extra_id_0> Den Bosch, <extra_id_1> 41):","['026-3512341 (www.mmkarnhem.nl).', 'Noordbrabants Museum (Verwersstraat']",5,30.0,6
"; di t/m zo 11-17u. Tel. 070-3585857 (www.beeldenaanzee.nl). Schiedam, Stedelijk Museum (Hoogstraat 112):","; di t/m <extra_id_0> (www.beeldenaanzee.nl). Schiedam, Stedelijk Museum (Hoogstraat 112):",['zo 11-17u. Tel. 070-3585857'],4,30.0,6
; wo t/m za 12-17u do 12-21u en eerste zo v/d maand 12-17u. Tel. 078-6314689. (www.cbkdordrecht.nl).,; wo t/m za <extra_id_0> en eerste zo v/d maand <extra_id_1> 078-6314689. (www.cbkdordrecht.nl).,"['12-17u do 12-21u', '12-17u. Tel.']",5,30.0,6
"'Als president wilde ik deze informatie delen met Rusland, waar ik het volste recht toe had', verdedigde de president zich","'Als president wilde ik deze <extra_id_0> Rusland, waar ik het volste recht toe had', verdedigde <extra_id_1>","['informatie delen met', 'de president zich']",6,30.0,6
"Amsterdam, Eye Filmmuseum: Stanley Kubrick: The Exhibition, over de invloedrijke regisseur Stanley Kubrick (1928-1999), maker van Lolita, 2001","Amsterdam, Eye Filmmuseum: <extra_id_0> Exhibition, over de invloedrijke regisseur Stanley Kubrick <extra_id_1> van Lolita, 2001","['Stanley Kubrick: The', '(1928-1999), maker']",5,30.0,6
"Making City, scenario's voor een andere manier van organiseren van leven in de stad, t/m 12/8; Smart Cities - Parallel Cases 2, 23 ontwerp- en onderzoeksprojecten van studenten tonen hun visie op het maken van de stad, t/m 12/8","Making City, <extra_id_0> andere manier <extra_id_1> leven <extra_id_2> t/m <extra_id_3> - Parallel Cases 2, 23 ontwerp- en onderzoeksprojecten van studenten tonen hun visie op het maken van de stad, t/m 12/8","[""scenario's voor een"", 'van organiseren van', 'in de stad,', '12/8; Smart Cities']",12,30.0,6
"Utrecht, tuin Fort Hoofddijk in Uithof: Airpressure, grote opgeblazen sculpturen van Paul McCarthy,","Utrecht, <extra_id_0> Uithof: Airpressure, grote opgeblazen sculpturen van Paul McCarthy,",['tuin Fort Hoofddijk in'],4,30.0,6
Gedurende de Ronde van Itali schrijft Volkskok Onno Kleyn elke etappedag over het eten uit de streek waar het peloton zich ophoudt. Met een recept uiteraard. Vandaag,Gedurende de Ronde van Itali schrijft Volkskok Onno Kleyn elke etappedag over het <extra_id_0> streek waar het <extra_id_1> Met een recept <extra_id_2>,"['eten uit de', 'peloton zich ophoudt.', 'uiteraard. Vandaag']",8,30.0,6
"). Kale bomen ruisen niet, naar een tekst van Magne van den Berg, in regie van Jetse Batelaan. Twee vrouwen (Jos Kuijpers en Ria Marks) proberen elkaar heel te houden met de juiste woorden. Vanavond","). Kale bomen ruisen <extra_id_0> van Magne van den Berg, in regie <extra_id_1> Twee vrouwen (Jos Kuijpers en Ria Marks) proberen <extra_id_2> houden met de juiste woorden. Vanavond","['niet, naar een tekst', 'van Jetse Batelaan.', 'elkaar heel te']",10,30.0,6
", dansconcert op muziek van Stravinsky en Bach, van Beppie Blankert en Bianca van Dillen. Uitgevoerd door zes dansers en de musici Gerard Bouwhuis en Cees van Zeeland.",", dansconcert <extra_id_0> Stravinsky <extra_id_1> Beppie Blankert en Bianca van Dillen. Uitgevoerd door zes dansers en de musici Gerard Bouwhuis en <extra_id_2> Zeeland.","['op muziek van', 'en Bach, van', 'Cees van']",8,30.0,6
"Oost - West: Japan en japonisme, Japanse prenten uit de verzameling van Vincent en Theo van Gogh, t/m 15/1. vangoghmuseum.nl","Oost - West: Japan en <extra_id_0> uit de <extra_id_1> en Theo van Gogh, t/m 15/1. vangoghmuseum.nl","['japonisme, Japanse prenten', 'verzameling van Vincent']",6,30.0,6
f over een varit-artiest die wordt ontdekt door het serieuze toneel. Een productie van het Onafhankelijk Toneel in regie van Mirjam Koen.,f over een <extra_id_0> door het serieuze toneel. <extra_id_1> het Onafhankelijk Toneel in regie van Mirjam Koen.,"['varit-artiest die wordt ontdekt', 'Een productie van']",7,30.0,6
Lee snijdt heen en weer tussen de superieur gecontroleerde actie in de bank en het zenuwachtige gedoe op straat,Lee snijdt heen <extra_id_0> de superieur <extra_id_1> de bank en het zenuwachtige gedoe op straat,"['en weer tussen', 'gecontroleerde actie in']",6,30.0,6
"de vierhoeksverhouding tussen drie jeugdvrienden en de zus van een van hen. Als de drie vrienden een Isralische soldaat doodschieten, wordt alleen Omar opgepakt. De keuze die hij vervolgens krijgt, is even simpel als onmogelijk: zijn vrienden verraden of onheil afroepen o","de vierhoeksverhouding tussen drie <extra_id_0> zus van <extra_id_1> Als de drie vrienden een Isralische soldaat doodschieten, wordt alleen Omar opgepakt. De keuze die <extra_id_2> is even simpel als onmogelijk: <extra_id_3> onheil afroepen o","['jeugdvrienden en de', 'een van hen.', 'hij vervolgens krijgt,', 'zijn vrienden verraden of']",13,30.0,6
"heatergroep Max. gaat over grote dromen, zoals Peter Pan die had, bijvoorbeeld om te kunnen vliegen. Tekst en regie: Moniek Merkx.","heatergroep Max. gaat over grote dromen, zoals Peter Pan die <extra_id_0> te kunnen vliegen. Tekst <extra_id_1> Merkx.","['had, bijvoorbeeld om', 'en regie: Moniek']",6,30.0,6
