Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Marathon Man (John Schlesinger, 1976, VS). Opwindende thriller waarin Dustin Hoffman slachtoffer wordt van de uit Uruguay afkomstige ex-nazi Laurence Olivier. Ingewikkelde plot","Marathon Man (John Schlesinger, 1976, VS). Opwindende <extra_id_0> slachtoffer wordt van de uit Uruguay afkomstige ex-nazi <extra_id_1> plot","['thriller waarin Dustin Hoffman', 'Laurence Olivier. Ingewikkelde']",7,30.0,6
Het Verhaal Deze zomer verkent de wetenschapsredactie de relatie tussen de mens en zijn verhalen. Deze week:,Het Verhaal Deze zomer verkent <extra_id_0> de relatie tussen de <extra_id_1> verhalen. Deze week:,"['de wetenschapsredactie', 'mens en zijn']",5,30.0,6
e oorlogsfilm over de mislukte slag om Arnhem (september 1944) werd goeddeels in en om Deventer opgenomen.,<extra_id_0> over de mislukte slag om Arnhem <extra_id_1> goeddeels in en om Deventer opgenomen.,"['e oorlogsfilm', '(september 1944) werd']",5,30.0,6
". Criminelen, onder wie psychopaat John Malkovich en seriemoordenaar Steve Buscemi, maken zich meester van het vliegtuig dat hen",". Criminelen, onder wie psychopaat John Malkovich <extra_id_0> Buscemi, maken <extra_id_1> het vliegtuig dat hen","['en seriemoordenaar Steve', 'zich meester van']",6,30.0,6
ert. De onschuldig veroordeelde Nicolas Cage meldt zich als geheime bondgenoot van de autoriteiten.,ert. De onschuldig veroordeelde <extra_id_0> als geheime bondgenoot van de autoriteiten.,['Nicolas Cage meldt zich'],4,30.0,6
mag van God (Morgan Freeman in een smetteloos wit kostuum) een tijdje over alle vermogens van Onze Lieve Heer beschikken en denkt aanvankelijk alleen maar aan zichzelf. Brutaal,mag <extra_id_0> (Morgan Freeman in een smetteloos wit kostuum) een tijdje over alle vermogens van Onze Lieve Heer beschikken <extra_id_1> alleen maar <extra_id_2>,"['van God', 'en denkt aanvankelijk', 'aan zichzelf. Brutaal']",8,30.0,6
"kijkt nrc.nl naar een trending topic, een van de onderwerpen waar het meest over wordt gesproken op Twitter. Vandaag wordt er veel getwitterd over","kijkt nrc.nl <extra_id_0> topic, een van de onderwerpen waar het meest over wordt gesproken <extra_id_1> er veel getwitterd over","['naar een trending', 'op Twitter. Vandaag wordt']",7,30.0,6
begint het Lowlandsfestival in Biddinghuizen. Voorafgaand kun je hier op het Lowlandsblog in de stemming komen met tips van onze muziekredacteuren. Vandaag:,begint het Lowlandsfestival in Biddinghuizen. Voorafgaand kun je hier op het Lowlandsblog <extra_id_0> met tips van <extra_id_1>,"['in de stemming komen', 'onze muziekredacteuren. Vandaag:']",7,30.0,6
). Even monumentale als ironische oorlogsavonturenfilm werd destijds overladen met Oscars. Krijgsgevangenen worden door Japanners gedwongen de spoorbrug uit de titel te bouwen.,). Even monumentale als <extra_id_0> overladen met Oscars. Krijgsgevangenen worden door Japanners gedwongen de spoorbrug uit de <extra_id_1>,"['ironische oorlogsavonturenfilm werd destijds', 'titel te bouwen.']",7,30.0,6
"Rambo-serie. Vietnamveteraan is provinciale Amerikanen, die in hem een crimineel menen te zien, veel te slim af.","Rambo-serie. Vietnamveteraan is <extra_id_0> in hem een crimineel <extra_id_1> zien, veel te slim af.","['provinciale Amerikanen, die', 'menen te']",5,30.0,6
De onderkant van Nederland zie je alleen als het misgaat. Zoals bij de uit de hand gelopen demonstraties in,De onderkant van Nederland zie <extra_id_0> het misgaat. Zoals bij <extra_id_1> hand gelopen demonstraties in,"['je alleen als', 'de uit de']",6,30.0,6
". Elliott Gould en Donald Sutherland excelleren als tegen militaire, seksuele en religieuze moraal rebellerende chirurgen in mobiel hospitaal tijdens oorlog in Korea (lees Vietnam). De",". Elliott Gould en Donald Sutherland excelleren als tegen militaire, seksuele en <extra_id_0> rebellerende chirurgen in mobiel hospitaal <extra_id_1> Korea <extra_id_2>","['religieuze moraal', 'tijdens oorlog in', '(lees Vietnam). De']",8,30.0,6
"Photo from: Alex MacNaughton 22C Highgate West Hill, London, N6 6NP 07774 839 660 alex.macnaughton@virgin.net Vat No. 722 764 5 MacNaughton, Alex","Photo from: Alex MacNaughton 22C Highgate <extra_id_0> N6 6NP 07774 839 660 <extra_id_1> 764 5 MacNaughton, Alex","['West Hill, London,', 'alex.macnaughton@virgin.net Vat No. 722']",7,30.0,6
"De chefs van de deelredacties schrijven komende weken over belangrijke gebeurtenissen op het gebied van sport, kunst, binnenland, politiek, buitenland en economie.","De chefs van de deelredacties schrijven komende <extra_id_0> gebeurtenissen op het gebied <extra_id_1> politiek, buitenland en economie.","['weken over belangrijke', 'van sport, kunst, binnenland,']",7,30.0,6
maar kreeg desondanks een Oscar voor het scenario. In flops en rijke weduwes gespecialiseerde Broadwayproducent Zero Mostel realiseert onverwacht en onbedoeld de hitmusical,maar kreeg desondanks een Oscar voor het scenario. In flops en rijke weduwes <extra_id_0> realiseert onverwacht <extra_id_1> hitmusical,"['gespecialiseerde Broadwayproducent Zero Mostel', 'en onbedoeld de']",7,30.0,6
"Museum van het Boek/Museum Meermanno-Westreenianum, Prinsessegracht 30, Den Haag. Di-vr 11-17, za en zo 12-17u","Museum <extra_id_0> Prinsessegracht 30, Den Haag. Di-vr 11-17, za en zo 12-17u","['van het Boek/Museum Meermanno-Westreenianum,']",4,30.0,6
"klem zit tussen zijn vader en zijn moeder, tussen punk en skinheads, tussen blank en zwart, tussen goed en kwaad.","klem zit tussen zijn vader en zijn moeder, <extra_id_0> skinheads, tussen blank en zwart, tussen <extra_id_1>","['tussen punk en', 'goed en kwaad.']",6,30.0,6
Corona voorspelt een crisis voor de consument. Machteld van Gelder herinnerde zich de Kicks voor Niks van Van Kooten en De Bie en gaat deze zomer op zoek naar dit kosteloze geluk. Deze week bij:,Corona voorspelt een <extra_id_0> Machteld van Gelder herinnerde zich de Kicks voor Niks van Van Kooten en De Bie en gaat deze zomer op <extra_id_1> kosteloze geluk. <extra_id_2>,"['crisis voor de consument.', 'zoek naar dit', 'Deze week bij:']",10,30.0,6
Sterke binnenkomer van Hank Greens eerste biologieles in de serie Crash Course. Onder dezelfde vlag en met dezelfde vlotheid dendert zijn broer John door de,Sterke binnenkomer van Hank <extra_id_0> in de serie Crash Course. Onder dezelfde vlag <extra_id_1> dezelfde vlotheid dendert <extra_id_2> door de,"['Greens eerste biologieles', 'en met', 'zijn broer John']",8,30.0,6
fia als manager van een casino in Las Vegas wordt aangesteld. Briljant vormgegeven en met documentaire precisie en gevoel voor humor,fia als manager van een casino in Las Vegas wordt <extra_id_0> en <extra_id_1> en gevoel voor humor,"['aangesteld. Briljant vormgegeven', 'met documentaire precisie']",6,30.0,6
". Zijn Joker is een anarchist die de maffia wil helpen om Batman uit te schakelen. Het gaat hem niet om het geld,",. Zijn Joker is een anarchist die de maffia wil helpen om Batman uit te <extra_id_0> niet <extra_id_1>,"['schakelen. Het gaat hem', 'om het geld,']",7,30.0,6
". Pacific Heights (John Schlesinger, 1990, VS). De angst van de huiseigenaar wordt helse nachtmerrie in thriller met misdaadkomische randjes. Rammelend scenario laat huisbazen Melanie Griffith en Matthew Modine geterroriseerd worden door hun huurder, de psychopat",". Pacific Heights (John Schlesinger, 1990, VS). De angst van de huiseigenaar wordt helse <extra_id_0> met misdaadkomische randjes. <extra_id_1> huisbazen <extra_id_2> en Matthew Modine geterroriseerd worden door <extra_id_3> psychopat","['nachtmerrie in thriller', 'Rammelend scenario laat', 'Melanie Griffith', 'hun huurder, de']",11,30.0,6
"van de gelijknamige seriemoordenaar die eind jaren zestig, begin jaren zeventig San Francisco onveilig maakte.",van de gelijknamige seriemoordenaar die eind <extra_id_0> zeventig San Francisco onveilig maakte.,"['jaren zestig, begin jaren']",4,30.0,6
"r. Toneelbewerking van Kristien Hemmerechts en Carel Alphenaar van Leo Tolstojs beroemde roman. Zeker gezien de lijvigheid ervan, is de enscenering van Guy Cassiers wonderlijk compleet en genuanceerd. Het origineel evenaren in grootsheid doet de voorstelling niet, maar dat is misschien wel te veel gevraagd.","r. Toneelbewerking van Kristien Hemmerechts en Carel Alphenaar <extra_id_0> Tolstojs beroemde roman. Zeker gezien de lijvigheid ervan, is de <extra_id_1> Cassiers <extra_id_2> genuanceerd. Het origineel <extra_id_3> doet de voorstelling niet, maar dat <extra_id_4> te veel gevraagd.","['van Leo', 'enscenering van Guy', 'wonderlijk compleet en', 'evenaren in grootsheid', 'is misschien wel']",14,30.0,6
"kraakt de computer van het Amerikaanse ministerie van Defensie en activeert zodoende de elektronisch bestuurde aanloop tot de Derde, tevens","kraakt de computer van het Amerikaanse <extra_id_0> en activeert zodoende de <extra_id_1> tot de Derde, tevens","['ministerie van Defensie', 'elektronisch bestuurde aanloop']",6,30.0,6
"Gremlins 2: The New Batch (Joe Dante, 1990, VS). Adembenemende cavalcade van visuele en cinefiele gags","Gremlins 2: <extra_id_0> (Joe Dante, 1990, VS). Adembenemende cavalcade van <extra_id_1> cinefiele gags","['The New Batch', 'visuele en']",5,30.0,6
"In een wekelijkse webserie over boeken die met de actualiteit in verband gebracht kunnen worden, deze week",In een wekelijkse webserie over boeken die met <extra_id_0> in verband gebracht <extra_id_1> week,"['de actualiteit', 'kunnen worden, deze']",5,30.0,6
Vooralsnog heb ik geen aanwijzingen dat (voormalige) medewerkers zijn blootgesteld aan te hoge concentraties gevaarlijke stoffen.,Vooralsnog heb ik geen aanwijzingen <extra_id_0> zijn blootgesteld aan te hoge concentraties <extra_id_1>,"['dat (voormalige) medewerkers', 'gevaarlijke stoffen.']",5,30.0,6
Rond de twintig grote buitenlandse ondernemingen hebben een Nederlandse baas. Tien van hen portretteren we de komende maanden,Rond de twintig grote buitenlandse ondernemingen <extra_id_0> baas. Tien van <extra_id_1> we de komende maanden,"['hebben een Nederlandse', 'hen portretteren']",5,30.0,6
"Kevin Smith corrigeert het katholieke geloof in een zachtaardige komedie vol maffe logica en orginele one-liners waarin god onder meer in een geruite onderbroek is te zien. Twee gevallen engelen proberen de hemel weer binnen te komen, wat voorkomen dient te worden door een bloedverwant van Jezus die in een abortuskliniek werkt.","Kevin Smith corrigeert het katholieke geloof in een zachtaardige komedie vol maffe logica en orginele one-liners waarin god onder meer in een geruite <extra_id_0> zien. Twee gevallen engelen <extra_id_1> weer binnen te komen, <extra_id_2> te <extra_id_3> van Jezus <extra_id_4> abortuskliniek werkt.","['onderbroek is te', 'proberen de hemel', 'wat voorkomen dient', 'worden door een bloedverwant', 'die in een']",16,30.0,6
"Ziekenhuisbal, schwalbe, stofzuiger: voetbal heeft zijn eigen taaltje. Wat betekenen die begrippen? Vandaag:","Ziekenhuisbal, schwalbe, stofzuiger: voetbal heeft zijn eigen <extra_id_0> begrippen? Vandaag:",['taaltje. Wat betekenen die'],4,30.0,6
"Back to the Future, Part III (Robert Zemeckis, 1990, VS). Laatste deel van consistente, door Steven Spielberg bedachte tijdreis-trilogie speelt in het Wilde Westen van 1885 en tra","Back to the Future, Part III (Robert Zemeckis, 1990, VS). Laatste deel van consistente, <extra_id_0> Spielberg bedachte tijdreis-trilogie <extra_id_1> Wilde Westen van <extra_id_2>","['door Steven', 'speelt in het', '1885 en tra']",8,30.0,6
"komt hij in actie tegen een vervaarlijke goeroe (Wesley Snipes) die in een toekomstig, paradijselijk Los Angeles een verhuld totalitaire maatschappij creerde.","<extra_id_0> tegen een vervaarlijke goeroe (Wesley Snipes) die in een toekomstig, paradijselijk Los Angeles een <extra_id_1> creerde.","['komt hij in actie', 'verhuld totalitaire maatschappij']",7,30.0,6
"3,9 miljoen Nederlanders brengen dit jaar hun zomervakantie in eigen land door, 100.000 meer dan vorig jaar. Wa","3,9 miljoen Nederlanders brengen dit jaar hun zomervakantie in eigen land <extra_id_0> dan <extra_id_1> Wa","['door, 100.000 meer', 'vorig jaar.']",5,30.0,6
LAP ROUGE en KUTZOOI Twee zeer geestige zogenaamde documentaires van de filmacademiestudent Lodewijk Crijns verkennen in een crescendo van absurdisme de steeds vager wordende grens tussen fictie en reality. In Lap rouge geeft een cameraploeg een beeld van een excentrieke,LAP ROUGE en KUTZOOI Twee zeer geestige zogenaamde documentaires van de filmacademiestudent Lodewijk Crijns <extra_id_0> crescendo <extra_id_1> steeds vager wordende <extra_id_2> en reality. In Lap rouge geeft een cameraploeg een beeld <extra_id_3>,"['verkennen in een', 'van absurdisme de', 'grens tussen fictie', 'van een excentrieke']",12,30.0,6
"in het Van Gogh Museum in Amsterdam blijkt dat het in de tweede helft van de negentiende eeuw niet bezwaarlijk was als lijst en schilderij als decoratie en esthetisch object functioneerden. Prachtige gouden en gekleurde lijsten, in harmonie met het schilderij, en idealiter ook in overeenstemming met de omgeving.","in het Van Gogh Museum <extra_id_0> dat het in de tweede helft van de negentiende eeuw <extra_id_1> als lijst en schilderij als decoratie en esthetisch object functioneerden. Prachtige <extra_id_2> lijsten, <extra_id_3> het schilderij, en idealiter <extra_id_4> met de omgeving.","['in Amsterdam blijkt', 'niet bezwaarlijk was', 'gouden en gekleurde', 'in harmonie met', 'ook in overeenstemming']",15,30.0,6
"Naargeestig familiedrama van Edward Albee en toch een genot om naar te kijken. Zes acteurs van Toneelgroep Amsterdam, onder wie Sigrid Koetse, Kitty Courbois en Marieke Heebink, spetteren en schitteren, in een lenige regie van Titus Muizelaar.","Naargeestig <extra_id_0> Albee en toch een genot om naar te kijken. <extra_id_1> van Toneelgroep Amsterdam, onder wie Sigrid Koetse, Kitty Courbois en Marieke Heebink, <extra_id_2> in een <extra_id_3> Titus Muizelaar.","['familiedrama van Edward', 'Zes acteurs', 'spetteren en schitteren,', 'lenige regie van']",11,30.0,6
". 4XLIEFDE De verleidingskunsten van Introdans Educatief laat de harten sneller kloppen bij dansvriendjes en hun ouders. Ohad Naharin, Hans van Manen, Nils Christe en Jean-Christophe Maillot spelen een geraffineerd spel op het thema 'liefde'.",". 4XLIEFDE De verleidingskunsten van Introdans Educatief laat de harten sneller kloppen bij dansvriendjes en hun ouders. Ohad Naharin, <extra_id_0> Christe <extra_id_1> spelen een geraffineerd spel op <extra_id_2>","['Hans van Manen, Nils', 'en Jean-Christophe Maillot', ""het thema 'liefde'.""]",10,30.0,6
Comedian Howard Komproe proeft varianten op bestaande gerechten  met iemand die weet hoe het origineel smaakt. Vandaag,Comedian <extra_id_0> proeft <extra_id_1> gerechten met iemand die weet hoe het origineel smaakt. Vandaag,"['Howard Komproe', 'varianten op bestaande']",5,30.0,6
e Wetenschappelijke Raad voor het Regeringsbeleid (WRR) en het Centraal Bureau voor de Statistiek (CBS),e <extra_id_0> Regeringsbeleid (WRR) en het Centraal Bureau voor de Statistiek (CBS),['Wetenschappelijke Raad voor het'],4,30.0,6
"1,9 terabyte aan documenten over het Europese voetbal. Der Spiegel heeft de documenten verkregen en deelde ze met","1,9 terabyte aan documenten over <extra_id_0> voetbal. Der Spiegel heeft <extra_id_1> en deelde ze met","['het Europese', 'de documenten verkregen']",5,30.0,6
"'Het boek als kunstwerk' is een expositie van kijkboeken, gemaakt door beeldend kunstenaar Harry Vlamings. T/m 1 nov. Scryption, Spoorlaan 434a","<extra_id_0> kunstwerk' is een expositie van kijkboeken, gemaakt door beeldend kunstenaar Harry Vlamings. <extra_id_1> Scryption, Spoorlaan 434a","[""'Het boek als"", 'T/m 1 nov.']",6,30.0,6
"treurt onder een beuk omdat zijn gemacht tot niets in staat blijkt, ondanks inspanningen van een bejaarde prostituee en een bronstige pater.",treurt onder een beuk omdat zijn gemacht tot niets <extra_id_0> ondanks <extra_id_1> prostituee en een bronstige pater.,"['in staat blijkt,', 'inspanningen van een bejaarde']",7,30.0,6
de filmfantasie over een jongen (Michael J. Fox) die door de tijd naar de (ironisch-nostalgisch geportretteerde) jaren vijftig reist en zijn terugkeer bijna bederft doordat hij per ongeluk de romance tussen zijn toekomstige moeder en vader dwarsboomt.,de filmfantasie over een jongen (Michael J. Fox) die door de tijd naar <extra_id_0> jaren vijftig reist en zijn terugkeer bijna bederft <extra_id_1> ongeluk de romance tussen <extra_id_2> en <extra_id_3>,"['de (ironisch-nostalgisch geportretteerde)', 'doordat hij per', 'zijn toekomstige moeder', 'vader dwarsboomt.']",11,30.0,6
. Joseph Fiennes speelt de toneelschrijver als een geprangd genie dat zijn inspiratie bij elkaar jatte. Toneelgekke aristocrate Gwyneth Paltrow ontpopt zich tot zijn muze.,. Joseph Fiennes speelt de <extra_id_0> geprangd genie dat zijn <extra_id_1> jatte. Toneelgekke aristocrate Gwyneth Paltrow ontpopt <extra_id_2> zijn muze.,"['toneelschrijver als een', 'inspiratie bij elkaar', 'zich tot']",8,30.0,6
"biedt vooral fraai gefilmde meligheid, met als hoogtepunt opnames gefilmd vanuit het perspectief van een bowlingbal. In het op The Big Sleep",biedt vooral <extra_id_0> met als hoogtepunt <extra_id_1> perspectief van een bowlingbal. In het op The Big Sleep,"['fraai gefilmde meligheid,', 'opnames gefilmd vanuit het']",7,30.0,6
dolgedraaide kidnappingsdrama slaagt de overjarige hippie The Dude (Jeff Bridges) er in even cool te zijn als Humphrey Bogarts hard,<extra_id_0> de overjarige hippie The Dude (Jeff Bridges) er in <extra_id_1> zijn als Humphrey Bogarts hard,"['dolgedraaide kidnappingsdrama slaagt', 'even cool te']",6,30.0,6
". Tragikomische jubileumvoorstelling van Het Volk waarin drie vagebonden strijden tegen de sloop van hun pand, en tegen het mannelijk overmogen.",. Tragikomische jubileumvoorstelling <extra_id_0> waarin drie vagebonden strijden tegen de sloop <extra_id_1> en tegen het mannelijk overmogen.,"['van Het Volk', 'van hun pand,']",6,30.0,6
DE MENSENVRIEND Cabaretesk eenmanstoneel met Erik van Muiswinkel als een praatjesmaker die zichzelf op komische wijze in de nesten heeft gewerkt.,DE MENSENVRIEND Cabaretesk eenmanstoneel met Erik van Muiswinkel als een praatjesmaker die <extra_id_0> wijze in <extra_id_1> gewerkt.,"['zichzelf op komische', 'de nesten heeft']",6,30.0,6
"WIE VERMOORDDE MARY ROGERS Door Orkater. Feestelijke voorstelling, balancerend tussen kameropera en toneelstuk, over de beroemde moord op","WIE VERMOORDDE MARY ROGERS Door Orkater. Feestelijke voorstelling, balancerend tussen kameropera en <extra_id_0> beroemde <extra_id_1>","['toneelstuk, over de', 'moord op']",5,30.0,6
"die over de zaak een verhaal schreef, wordt ervan verdacht zelf de moord te hebben gepleegd. Met Porgy Franssen, Gijs Scholten van Aschat en Peter Blok.","die over de zaak een verhaal schreef, wordt ervan verdacht zelf <extra_id_0> te <extra_id_1> Porgy <extra_id_2> van Aschat en Peter Blok.","['de moord', 'hebben gepleegd. Met', 'Franssen, Gijs Scholten']",8,30.0,6
. REMBRANDT WAS MIJN BUURMAN Ton Lutz als middelpunt in een filmische reeks flashbacks van Eli Asser over de oorlog en de manier waarop die tot op de dag van vandaag het leven van een joodse architect beheerst. Sober gensceneerd door het Haarlems Toneel.,. REMBRANDT WAS MIJN BUURMAN Ton <extra_id_0> in een filmische reeks flashbacks van Eli Asser over de oorlog en de manier waarop die tot op de dag van <extra_id_1> van <extra_id_2> beheerst. Sober gensceneerd <extra_id_3>,"['Lutz als middelpunt', 'vandaag het leven', 'een joodse architect', 'door het Haarlems Toneel.']",13,30.0,6
"Als n ding duidelijk wordt uit de chaotische, enerverende, onbevredigende en flamboyante reis door het leven van zangeres","Als n ding duidelijk wordt uit <extra_id_0> enerverende, onbevredigende en flamboyante <extra_id_1> leven van zangeres","['de chaotische,', 'reis door het']",5,30.0,6
Voor de serie De standplaats verblijft een verslaggever langere tijd op een plek en beschrijft wat daar speelt.,Voor de serie De standplaats verblijft <extra_id_0> tijd op een <extra_id_1> beschrijft wat daar speelt.,"['een verslaggever langere', 'plek en']",5,30.0,6
door Isralische commandos toen het schip met hulpgoederen op Gaza afkoerste en weigerde om te keren.,door Isralische commandos toen het schip met hulpgoederen op <extra_id_0> en <extra_id_1> keren.,"['Gaza afkoerste', 'weigerde om te']",5,30.0,6
). Intelligente genremix tussen komische soapverdwazing en actiethriller maakt plezier over de scheiding tussen fictie en werkelijkheid. Na een posttraumatisch stress,). Intelligente genremix <extra_id_0> en actiethriller maakt plezier over de scheiding tussen fictie <extra_id_1> een posttraumatisch stress,"['tussen komische soapverdwazing', 'en werkelijkheid. Na']",6,30.0,6
"s het Complimentendag. Nou is elke dag wel een dag van iets. Sinds het jaar van de aardappel kijk ik nergens meer van op. Maar goed, de dag van de complimenten.",s het Complimentendag. Nou is elke dag wel een dag van iets. Sinds het jaar van de <extra_id_0> nergens meer van <extra_id_1> de dag <extra_id_2>,"['aardappel kijk ik', 'op. Maar goed,', 'van de complimenten.']",9,30.0,6
". In wat een buddy-actiekomedie wil zijn, stuit hij samen met ex-footballspeler Damon Wayans op corruptie en doodslag",". <extra_id_0> een buddy-actiekomedie wil zijn, stuit hij <extra_id_1> Damon Wayans op corruptie en doodslag","['In wat', 'samen met ex-footballspeler']",5,30.0,6
"Platoon (Oliver Stone, 1986, VS). Persoonlijke ervaringen van Stone als soldaat in Vietnam lagen ten grondslag aan kundig gemaakte, meeslepende anti-oorlogsfilm. Even kansarme als onwetende jongens maken in junglestrijd tegen onzichtbare vijand geen deel uit van een heldhaftige massa, maar worden desondanks door Stone doeltreffend geheroseerd. Vier Oscars, waaronder die voor beste film en beste regie.","Platoon (Oliver Stone, 1986, <extra_id_0> van Stone <extra_id_1> in Vietnam lagen ten grondslag aan kundig gemaakte, meeslepende <extra_id_2> als onwetende jongens maken in junglestrijd tegen onzichtbare vijand geen deel uit van <extra_id_3> maar worden desondanks door <extra_id_4> Vier Oscars, waaronder die voor beste film <extra_id_5>","['VS). Persoonlijke ervaringen', 'als soldaat', 'anti-oorlogsfilm. Even kansarme', 'een heldhaftige massa,', 'Stone doeltreffend geheroseerd.', 'en beste regie.']",17,30.0,6
n van die moderne mengsels van fictie en non-fictie die de emotionele waarheid van een geschiedenis willen overbrengen.,n <extra_id_0> mengsels van fictie en non-fictie die de emotionele waarheid van een geschiedenis <extra_id_1>,"['van die moderne', 'willen overbrengen.']",5,30.0,6
n collega Tom Hanks bestrijden schurken als tv-dominee Christopher Plummer en seksbladenuitgever Daney Coleman.,n collega <extra_id_0> als tv-dominee Christopher Plummer en seksbladenuitgever Daney Coleman.,['Tom Hanks bestrijden schurken'],4,30.0,6
"/VS). Uitzonderlijk geslaagde, door John Cleese melancholiek geschreven komedie zet de verstikkende conventies van de very British af tegen","/VS). Uitzonderlijk geslaagde, door John <extra_id_0> komedie zet de verstikkende conventies <extra_id_1> British af tegen","['Cleese melancholiek geschreven', 'van de very']",6,30.0,6
". The Chase (Adam Rifkin, 1994, VS). Ondermaats komisch rommelpotje waarin voortvluchtige, onschuldig veroordeelde Charlie Sheen rijkeluisdochter Kristy Swanson ontvoert en op de hielen wordt gezeten door politie en de jakhalzen van de reality-tv.",". The Chase (Adam Rifkin, 1994, VS). Ondermaats komisch rommelpotje waarin voortvluchtige, onschuldig <extra_id_0> rijkeluisdochter Kristy <extra_id_1> op <extra_id_2> door politie en de jakhalzen van de reality-tv.","['veroordeelde Charlie Sheen', 'Swanson ontvoert en', 'de hielen wordt gezeten']",10,30.0,6
"mensen, veelal immigranten, om hen te dwingen drugskoerier te worden. Mensen die weigeren worden vermoord. De laatste tijd zijn veel massagraven met door de kartels vermoorde mensen gevonden.",<extra_id_0> om hen te dwingen drugskoerier te worden. Mensen die <extra_id_1> De laatste tijd zijn veel massagraven met door de kartels <extra_id_2> gevonden.,"['mensen, veelal immigranten,', 'weigeren worden vermoord.', 'vermoorde mensen']",8,30.0,6
"houdt sentimentaliteit verdienstelijk buiten de deur. Pfeiffer herkent in jochie haar eigen zoontje, dat negen jaar eerder als peuter spoorloos verdween.","houdt sentimentaliteit verdienstelijk buiten de deur. Pfeiffer herkent in <extra_id_0> zoontje, dat negen jaar eerder <extra_id_1> verdween.","['jochie haar eigen', 'als peuter spoorloos']",6,30.0,6
", tekende voor uitzinnige klucht die twee elkaar schijnbaar uitsluitende filmgenres door de mangel haalt: de ouderwetse nazi/spionagefilm en de tienermusical uit de jaren '50-'60 rond types als Elvis Presley.",", tekende voor uitzinnige klucht die twee elkaar schijnbaar uitsluitende filmgenres door de mangel <extra_id_0> nazi/spionagefilm en de <extra_id_1> jaren <extra_id_2> als Elvis Presley.","['haalt: de ouderwetse', 'tienermusical uit de', ""'50-'60 rond types""]",9,30.0,6
"[6.] Bij Twente is de lunch voor eigen rekening, over Luc Castaignos, [7.] Een niet te stuiten rommelaar, over de Belgische makelaar Luciano dOnofrio","[6.] Bij Twente is de lunch voor eigen rekening, over Luc Castaignos, [7.] Een niet <extra_id_0> over de <extra_id_1>","['te stuiten rommelaar,', 'Belgische makelaar Luciano dOnofrio']",7,30.0,6
"The Big Easy (Jim McBride, 1987, VS). Misdaadfilm met Dennis Quaid die de corruptie moet bestrijden in zwoel New Orleans, in gezelschap van Ellen Barkin.","The Big Easy (Jim McBride, 1987, VS). Misdaadfilm met Dennis <extra_id_0> corruptie <extra_id_1> in zwoel <extra_id_2> gezelschap van Ellen Barkin.","['Quaid die de', 'moet bestrijden', 'New Orleans, in']",8,30.0,6
"State of the State is een actuele data-analyse van ons land, bedoeld om beleidsmakers en organisaties","<extra_id_0> the <extra_id_1> actuele data-analyse van ons land, bedoeld om beleidsmakers en organisaties","['State of', 'State is een']",5,30.0,6
in het Zuid-Afrika van 1980. Conservatief zwart echtpaar (Danny Glover en Alfre Woodard) raakt ontregeld door rebellie van zoon.,in het Zuid-Afrika van 1980. Conservatief zwart echtpaar (Danny Glover <extra_id_0> raakt <extra_id_1> van zoon.,"['en Alfre Woodard)', 'ontregeld door rebellie']",6,30.0,6
"Nrc.nl maakt iedere zondag een selectie van de beste longreads, lange artikelen die op internet staan. Deze week lazen we onder meer over","Nrc.nl maakt iedere zondag een <extra_id_0> longreads, lange artikelen die op <extra_id_1> week lazen we onder meer over","['selectie van de beste', 'internet staan. Deze']",7,30.0,6
over film en televisie. Vragen kunt u e-mailen aan hb@nrc.nl. Iedere donderdag verschijnt een nieuwe aflevering met vragen en antwoorden,over <extra_id_0> Vragen kunt <extra_id_1> hb@nrc.nl. Iedere donderdag verschijnt een nieuwe aflevering met vragen en antwoorden,"['film en televisie.', 'u e-mailen aan']",6,30.0,6
t de Organisatie voor Economische Samenwerking en Ontwikkeling (OESO) in haar jaarlijkse rapport over,t de Organisatie <extra_id_0> Ontwikkeling (OESO) in haar jaarlijkse rapport over,['voor Economische Samenwerking en'],4,30.0,6
Zilver! t/m 31 dec 2010; Grutte Pier en andere opmerkelijke verhalen uit de Friese geschiedenis t/m 31 dec 2010; Windows Vensters op de collectie moderne en hedendaagse kunst t/m 31 dec 2010,Zilver! t/m 31 dec 2010; <extra_id_0> andere <extra_id_1> Friese geschiedenis <extra_id_2> 2010; Windows Vensters op de collectie moderne en hedendaagse kunst t/m 31 dec 2010,"['Grutte Pier en', 'opmerkelijke verhalen uit de', 't/m 31 dec']",10,30.0,6
". Major Payne (Nick Castle jr., 1995, VS). Damon Wayans krijgt alle ruimte in uitgelaten komedie die militarisme hekelt en humaniteit predikt. Ex-marinier annex vechtmachine ontfermt zich als burger over stel jeugdige losers. Soort remake van The Private War of Major Benson (1955",. Major Payne (Nick <extra_id_0> VS). Damon Wayans krijgt <extra_id_1> uitgelaten komedie die <extra_id_2> predikt. Ex-marinier annex <extra_id_3> als burger over stel jeugdige losers. Soort remake van The Private War of Major Benson (1955,"['Castle jr., 1995,', 'alle ruimte in', 'militarisme hekelt en humaniteit', 'vechtmachine ontfermt zich']",13,30.0,6
"minister Edith Schippers (Volksgezondheid, VVD) en staatssecretaris Martijn van Dam (Landbouw, PvdA)","minister Edith Schippers (Volksgezondheid, VVD) en staatssecretaris Martijn <extra_id_0>","['van Dam (Landbouw, PvdA)']",4,30.0,6
