Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq93-0,small,"De rectores magnifici van vijftien Nederlandse universiteiten schrijven de banden met Isralische universiteiten niet te willen verbreken. Op die manier kan de dialoog met de partners in Isral beter gevoerd worden, ook als dat schuurt met onze en andermans diepste overtuiging, schrijven ze in een open brief.","De rectores magnifici van vijftien Nederlandse universiteiten schrijven de banden met Isralische universiteiten <extra_id_0> verbreken. Op die manier kan de dialoog met de partners in <extra_id_1> worden, ook als dat <extra_id_2> en andermans diepste <extra_id_3> in een open brief.","De rectores magnifici van vijftien Nederlandse universiteiten schrijven de banden met Isralische universiteiten te verbreken. Op die manier kan de dialoog met de partners in de universiteiten beter worden, ook als dat nodig is. Staten en andermans diepste in een open brief.","['niet te willen', 'Isral beter gevoerd', 'schuurt met onze', 'overtuiging', 'schrijven ze']","['te', 'de universiteiten beter', 'nodig is. Staten', '']",12,25,1,"[0.8571428571428571, 0.782608695652174, 0.9375, 1.0]",0.89,nrc
seq94-0,small,"Met AI Overview, een nieuwe manier van Google om te zoeken, zouden consumenten kwalitatief hoogwaardige antwoorden op hun vragen moeten krijgen. Maar de zoekmachine blijkt soms verbijsterende blunders te maken.","Met AI Overview, een nieuwe manier van Google om te zoeken, zouden consumenten kwalitatief <extra_id_0> hun vragen <extra_id_1> Maar de zoekmachine blijkt <extra_id_2> te maken.","Met AI Overview, een nieuwe manier van Google om te zoeken, zouden consumenten kwalitatief beter hun vragen stellen. Maar de zoekmachine blijkt dat niet mogelijk te maken.","['hoogwaardige antwoorden op', 'moeten krijgen.', 'soms verbijsterende blunders']","['beter', 'stellen.', 'dat niet mogelijk']",8,25,1,"[0.8846153846153846, 0.6666666666666666, 0.8214285714285714]",0.79,nrc
seq95-0,small,"Zelden won een renner een van de drie grote rondes met zo veel overmacht als Tadej Pogacar de Giro dItalia van 2024. Dat is grotendeels zijn verdienste, maar de Sloveen trof ook tegenstanders die al in de tweede etappe het hoofd in de schoot legden.","Zelden won <extra_id_0> van de drie grote rondes met zo veel overmacht als Tadej Pogacar <extra_id_1> van 2024. Dat is grotendeels zijn verdienste, <extra_id_2> trof ook tegenstanders die al <extra_id_3> tweede etappe het hoofd in de schoot legden.","Zelden won de eerste van de drie grote rondes met zo veel overmacht als Tadej Pogacar in de ronde van 2024. Dat is grotendeels zijn verdienste, maar hij trof ook tegenstanders die al in de tweede etappe het hoofd in de schoot legden.","['een renner een', 'de Giro dItalia', 'maar de Sloveen', 'in de']","['de eerste', 'in de ronde', 'maar hij', 'in de']",11,25,1,"[0.5714285714285714, 0.8, 0.6666666666666666, 0.0]",0.51,nrc
seq96-0,small,De van televisie bekende Henritte Momma is eind vorige maand op 90-jarige leeftijd overleden. Miljoenen Nederlanders leerden haar de afgelopen jaren kennen als de liefdevolle en zorgzame moeder van de autistische kunstenaar Kees Momma.,De van televisie bekende Henritte Momma is eind vorige maand <extra_id_0> leeftijd overleden. Miljoenen Nederlanders leerden haar de afgelopen jaren kennen als de liefdevolle en <extra_id_1> de autistische <extra_id_2>,De van televisie bekende Henritte Momma is eind vorige maand op gelijke leeftijd overleden. Miljoenen Nederlanders leerden haar de afgelopen jaren kennen als de liefdevolle en vaak de autistische,"['op 90-jarige', 'zorgzame moeder van', 'kunstenaar Kees Momma.']","['op gelijke', 'vaak', '']",8,25,1,"[0.6666666666666666, 0.8947368421052632, 1.0]",0.85,nrc
seq97-0,small,"De laatste verkeerstuin van Nederland in zijn soort dreigt te verdwijnen nu de gemeente Utrecht de subsidie stopzet. Eeuwig zonde, vinden de vrijwilligers.","De laatste verkeerstuin van Nederland in zijn <extra_id_0> verdwijnen nu <extra_id_1> de subsidie stopzet. Eeuwig zonde, vinden de vrijwilligers.","De laatste verkeerstuin van Nederland in zijn handen verdwijnen nu de subsidie stopzet. Eeuwig zonde, vinden de vrijwilligers.","['soort dreigt te', 'de gemeente Utrecht']","['handen', '']",6,25,1,"[0.8666666666666667, 1.0]",0.93,nrc
seq98-0,small,"Nog nooit kregen zo weinig babys borstvoeding. Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad.",Nog nooit kregen zo weinig babys borstvoeding. Er wordt te weinig ruimte voor <extra_id_0> jonge <extra_id_1>,Nog nooit kregen zo weinig babys borstvoeding. Er wordt te weinig ruimte voor de jonge babys.,"['gegeven', 'zeggen', 'moeders in Lelystad.']","['de', 'babys.']",5,25,1,"[0.8571428571428571, 1.0]",0.93,nrc
seq99-0,small,"Londen is onvoldoende voorbereid op de gevolgen van klimaatverandering. Zo moet de waterkering Thames Barrier, die veel meer gebruikt wordt dan gedacht, eerder worden vervangen.","Londen is onvoldoende voorbereid op de gevolgen van klimaatverandering. Zo moet <extra_id_0> Barrier, <extra_id_1> gebruikt wordt dan gedacht, eerder worden vervangen.","Londen is onvoldoende voorbereid op de gevolgen van klimaatverandering. Zo moet de Barrier, die anders gebruikt wordt dan gedacht, eerder worden vervangen.","['de waterkering Thames', 'die veel meer']","['de', 'die anders']",6,25,1,"[0.9047619047619048, 0.6153846153846154]",0.76,nrc
seq0-0,base,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire <extra_id_0> Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die <extra_id_1> waarom zwijgen <extra_id_2> Vijf <extra_id_3>,Met een spectaculaire actie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die zich waarom zwijgen Vijf doden voor Israël,"['reddingsoperatie wist het', 'nog vastzitten? En', 'de meeste wereldleiders?', 'vragen beantwoord.']","['actie wist het', 'zich', '', 'Israël']",11,25,1,"[0.52, 0.8888888888888888, 1.0, 0.9444444444444444]",0.84,nrc
seq1-0,base,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. <extra_id_0> deze actie <extra_id_1> 120 gijzelaars <extra_id_2> En waarom zwijgen de meeste <extra_id_3> beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. In deze actie werden 120 gijzelaars bevrijd. En waarom zwijgen de meeste De vraag is beantwoord.,"['Wat betekent', 'voor de ongeveer', 'die nog vastzitten?', 'wereldleiders? Vijf vragen']","['In', 'werden', 'bevrijd.', 'De vraag is']",11,25,1,"[0.9166666666666666, 0.75, 0.8421052631578947, 0.8461538461538461]",0.84,nrc
seq2-0,base,"Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. Hij krijgt de taak om s werelds grootste gamebedrijf door een tumultueuze tijd in de game-industrie te leiden.","Op 1 juni begint de Nederlander Hermen <extra_id_0> van Sony Interactive Entertainment, de maker van PlayStation. <extra_id_1> Hulst de <extra_id_2> en Horizon. Hij <extra_id_3> om s werelds grootste gamebedrijf door een tumultueuze tijd in de game-industrie te leiden.","Op 1 juni begint de Nederlander Hermen Hulst de geschiedenis van Sony Interactive Entertainment, de maker van PlayStation. In 2015 start Hulst de geschiedenis van PlayStation en Horizon. Hij gaat om s werelds grootste gamebedrijf door een tumultueuze tijd in de game-industrie te leiden.","['Hulst als ceo', 'Voorheen produceerde', 'succesvolle gameseries Killzone', 'krijgt de taak']","['Hulst de geschiedenis', 'In 2015 start', 'geschiedenis van PlayStation', 'gaat']",11,25,1,"[0.6190476190476191, 0.85, 0.8387096774193549, 0.7857142857142857]",0.77,nrc
seq3-0,base,"De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de regionale verkiezingen, die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve <extra_id_0> blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de <extra_id_1> regionale verkiezingen, <extra_id_2> met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve partij blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de lokale en regionale verkiezingen, die in vergelijking met de Europese en landelijke verkiezingen plaatsvonden.","['Nieuw-Vlaamse Alliantie (N-VA)', 'getelde stemmen van de', 'die vandaag tegelijk']","['partij', 'lokale en', 'die in vergelijking']",10,25,1,"[0.9, 0.7727272727272727, 0.55]",0.74,nrc
seq4-0,base,"De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam. ,,De jongste deelnemer ooit, van dertien jaar oud, is samen met haar vader eerste geworden.","De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert <extra_id_0> Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia <extra_id_1> deelnemer <extra_id_2> jaar oud, is samen <extra_id_3> eerste geworden.","De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia De deelnemer veertien jaar oud, is samen met de Willem IV Rally de eerste geworden.","['van de organisatie.', 'Rotterdam. ,,De jongste', 'ooit', 'van dertien', 'met haar vader']","['', 'De', 'veertien', 'met de Willem IV Rally de']",12,25,1,"[1.0, 0.9130434782608695, 0.875, 0.8]",0.9,nrc
seq5-0,base,"Lieke Martens kon met een overwinning afscheid van het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.",Lieke Martens kon met een <extra_id_0> het thuispubliek. Maar ze laat een kwetsbaar <extra_id_1> vooralsnog kan inschatten waartoe het in staat is.,Lieke Martens kon met een nieuwe voorstelling winnen van het thuispubliek. Maar ze laat een kwetsbaar Nederland zien dat vooralsnog kan inschatten waartoe het in staat is.,"['overwinning afscheid van', 'team achter', 'waarvan niemand']","['nieuwe voorstelling winnen van', 'Nederland zien dat']",7,25,1,"[0.7, 0.8333333333333334]",0.77,nrc
seq6-0,base,NRC bespreekt deze weken de eindexamens na met deskundigen. Internist Jos Kooter over het vmbo gl- en tl-examen natuur- en scheikunde.,NRC bespreekt deze weken de eindexamens <extra_id_0> Internist Jos Kooter <extra_id_1> vmbo gl- en tl-examen natuur- en scheikunde.,NRC bespreekt deze weken de eindexamens Internist Jos Kooter gaat in op het vmbo gl- en tl-examen natuur- en scheikunde.,"['na met deskundigen.', 'over het']","['', 'gaat in op het']",5,25,1,"[1.0, 0.7142857142857143]",0.86,nrc
seq7-0,base,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,De <extra_id_0> Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel <extra_id_1> verrassing: hij doet <extra_id_2>,De nieuwe premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage als verrassing: hij doet het...,"['Conservatieve Britse premier', 'Farage met een', 'alsnog mee.']","['nieuwe premier', 'Farage als', 'het...']",8,25,1,"[0.5714285714285714, 0.5, 0.9090909090909091]",0.66,nrc
seq8-0,base,"Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie noodgedwongen zzper <extra_id_0> minder <extra_id_1> zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie noodgedwongen zzper is, minder bekend is met zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","['wordt', 'heeft het', 'goed dan']","['is,', 'bekend is met']",5,25,1,"[1.0, 0.6153846153846154]",0.81,nrc
seq9-0,base,Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen over groen in hun stad.,Amsterdammers mogen donderdag behalve voor het Europees <extra_id_0> groen in hun stad.,Amsterdammers mogen donderdag behalve voor het Europees kampioenschap groen in hun stad.,['Parlement ook stemmen over'],['kampioenschap'],4,25,1,[0.8076923076923077],0.81,nrc
seq10-0,base,Drie docenten van de zeevaartschool op Terschelling verloren hun baan na onderzoek over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen  maar de sociale verhoudingen op het eiland staan nu wel op scherp.,Drie docenten <extra_id_0> zeevaartschool op Terschelling verloren hun baan na onderzoek over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen maar de sociale verhoudingen <extra_id_1> staan <extra_id_2> scherp.,Drie docenten van de zeevaartschool op Terschelling verloren hun baan na onderzoek over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen maar de sociale verhoudingen tussen de drie staan wel scherp.,"['van de', 'op het eiland', 'nu wel op']","['van de', 'tussen de drie', 'wel']",8,25,1,"[0.0, 0.7857142857142857, 0.6666666666666666]",0.48,nrc
seq11-0,base,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","Netbeheerder Tennet heeft met de aanleg <extra_id_0> mogelijk onomkeerbare schade aangebracht aan kwetsbare <extra_id_1> Twickel, concludeerde de provincie Overijssel donderdag. In Twente is <extra_id_2> klimaatdoelen botsen met de natuuropgave.","Netbeheerder Tennet heeft met de aanleg van een nieuwe dijk mogelijk onomkeerbare schade aangebracht aan kwetsbare gebieden in Twickel, concludeerde de provincie Overijssel donderdag. In Twente is de klimaatdoelen botsen met de natuuropgave.","['van een stroomkabel', 'natuur op landgoed', 'te zien hoe']","['van een nieuwe dijk', 'gebieden in', 'de']",9,25,1,"[0.5789473684210527, 0.8888888888888888, 0.9090909090909091]",0.79,nrc
seq12-0,base,"Omdat grote banken nauwelijks met elkaar hoeven concurreren om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van een onafhankelijke vergelijkingssite voor.","Omdat grote <extra_id_0> hoeven concurreren om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van een <extra_id_1>","Omdat grote banken niet hoeven concurreren om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van een nieuwe...","['banken nauwelijks met elkaar', 'onafhankelijke vergelijkingssite voor.']","['banken niet', 'nieuwe...']",7,25,1,"[0.6071428571428571, 0.868421052631579]",0.74,nrc
seq13-0,base,"Een kaalslag dreigt onder installateurs van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de lucratieve salderingsregeling heeft haar langste tijd gehad.",Een <extra_id_0> installateurs van zonnepanelen in Nederland. Niet alleen zijn de <extra_id_1> de lucratieve salderingsregeling heeft haar langste tijd gehad.,"Een van de grootste installateurs van zonnepanelen in Nederland. Niet alleen zijn de prijzen hoog, de lucratieve salderingsregeling heeft haar langste tijd gehad.","['kaalslag dreigt onder', 'energieprijzen gezakt', 'ook']","['van de grootste', 'prijzen hoog,']",6,25,1,"[0.7142857142857143, 0.6190476190476191]",0.67,nrc
seq14-0,base,"In Wenen is een nieuw museum geopend dat gewijd is aan het Wiener Aktionismus, dat in de jaren zestig Oostenrijk opschudde met voorstellingen vol bloed en uitwerpselen. Had het beter vergeten kunnen worden?","In Wenen is een nieuw museum geopend dat gewijd is <extra_id_0> Aktionismus, dat in de jaren zestig Oostenrijk <extra_id_1> vol bloed en <extra_id_2> het beter vergeten kunnen worden?","In Wenen is een nieuw museum geopend dat gewijd is aan het Aktionismus, dat in de jaren zestig Oostenrijk was. Was het vol bloed en had het beter vergeten kunnen worden?","['aan het Wiener', 'opschudde met voorstellingen', 'uitwerpselen. Had']","['aan het', 'was. Was het', 'had']",8,25,1,"[0.5, 0.8571428571428571, 0.8823529411764706]",0.75,nrc
seq15-0,base,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd tegen -lhbti-activisten: is dit fascisme?,Is dit fascisme? Het is de <extra_id_0> terugkomt. Baudets opmerking over homeopathische verdunning: is <extra_id_1> bestorming van het Capitool: is dit fascisme? Poetins strijd <extra_id_2> is dit fascisme?,Is dit fascisme? Het is de vraag waar hij terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd tegen Stalin: is dit fascisme?,"['vraag die telkens', 'dit fascisme? De', 'tegen -lhbti-activisten:']","['vraag waar hij', 'dit fascisme? De', 'tegen Stalin:']",8,25,1,"[0.6470588235294118, 0.0, 0.5416666666666666]",0.4,nrc
seq16-0,base,"De discotheek is aan het verdwijnen in Itali. Van de ruim zevenduizend danspaleizen die eind jaren 90 in het land stonden, is nog maar de helft over. De rest is vervallen, verlaten of omgebouwd tot supermarkt of kantoor.","De discotheek is aan het verdwijnen in Itali. Van de ruim zevenduizend <extra_id_0> jaren 90 in het land stonden, is nog maar <extra_id_1> De rest is vervallen, verlaten of omgebouwd <extra_id_2>","De discotheek is aan het verdwijnen in Itali. Van de ruim zevenduizend huizen die sinds de jaren 90 in het land stonden, is nog maar een. De rest is vervallen, verlaten of omgebouwd","['danspaleizen die eind', 'de helft over.', 'tot supermarkt of kantoor.']","['huizen die sinds de', 'een.', '']",10,25,1,"[0.6190476190476191, 0.7857142857142857, 1.0]",0.8,nrc
seq17-0,base,"De totale waarde van de export van Made in Holland-producten is vorig jaar met ruim 5 procent gedaald ten opzichte van 2022. Er werd voor 19 miljard euro minder aan Nederlandse producten uitgevoerd dan een jaar eerder, meldt het Centraal Bureau voor de Statistiek (CBS).","De totale waarde van de export van Made in Holland-producten is vorig jaar met ruim 5 procent gedaald ten opzichte van 2022. Er werd voor <extra_id_0> minder aan <extra_id_1> uitgevoerd dan een jaar eerder, <extra_id_2> Bureau voor <extra_id_3>","De totale waarde van de export van Made in Holland-producten is vorig jaar met ruim 5 procent gedaald ten opzichte van 2022. Er werd voor het eerst minder aan uitgevoerd dan een jaar eerder, aldus het Bureau voor de Export.","['19 miljard euro', 'Nederlandse producten', 'meldt het Centraal', 'de Statistiek (CBS).']","['het eerst', '', 'aldus het', 'Export.']",11,25,1,"[0.8666666666666667, 1.0, 0.7222222222222222, 0.9]",0.87,nrc
seq18-0,base,"Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg ook Salesforce Marketing Cloud Developer  een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is Walter <extra_id_0> Salesforce Marketing Cloud Developer een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is Walter Salesforce Marketing Cloud Developer een bullshitbaan?",['van den Berg ook'],[''],4,25,1,[1.0],1.0,nrc
seq19-0,base,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de <extra_id_0> beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die <extra_id_1> steunen <extra_id_2> laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de middelen beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die zich steunen een armoede laten lijden.,"['Taliban vrouwenrechten drastisch', 'we hopen te', 'alleen maar meer']","['middelen', 'zich', 'een armoede']",9,25,1,"[0.875, 0.9090909090909091, 0.5625]",0.78,nrc
seq20-0,base,"Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg ook Salesforce Marketing Cloud Developer  een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is Walter van den <extra_id_0> Cloud Developer een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg voor de Cloud Developer een bullshitbaan?",['Berg ook Salesforce Marketing'],['Berg voor de'],4,25,1,[0.6551724137931034],0.66,nrc
seq21-0,base,"Het COA, dat kampt met een structureel tekort aan opvangplekken, is zeer te spreken over de stap naar voren van Arnhem.","Het COA, dat kampt met een structureel tekort aan <extra_id_0> te spreken over de stap naar voren <extra_id_1>","Het COA, dat kampt met een structureel tekort aan medewerkers, is te spreken over de stap naar voren","['opvangplekken', 'is zeer', 'van Arnhem.']","['medewerkers, is', '']",5,25,1,"[0.9333333333333333, 1.0]",0.97,nrc
seq22-0,base,Het Openbaar Ministerie gaat de radicaal-rechtse complotdenker Raisa Blommestijn vervolgen voor groepsbelediging en smaad. Aanleiding zijn berichten op X waarin ze zwarte mannen uitmaakt voor negrode primaten en iemand onterecht beschuldigt van pedoseskualiteit.,<extra_id_0> gaat de radicaal-rechtse complotdenker Raisa Blommestijn vervolgen voor groepsbelediging en <extra_id_1> berichten op X waarin ze zwarte mannen uitmaakt voor <extra_id_2> en iemand onterecht beschuldigt van pedoseskualiteit.,De politie gaat de radicaal-rechtse complotdenker Raisa Blommestijn vervolgen voor groepsbelediging en haatzadige berichten op X waarin ze zwarte mannen uitmaakt voor haar huwelijk en iemand onterecht beschuldigt van pedoseskualiteit.,"['Het Openbaar Ministerie', 'smaad. Aanleiding zijn', 'negrode primaten']","['De politie', 'haatzadige', 'haar huwelijk']",8,25,1,"[0.6956521739130435, 0.7272727272727273, 0.875]",0.77,nrc
seq23-0,base,"Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en geweldszaken in Amsterdam en Rotterdam uit 2020 en 2021. De gewelddadigheden houden verband met een vete in de onderwereld, waarbij een bedrag van 130 miljoen euro zou zijn gestolen. De kroongetuigedeal is gesloten door het OM in Amsterdam.","Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige <extra_id_0> heeft openheid van zaken gegeven over moorden en geweldszaken in <extra_id_1> uit 2020 en 2021. De gewelddadigheden houden verband <extra_id_2> in de onderwereld, waarbij een bedrag van 130 miljoen euro <extra_id_3> kroongetuigedeal is <extra_id_4> OM in Amsterdam.","Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Jeffrey. Hij heeft openheid van zaken gegeven over moorden en geweldszaken in de periode uit 2020 en 2021. De gewelddadigheden houden verband met geweld in de onderwereld, waarbij een bedrag van 130 miljoen euro is verschuldigd. De kroongetuigedeal is bekendgemaakt door het OM in Amsterdam.","['Dominique K. Hij', 'Amsterdam en Rotterdam', 'met een vete', 'zou zijn gestolen. De', 'gesloten door het']","['Jeffrey. Hij', 'de periode', 'met geweld', 'is verschuldigd. De', 'bekendgemaakt door het']",16,25,1,"[0.625, 0.8181818181818182, 0.5, 0.7619047619047619, 0.5]",0.64,nrc
seq24-0,base,Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros van de mensen in het verleden een utopie.,Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor <extra_id_0> de mensen <extra_id_1> een utopie.,Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor de meesten van de mensen vandaag een utopie.,"['het gros van', 'in het verleden']","['de meesten van', 'vandaag']",6,25,1,"[0.5714285714285714, 0.9333333333333333]",0.75,nrc
seq25-0,base,Onder de Nederlandse bevolking is weinig steun voor Israls oorlog in Gaza. Slechts eenvijfde van de bevolking vindt dat de Isralische bombardementen in Gaza nodig zijn om Hamas uit te schakelen. Eenzelfde deel van de bevolking is voor militaire samenwerking met Isral.,Onder de Nederlandse bevolking is weinig steun voor Israls oorlog in Gaza. Slechts eenvijfde <extra_id_0> vindt dat de Isralische bombardementen in Gaza nodig zijn om Hamas uit te schakelen. Eenzelfde <extra_id_1> bevolking is <extra_id_2> Isral.,Onder de Nederlandse bevolking is weinig steun voor Israls oorlog in Gaza. Slechts eenvijfde van de Nederlanders vindt dat de Isralische bombardementen in Gaza nodig zijn om Hamas uit te schakelen. Eenzelfde percentage bevolking is kritisch over Isral.,"['van de bevolking', 'deel van de', 'voor militaire samenwerking met']","['van de Nederlanders', 'percentage', 'kritisch over']",10,25,1,"[0.5263157894736842, 0.8181818181818182, 0.7741935483870968]",0.71,nrc
seq26-0,base,"De Amsterdamse burgemeester Halsema wilde in gesprek met pro-Palestijnse demonstranten, die dat aangrepen als een nieuwe kans om te demonsteren. Halsema prees hun engagement: Het ontroert me dat de studenten zo betrokken zijn bij internationale politiek.","De Amsterdamse burgemeester Halsema wilde in gesprek met pro-Palestijnse demonstranten, die dat aangrepen als een <extra_id_0> te demonsteren. Halsema <extra_id_1> Het ontroert me dat de studenten zo betrokken zijn <extra_id_2>","De Amsterdamse burgemeester Halsema wilde in gesprek met pro-Palestijnse demonstranten, die dat aangrepen als een gelegenheid om de zaak te demonsteren. Halsema Het ontroert me dat de studenten zo betrokken zijn","['nieuwe kans om', 'prees hun engagement:', 'bij internationale politiek.']","['gelegenheid om de zaak', '', '']",9,25,1,"[0.8181818181818182, 1.0, 1.0]",0.94,nrc
seq27-0,base,De luchthaven mag volgend jaar toch meer vluchten uitvoeren dan de regering twee jaar geleden aankondigde. De geluidshinder van de luchthaven wil het kabinet nu bestrijden met extra operationele maatregelen.,De luchthaven mag volgend jaar toch meer vluchten uitvoeren dan de regering twee jaar <extra_id_0> geluidshinder van de luchthaven <extra_id_1> nu <extra_id_2> extra operationele maatregelen.,De luchthaven mag volgend jaar toch meer vluchten uitvoeren dan de regering twee jaar geleden voorgesteld. De geluidshinder van de luchthaven is nu beperkt tot extra operationele maatregelen.,"['geleden aankondigde. De', 'wil het kabinet', 'bestrijden met']","['geleden voorgesteld. De', 'is', 'beperkt tot']",8,25,1,"[0.4782608695652174, 0.9333333333333333, 0.6428571428571429]",0.68,nrc
seq28-0,base,De Chinese president Xi Jinping doet een nieuwe poging om minder afhankelijk te worden van de Verenigde Staten en zijn bondgenoten. De VS willen op hun beurt juist voorkomen dat China zelfstandiger wordt als het om chips gaat.,De Chinese president Xi Jinping doet een nieuwe poging om minder afhankelijk te worden van de Verenigde Staten en <extra_id_0> VS willen op hun <extra_id_1> China <extra_id_2> het om chips gaat.,De Chinese president Xi Jinping doet een nieuwe poging om minder afhankelijk te worden van de Verenigde Staten en de VS willen op hun minst China steunen als het om chips gaat.,"['zijn bondgenoten. De', 'beurt juist voorkomen dat', 'zelfstandiger wordt als']","['de', 'minst', 'steunen als']",10,25,1,"[0.9, 0.88, 0.6956521739130435]",0.83,nrc
