Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
De onderkant van Nederland zie je alleen als het misgaat. Zoals bij de uit de hand gelopen demonstraties in,De onderkant van Nederland zie je <extra_id_0> het misgaat. Zoals bij de uit de hand <extra_id_1>,"['alleen als', 'gelopen demonstraties in']",5,25.0,6
". Elliott Gould en Donald Sutherland excelleren als tegen militaire, seksuele en religieuze moraal rebellerende chirurgen in mobiel hospitaal tijdens oorlog in Korea (lees Vietnam). De",. <extra_id_0> Donald Sutherland excelleren als <extra_id_1> en religieuze moraal rebellerende chirurgen in mobiel hospitaal tijdens oorlog in Korea (lees Vietnam). De,"['Elliott Gould en', 'tegen militaire, seksuele']",6,25.0,6
"Photo from: Alex MacNaughton 22C Highgate West Hill, London, N6 6NP 07774 839 660 alex.macnaughton@virgin.net Vat No. 722 764 5 MacNaughton, Alex","Photo from: Alex MacNaughton 22C Highgate West Hill, London, N6 6NP 07774 <extra_id_0> Vat No. <extra_id_1> MacNaughton, Alex","['839 660 alex.macnaughton@virgin.net', '722 764 5']",6,25.0,6
"De chefs van de deelredacties schrijven komende weken over belangrijke gebeurtenissen op het gebied van sport, kunst, binnenland, politiek, buitenland en economie.","De chefs <extra_id_0> schrijven komende weken over belangrijke gebeurtenissen op het gebied <extra_id_1> binnenland, politiek, buitenland en economie.","['van de deelredacties', 'van sport, kunst,']",6,25.0,6
maar kreeg desondanks een Oscar voor het scenario. In flops en rijke weduwes gespecialiseerde Broadwayproducent Zero Mostel realiseert onverwacht en onbedoeld de hitmusical,maar kreeg <extra_id_0> voor het scenario. In flops en <extra_id_1> Broadwayproducent Zero Mostel realiseert onverwacht en onbedoeld de hitmusical,"['desondanks een Oscar', 'rijke weduwes gespecialiseerde']",6,25.0,6
"Museum van het Boek/Museum Meermanno-Westreenianum, Prinsessegracht 30, Den Haag. Di-vr 11-17, za en zo 12-17u","<extra_id_0> Meermanno-Westreenianum, Prinsessegracht 30, Den Haag. Di-vr 11-17, za en zo 12-17u",['Museum van het Boek/Museum'],4,25.0,6
"klem zit tussen zijn vader en zijn moeder, tussen punk en skinheads, tussen blank en zwart, tussen goed en kwaad.","klem zit <extra_id_0> vader en zijn moeder, tussen punk en skinheads, tussen blank en zwart, tussen <extra_id_1>","['tussen zijn', 'goed en kwaad.']",5,25.0,6
Corona voorspelt een crisis voor de consument. Machteld van Gelder herinnerde zich de Kicks voor Niks van Van Kooten en De Bie en gaat deze zomer op zoek naar dit kosteloze geluk. Deze week bij:,Corona voorspelt een crisis voor de consument. Machteld van Gelder herinnerde zich de <extra_id_0> van Van Kooten en De <extra_id_1> deze zomer <extra_id_2> dit kosteloze geluk. Deze week bij:,"['Kicks voor Niks', 'Bie en gaat', 'op zoek naar']",9,25.0,6
Sterke binnenkomer van Hank Greens eerste biologieles in de serie Crash Course. Onder dezelfde vlag en met dezelfde vlotheid dendert zijn broer John door de,Sterke binnenkomer van Hank Greens eerste biologieles in de serie Crash Course. <extra_id_0> en met dezelfde vlotheid <extra_id_1> John door de,"['Onder dezelfde vlag', 'dendert zijn broer']",6,25.0,6
fia als manager van een casino in Las Vegas wordt aangesteld. Briljant vormgegeven en met documentaire precisie en gevoel voor humor,fia als manager van een casino <extra_id_0> Vegas wordt aangesteld. <extra_id_1> met documentaire precisie en gevoel voor humor,"['in Las', 'Briljant vormgegeven en']",5,25.0,6
". Zijn Joker is een anarchist die de maffia wil helpen om Batman uit te schakelen. Het gaat hem niet om het geld,",". Zijn Joker is een anarchist die de maffia wil helpen <extra_id_0> te schakelen. Het <extra_id_1> om het geld,","['om Batman uit', 'gaat hem niet']",6,25.0,6
". Pacific Heights (John Schlesinger, 1990, VS). De angst van de huiseigenaar wordt helse nachtmerrie in thriller met misdaadkomische randjes. Rammelend scenario laat huisbazen Melanie Griffith en Matthew Modine geterroriseerd worden door hun huurder, de psychopat",". Pacific <extra_id_0> 1990, VS). De angst van de huiseigenaar <extra_id_1> in thriller met misdaadkomische randjes. Rammelend scenario laat huisbazen Melanie Griffith <extra_id_2> geterroriseerd worden door hun huurder, de psychopat","['Heights (John Schlesinger,', 'wordt helse nachtmerrie', 'en Matthew Modine']",9,25.0,6
"van de gelijknamige seriemoordenaar die eind jaren zestig, begin jaren zeventig San Francisco onveilig maakte.",van de gelijknamige seriemoordenaar die <extra_id_0> jaren zeventig San Francisco onveilig maakte.,"['eind jaren zestig, begin']",4,25.0,6
"r. Toneelbewerking van Kristien Hemmerechts en Carel Alphenaar van Leo Tolstojs beroemde roman. Zeker gezien de lijvigheid ervan, is de enscenering van Guy Cassiers wonderlijk compleet en genuanceerd. Het origineel evenaren in grootsheid doet de voorstelling niet, maar dat is misschien wel te veel gevraagd.","r. Toneelbewerking van <extra_id_0> Carel Alphenaar van Leo Tolstojs beroemde roman. Zeker gezien <extra_id_1> ervan, is <extra_id_2> Guy <extra_id_3> en genuanceerd. Het origineel evenaren in grootsheid doet de voorstelling niet, maar dat is misschien wel te veel gevraagd.","['Kristien Hemmerechts en', 'de lijvigheid', 'de enscenering van', 'Cassiers wonderlijk compleet']",11,25.0,6
"kraakt de computer van het Amerikaanse ministerie van Defensie en activeert zodoende de elektronisch bestuurde aanloop tot de Derde, tevens",kraakt de computer van het Amerikaanse ministerie van <extra_id_0> zodoende de elektronisch bestuurde aanloop tot <extra_id_1> tevens,"['Defensie en activeert', 'de Derde,']",5,25.0,6
"Gremlins 2: The New Batch (Joe Dante, 1990, VS). Adembenemende cavalcade van visuele en cinefiele gags","Gremlins 2: The <extra_id_0> 1990, VS). Adembenemende cavalcade van visuele en cinefiele gags","['New Batch (Joe Dante,']",4,25.0,6
"In een wekelijkse webserie over boeken die met de actualiteit in verband gebracht kunnen worden, deze week","In een wekelijkse webserie over boeken die <extra_id_0> verband gebracht kunnen worden, deze week",['met de actualiteit in'],4,25.0,6
Vooralsnog heb ik geen aanwijzingen dat (voormalige) medewerkers zijn blootgesteld aan te hoge concentraties gevaarlijke stoffen.,Vooralsnog heb ik geen aanwijzingen dat (voormalige) medewerkers zijn blootgesteld <extra_id_0> gevaarlijke stoffen.,['aan te hoge concentraties'],4,25.0,6
Rond de twintig grote buitenlandse ondernemingen hebben een Nederlandse baas. Tien van hen portretteren we de komende maanden,Rond de twintig grote buitenlandse ondernemingen hebben een Nederlandse baas. Tien van hen portretteren <extra_id_0>,['we de komende maanden'],4,25.0,6
"Kevin Smith corrigeert het katholieke geloof in een zachtaardige komedie vol maffe logica en orginele one-liners waarin god onder meer in een geruite onderbroek is te zien. Twee gevallen engelen proberen de hemel weer binnen te komen, wat voorkomen dient te worden door een bloedverwant van Jezus die in een abortuskliniek werkt.",Kevin Smith corrigeert <extra_id_0> in een zachtaardige komedie vol maffe logica en orginele one-liners waarin god onder meer in een <extra_id_1> zien. Twee gevallen engelen proberen de hemel weer <extra_id_2> wat <extra_id_3> worden door een bloedverwant van Jezus die in een abortuskliniek werkt.,"['het katholieke geloof', 'geruite onderbroek is te', 'binnen te komen,', 'voorkomen dient te']",13,25.0,6
"Ziekenhuisbal, schwalbe, stofzuiger: voetbal heeft zijn eigen taaltje. Wat betekenen die begrippen? Vandaag:",<extra_id_0> voetbal heeft zijn eigen taaltje. Wat betekenen die begrippen? Vandaag:,"['Ziekenhuisbal, schwalbe, stofzuiger:']",3,25.0,6
"Back to the Future, Part III (Robert Zemeckis, 1990, VS). Laatste deel van consistente, door Steven Spielberg bedachte tijdreis-trilogie speelt in het Wilde Westen van 1885 en tra","Back <extra_id_0> Part III (Robert Zemeckis, 1990, VS). Laatste deel van consistente, <extra_id_1> tijdreis-trilogie speelt in het Wilde Westen van 1885 en tra","['to the Future,', 'door Steven Spielberg bedachte']",7,25.0,6
"komt hij in actie tegen een vervaarlijke goeroe (Wesley Snipes) die in een toekomstig, paradijselijk Los Angeles een verhuld totalitaire maatschappij creerde.","komt hij in actie tegen een vervaarlijke goeroe (Wesley <extra_id_0> een toekomstig, paradijselijk Los Angeles een verhuld <extra_id_1>","['Snipes) die in', 'totalitaire maatschappij creerde.']",6,25.0,6
"3,9 miljoen Nederlanders brengen dit jaar hun zomervakantie in eigen land door, 100.000 meer dan vorig jaar. Wa","<extra_id_0> dit jaar hun zomervakantie in eigen land door, 100.000 meer dan vorig jaar. Wa","['3,9 miljoen Nederlanders brengen']",4,25.0,6
". DE NIEUWE MOEDER Gewaagd en toch uitgebalanceerd speelfilmdebuut van Paula van der Oest heeft de vorm van een 'road movie' door Nederland. Een Lets jongetje en zijn vader gaan op zoek naar diens voormalige correspondentievriendin en kijken, verbaasd, beleefd en bescheiden, naar de zegeningen van de welvaartsstaat, waar de homo sovieticus zich niet meer, maar zijn kinderen wel aan kunnen aanpassen. Amsterdam,",". DE NIEUWE MOEDER Gewaagd en toch uitgebalanceerd speelfilmdebuut <extra_id_0> der Oest heeft de vorm van een 'road movie' door Nederland. Een Lets jongetje en zijn vader gaan op zoek naar diens voormalige correspondentievriendin en kijken, verbaasd, beleefd en bescheiden, naar <extra_id_1> de welvaartsstaat, <extra_id_2> zich niet meer, maar <extra_id_3> aan <extra_id_4>","['van Paula van', 'de zegeningen van', 'waar de homo sovieticus', 'zijn kinderen wel', 'kunnen aanpassen. Amsterdam,']",16,25.0,6
LAP ROUGE en KUTZOOI Twee zeer geestige zogenaamde documentaires van de filmacademiestudent Lodewijk Crijns verkennen in een crescendo van absurdisme de steeds vager wordende grens tussen fictie en reality. In Lap rouge geeft een cameraploeg een beeld van een excentrieke,LAP ROUGE en KUTZOOI Twee zeer geestige zogenaamde documentaires van de filmacademiestudent Lodewijk Crijns verkennen in een crescendo van absurdisme de steeds <extra_id_0> fictie en reality. In Lap <extra_id_1> cameraploeg een <extra_id_2> excentrieke,"['vager wordende grens tussen', 'rouge geeft een', 'beeld van een']",10,25.0,6
"in het Van Gogh Museum in Amsterdam blijkt dat het in de tweede helft van de negentiende eeuw niet bezwaarlijk was als lijst en schilderij als decoratie en esthetisch object functioneerden. Prachtige gouden en gekleurde lijsten, in harmonie met het schilderij, en idealiter ook in overeenstemming met de omgeving.","in het Van Gogh Museum in Amsterdam blijkt dat het in de tweede helft van de negentiende eeuw <extra_id_0> als <extra_id_1> als decoratie en esthetisch object functioneerden. Prachtige gouden en gekleurde lijsten, <extra_id_2> het <extra_id_3> ook in overeenstemming met de omgeving.","['niet bezwaarlijk was', 'lijst en schilderij', 'in harmonie met', 'schilderij, en idealiter']",12,25.0,6
"Naargeestig familiedrama van Edward Albee en toch een genot om naar te kijken. Zes acteurs van Toneelgroep Amsterdam, onder wie Sigrid Koetse, Kitty Courbois en Marieke Heebink, spetteren en schitteren, in een lenige regie van Titus Muizelaar.","Naargeestig familiedrama van Edward Albee en toch een <extra_id_0> te kijken. Zes acteurs van Toneelgroep Amsterdam, onder wie Sigrid Koetse, Kitty Courbois en Marieke Heebink, <extra_id_1> in een lenige regie <extra_id_2>","['genot om naar', 'spetteren en schitteren,', 'van Titus Muizelaar.']",9,25.0,6
". 4XLIEFDE De verleidingskunsten van Introdans Educatief laat de harten sneller kloppen bij dansvriendjes en hun ouders. Ohad Naharin, Hans van Manen, Nils Christe en Jean-Christophe Maillot spelen een geraffineerd spel op het thema 'liefde'.",". 4XLIEFDE De verleidingskunsten van Introdans Educatief laat <extra_id_0> kloppen bij dansvriendjes en hun ouders. Ohad Naharin, Hans van Manen, Nils Christe en Jean-Christophe Maillot <extra_id_1> spel op <extra_id_2>","['de harten sneller', 'spelen een geraffineerd', ""het thema 'liefde'.""]",9,25.0,6
Comedian Howard Komproe proeft varianten op bestaande gerechten  met iemand die weet hoe het origineel smaakt. Vandaag,Comedian Howard Komproe <extra_id_0> gerechten met iemand die weet hoe het origineel smaakt. Vandaag,['proeft varianten op bestaande'],4,25.0,6
e Wetenschappelijke Raad voor het Regeringsbeleid (WRR) en het Centraal Bureau voor de Statistiek (CBS),e Wetenschappelijke Raad voor het Regeringsbeleid (WRR) en het Centraal Bureau <extra_id_0>,['voor de Statistiek (CBS)'],4,25.0,6
"1,9 terabyte aan documenten over het Europese voetbal. Der Spiegel heeft de documenten verkregen en deelde ze met","1,9 terabyte aan documenten over het Europese voetbal. Der <extra_id_0> verkregen en deelde ze met",['Spiegel heeft de documenten'],4,25.0,6
"'Het boek als kunstwerk' is een expositie van kijkboeken, gemaakt door beeldend kunstenaar Harry Vlamings. T/m 1 nov. Scryption, Spoorlaan 434a","'Het boek als kunstwerk' is een expositie van kijkboeken, gemaakt door beeldend kunstenaar <extra_id_0> 1 nov. <extra_id_1> 434a","['Harry Vlamings. T/m', 'Scryption, Spoorlaan']",5,25.0,6
"treurt onder een beuk omdat zijn gemacht tot niets in staat blijkt, ondanks inspanningen van een bejaarde prostituee en een bronstige pater.",treurt <extra_id_0> omdat zijn gemacht tot niets in staat <extra_id_1> van een bejaarde prostituee en een bronstige pater.,"['onder een beuk', 'blijkt, ondanks inspanningen']",6,25.0,6
de filmfantasie over een jongen (Michael J. Fox) die door de tijd naar de (ironisch-nostalgisch geportretteerde) jaren vijftig reist en zijn terugkeer bijna bederft doordat hij per ongeluk de romance tussen zijn toekomstige moeder en vader dwarsboomt.,de filmfantasie over een jongen (Michael J. Fox) die door de tijd <extra_id_0> geportretteerde) jaren vijftig reist en zijn terugkeer <extra_id_1> hij per ongeluk <extra_id_2> zijn toekomstige moeder en vader dwarsboomt.,"['naar de (ironisch-nostalgisch', 'bijna bederft doordat', 'de romance tussen']",9,25.0,6
. Joseph Fiennes speelt de toneelschrijver als een geprangd genie dat zijn inspiratie bij elkaar jatte. Toneelgekke aristocrate Gwyneth Paltrow ontpopt zich tot zijn muze.,. Joseph Fiennes speelt de toneelschrijver als een <extra_id_0> zijn inspiratie bij elkaar jatte. Toneelgekke aristocrate Gwyneth Paltrow ontpopt zich <extra_id_1>,"['geprangd genie dat', 'tot zijn muze.']",6,25.0,6
"biedt vooral fraai gefilmde meligheid, met als hoogtepunt opnames gefilmd vanuit het perspectief van een bowlingbal. In het op The Big Sleep","biedt vooral fraai gefilmde meligheid, met als hoogtepunt opnames gefilmd vanuit <extra_id_0> een bowlingbal. In het op <extra_id_1>","['het perspectief van', 'The Big Sleep']",6,25.0,6
dolgedraaide kidnappingsdrama slaagt de overjarige hippie The Dude (Jeff Bridges) er in even cool te zijn als Humphrey Bogarts hard,dolgedraaide kidnappingsdrama slaagt de overjarige hippie The Dude (Jeff <extra_id_0> even cool te <extra_id_1> Humphrey Bogarts hard,"['Bridges) er in', 'zijn als']",5,25.0,6
". Tragikomische jubileumvoorstelling van Het Volk waarin drie vagebonden strijden tegen de sloop van hun pand, en tegen het mannelijk overmogen.",. Tragikomische jubileumvoorstelling van Het Volk waarin drie vagebonden strijden tegen de sloop van hun <extra_id_0> het <extra_id_1>,"['pand, en tegen', 'mannelijk overmogen.']",5,25.0,6
DE MENSENVRIEND Cabaretesk eenmanstoneel met Erik van Muiswinkel als een praatjesmaker die zichzelf op komische wijze in de nesten heeft gewerkt.,DE MENSENVRIEND Cabaretesk eenmanstoneel met Erik van Muiswinkel als een <extra_id_0> op komische wijze in de nesten <extra_id_1>,"['praatjesmaker die zichzelf', 'heeft gewerkt.']",5,25.0,6
"WIE VERMOORDDE MARY ROGERS Door Orkater. Feestelijke voorstelling, balancerend tussen kameropera en toneelstuk, over de beroemde moord op","WIE VERMOORDDE MARY ROGERS Door Orkater. Feestelijke voorstelling, balancerend tussen kameropera en toneelstuk, over <extra_id_0>",['de beroemde moord op'],4,25.0,6
"die over de zaak een verhaal schreef, wordt ervan verdacht zelf de moord te hebben gepleegd. Met Porgy Franssen, Gijs Scholten van Aschat en Peter Blok.","die over de zaak een verhaal schreef, wordt ervan verdacht zelf de moord te hebben <extra_id_0> Franssen, Gijs <extra_id_1> en Peter Blok.","['gepleegd. Met Porgy', 'Scholten van Aschat']",6,25.0,6
. REMBRANDT WAS MIJN BUURMAN Ton Lutz als middelpunt in een filmische reeks flashbacks van Eli Asser over de oorlog en de manier waarop die tot op de dag van vandaag het leven van een joodse architect beheerst. Sober gensceneerd door het Haarlems Toneel.,. REMBRANDT WAS MIJN BUURMAN Ton Lutz als middelpunt in een filmische reeks flashbacks van Eli Asser over de <extra_id_0> manier waarop die <extra_id_1> dag <extra_id_2> het <extra_id_3> joodse architect beheerst. Sober gensceneerd door het Haarlems Toneel.,"['oorlog en de', 'tot op de', 'van vandaag', 'leven van een']",11,25.0,6
"Als n ding duidelijk wordt uit de chaotische, enerverende, onbevredigende en flamboyante reis door het leven van zangeres","<extra_id_0> wordt uit de chaotische, enerverende, onbevredigende en flamboyante reis door het leven van zangeres",['Als n ding duidelijk'],4,25.0,6
Voor de serie De standplaats verblijft een verslaggever langere tijd op een plek en beschrijft wat daar speelt.,Voor de serie <extra_id_0> verslaggever langere tijd op een plek en beschrijft wat daar speelt.,['De standplaats verblijft een'],4,25.0,6
door Isralische commandos toen het schip met hulpgoederen op Gaza afkoerste en weigerde om te keren.,door <extra_id_0> schip met hulpgoederen op Gaza afkoerste en weigerde om te keren.,['Isralische commandos toen het'],4,25.0,6
). Intelligente genremix tussen komische soapverdwazing en actiethriller maakt plezier over de scheiding tussen fictie en werkelijkheid. Na een posttraumatisch stress,). Intelligente genremix tussen komische <extra_id_0> maakt plezier over de scheiding tussen fictie en werkelijkheid. Na een <extra_id_1>,"['soapverdwazing en actiethriller', 'posttraumatisch stress']",5,25.0,6
"s het Complimentendag. Nou is elke dag wel een dag van iets. Sinds het jaar van de aardappel kijk ik nergens meer van op. Maar goed, de dag van de complimenten.","s het Complimentendag. Nou is elke dag wel <extra_id_0> iets. Sinds het jaar van de aardappel kijk ik nergens meer van <extra_id_1> goed, de <extra_id_2> complimenten.","['een dag van', 'op. Maar', 'dag van de']",8,25.0,6
". In wat een buddy-actiekomedie wil zijn, stuit hij samen met ex-footballspeler Damon Wayans op corruptie en doodslag",". In wat een buddy-actiekomedie wil zijn, stuit hij <extra_id_0> Wayans op corruptie en doodslag",['samen met ex-footballspeler Damon'],4,25.0,6
"Platoon (Oliver Stone, 1986, VS). Persoonlijke ervaringen van Stone als soldaat in Vietnam lagen ten grondslag aan kundig gemaakte, meeslepende anti-oorlogsfilm. Even kansarme als onwetende jongens maken in junglestrijd tegen onzichtbare vijand geen deel uit van een heldhaftige massa, maar worden desondanks door Stone doeltreffend geheroseerd. Vier Oscars, waaronder die voor beste film en beste regie.","Platoon (Oliver Stone, 1986, VS). Persoonlijke ervaringen <extra_id_0> soldaat in Vietnam lagen ten grondslag aan kundig gemaakte, meeslepende anti-oorlogsfilm. Even kansarme als onwetende jongens maken in junglestrijd tegen onzichtbare vijand geen <extra_id_1> van een heldhaftige <extra_id_2> desondanks door <extra_id_3> Vier Oscars, waaronder die voor beste film <extra_id_4>","['van Stone als', 'deel uit', 'massa, maar worden', 'Stone doeltreffend geheroseerd.', 'en beste regie.']",14,25.0,6
n van die moderne mengsels van fictie en non-fictie die de emotionele waarheid van een geschiedenis willen overbrengen.,<extra_id_0> mengsels van fictie en non-fictie die de emotionele waarheid van een geschiedenis willen overbrengen.,['n van die moderne'],4,25.0,6
n collega Tom Hanks bestrijden schurken als tv-dominee Christopher Plummer en seksbladenuitgever Daney Coleman.,n collega Tom Hanks bestrijden schurken als <extra_id_0> seksbladenuitgever Daney Coleman.,['tv-dominee Christopher Plummer en'],4,25.0,6
"/VS). Uitzonderlijk geslaagde, door John Cleese melancholiek geschreven komedie zet de verstikkende conventies van de very British af tegen","/VS). Uitzonderlijk geslaagde, <extra_id_0> melancholiek geschreven komedie zet de verstikkende conventies van <extra_id_1> British af tegen","['door John Cleese', 'de very']",5,25.0,6
". The Chase (Adam Rifkin, 1994, VS). Ondermaats komisch rommelpotje waarin voortvluchtige, onschuldig veroordeelde Charlie Sheen rijkeluisdochter Kristy Swanson ontvoert en op de hielen wordt gezeten door politie en de jakhalzen van de reality-tv.",". The Chase (Adam Rifkin, 1994, VS). Ondermaats komisch rommelpotje waarin voortvluchtige, onschuldig <extra_id_0> Sheen rijkeluisdochter Kristy Swanson ontvoert en op de hielen wordt gezeten door <extra_id_1> jakhalzen <extra_id_2>","['veroordeelde Charlie', 'politie en de', 'van de reality-tv.']",8,25.0,6
"mensen, veelal immigranten, om hen te dwingen drugskoerier te worden. Mensen die weigeren worden vermoord. De laatste tijd zijn veel massagraven met door de kartels vermoorde mensen gevonden.","mensen, veelal immigranten, om hen te <extra_id_0> worden. Mensen die weigeren worden vermoord. <extra_id_1> veel massagraven met door de kartels vermoorde mensen gevonden.","['dwingen drugskoerier te', 'De laatste tijd zijn']",7,25.0,6
"houdt sentimentaliteit verdienstelijk buiten de deur. Pfeiffer herkent in jochie haar eigen zoontje, dat negen jaar eerder als peuter spoorloos verdween.",<extra_id_0> buiten de deur. Pfeiffer herkent in jochie haar eigen <extra_id_1> negen jaar eerder als peuter spoorloos verdween.,"['houdt sentimentaliteit verdienstelijk', 'zoontje, dat']",5,25.0,6
", tekende voor uitzinnige klucht die twee elkaar schijnbaar uitsluitende filmgenres door de mangel haalt: de ouderwetse nazi/spionagefilm en de tienermusical uit de jaren '50-'60 rond types als Elvis Presley.",", tekende voor uitzinnige klucht die twee elkaar schijnbaar uitsluitende filmgenres door de mangel haalt: de ouderwetse <extra_id_0> tienermusical uit de jaren <extra_id_1> types <extra_id_2>","['nazi/spionagefilm en de', ""'50-'60 rond"", 'als Elvis Presley.']",8,25.0,6
"[6.] Bij Twente is de lunch voor eigen rekening, over Luc Castaignos, [7.] Een niet te stuiten rommelaar, over de Belgische makelaar Luciano dOnofrio","[6.] Bij Twente is de lunch voor eigen rekening, <extra_id_0> [7.] <extra_id_1> stuiten rommelaar, over de Belgische makelaar Luciano dOnofrio","['over Luc Castaignos,', 'Een niet te']",6,25.0,6
"The Big Easy (Jim McBride, 1987, VS). Misdaadfilm met Dennis Quaid die de corruptie moet bestrijden in zwoel New Orleans, in gezelschap van Ellen Barkin.","The Big Easy (Jim <extra_id_0> Misdaadfilm met Dennis Quaid die de corruptie moet bestrijden in zwoel New Orleans, in gezelschap <extra_id_1>","['McBride, 1987, VS).', 'van Ellen Barkin.']",6,25.0,6
"State of the State is een actuele data-analyse van ons land, bedoeld om beleidsmakers en organisaties","State of the State <extra_id_0> van ons land, bedoeld om beleidsmakers en organisaties",['is een actuele data-analyse'],4,25.0,6
in het Zuid-Afrika van 1980. Conservatief zwart echtpaar (Danny Glover en Alfre Woodard) raakt ontregeld door rebellie van zoon.,in het Zuid-Afrika van 1980. <extra_id_0> (Danny Glover en Alfre Woodard) raakt ontregeld door rebellie <extra_id_1>,"['Conservatief zwart echtpaar', 'van zoon.']",5,25.0,6
"Nrc.nl maakt iedere zondag een selectie van de beste longreads, lange artikelen die op internet staan. Deze week lazen we onder meer over","Nrc.nl maakt iedere zondag een selectie van de beste longreads, lange artikelen die op <extra_id_0> week lazen <extra_id_1> over","['internet staan. Deze', 'we onder meer']",6,25.0,6
over film en televisie. Vragen kunt u e-mailen aan hb@nrc.nl. Iedere donderdag verschijnt een nieuwe aflevering met vragen en antwoorden,over film en televisie. Vragen kunt u e-mailen <extra_id_0> donderdag verschijnt een nieuwe <extra_id_1> vragen en antwoorden,"['aan hb@nrc.nl. Iedere', 'aflevering met']",5,25.0,6
t de Organisatie voor Economische Samenwerking en Ontwikkeling (OESO) in haar jaarlijkse rapport over,t de Organisatie voor Economische Samenwerking en Ontwikkeling (OESO) in <extra_id_0>,['haar jaarlijkse rapport over'],4,25.0,6
Zilver! t/m 31 dec 2010; Grutte Pier en andere opmerkelijke verhalen uit de Friese geschiedenis t/m 31 dec 2010; Windows Vensters op de collectie moderne en hedendaagse kunst t/m 31 dec 2010,Zilver! t/m 31 dec 2010; Grutte Pier en andere <extra_id_0> de Friese geschiedenis t/m 31 dec 2010; Windows Vensters op de collectie moderne en <extra_id_1> t/m <extra_id_2>,"['opmerkelijke verhalen uit', 'hedendaagse kunst', '31 dec 2010']",8,25.0,6
". Major Payne (Nick Castle jr., 1995, VS). Damon Wayans krijgt alle ruimte in uitgelaten komedie die militarisme hekelt en humaniteit predikt. Ex-marinier annex vechtmachine ontfermt zich als burger over stel jeugdige losers. Soort remake van The Private War of Major Benson (1955",. Major Payne (Nick Castle <extra_id_0> Damon Wayans krijgt alle ruimte in uitgelaten komedie die militarisme hekelt en humaniteit predikt. <extra_id_1> ontfermt <extra_id_2> burger over stel jeugdige losers. Soort remake van The <extra_id_3> Major Benson (1955,"['jr., 1995, VS).', 'Ex-marinier annex vechtmachine', 'zich als', 'Private War of']",11,25.0,6
"minister Edith Schippers (Volksgezondheid, VVD) en staatssecretaris Martijn van Dam (Landbouw, PvdA)","minister <extra_id_0> VVD) en staatssecretaris Martijn van Dam (Landbouw, PvdA)","['Edith Schippers (Volksgezondheid,']",3,25.0,6
gesteund weten door het besef dat velen u wijsheid toewensen en met mij om kracht en Gods zegen voor u bidden.,gesteund weten door het besef dat velen u wijsheid toewensen en met mij om kracht <extra_id_0> zegen <extra_id_1>,"['en Gods', 'voor u bidden.']",5,25.0,6
"Deceived (Damian Harris, 1991, VS). Psychologische thriller waarvan de voorspelbaarheid de toeschouwer ronduit beledigt. Restaurator Goldie Hawn trouwt met conservator John Heard,","Deceived (Damian Harris, 1991, <extra_id_0> waarvan de <extra_id_1> ronduit beledigt. Restaurator Goldie Hawn trouwt met conservator John Heard,","['VS). Psychologische thriller', 'voorspelbaarheid de toeschouwer']",6,25.0,6
"film met vrouwen in de hoofdrollen werd een ouderwets vrolijke lachfilm. Ordinaire Bette Midler en tuttige Shelley Long gaan op zoek naar hun gemeenschappelijke, abusievelijk als vermoord beschouwde minnaar en stuiten op keihard spionage",film met vrouwen in de hoofdrollen werd een <extra_id_0> Ordinaire Bette Midler en tuttige Shelley <extra_id_1> zoek naar <extra_id_2> abusievelijk als vermoord beschouwde minnaar en stuiten op keihard spionage,"['ouderwets vrolijke lachfilm.', 'Long gaan op', 'hun gemeenschappelijke,']",8,25.0,6
"hij 21 werd, uitgaf voor piloot, dokter en openbare aanklager en ruim een miljoen dollar aan valse cheques incasseerde.","hij 21 werd, uitgaf voor piloot, dokter en openbare aanklager en ruim een <extra_id_0> aan <extra_id_1>","['miljoen dollar', 'valse cheques incasseerde.']",5,25.0,6
"van de anti-nucleaire martelares Karen Silkwood, die in 1974 op 28-jarige leeftijd bij een onduidelijk auto-ongeluk om het leven kwam.","<extra_id_0> anti-nucleaire martelares Karen Silkwood, die in 1974 <extra_id_1> bij een onduidelijk auto-ongeluk om het leven kwam.","['van de', 'op 28-jarige leeftijd']",5,25.0,6
