Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Elke dag publiceren het RIVM, de ziekenhuizen, wereldgezondheidsorganisatie WHO en allerlei landen cijfers over de uitbraak van het coronavirus. Maar welke cijfers zijn belangrijk? En hoe moeten we ernaar kijken?","Elke dag publiceren het RIVM, de ziekenhuizen, wereldgezondheidsorganisatie WHO en allerlei landen cijfers over de uitbraak van het <extra_id_0> welke <extra_id_1> En hoe <extra_id_2> kijken?","['coronavirus. Maar', 'cijfers zijn belangrijk?', 'moeten we ernaar']",8,25.0,6
"The odd couple, komedie van Neil Simon, vertaald door Peter Lusse en in regie van Bruun Kuijt. Twee mannen die bij hun vrouw weg zijn","The odd couple, komedie <extra_id_0> vertaald door Peter <extra_id_1> regie van Bruun Kuijt. Twee mannen die bij hun vrouw weg zijn","['van Neil Simon,', 'Lusse en in']",6,25.0,6
muzikale theatershow over het leven van Ramses Shaffy van Dick van den Heuvel (script) en Peter de Baan (regie) met in de hoofdrollen,muzikale theatershow over het leven van Ramses Shaffy van <extra_id_0> Heuvel (script) <extra_id_1> Baan (regie) met in de hoofdrollen,"['Dick van den', 'en Peter de']",6,25.0,6
"Of je nu thuisblijft of zin hebt om eropuit te gaan, wij selecteren de beste tips voor het weekend van",Of <extra_id_0> thuisblijft of zin hebt om <extra_id_1> wij selecteren de beste tips voor het weekend van,"['je nu', 'eropuit te gaan,']",5,25.0,6
"Amsterdam, Museum het Rembrandthuis (Jodenbreestraat 4): Jacob Backer (1608/9-1651). Rembrandts tegenpool,","Amsterdam, Museum het Rembrandthuis (Jodenbreestraat <extra_id_0> (1608/9-1651). Rembrandts tegenpool,",['4): Jacob Backer'],3,25.0,6
"e Woestyne (1881-1947) en Valerius de Saedeleer (1867-1941), t/m 1 februari; dagelijks 10-17u. Tel. 0226-351111.","e Woestyne (1881-1947) en Valerius de Saedeleer (1867-1941), <extra_id_0> 10-17u. Tel. 0226-351111.",['t/m 1 februari; dagelijks'],4,25.0,6
"; voorts The IKOB Collection, ruimtelijke werken, video, fotos, schilderijen en tekeningen van Guillaume Bijl, The Cracking Art Group, Wolfgang Nestler","; voorts The IKOB Collection, ruimtelijke werken, video, fotos, schilderijen en tekeningen van Guillaume Bijl, <extra_id_0> Group, <extra_id_1>","['The Cracking Art', 'Wolfgang Nestler']",5,25.0,6
"video-installaties, fotos en sculpturen van 19 kunstenaars o.a. Gert Jan Kocken, Luc Delahaye en Thomas Demand","video-installaties, fotos en <extra_id_0> o.a. Gert Jan Kocken, Luc Delahaye en Thomas Demand",['sculpturen van 19 kunstenaars'],4,25.0,6
"Nu de gemeenten meer te zeggen krijgen, worden ook de verschillen groter. Een korte serie. Aflevering",Nu de gemeenten meer te zeggen <extra_id_0> verschillen groter. Een korte serie. Aflevering,"['krijgen, worden ook de']",4,25.0,6
naar de gelijknamige roman van David Garnett over de kunst van het liefhebben en het liefhebben van de kunst.,naar de gelijknamige roman van David Garnett over de <extra_id_0> liefhebben <extra_id_1> liefhebben van de kunst.,"['kunst van het', 'en het']",5,25.0,6
"Ingmar Bergman over de zin van theater en kunst in ons leven en in onze samenleving. Met Gijs Scholten van Aschat, Karina Smulders",Ingmar Bergman over de zin van theater en kunst in ons <extra_id_0> onze samenleving. Met Gijs <extra_id_1> Karina Smulders,"['leven en in', 'Scholten van Aschat,']",6,25.0,6
Hoe overtuig je? Communicatie-expert Lars Duursma van internationaal trainingsbureau Debatrix geeft iedere week een tip. Overtuigtip 1,Hoe overtuig je? Communicatie-expert <extra_id_0> trainingsbureau Debatrix geeft iedere week een tip. Overtuigtip 1,['Lars Duursma van internationaal'],4,25.0,6
Conceptmaker Scato van Opstall bespreekt om de week geslaagde en minder geslaagde communicatiepogingen van merken en instanties.,Conceptmaker Scato van Opstall bespreekt om de week geslaagde en <extra_id_0> merken en instanties.,['minder geslaagde communicatiepogingen van'],4,25.0,6
agelijks moet n minister uit het demissionaire kabinet-Rutte plaatsmaken voor een nieuwkomer (of zichzelf opvolgen). De politiek redacteuren van Volkskrant.nl werpen zich op als jury en zullen uit uw inzendingen de best onderbouwde keuze selecteren.,agelijks moet n minister uit het demissionaire <extra_id_0> een nieuwkomer (of zichzelf opvolgen). De politiek redacteuren van Volkskrant.nl werpen zich op als jury <extra_id_1> uw inzendingen de <extra_id_2> selecteren.,"['kabinet-Rutte plaatsmaken voor', 'en zullen uit', 'best onderbouwde keuze']",9,25.0,6
",installaties, videoprojecties, sculpturen, schilderijen en tekeningen uit18 jaar Binnale in Istanbul, t/m 29 januari",",installaties, videoprojecties, sculpturen, schilderijen en <extra_id_0> in Istanbul, t/m 29 januari",['tekeningen uit18 jaar Binnale'],4,25.0,6
Het hoofd van de Turkse kiesraad heeft het ja-kamp zondagavond tot winnaar verklaard van het referendum over de grondwetswijziging.,Het <extra_id_0> Turkse kiesraad heeft het ja-kamp zondagavond tot winnaar verklaard van het referendum over <extra_id_1>,"['hoofd van de', 'de grondwetswijziging.']",5,25.0,6
r In het nieuwe normaal spreekt Gijs Groenteman zijn gasten over hoe het ze daarin vergaat. Deze keer,r In het nieuwe normaal spreekt Gijs Groenteman zijn gasten over hoe het <extra_id_0> keer,['ze daarin vergaat. Deze'],4,25.0,6
"Umoja, de Zuid-Afrikaanse musicalshow waarin 45 dansers, zangers en muzikanten een overzicht geven van de muziekgeschiedenis in Zuid-Afrika","Umoja, de Zuid-Afrikaanse musicalshow waarin 45 dansers, zangers en muzikanten een overzicht geven <extra_id_0> Zuid-Afrika",['van de muziekgeschiedenis in'],4,25.0,6
". Turks Fruit, met Antonie Kamerling en Jelka van Houten als liefdespaar, op muziek van Tekstra en Merkies.",". Turks Fruit, met Antonie Kamerling en Jelka van Houten als liefdespaar, op muziek <extra_id_0>",['van Tekstra en Merkies.'],4,25.0,6
"es. De verhalen en hun illustraties zitten boordevol aanwijzingen die u leiden naar een plaats in Nederland, waar een schat is verstopt",es. De verhalen en hun illustraties zitten boordevol aanwijzingen die u leiden naar een <extra_id_0> waar <extra_id_1> verstopt,"['plaats in Nederland,', 'een schat is']",6,25.0,6
"Omdat ook de naoorlogse Nederlandse popcultuur een geschiedschrijving verdient: 100 voorwerpen uitgekozen, belicht en verklaard. Een lijst die lekker langzaam groeit. Aflevering","Omdat <extra_id_0> Nederlandse popcultuur <extra_id_1> 100 voorwerpen uitgekozen, belicht en verklaard. Een lijst die lekker langzaam groeit. Aflevering","['ook de naoorlogse', 'een geschiedschrijving verdient:']",6,25.0,6
Volkskrantfotograaf Klaas Jan van der Weij (64) doet dit jaar voor de 23ste keer verslag van de Tour de France. Hoe gaat hij daar te werk? Hij legt het uit,Volkskrantfotograaf Klaas Jan van der Weij (64) doet dit jaar voor de 23ste keer verslag van <extra_id_0> France. Hoe <extra_id_1> te <extra_id_2> legt het uit,"['de Tour de', 'gaat hij daar', 'werk? Hij']",8,25.0,6
".nl Eindhoven, Van Abbemuseum (040-2381000): ...and Europe will be stunned, videotrilogie van Yael Bartana","<extra_id_0> (040-2381000): ...and Europe will be stunned, videotrilogie van Yael Bartana","['.nl Eindhoven, Van Abbemuseum']",4,25.0,6
".nl Nijmegen, Het Valkhof (024-36088059): Waarom godinnen zo mooi zijn, liefde en schoonheid in de oude culturen",".nl Nijmegen, Het Valkhof (024-36088059): Waarom godinnen <extra_id_0> en schoonheid in de oude culturen","['zo mooi zijn, liefde']",4,25.0,6
".nl Rotterdam, Kunsthal (010-4400301): Kan en Abel, Sam Peeters (stripcollectief Lamelos) tekent het",".nl Rotterdam, Kunsthal (010-4400301): Kan en <extra_id_0> (stripcollectief Lamelos) tekent het","['Abel, Sam Peeters']",3,25.0,6
"New York Times Magazine Photographs, weerspiegelt en onderzoekt de aard van zowel de fotografie als het gedrukte tijdschrift, t/m 30/5","New York Times Magazine Photographs, weerspiegelt en onderzoekt de aard <extra_id_0> de fotografie als <extra_id_1> t/m 30/5","['van zowel', 'het gedrukte tijdschrift,']",5,25.0,6
met de aanhouding van zeven mannen mogelijk een grote terroristische aanslag in Nederland voorkomen. Volgens het O,met de aanhouding van zeven mannen mogelijk een grote <extra_id_0> voorkomen. Volgens het O,['terroristische aanslag in Nederland'],4,25.0,6
"Het lijkt wel of iedereen elkaar de tent uit vecht, vooral op sociale media. Maar wat gebeurt er als je tegenpolen en andersdenkenden bij elkaar zet? Dat onderzoeken we deze zomer. Vandaag:","Het lijkt wel of iedereen elkaar de tent uit vecht, <extra_id_0> media. Maar wat gebeurt <extra_id_1> je tegenpolen en <extra_id_2> zet? Dat onderzoeken we deze zomer. Vandaag:","['vooral op sociale', 'er als', 'andersdenkenden bij elkaar']",8,25.0,6
t is pas genieten We genieten wat af met z'n allen. Jan Dirk van der Burg reist door Nederland en legt het allemaal vast.,t is pas genieten We <extra_id_0> met z'n <extra_id_1> van der Burg reist door Nederland en legt het allemaal vast.,"['genieten wat af', 'allen. Jan Dirk']",6,25.0,6
"gevaccineerd tegen difterie, tetanus, polio (DTP), bof, mazelen en rodehond (BMR) tijdens een vaccinatiedag in","gevaccineerd tegen difterie, tetanus, polio (DTP), bof, mazelen <extra_id_0> een vaccinatiedag in",['en rodehond (BMR) tijdens'],4,25.0,6
"schilderkunst, kunstnijverheid en beeldhouwkunst uit het Rijksmuseum en Dordrechts Museum, tot medio 2006","schilderkunst, kunstnijverheid en <extra_id_0> Rijksmuseum en Dordrechts Museum, tot medio 2006",['beeldhouwkunst uit het'],3,25.0,6
"; di t/m zo 11-17u. Tel. 053-4358675 (www.rijksmuseum-twenthe.nl). Groningen, Groninger Museum (Museumeiland):","; di t/m zo 11-17u. <extra_id_0> Groningen, Groninger Museum (Museumeiland):",['Tel. 053-4358675 (www.rijksmuseum-twenthe.nl).'],3,25.0,6
".nl Schiedam, Stedelijk Museum (010-2463666): Collectie Piet en Ida Sanders. Een leven met kunst, honderd werken uit de priv",".nl Schiedam, Stedelijk <extra_id_0> Collectie Piet <extra_id_1> Een leven met kunst, honderd werken uit de priv","['Museum (010-2463666):', 'en Ida Sanders.']",5,25.0,6
. De pianist naar het boek van W. Szpilman over de Pools-Joodse pianist die het getto van Warschau weet te overleven.,. De pianist naar het boek van <extra_id_0> de Pools-Joodse pianist die het getto van Warschau <extra_id_1> overleven.,"['W. Szpilman over', 'weet te']",5,25.0,6
"). As You Like It, Shakespeares komedie over de liefde door het Nationale Toneel, in regie van Gerardjan Rijnders. Met","<extra_id_0> You Like It, Shakespeares komedie over de <extra_id_1> Nationale Toneel, in regie van Gerardjan Rijnders. Met","['). As', 'liefde door het']",5,25.0,6
Ministers Wopke Hoekstra van Financin en Cora van Nieuwenhuizen van Infrastructuur en Waterstaat,<extra_id_0> van Financin en Cora van Nieuwenhuizen van Infrastructuur en Waterstaat,['Ministers Wopke Hoekstra'],3,25.0,6
Wat maak je mee in de Nederlandse asielopvang? Door de ogen van de Palestijns-Syrische Mohannad (39) en zijn gezin volgen we het dagelijks leven in de,Wat maak je <extra_id_0> Nederlandse asielopvang? Door de ogen van de Palestijns-Syrische Mohannad (39) <extra_id_1> volgen we het dagelijks leven in de,"['mee in de', 'en zijn gezin']",6,25.0,6
"Pieter Gerrit Kroeger, CDA-historicus, CDA-lid en hoofdredacteur van ScienceGuide.nl. Schreef onder meer",Pieter Gerrit <extra_id_0> en hoofdredacteur van ScienceGuide.nl. Schreef onder meer,"['Kroeger, CDA-historicus, CDA-lid']",3,25.0,6
". Toen de CDA-fractie in Provinciale Staten van Limburg het vertrouwen opzegde in coalitiepartner PVV, zei Kroeger in de uitzending van Pauw en Witteman van 20 april dat nu ook het gedoogkabinet zou vallen",". Toen de <extra_id_0> Staten van Limburg het vertrouwen opzegde in coalitiepartner PVV, zei <extra_id_1> de uitzending van Pauw en <extra_id_2> april dat nu ook het gedoogkabinet zou vallen","['CDA-fractie in Provinciale', 'Kroeger in', 'Witteman van 20']",8,25.0,6
"Ibrahim Wijbenga is raadslid voor het CDA in Eindhoven. Hij was een van de initiatiefnemers tot het Meldpunt Overlast PVV (MOP), gelanceerd als antwoord op de PVV-'kliklijn' voor overlast van Midden- en Oost-Europeanen:","Ibrahim Wijbenga is raadslid voor het CDA in Eindhoven. Hij <extra_id_0> de initiatiefnemers tot het Meldpunt Overlast PVV (MOP), gelanceerd als antwoord <extra_id_1> PVV-'kliklijn' <extra_id_2> Midden- en Oost-Europeanen:","['was een van', 'op de', 'voor overlast van']",8,25.0,6
m En weer is een verrader van Anne Frank ontmaskerd: was het dan toch Ans van ... Is zij de verrader van Anne Frank?,m En weer is een verrader van Anne Frank ontmaskerd: was het dan <extra_id_0> ... <extra_id_1> verrader van Anne Frank?,"['toch Ans van', 'Is zij de']",6,25.0,6
"mma rondom Robert de Niro heeft samengesteld. Raging Bull gaat over de opkomst en ondergang van bokser Jake LaMotta, fabuleus neergezet door De Niro, die er een Oscar mee won. (","mma rondom Robert de Niro heeft samengesteld. Raging Bull gaat over de <extra_id_0> van bokser Jake LaMotta, <extra_id_1> door De Niro, die er een <extra_id_2> (","['opkomst en ondergang', 'fabuleus neergezet', 'Oscar mee won.']",8,25.0,6
"Er zijn mensen die willen dat we hem op Schiphol direct in de boeien slaan, maar we hebben het hier over een minister van een N",Er zijn mensen <extra_id_0> we hem op Schiphol direct in de <extra_id_1> we hebben het hier over een minister van een N,"['die willen dat', 'boeien slaan, maar']",6,25.0,6
interviewt voor V Nederlanders over de rol die afkomst speelt in hun leven. Hij spreekt onder anderen nog met,interviewt voor <extra_id_0> over de rol die afkomst speelt <extra_id_1> Hij spreekt onder anderen nog met,"['V Nederlanders', 'in hun leven.']",5,25.0,6
januari; wo vr 10.30-17u di do 10.30-20.30u za 10-15u zo 13-17u. Tel. 043-3505626 (www.centreceramique.nl).,januari; <extra_id_0> do 10.30-20.30u za 10-15u zo 13-17u. Tel. 043-3505626 (www.centreceramique.nl).,['wo vr 10.30-17u di'],4,25.0,6
"; Absolute Truth, commentaar op communicatiemiddelen door Remy Jungerman in Buro Leeuwarden, t/m 4 januari;","; Absolute Truth, commentaar op communicatiemiddelen door Remy Jungerman <extra_id_0> 4 januari;","['in Buro Leeuwarden, t/m']",4,25.0,6
"s Experiments, aquarel en print van Joseph Mallord William Turner (17751851), t/m 30 april 2012. Tel. 00.44.20.78878000","s Experiments, aquarel en print van Joseph Mallord William Turner (17751851), t/m <extra_id_0> 00.44.20.78878000",['30 april 2012. Tel.'],4,25.0,6
"Wie elk jaar van energieleverancier verandert, profiteert steeds opnieuw van de mooiste aanbiedingen. En wie dat niet doet, betaalt feitelijk dus te veel","<extra_id_0> van energieleverancier verandert, profiteert steeds opnieuw van de mooiste aanbiedingen. En wie <extra_id_1> betaalt feitelijk dus te veel","['Wie elk jaar', 'dat niet doet,']",6,25.0,6
het debat in de Tweede Kamer over het optreden van de Belastingdienst in de affaire rond kinderopvangtoeslagen. Beeld,het debat in de Tweede Kamer over het optreden van de Belastingdienst <extra_id_0> kinderopvangtoeslagen. Beeld,['in de affaire rond'],4,25.0,6
"Terwijl in Amerika het getouwtrek om het klimaatakkoord zijn ontknoping nadert, besluiten Europa en China tot hechtere samenwerking.",Terwijl in Amerika het getouwtrek om het klimaatakkoord zijn <extra_id_0> en China tot hechtere samenwerking.,"['ontknoping nadert, besluiten Europa']",4,25.0,6
is in 2016 een basis gelegd voor een klimaatneutrale wereldeconomie (+). Daar verandert geen Trump iets aan.,is in 2016 een basis gelegd voor een klimaatneutrale wereldeconomie (+). Daar verandert <extra_id_0>,['geen Trump iets aan.'],4,25.0,6
"treurige, oude filmjournalist die heimelijk verliefd is op het Lolita-achtige kassameisje van de vervallen bioscoop tegenover zijn Amsterdamse bovenwoning.","treurige, oude filmjournalist die heimelijk verliefd is op het Lolita-achtige <extra_id_0> vervallen bioscoop tegenover zijn <extra_id_1>","['kassameisje van de', 'Amsterdamse bovenwoning.']",5,25.0,6
"euro via treesforall.nl of fairclimatefund.nl. Meer informatie op klimaatwijsopvakantie.nl, milieucentraal.nl/vakantievervoer","euro <extra_id_0> of fairclimatefund.nl. Meer informatie op klimaatwijsopvakantie.nl, milieucentraal.nl/vakantievervoer",['via treesforall.nl'],2,25.0,6
"l Coward door Joop van den Ende Theaterproducties. Een schrijver, zijn vrouw en een ex-geliefde op zoek naar wie ze werkelijk zijn.","l Coward door Joop van <extra_id_0> Een schrijver, zijn vrouw en <extra_id_1> zoek naar wie ze werkelijk zijn.","['den Ende Theaterproducties.', 'een ex-geliefde op']",6,25.0,6
". Met thema-zaterdagen, gratis koffie, gratis workshops en ontmoetingen met kunstenaars en museummedewerkers. Tel. 020-5732737.",". Met thema-zaterdagen, gratis koffie, gratis workshops en <extra_id_0> museummedewerkers. Tel. 020-5732737.",['ontmoetingen met kunstenaars en'],4,25.0,6
"): Rembrandt, een jongensdroom, 17de-eeuwse Hollandse en Vlaamse meesters waaronder Rembrandt, Frans Hals, Adriaan Coorte, Judith Leyster","): Rembrandt, een jongensdroom, 17de-eeuwse Hollandse <extra_id_0> Rembrandt, Frans Hals, Adriaan Coorte, Judith Leyster",['en Vlaamse meesters waaronder'],4,25.0,6
"Den Haag, Museum voor Communicatie (Zeestraat 82): Ding dong, overzicht van zestig jaar kinderpostzegels, met werk van kunstenaars, fotografen en illustratoren onder wie Cas Oorthuys, Dick Bruna en Fiep Westendorp, naast het ontwerpproces en de besteding van de opbrengsten","Den Haag, Museum voor Communicatie (Zeestraat 82): Ding dong, overzicht <extra_id_0> met werk van kunstenaars, fotografen en illustratoren onder wie Cas Oorthuys, Dick Bruna en Fiep Westendorp, naast <extra_id_1> de <extra_id_2> opbrengsten","['van zestig jaar kinderpostzegels,', 'het ontwerpproces en', 'besteding van de']",10,25.0,6
Waarom was het zo eenvoudig voor hackers om in te breken in de computers van de Britse gezondheidszorg? Dat is de vraag die de Britse regering en de top van de Nationale Gezondheidszorg moeten beantwoorden.,Waarom was het zo eenvoudig voor <extra_id_0> te breken in de computers van de Britse gezondheidszorg? Dat is de vraag <extra_id_1> regering en de <extra_id_2> Nationale Gezondheidszorg moeten beantwoorden.,"['hackers om in', 'die de Britse', 'top van de']",9,25.0,6
". In het Museum voor Moderne Kunst een overzicht van de magisch-realistische schilder Carel Willink, waarop ook zijn minder bekend werk uit de jaren twintig te zien is",. In het Museum voor <extra_id_0> overzicht van de magisch-realistische schilder Carel <extra_id_1> minder bekend werk uit de jaren twintig te zien is,"['Moderne Kunst een', 'Willink, waarop ook zijn']",7,25.0,6
". Anatevka, of Fiddler on the roof, met Henk Poort als de Russisch-joodse melkboer Tevje, die op zoek moet naar geschikte kandidaten voor zijn drie huwbare dochters, en bedreigd wordt door de pogroms. Ook met Doris Baaten, Bea Meulman en Harry Slinger.",". Anatevka, of Fiddler on the roof, met Henk Poort als de Russisch-joodse melkboer Tevje, die op zoek <extra_id_0> kandidaten voor <extra_id_1> en bedreigd wordt door de pogroms. Ook met Doris Baaten, <extra_id_2> Harry Slinger.","['moet naar geschikte', 'zijn drie huwbare dochters,', 'Bea Meulman en']",10,25.0,6
. Man van La Mancha door OpusOne met Peter Faber als Don Quichot en Marjolein Teepen als zijn droomvrouw Dulcinea. Van,. Man <extra_id_0> door OpusOne met Peter Faber als Don Quichot en Marjolein Teepen als zijn <extra_id_1> Van,"['van La Mancha', 'droomvrouw Dulcinea.']",5,25.0,6
The Last King of Scotland (Kevin Macdonald). Boekverfilming waarin de kijker Idi Amin leert kennen door de ogen van een opportunistische Schotse arts. Forest Whitaker is fenomenaal als,The Last King of Scotland (Kevin Macdonald). Boekverfilming waarin de kijker Idi Amin leert kennen door de ogen van een <extra_id_0> Whitaker <extra_id_1>,"['opportunistische Schotse arts. Forest', 'is fenomenaal als']",7,25.0,6
"di t/m vr 10-17u za zo 12-17u. Tel. 024-3608805 (www.museumhetvalkhof.nl). Oss, Museum Jan Cunen (Molenstraat",di t/m vr 10-17u za zo 12-17u. Tel. 024-3608805 (www.museumhetvalkhof.nl). <extra_id_0> (Molenstraat,"['Oss, Museum Jan Cunen']",4,25.0,6
"i; di t/m zo 10-17u. Tel. 0318-591241 (www.kmm.nl). Rotterdam, Boijmans Van Beuningen (Museumpark 18-20):","i; di t/m zo 10-17u. Tel. 0318-591241 (www.kmm.nl). Rotterdam, Boijmans <extra_id_0>",['Van Beuningen (Museumpark 18-20):'],4,25.0,6
"di t/m vr 10-17u; za zo 11-17u. Tel. 026-3512341 (www.mmkarnhem.nl). Den Bosch, Noordbrabants Museum (Verwersstraat 41):","di <extra_id_0> zo 11-17u. Tel. 026-3512341 (www.mmkarnhem.nl). Den Bosch, Noordbrabants Museum (Verwersstraat 41):",['t/m vr 10-17u; za'],4,25.0,6
"; di t/m zo 11-17u. Tel. 070-3585857 (www.beeldenaanzee.nl). Schiedam, Stedelijk Museum (Hoogstraat 112):",; di t/m zo 11-17u. Tel. 070-3585857 <extra_id_0> Museum (Hoogstraat 112):,"['(www.beeldenaanzee.nl). Schiedam, Stedelijk']",3,25.0,6
; wo t/m za 12-17u do 12-21u en eerste zo v/d maand 12-17u. Tel. 078-6314689. (www.cbkdordrecht.nl).,; wo t/m za 12-17u do 12-21u en eerste zo <extra_id_0> 078-6314689. (www.cbkdordrecht.nl).,['v/d maand 12-17u. Tel.'],4,25.0,6
"'Als president wilde ik deze informatie delen met Rusland, waar ik het volste recht toe had', verdedigde de president zich","'Als president wilde ik deze informatie delen met Rusland, waar ik het volste <extra_id_0> had', <extra_id_1> zich","['recht toe', 'verdedigde de president']",5,25.0,6
"Amsterdam, Eye Filmmuseum: Stanley Kubrick: The Exhibition, over de invloedrijke regisseur Stanley Kubrick (1928-1999), maker van Lolita, 2001","Amsterdam, Eye Filmmuseum: Stanley Kubrick: The Exhibition, <extra_id_0> Stanley Kubrick (1928-1999), maker van Lolita, 2001",['over de invloedrijke regisseur'],4,25.0,6
"Making City, scenario's voor een andere manier van organiseren van leven in de stad, t/m 12/8; Smart Cities - Parallel Cases 2, 23 ontwerp- en onderzoeksprojecten van studenten tonen hun visie op het maken van de stad, t/m 12/8","Making City, scenario's voor een andere manier van organiseren van leven in de stad, t/m 12/8; Smart <extra_id_0> 2, <extra_id_1> onderzoeksprojecten van <extra_id_2> visie op het maken van de stad, t/m 12/8","['Cities - Parallel Cases', '23 ontwerp- en', 'studenten tonen hun']",10,25.0,6
"Utrecht, tuin Fort Hoofddijk in Uithof: Airpressure, grote opgeblazen sculpturen van Paul McCarthy,","Utrecht, tuin Fort Hoofddijk in Uithof: <extra_id_0> sculpturen van Paul McCarthy,","['Airpressure, grote opgeblazen']",3,25.0,6
Gedurende de Ronde van Itali schrijft Volkskok Onno Kleyn elke etappedag over het eten uit de streek waar het peloton zich ophoudt. Met een recept uiteraard. Vandaag,Gedurende de Ronde van Itali schrijft Volkskok Onno Kleyn elke etappedag over het eten uit <extra_id_0> peloton zich <extra_id_1> recept uiteraard. Vandaag,"['de streek waar het', 'ophoudt. Met een']",7,25.0,6
"). Kale bomen ruisen niet, naar een tekst van Magne van den Berg, in regie van Jetse Batelaan. Twee vrouwen (Jos Kuijpers en Ria Marks) proberen elkaar heel te houden met de juiste woorden. Vanavond","). Kale bomen ruisen niet, naar een tekst van Magne van den Berg, in regie van Jetse Batelaan. Twee <extra_id_0> en Ria Marks) <extra_id_1> te houden <extra_id_2> woorden. Vanavond","['vrouwen (Jos Kuijpers', 'proberen elkaar heel', 'met de juiste']",9,25.0,6
", dansconcert op muziek van Stravinsky en Bach, van Beppie Blankert en Bianca van Dillen. Uitgevoerd door zes dansers en de musici Gerard Bouwhuis en Cees van Zeeland.",", dansconcert op muziek van Stravinsky en Bach, van Beppie Blankert en Bianca van Dillen. Uitgevoerd <extra_id_0> en de musici Gerard Bouwhuis <extra_id_1>","['door zes dansers', 'en Cees van Zeeland.']",7,25.0,6
"Oost - West: Japan en japonisme, Japanse prenten uit de verzameling van Vincent en Theo van Gogh, t/m 15/1. vangoghmuseum.nl","Oost - West: Japan en japonisme, Japanse prenten uit de verzameling van Vincent <extra_id_0> Gogh, <extra_id_1> vangoghmuseum.nl","['en Theo van', 't/m 15/1.']",5,25.0,6
f over een varit-artiest die wordt ontdekt door het serieuze toneel. Een productie van het Onafhankelijk Toneel in regie van Mirjam Koen.,f over een varit-artiest die wordt ontdekt door het serieuze <extra_id_0> van het Onafhankelijk <extra_id_1> van Mirjam Koen.,"['toneel. Een productie', 'Toneel in regie']",6,25.0,6
Lee snijdt heen en weer tussen de superieur gecontroleerde actie in de bank en het zenuwachtige gedoe op straat,Lee snijdt heen <extra_id_0> de superieur gecontroleerde actie in de <extra_id_1> het zenuwachtige gedoe op straat,"['en weer tussen', 'bank en']",5,25.0,6
"de vierhoeksverhouding tussen drie jeugdvrienden en de zus van een van hen. Als de drie vrienden een Isralische soldaat doodschieten, wordt alleen Omar opgepakt. De keuze die hij vervolgens krijgt, is even simpel als onmogelijk: zijn vrienden verraden of onheil afroepen o","de vierhoeksverhouding tussen drie jeugdvrienden en de zus van een van hen. Als de drie vrienden een Isralische soldaat doodschieten, wordt <extra_id_0> De keuze die hij vervolgens krijgt, is even simpel <extra_id_1> vrienden verraden <extra_id_2>","['alleen Omar opgepakt.', 'als onmogelijk: zijn', 'of onheil afroepen o']",10,25.0,6
"heatergroep Max. gaat over grote dromen, zoals Peter Pan die had, bijvoorbeeld om te kunnen vliegen. Tekst en regie: Moniek Merkx.","heatergroep Max. gaat over grote dromen, zoals Peter <extra_id_0> had, bijvoorbeeld om te kunnen <extra_id_1> regie: Moniek Merkx.","['Pan die', 'vliegen. Tekst en']",5,25.0,6
DI-RECT doet Tommy is een door Jos Thie geregisseerd concert over het doofstomme en blinde joch Tommy. De vertaling is van Jan Rot. V,DI-RECT doet Tommy is een door Jos Thie geregisseerd concert <extra_id_0> en blinde joch Tommy. De <extra_id_1> Jan Rot. V,"['over het doofstomme', 'vertaling is van']",6,25.0,6
". Cabaret door De Graaf & Cornelissen Producties is een reizende musical met Sven Ratzke als master of ceremony en Ellen Evers als Sally Bowles, de nachtclubzangeres. Regie: Paul van Ewijk. V",". Cabaret door De Graaf & Cornelissen Producties is een reizende musical met Sven <extra_id_0> master <extra_id_1> Ellen Evers als Sally Bowles, de nachtclubzangeres. Regie: <extra_id_2> V","['Ratzke als', 'of ceremony en', 'Paul van Ewijk.']",8,25.0,6
"). Hera, musical van Flip Broekman, Jan Boerstoel en Martin van Dijk over de perikelen in een rencarnatiekliniek. Als Zeus er vandoor gaat met een aardse vrouw, laat zijn goddelijke echtgenote Hera t er niet bij zitten.","). Hera, musical van Flip Broekman, Jan Boerstoel en Martin van Dijk over de perikelen in een rencarnatiekliniek. Als Zeus er vandoor gaat <extra_id_0> vrouw, laat <extra_id_1> Hera t er <extra_id_2>","['met een aardse', 'zijn goddelijke echtgenote', 'niet bij zitten.']",9,25.0,6
"Volkskrant.nl zet elke zondag de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week: een",Volkskrant.nl zet elke zondag <extra_id_0> en meest informatieve apps voor u op een <extra_id_1> week: een,"['de leukste, handigste', 'rijtje. Deze']",5,25.0,6
"Meesterwerken uit het Shanghai Museum, objecten uit de Chinese bronstijd van de 18de eeuw v.Chr. tot begin van onze jaartelling, t/m 28 september;",Meesterwerken uit <extra_id_0> objecten uit de Chinese bronstijd van de 18de eeuw v.Chr. tot begin van onze <extra_id_1> september;,"['het Shanghai Museum,', 'jaartelling, t/m 28']",6,25.0,6
"Tily Buij en Gerard Groenewoud, t/m 31 december; di t/m zo 11-17u. Tel. 058-2555500 (www.friesmuseum.nl).","Tily Buij en Gerard Groenewoud, t/m 31 december; di t/m <extra_id_0> (www.friesmuseum.nl).",['zo 11-17u. Tel. 058-2555500'],4,25.0,6
