Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq79-0,base,"Met eenderde van het aantal lidstaten en eenvijfde deel van het electoraat, oefenen de Centraal- en Oost-Europese lidstaten een aanmerkelijke invloed uit op de uitkomst van de Europese verkiezingen.",Met eenderde van het aantal lidstaten <extra_id_0> van <extra_id_1> de Centraal- en Oost-Europese lidstaten een aanmerkelijke invloed uit op de uitkomst van de Europese verkiezingen.,Met eenderde van het aantal lidstaten oefenen van 2015 de Centraal- en Oost-Europese lidstaten een aanmerkelijke invloed uit op de uitkomst van de Europese verkiezingen.,"['en eenvijfde deel', 'het electoraat', 'oefenen']","['oefenen', '2015']",6,20,1,"[0.7647058823529411, 1.0]",0.88,nrc
seq80-0,base,Het Belgische cordon sanitaire staat al meer dan dertig jaar als een huis. Is dat bij de komende verkiezingen  de extreem-rechtse partij Vlaams Belang is grootste in de peilingen  nog wel vol te houden? Ze halen hun neus op voor de wens van het volk.,Het Belgische cordon sanitaire staat al meer dan dertig <extra_id_0> huis. Is dat bij de komende verkiezingen de extreem-rechtse partij Vlaams Belang is grootste in de peilingen nog wel vol <extra_id_1> halen <extra_id_2> voor de wens van het volk.,Het Belgische cordon sanitaire staat al meer dan dertig jaar in huis. Is dat bij de komende verkiezingen de extreem-rechtse partij Vlaams Belang is grootste in de peilingen nog wel vol te halen De steun voor de wens van het volk.,"['jaar als een', 'te houden? Ze', 'hun neus op']","['jaar in', 'te', 'De steun']",9,20,1,"[0.5, 0.8461538461538461, 0.8181818181818182]",0.72,nrc
seq81-0,base,Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen over groen in hun stad.,Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen <extra_id_0> hun stad.,Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen in hun stad.,['over groen in'],['in'],3,20,1,[0.8461538461538461],0.85,nrc
seq82-0,base,Shona Shukrula is voorbestemd om de eerste vrouwelijke scheidsrechter in het betaald mannenvoetbal te worden. Ze deelt die ambitie met de KNVB en vindt het heel mooi om uithangbord te zijn.,Shona Shukrula is voorbestemd om de eerste vrouwelijke <extra_id_0> betaald mannenvoetbal te worden. Ze deelt die ambitie met de KNVB en vindt het heel mooi om <extra_id_1>,Shona Shukrula is voorbestemd om de eerste vrouwelijke speler van betaald mannenvoetbal te worden. Ze deelt die ambitie met de KNVB en vindt het heel mooi om te winnen.,"['scheidsrechter in het', 'uithangbord te zijn.']","['speler van', 'winnen.']",6,20,1,"[0.7619047619047619, 0.75]",0.76,nrc
seq83-0,base,"De Poolse titelverdediger Iga Swiatek wint voor de derde keer op een rij Roland Garros. Voor de 23-jarige Swiatek, vooraf de grote favoriete voor de eindzege, is het haar vijfde grandslamtitel.","De Poolse titelverdediger Iga Swiatek wint voor <extra_id_0> op een rij Roland Garros. Voor de 23-jarige Swiatek, <extra_id_1> favoriete voor de eindzege, is het haar vijfde grandslamtitel.","De Poolse titelverdediger Iga Swiatek wint voor de vierde keer op een rij Roland Garros. Voor de 23-jarige Swiatek, de favoriete voor de eindzege, is het haar vijfde grandslamtitel.","['de derde keer', 'vooraf de grote']","['de vierde keer', 'de']",6,20,1,"[0.14285714285714285, 0.8666666666666667]",0.5,nrc
seq84-0,base,"Armoedebestrijding loopt vaak stuk op verkeerde aannames van mensen met geld, zegt Tim S Jongers, zelf opgegroeid in armoede.","Armoedebestrijding <extra_id_0> verkeerde aannames van mensen met geld, zegt Tim S Jongers, zelf opgegroeid in armoede.","Armoedebestrijding Over verkeerde aannames van mensen met geld, zegt Tim S Jongers, zelf opgegroeid in armoede.",['loopt vaak stuk op'],['Over'],4,20,1,[0.9444444444444444],0.94,nrc
seq85-0,base,"De voetbalwereld rolde over haar heen en ze kreeg doodsbedreigingen, toen ze zich uitliet over de situatie bij Ajax. Toch zet psycholoog Annemieke Griffin-Zijerveld haar werk in de sport voort. Ook tijdens het EK zal ze individuele profs begeleiden, onder wie spelers van Oranje.","<extra_id_0> over haar heen en ze kreeg doodsbedreigingen, toen ze zich uitliet over de situatie bij Ajax. Toch zet psycholoog Annemieke Griffin-Zijerveld haar werk in de sport voort. Ook <extra_id_1> zal ze individuele profs begeleiden, <extra_id_2> van Oranje.","ging over haar heen en ze kreeg doodsbedreigingen, toen ze zich uitliet over de situatie bij Ajax. Toch zet psycholoog Annemieke Griffin-Zijerveld haar werk in de sport voort. Ook in de psychologie zal ze individuele profs begeleiden, zoals de coach van Oranje.","['De voetbalwereld rolde', 'tijdens het EK', 'onder wie spelers']","['ging', 'in de psychologie', 'zoals de coach']",9,20,1,"[1.0, 0.7647058823529411, 0.8235294117647058]",0.86,nrc
seq86-0,base,"Musicalactrice Bettina Holwerda moest leren dat afzeggen niet zwak is en overstemt het geadem van haar man met het gezoem van een ventilator. Ik heb misofonie, ben heel gevoelig voor geluid. In de Mezza-rubriek Hemd van het Lijf vertellen BNrs over hun gezondheid.",Musicalactrice Bettina Holwerda moest leren dat afzeggen niet zwak is en overstemt het geadem van haar man <extra_id_0> van een ventilator. Ik heb <extra_id_1> gevoelig voor geluid. In de Mezza-rubriek Hemd van het Lijf vertellen <extra_id_2> gezondheid.,Musicalactrice Bettina Holwerda moest leren dat afzeggen niet zwak is en overstemt het geadem van haar man met het geluid van een ventilator. Ik heb het gevoelig voor geluid. In de Mezza-rubriek Hemd van het Lijf vertellen we over de gezondheid.,"['met het gezoem', 'misofonie', 'ben heel', 'BNrs over hun']","['met het geluid', 'het', 'we over de']",9,20,1,"[0.2857142857142857, 1.0, 0.8]",0.7,nrc
seq87-0,base,"Huisfeestje, de samenwerking tussen Roxy Dekker en jongensgroep Bankzitters, is anderhalve dag na lancering al een hit op de streamingdiensten. Op Spotify kwam het nummer zelfs dicht bij een record.","Huisfeestje, de samenwerking tussen Roxy Dekker en jongensgroep Bankzitters, is anderhalve dag na lancering al een hit op de streamingdiensten. <extra_id_0> het <extra_id_1> bij een record.","Huisfeestje, de samenwerking tussen Roxy Dekker en jongensgroep Bankzitters, is anderhalve dag na lancering al een hit op de streamingdiensten. In het weekend blijft het bij een record.","['Op Spotify kwam', 'nummer zelfs dicht']","['In', 'weekend blijft het']",6,20,1,"[1.0, 0.8333333333333334]",0.92,nrc
seq88-0,base,Shona Shukrula is voorbestemd om de eerste vrouwelijke scheidsrechter in het betaald mannenvoetbal te worden. Ze deelt die ambitie met de KNVB en vindt het heel mooi om uithangbord te zijn.,Shona Shukrula is voorbestemd om de eerste vrouwelijke scheidsrechter in het betaald mannenvoetbal te worden. Ze deelt die ambitie met de <extra_id_0> het <extra_id_1> uithangbord te zijn.,Shona Shukrula is voorbestemd om de eerste vrouwelijke scheidsrechter in het betaald mannenvoetbal te worden. Ze deelt die ambitie met de ambitie om het eerste vrouwelijk uithangbord te zijn.,"['KNVB en vindt', 'heel mooi om']","['ambitie om', 'eerste vrouwelijk']",6,20,1,"[0.9230769230769231, 0.8235294117647058]",0.87,nrc
seq89-0,base,"De Amsterdamse burgemeester Halsema wilde in gesprek met pro-Palestijnse demonstranten, die dat aangrepen als een nieuwe kans om te demonsteren. Halsema prees hun engagement: Het ontroert me dat de studenten zo betrokken zijn bij internationale politiek.","De Amsterdamse burgemeester Halsema wilde in gesprek met pro-Palestijnse demonstranten, die dat aangrepen als een <extra_id_0> demonsteren. Halsema prees hun <extra_id_1> me dat de studenten zo betrokken zijn bij internationale politiek.","De Amsterdamse burgemeester Halsema wilde in gesprek met pro-Palestijnse demonstranten, die dat aangrepen als een soort demonsteren. Halsema prees hun Het verbaast me dat de studenten zo betrokken zijn bij internationale politiek.","['nieuwe kans om te', 'engagement: Het ontroert']","['soort', 'Het verbaast']",7,20,1,"[0.8235294117647058, 0.7916666666666666]",0.81,nrc
seq90-0,base,"Een kaalslag dreigt onder installateurs van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de lucratieve salderingsregeling heeft haar langste tijd gehad. Wat blijft er over van de stralende toekomst van zonne-energie in Nederland?","<extra_id_0> installateurs van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook <extra_id_1> heeft haar langste tijd gehad. Wat blijft er over van de stralende toekomst van zonne-energie in Nederland?","de installateurs van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de economie heeft haar langste tijd gehad. Wat blijft er over van de stralende toekomst van zonne-energie in Nederland?","['Een kaalslag dreigt onder', 'de lucratieve salderingsregeling']","['de', 'de economie']",7,20,1,"[0.92, 0.8125]",0.87,nrc
seq91-0,base,Na uit de hand gelopen protesten werd de campus van de Universiteit van Amsterdam voor twee dagen ten dele gesloten. Nu lijkt de rust terug te keren. Met de tentamens voor de deur hopen studenten en docenten rustig aan de bak te kunnen.,Na uit de hand gelopen protesten werd de campus van de Universiteit van Amsterdam voor twee dagen ten dele gesloten. Nu lijkt <extra_id_0> te keren. Met de tentamens voor de deur <extra_id_1> docenten <extra_id_2> bak te kunnen.,Na uit de hand gelopen protesten werd de campus van de Universiteit van Amsterdam voor twee dagen ten dele gesloten. Nu lijkt de crisis terug te keren. Met de tentamens voor de deur hopen docenten aan de bak te kunnen.,"['de rust terug', 'hopen studenten en', 'rustig aan de']","['de crisis terug', 'hopen', 'aan de']",9,20,1,"[0.26666666666666666, 0.7222222222222222, 0.5384615384615384]",0.51,nrc
seq92-0,base,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd tegen -lhbti-activisten: is dit fascisme?,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van <extra_id_0> fascisme? Poetins strijd <extra_id_1> dit fascisme?,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van de aarde: is dit fascisme? Poetins strijd is dit fascisme?,"['het Capitool: is dit', 'tegen -lhbti-activisten: is']","['de aarde: is dit', 'is']",7,20,1,"[0.45, 0.9259259259259259]",0.69,nrc
seq93-0,base,"De rectores magnifici van vijftien Nederlandse universiteiten schrijven de banden met Isralische universiteiten niet te willen verbreken. Op die manier kan de dialoog met de partners in Isral beter gevoerd worden, ook als dat schuurt met onze en andermans diepste overtuiging, schrijven ze in een open brief.","De rectores magnifici van vijftien Nederlandse universiteiten schrijven de banden met Isralische universiteiten niet te <extra_id_0> die manier kan de dialoog met de partners in Isral beter gevoerd worden, ook als dat schuurt met <extra_id_1> diepste <extra_id_2> in een open brief.","De rectores magnifici van vijftien Nederlandse universiteiten schrijven de banden met Isralische universiteiten niet te sluiten. Op die manier kan de dialoog met de partners in Isral beter gevoerd worden, ook als dat schuurt met de diepste woorden in een open brief.","['willen verbreken. Op', 'onze en andermans', 'overtuiging', 'schrijven ze']","['sluiten. Op', 'de', 'woorden']",9,20,1,"[0.65, 0.8823529411764706, 0.8181818181818182]",0.78,nrc
seq94-0,base,"Met AI Overview, een nieuwe manier van Google om te zoeken, zouden consumenten kwalitatief hoogwaardige antwoorden op hun vragen moeten krijgen. Maar de zoekmachine blijkt soms verbijsterende blunders te maken.","Met AI Overview, een nieuwe manier van Google om te zoeken, zouden consumenten kwalitatief hoogwaardige antwoorden op hun vragen <extra_id_0> de zoekmachine blijkt soms <extra_id_1> maken.","Met AI Overview, een nieuwe manier van Google om te zoeken, zouden consumenten kwalitatief hoogwaardige antwoorden op hun vragen vinden. Maar de zoekmachine blijkt soms onmogelijk te maken.","['moeten krijgen. Maar', 'verbijsterende blunders te']","['vinden. Maar', 'onmogelijk te']",6,20,1,"[0.55, 0.8076923076923077]",0.68,nrc
seq95-0,base,"Zelden won een renner een van de drie grote rondes met zo veel overmacht als Tadej Pogacar de Giro dItalia van 2024. Dat is grotendeels zijn verdienste, maar de Sloveen trof ook tegenstanders die al in de tweede etappe het hoofd in de schoot legden.",Zelden won een renner een van de drie grote rondes met zo veel overmacht als Tadej Pogacar de Giro dItalia van 2024. Dat is <extra_id_0> maar de Sloveen trof ook tegenstanders die al in de tweede <extra_id_1> in <extra_id_2>,"Zelden won een renner een van de drie grote rondes met zo veel overmacht als Tadej Pogacar de Giro dItalia van 2024. Dat is niet alleen de reden, maar de Sloveen trof ook tegenstanders die al in de tweede ronde in","['grotendeels zijn verdienste,', 'etappe het hoofd', 'de schoot legden.']","['niet alleen de reden,', 'ronde', '']",9,20,1,"[0.6785714285714286, 0.9375, 1.0]",0.87,nrc
seq96-0,base,De van televisie bekende Henritte Momma is eind vorige maand op 90-jarige leeftijd overleden. Miljoenen Nederlanders leerden haar de afgelopen jaren kennen als de liefdevolle en zorgzame moeder van de autistische kunstenaar Kees Momma.,De van televisie bekende Henritte Momma is eind vorige maand op 90-jarige leeftijd overleden. Miljoenen Nederlanders leerden haar de afgelopen jaren kennen als de <extra_id_0> moeder van <extra_id_1> Momma.,De van televisie bekende Henritte Momma is eind vorige maand op 90-jarige leeftijd overleden. Miljoenen Nederlanders leerden haar de afgelopen jaren kennen als de vader en moeder van André Momma.,"['liefdevolle en zorgzame', 'de autistische kunstenaar Kees']","['vader en', 'André']",7,20,1,"[0.782608695652174, 0.9333333333333333]",0.86,nrc
seq97-0,base,"De laatste verkeerstuin van Nederland in zijn soort dreigt te verdwijnen nu de gemeente Utrecht de subsidie stopzet. Eeuwig zonde, vinden de vrijwilligers.",De laatste verkeerstuin van Nederland in zijn soort dreigt te verdwijnen nu <extra_id_0> de subsidie stopzet. <extra_id_1> vinden de vrijwilligers.,De laatste verkeerstuin van Nederland in zijn soort dreigt te verdwijnen nu de overheid de subsidie stopzet. Dat vinden de vrijwilligers.,"['de gemeente Utrecht', 'Eeuwig zonde,']","['de overheid', 'Dat']",5,20,1,"[0.7368421052631579, 1.0]",0.87,nrc
seq98-0,base,"Nog nooit kregen zo weinig babys borstvoeding. Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad.","Nog <extra_id_0> babys borstvoeding. Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad.","Nog geen babys borstvoeding. Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad.",['nooit kregen zo weinig'],['geen'],4,20,1,[0.8181818181818182],0.82,nrc
seq99-0,base,"Londen is onvoldoende voorbereid op de gevolgen van klimaatverandering. Zo moet de waterkering Thames Barrier, die veel meer gebruikt wordt dan gedacht, eerder worden vervangen.","Londen is onvoldoende voorbereid op de gevolgen <extra_id_0> moet de waterkering Thames Barrier, die veel meer gebruikt wordt dan <extra_id_1> worden vervangen.","Londen is onvoldoende voorbereid op de gevolgen van de Brexit. Daarom moet de waterkering Thames Barrier, die veel meer gebruikt wordt dan de huidige, worden vervangen.","['van klimaatverandering. Zo', 'gedacht', 'eerder']","['van de Brexit. Daarom', 'de huidige,']",5,20,1,"[0.7692307692307693, 0.8181818181818182]",0.79,nrc
seq0-0,large,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer <extra_id_0> nog vastzitten? <extra_id_1> de <extra_id_2> vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 3.000 Palestijnen die nog vastzitten? In de reportage worden deze vragen beantwoord.,"['120 gijzelaars die', 'En waarom zwijgen', 'meeste wereldleiders? Vijf']","['3.000 Palestijnen die', 'In', 'reportage worden deze']",9,20,1,"[0.7142857142857143, 0.9411764705882353, 0.7692307692307693]",0.81,nrc
seq1-0,large,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse <extra_id_0> ongekend hoog. <extra_id_1> actie voor de ongeveer 120 gijzelaars die <extra_id_2> waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,"Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse burgers is ongekend hoog. Is er actie voor de ongeveer 120 gijzelaars die nog leven, waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.","['zijde is echter', 'Wat betekent deze', 'nog vastzitten? En']","['burgers is', 'Is er', 'nog leven,']",9,20,1,"[0.8, 0.8823529411764706, 0.6666666666666666]",0.78,nrc
seq2-0,large,"Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. Hij krijgt de taak om s werelds grootste gamebedrijf door een tumultueuze tijd in de game-industrie te leiden.","Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van <extra_id_0> Hulst de succesvolle gameseries Killzone en <extra_id_1> de taak om s werelds grootste gamebedrijf door <extra_id_2> in de game-industrie te leiden.","Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van games. In zijn loopbaan maakt Hulst de succesvolle gameseries Killzone en Battlefield. Aan hem de taak om s werelds grootste gamebedrijf door de veranderingen in de game-industrie te leiden.","['PlayStation. Voorheen produceerde', 'Horizon. Hij krijgt', 'een tumultueuze tijd']","['games. In zijn loopbaan maakt', 'Battlefield. Aan hem', 'de veranderingen']",9,20,1,"[0.8787878787878788, 0.95, 0.85]",0.89,nrc
seq3-0,large,"De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de regionale verkiezingen, die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve <extra_id_0> blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de <extra_id_1> die vandaag tegelijk <extra_id_2> en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve partij Groen blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de lokale verkiezingen die vandaag tegelijk met de regionale en landelijke verkiezingen plaatsvonden.","['Nieuw-Vlaamse Alliantie (N-VA)', 'regionale verkiezingen,', 'met de Europese']","['partij Groen', 'lokale verkiezingen', 'met de regionale']",8,20,1,"[0.8666666666666667, 0.2608695652173913, 0.4375]",0.52,nrc
seq4-0,large,"De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam. ,,De jongste deelnemer ooit, van dertien jaar oud, is samen met haar vader eerste geworden.","De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar <extra_id_0> 11.500 euro opgehaald voor het Ronald McDonald Huis <extra_id_1> deelnemer ooit, van <extra_id_2> is samen met haar vader eerste geworden.","De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar werd er 11.500 euro opgehaald voor het Ronald McDonald Huis De eerste deelnemer ooit, van de start, is samen met haar vader eerste geworden.","['is er ruim', 'Sophia Rotterdam. ,,De jongste', 'dertien jaar oud,']","['werd er', 'De eerste', 'de start,']",10,20,1,"[0.8, 0.8, 0.6470588235294118]",0.75,nrc
seq5-0,large,"Lieke Martens kon met een overwinning afscheid van het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.","Lieke Martens kon met een <extra_id_0> van het thuispubliek. Maar ze <extra_id_1> team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.","Lieke Martens kon met een glimlach genieten van het thuispubliek. Maar ze liet een team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.","['overwinning afscheid', 'laat een kwetsbaar']","['glimlach genieten', 'liet een']",5,20,1,"[0.9, 0.6666666666666666]",0.78,nrc
seq6-0,large,NRC bespreekt deze weken de eindexamens na met deskundigen. Internist Jos Kooter over het vmbo gl- en tl-examen natuur- en scheikunde.,<extra_id_0> de eindexamens na met deskundigen. Internist Jos Kooter over het vmbo gl- en tl-examen natuur- en scheikunde.,kijken we de eindexamens na met deskundigen. Internist Jos Kooter over het vmbo gl- en tl-examen natuur- en scheikunde.,['NRC bespreekt deze weken'],['kijken we'],4,20,1,[0.7916666666666666],0.79,nrc
seq7-0,large,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. <extra_id_0> Farage met een verrassing: <extra_id_1> mee.,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Nigel Farage met een verrassing: hij deed mee.,"['Maandag kwam Nigel', 'hij doet alsnog']","['Nigel', 'hij deed']",6,20,1,"[0.7222222222222222, 0.6]",0.66,nrc
seq8-0,large,"Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie <extra_id_0> het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie werkt het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","['noodgedwongen zzper wordt', 'heeft']",['werkt'],4,20,1,[0.84],0.84,nrc
seq9-0,large,Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen over groen in hun stad.,Amsterdammers mogen donderdag <extra_id_0> Europees Parlement ook stemmen over groen in hun stad.,Amsterdammers mogen donderdag in het Europees Parlement ook stemmen over groen in hun stad.,['behalve voor het'],['in het'],3,20,1,[0.75],0.75,nrc
seq10-0,large,Drie docenten van de zeevaartschool op Terschelling verloren hun baan na onderzoek over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen  maar de sociale verhoudingen op het eiland staan nu wel op scherp.,Drie docenten van de zeevaartschool op Terschelling verloren hun <extra_id_0> over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen maar de <extra_id_1> eiland staan nu wel op scherp.,Drie docenten van de zeevaartschool op Terschelling verloren hun onderzoek over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen maar de bestuurders van het eiland staan nu wel op scherp.,"['baan na onderzoek', 'sociale verhoudingen op het']","['onderzoek', 'bestuurders van het']",7,20,1,"[0.47058823529411764, 0.7407407407407407]",0.61,nrc
seq11-0,large,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","Netbeheerder <extra_id_0> aanleg van een <extra_id_1> schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","Netbeheerder heeft met de aanleg van een nieuwe warmtepomp schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","['Tennet heeft met de', 'stroomkabel mogelijk onomkeerbare']","['heeft met de', 'nieuwe warmtepomp']",7,20,1,"[0.3684210526315789, 0.8484848484848485]",0.61,nrc
seq12-0,large,"Omdat grote banken nauwelijks met elkaar hoeven concurreren om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van een onafhankelijke vergelijkingssite voor.","Omdat grote banken nauwelijks met <extra_id_0> om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van <extra_id_1> voor.","Omdat grote banken nauwelijks met om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van een nieuwe spaarbank voor.","['elkaar hoeven concurreren', 'een onafhankelijke vergelijkingssite']","['', 'een nieuwe spaarbank']",6,20,1,"[1.0, 0.75]",0.88,nrc
seq13-0,large,"Een kaalslag dreigt onder installateurs van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de lucratieve salderingsregeling heeft haar langste tijd gehad.","Een kaalslag dreigt <extra_id_0> van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de <extra_id_1> haar langste tijd gehad.","Een kaalslag dreigt voor de verkoop van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de techniek heeft haar langste tijd gehad.","['onder installateurs', 'lucratieve salderingsregeling heeft']","['voor de verkoop', 'techniek heeft']",5,20,1,"[0.8947368421052632, 0.7142857142857143]",0.8,nrc
seq14-0,large,"In Wenen is een nieuw museum geopend dat gewijd is aan het Wiener Aktionismus, dat in de jaren zestig Oostenrijk opschudde met voorstellingen vol bloed en uitwerpselen. Had het beter vergeten kunnen worden?","In Wenen <extra_id_0> geopend dat gewijd <extra_id_1> Wiener Aktionismus, dat in de jaren zestig Oostenrijk opschudde met voorstellingen vol bloed en uitwerpselen. Had het beter vergeten kunnen worden?","In Wenen is een museum geopend dat gewijd is aan het Wiener Aktionismus, dat in de jaren zestig Oostenrijk opschudde met voorstellingen vol bloed en uitwerpselen. Had het beter vergeten kunnen worden?","['is een nieuw museum', 'is aan het']","['is een museum', 'is aan het']",7,20,1,"[0.3157894736842105, 0.0]",0.16,nrc
seq15-0,large,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd tegen -lhbti-activisten: is dit fascisme?,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over <extra_id_0> dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd <extra_id_1> fascisme?,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over de vluchtelingen: is dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd tegen de fascisten: is dit fascisme?,"['homeopathische verdunning: is', 'tegen -lhbti-activisten: is dit']","['de vluchtelingen: is', 'tegen de fascisten: is dit']",7,20,1,"[0.6551724137931034, 0.3548387096774194]",0.51,nrc
seq16-0,large,"De discotheek is aan het verdwijnen in Itali. Van de ruim zevenduizend danspaleizen die eind jaren 90 in het land stonden, is nog maar de helft over. De rest is vervallen, verlaten of omgebouwd tot supermarkt of kantoor.","De discotheek is aan het verdwijnen in Itali. Van de ruim zevenduizend danspaleizen die <extra_id_0> in het land stonden, is nog maar de helft over. De rest <extra_id_1> of omgebouwd <extra_id_2> of kantoor.","De discotheek is aan het verdwijnen in Itali. Van de ruim zevenduizend danspaleizen die ooit in het land stonden, is nog maar de helft over. De rest wordt vervangen of omgebouwd tot winkels of kantoor.","['eind jaren 90', 'is vervallen', 'verlaten', 'tot supermarkt']","['ooit', 'wordt vervangen', 'tot winkels']",8,20,1,"[1.0, 0.4666666666666667, 0.9090909090909091]",0.79,nrc
